city,year,month,day,CO,NO2,O3,SO2
Long Beach,2013,6,155,0.325,13.850000000000001,0.039999999999999994,0.7
Long Beach,2013,6,156,0.30000000000000004,15.45,0.040999999999999995,0.22499999999999998
Long Beach,2013,6,157,0.4,24.15,0.0385,1.575
Long Beach,2013,6,158,0.375,24.2,0.038500000000000006,1.25
Long Beach,2013,6,159,0.25,14.899999999999999,0.038000000000000006,0.05
Long Beach,2013,6,160,0.25,13.2,0.040499999999999994,0.025
Long Beach,2013,6,161,0.30000000000000004,16.45,0.034,1.225
Long Beach,2013,6,162,0.425,25.35,0.0315,0.9249999999999999
Long Beach,2013,6,163,0.3,15.8,0.0325,0.375
Long Beach,2013,6,164,0.375,21.1,0.043,1.2999999999999998
Long Beach,2013,6,165,0.3,13.8,0.040999999999999995,0.2
Long Beach,2013,6,166,0.25,11.850000000000001,0.05,1.05
Long Beach,2013,6,167,0.30000000000000004,14,0.048,1.25
Long Beach,2013,6,168,0.35,24,0.041499999999999995,1.45
Long Beach,2013,6,169,0.275,22.9,0.0435,0.625
Long Beach,2013,6,170,0.375,33.3,0.039,0.775
Long Beach,2013,6,171,0.3,23.1,0.041999999999999996,1.575
Long Beach,2013,6,172,0.325,19.3,0.038000000000000006,1.175
Long Beach,2013,6,173,0.25,8.95,0.042499999999999996,0.375
Long Beach,2013,6,174,0.225,9.4,0.042499999999999996,1.0499999999999998
Long Beach,2013,6,175,0.25,11.7,0.0325,0.45
Long Beach,2013,6,176,0.275,17.35,0.0205,0.575
Long Beach,2013,6,177,0.375,25.1,0.029500000000000002,1
Long Beach,2013,6,178,0.35,23.799999999999997,0.024,0.8500000000000001
Long Beach,2013,6,179,0.5,34.85,0.0305,4.025
Long Beach,2013,6,180,0.45,36.849999999999994,0.0615,3.325
Long Beach,2013,6,181,0.35,16.35,0.03,0.625
Long Beach,2013,7,182,0.4,26.049999999999997,0.023,1.4000000000000001
Long Beach,2013,7,183,0.35,20.25,0.0225,0.8500000000000001
Long Beach,2013,7,184,0.475,27.8,0.024,2.5
Long Beach,2013,7,185,0.275,16.45,0.03,1.775
Long Beach,2013,7,186,0.3,12.3,0.0275,0.775
Long Beach,2013,7,187,0.25,10.95,0.033,0.95
Long Beach,2013,7,188,0.25,14.600000000000001,0.0435,0.9
Long Beach,2013,7,189,0.55,29.9,0.037000000000000005,6.1
Long Beach,2013,7,190,0.44999999999999996,25.2,0.0305,9.85
Long Beach,2013,7,191,0.6,29.700000000000003,0.026500000000000003,0.95
Long Beach,2013,7,192,0.625,31.299999999999997,0.0245,0.45
Long Beach,2013,7,193,0.325,15.75,0.0335,1.5250000000000001
Long Beach,2013,7,194,0.325,23.05,0.0435,2.375
Long Beach,2013,7,195,0.275,17.45,0.044,5.15
Long Beach,2013,7,196,0.2,15.7,0.04,0.85
Long Beach,2013,7,197,0.3,21.2,0.044,1.2
Long Beach,2013,7,198,0.4,37.4,0.046,2.95
Long Beach,2013,7,199,0.475,24.75,0.034,1.65
Long Beach,2013,7,200,0.375,22.200000000000003,0.034,2.525
Long Beach,2013,7,201,0.3,13.8,0.035500000000000004,0.6
Long Beach,2013,7,202,0.25,18.6,0.0325,0.05
Long Beach,2013,7,203,0.375,21.25,0.035,2.3
Long Beach,2013,7,204,0.325,22,0.0335,2.475
Long Beach,2013,7,205,0.275,14.45,0.031,1.075
Long Beach,2013,7,206,0.325,20.35,0.03,3.95
Long Beach,2013,7,207,0.325,18,0.0315,1.4
Long Beach,2013,7,208,0.325,14.25,0.037500000000000006,2.025
Long Beach,2013,7,209,0.25,10.05,0.036500000000000005,1.475
Long Beach,2013,7,210,0.30000000000000004,15.05,0.039,0.925
Long Beach,2013,7,211,0.375,24.5,0.035500000000000004,0.65
Long Beach,2013,7,212,0.35,22.7,0.0345,1.225
Long Beach,2013,8,213,0.4,23.15,0.039999999999999994,1.05
Long Beach,2013,8,214,0.325,20.25,0.0445,1.225
Long Beach,2013,8,215,0.25,12.9,0.047,0.725
Long Beach,2013,8,216,0.325,21.049999999999997,0.049,0.7
Long Beach,2013,8,217,0.375,27.4,0.0385,1.025
Long Beach,2013,8,218,0.30000000000000004,18.1,0.037500000000000006,0.725
Long Beach,2013,8,219,0.3,17.299999999999997,0.0335,1.425
Long Beach,2013,8,220,0.35,19.9,0.028,1.85
Long Beach,2013,8,221,0.30000000000000004,18.85,0.0305,1.425
Long Beach,2013,8,222,0.325,14.85,0.0375,0.725
Long Beach,2013,8,223,0.30000000000000004,13.850000000000001,0.040999999999999995,1.725
Long Beach,2013,8,224,0.275,15.899999999999999,0.039,1
Long Beach,2013,8,225,0.325,20.75,0.04,1.2
Long Beach,2013,8,226,0.375,22.75,0.043,2.2
Long Beach,2013,8,227,0.35,23.8,0.040999999999999995,3.275
Long Beach,2013,8,228,0.45,33.4,0.042,1.6
Long Beach,2013,8,229,0.35,26,0.042,2.6
Long Beach,2013,8,230,0.2,11.7,0.044,1.15
Long Beach,2013,8,231,0.25,19.2,0.037,0.75
Long Beach,2013,8,232,0.2,12.1,0.043,0.30000000000000004
Long Beach,2013,8,233,0.35,22.6,0.036,1.85
Long Beach,2013,8,234,0.35,25.15,0.029,3.175
Long Beach,2013,8,235,0.5,33.900000000000006,0.035500000000000004,4.95
Long Beach,2013,8,236,0.425,25.45,0.045,3.025
Long Beach,2013,8,237,0.425,27.8,0.0485,3.1
Long Beach,2013,8,238,0.45,35.7,0.038,5.5
Long Beach,2013,8,239,0.375,29.200000000000003,0.0305,4.325
Long Beach,2013,8,240,0.575,42.6,0.035,6.05
Long Beach,2013,8,241,0.6,37.95,0.035500000000000004,5.35
Long Beach,2013,8,242,0.65,32.4,0.034,1.475
Long Beach,2013,8,243,0.475,30.849999999999998,0.028999999999999998,4.025
Long Beach,2013,9,244,0.225,10.45,0.025500000000000002,1.625
Long Beach,2013,9,245,0.25,14.7,0.0285,3.375
Long Beach,2013,9,246,0.475,37.75,0.026000000000000002,4.975
Long Beach,2013,9,247,0.625,46.150000000000006,0.0375,4.825
Long Beach,2013,9,248,0.55,45.8,0.042,4.6
Long Beach,2013,9,249,0.625,61.25,0.0465,8.2
Long Beach,2013,9,250,1.1,31.15,0.048,5.225
Long Beach,2013,9,251,0.8,21.7,0.0395,4.775
Long Beach,2013,9,252,0.425,25.35,0.0335,2.8
Long Beach,2013,9,253,0.4,24.65,0.0325,2.175
Long Beach,2013,9,254,0.35,24.55,0.038000000000000006,1.4
Long Beach,2013,9,255,0.45,24.15,0.042499999999999996,3.75
Long Beach,2013,9,256,0.7,39.1,0.037000000000000005,4.25
Long Beach,2013,9,257,0.475,30.049999999999997,0.0505,2.725
Long Beach,2013,9,258,0.4,27.95,0.0475,4.8
Long Beach,2013,9,259,0.625,34.9,0.037,1.825
Long Beach,2013,9,260,0.325,22.95,0.040999999999999995,1.075
Long Beach,2013,9,261,0.325,20.05,0.039999999999999994,0.975
Long Beach,2013,9,262,0.475,35.55,0.041499999999999995,2.7
Long Beach,2013,9,263,0.3,19.5,0.0445,1.0750000000000002
Long Beach,2013,9,264,0.275,17,0.054,1.2
Long Beach,2013,9,265,0.425,31.05,0.043,1.125
Long Beach,2013,9,266,1.025,46.8,0.0485,2.15
Long Beach,2013,9,267,1.025,67.30000000000001,0.046,3.025
Long Beach,2013,9,268,0.325,19.15,0.0375,1.3
Long Beach,2013,9,269,0.525,29.85,0.035500000000000004,1.6749999999999998
Long Beach,2013,9,270,0.925,39.8,0.0445,2.025
Long Beach,2013,9,271,1.15,42,0.0545,1.95
Long Beach,2013,9,272,0.875,35.400000000000006,0.049,4.175
Long Beach,2013,9,273,0.6,46.05,0.0385,4.1499999999999995
Long Beach,2013,10,274,0.6,24.3,0.035,1.65
Long Beach,2013,10,275,0.4,18.1,0.033,1.85
Long Beach,2013,10,276,0.6,35.1,0.038,1.75
Long Beach,2013,10,277,1.0499999999999998,41.1,0.036,3.3
Long Beach,2013,10,278,1.4500000000000002,54.4,0.049,3
Long Beach,2013,10,279,1.35,46.9,0.054,3.5
Long Beach,2013,10,280,1.6,58.1,0.032,7.9
Long Beach,2013,10,281,1.3,36.9,0.04,1.65
Long Beach,2013,10,282,0.35,16.4,0.036,1.25
Long Beach,2013,10,283,1,36.9,0.035,1.8
Long Beach,2013,10,284,1.5499999999999998,45.6,0.033,2.8
Long Beach,2013,10,285,1.15,30.8,0.04,3.15
Long Beach,2013,10,286,0.6499999999999999,30.2,0.042,1
Long Beach,2013,10,287,1.05,46.2,0.035,2.0999999999999996
Long Beach,2013,10,288,1.6,59.8,0.039,2.3
Long Beach,2013,10,289,1.6,60.4,0.033,3.3
Long Beach,2013,10,290,1.75,54.3,0.036,4.45
Long Beach,2013,10,296,0.4,24.3,0.039,2.45
Long Beach,2013,10,297,0.55,28.5,0.04,1.2000000000000002
Long Beach,2013,10,298,0.6499999999999999,36.2,0.04,3.2
Long Beach,2013,10,299,1.2,42.1,0.04,3.3
Long Beach,2013,10,300,0.95,32.1,0.039,2.7
Long Beach,2013,10,301,0.35,27.3,0.03,1.55
Long Beach,2013,10,302,0.95,29.9,0.026,1.9500000000000002
Long Beach,2013,10,303,1.6,35.7,0.027,4.15
Long Beach,2013,10,304,1.6,45,0.029,2.45
Long Beach,2013,11,305,2,59.4,0.026,2.75
Long Beach,2013,11,306,1.85,49.2,0.038,3.0999999999999996
Long Beach,2013,11,307,0.5,26,0.045,1
Long Beach,2013,11,308,0.6000000000000001,41,0.036,1.05
Long Beach,2013,11,309,1.3,61.9,0.028,3.05
Long Beach,2013,11,310,1.35,52.2,0.017,5.199999999999999
Long Beach,2013,11,311,1.6,50.3,0.021,6.8
Long Beach,2013,11,312,1.6,41.5,0.024,5.75
Long Beach,2013,11,313,0.75,34.9,0.017,1.05
Long Beach,2013,11,314,1.05,39.5,0.043,2.15
Long Beach,2013,11,315,1.9,62.2,0.039,7.25
Long Beach,2013,11,316,1.6,68.1,0.005,2.45
Long Beach,2013,11,317,2.5,70.1,0.017,3.8499999999999996
Long Beach,2013,11,318,1.9500000000000002,81.2,0.031,5.6
Long Beach,2013,11,319,0.6,34.2,0.032,1.05
Long Beach,2013,11,320,0.8,37.9,0.04,1
Long Beach,2013,11,321,1,36.1,0.039,2
Long Beach,2013,11,322,1.2000000000000002,37.5,0.029,1.4500000000000002
Long Beach,2013,11,323,0.5,37.6,0.028,1
Long Beach,2013,11,324,1.05,37.7,0.025,1.65
Long Beach,2013,11,325,0.7,36.5,0.024,1
Long Beach,2013,11,326,1.3,36.5,0.016,1.55
Long Beach,2013,11,327,1.05,36.5,0.027,4.8
Long Beach,2013,11,328,1.4,35.5,0.027,3.5
Long Beach,2013,11,329,1.8,46,0.021,2.75
Long Beach,2013,11,330,1.85,64.9,0.008,3.5
Long Beach,2013,11,331,2.2,65.2,0.027,4.15
Long Beach,2013,11,332,1.45,48.8,0.04,1.4500000000000002
Long Beach,2013,11,333,1.5499999999999998,41.1,0.008,1.4
Long Beach,2013,11,334,1.9,42.4,0.029,2
Long Beach,2013,12,335,1.4,43.2,0.03,1.8
Long Beach,2013,12,336,2.25,69,0.003,4.65
Long Beach,2013,12,337,1.7999999999999998,42.3,0.029,2
Long Beach,2013,12,338,1.05,50.7,0.026,6.300000000000001
Long Beach,2013,12,339,1.2,51.5,0.033,2
Long Beach,2013,12,340,1.15,48.6,0.037,1.95
Long Beach,2013,12,341,1.2,41.5,0.03,1.4
Long Beach,2013,12,342,1.75,39.5,0.025,1.85
Long Beach,2013,12,343,1.75,56,0.023,2.4000000000000004
Long Beach,2013,12,344,1.3,55,0.015,2.45
Long Beach,2013,12,345,1.4500000000000002,51.7,0.009,5.85
Long Beach,2013,12,346,2,48.4,0.012,3.15
Long Beach,2013,12,347,1.9500000000000002,45.5,0.02,2.45
Long Beach,2013,12,352,0.55,47.7,0.03,2.05
Long Beach,2013,12,353,0.9,43.9,0.029,1.45
Long Beach,2013,12,354,1.6,42.6,0.021,1.95
Long Beach,2013,12,355,1.55,36.1,0.033,1.2000000000000002
Long Beach,2013,12,356,1.7999999999999998,41.2,0.027,5.25
Long Beach,2013,12,357,1.9500000000000002,61.2,0.016,3.1
Long Beach,2013,12,358,1.4500000000000002,65,0.01,3.6
Long Beach,2013,12,359,1.9,47.4,0.034,2.3
Long Beach,2013,12,360,1.7,73.5,0.023,2.8
Long Beach,2013,12,361,1.7999999999999998,67.4,0.014,3.35
Long Beach,2013,12,362,2.05,51.4,0.023,2.05
Long Beach,2013,12,363,1.35,52,0.028,2.4000000000000004
Long Beach,2013,12,364,2.25,55.1,0.012,3.45
Long Beach,2013,12,365,2.5999999999999996,68.8,0.007,10.149999999999999
Long Beach,2014,1,1,2.1500000000000004,54.6,0.021,5.449999999999999
Long Beach,2014,1,2,2.6,64.1,0.009,4.7
Long Beach,2014,1,3,1.1,56.3,0.01,4.35
Long Beach,2014,1,4,1.45,43.8,0.029,1.7
Long Beach,2014,1,5,2.05,60.2,0.023,3.9
Long Beach,2014,1,6,1.6,63.3,0.016,2.9
Long Beach,2014,1,7,2.1,52.3,0.002,3.1500000000000004
Long Beach,2014,1,8,1.15,42.3,0.024,2.75
Long Beach,2014,1,9,1.75,42.8,0.017,1.65
Long Beach,2014,1,10,2.1,54.9,0.009,3.05
Long Beach,2014,1,11,1.9000000000000001,72.2,0.026,6.15
Long Beach,2014,1,12,1.4,48.5,0.023,2.3
Long Beach,2014,1,13,1.8,70.2,0.017,2.85
Long Beach,2014,1,14,2.5,135.9,0.016,4.85
Long Beach,2014,1,15,2.35,86.6,0.015,4.4
Long Beach,2014,1,16,2.5999999999999996,98.2,0.009,5.5
Long Beach,2014,1,17,2.4000000000000004,74.4,0.02,4.2
Long Beach,2014,1,18,2.4000000000000004,51,0.018,6
Long Beach,2014,1,19,2.2,60.1,0.017,6.5
Long Beach,2014,1,20,3.1,84.8,0.018,5.5
Long Beach,2014,1,21,2.7,72.3,0.007,5.8
Long Beach,2014,1,22,1.05,57.3,0.028,1.75
Long Beach,2014,1,23,0.6499999999999999,29.1,0.03,1.3
Long Beach,2014,1,24,2.05,81.5,0.01,5.8
Long Beach,2014,1,25,1.5,53.1,0.031,3.7
Long Beach,2014,1,26,1.15,35.3,0.031,5.449999999999999
Long Beach,2014,1,27,1.3,41.7,0.022,2.9000000000000004
Long Beach,2014,1,28,1,43.2,0.018,3.6999999999999997
Long Beach,2014,1,29,0.8500000000000001,48.3,0.052,4.550000000000001
Long Beach,2014,1,30,0.6499999999999999,29.5,0.051,1
Long Beach,2014,1,31,0.4,26,0.032,1
Long Beach,2014,2,32,0.85,43.5,0.035,1.65
Long Beach,2014,2,33,1.2000000000000002,41,0.034,1.4
Long Beach,2014,2,34,1.35,42.7,0.034,1.15
Long Beach,2014,2,35,1.25,42.2,0.032,1.75
Long Beach,2014,2,36,1.45,48.7,0.034,1.8
Long Beach,2014,2,37,0.9500000000000001,43.8,0.03,1
Long Beach,2014,2,38,1.05,33,0.027,1.3
Long Beach,2014,2,39,0.9500000000000001,33.6,0.03,1.25
Long Beach,2014,2,40,1.05,38.1,0.023,1.15
Long Beach,2014,2,41,0.95,37.6,0.021,1.6
Long Beach,2014,2,42,0.75,55.4,0.014,3.9000000000000004
Long Beach,2014,2,43,2.15,73.7,0.02,5.85
Long Beach,2014,2,44,2.1,59.9,0.017,4.35
Long Beach,2014,2,45,2.05,65,0.023,3.95
Long Beach,2014,2,46,1.5,65.2,0.014,7.8500000000000005
Long Beach,2014,2,47,0.85,29.3,0.02,1.35
Long Beach,2014,2,48,1.15,44.8,0.028,2.1
Long Beach,2014,2,49,0.45,30.9,0.029,2.85
Long Beach,2014,2,50,0.75,43.5,0.036,1.85
Long Beach,2014,2,51,1.15,72.5,0.018,2.7
Long Beach,2014,2,52,1.7,60.6,0.034,3.6500000000000004
Long Beach,2014,2,53,1,46.5,0.041,1.5
Long Beach,2014,2,54,0.6499999999999999,35.3,0.052,2.8499999999999996
Long Beach,2014,2,55,1.5,47,0.037,4.75
Long Beach,2014,2,56,1.0499999999999998,41.5,0.035,3.45
Long Beach,2014,2,57,0.45,23.9,0.032,1.1
Long Beach,2014,2,58,0.45,19,0.019,1.3
Long Beach,2014,2,59,0.55,11.4,0.036,2.5
Long Beach,2014,3,60,0.55,23.3,0.034,1.4
Long Beach,2014,3,61,0.5,29.9,0.03,1.4500000000000002
Long Beach,2014,3,62,1.3,30,0.029,1.5499999999999998
Long Beach,2014,3,63,2.3,31.7,0.026,4.05
Long Beach,2014,3,64,1.25,37.6,0.032,3.75
Long Beach,2014,3,65,0.55,34.5,0.027,2.2
Long Beach,2014,3,66,1.15,47.7,0.03,2.8499999999999996
Long Beach,2014,3,67,1.75,45.1,0.047,2.25
Long Beach,2014,3,68,1.15,45.9,0.051,3.55
Long Beach,2014,3,69,1.9500000000000002,44.8,0.032,8.05
Long Beach,2014,3,70,1.3,41.1,0.033,2.5999999999999996
Long Beach,2014,3,71,1.4,41.1,0.037,1.05
Long Beach,2014,3,72,0.5,40.8,0.043,1.85
Long Beach,2014,3,73,1.05,44.1,0.036,2.5
Long Beach,2014,3,74,0.85,46.3,0.044,3.3
Long Beach,2014,3,75,1.4,40.1,0.062,6.95
Long Beach,2014,3,76,1.05,38.6,0.037,2.05
Long Beach,2014,3,77,0.7,35.2,0.038,2.9000000000000004
Long Beach,2014,3,78,1.55,38.2,0.032,5.199999999999999
Long Beach,2014,3,79,0.75,37,0.033,1.05
Long Beach,2014,3,80,0.55,32.6,0.043,2.35
Long Beach,2014,3,81,0.45,25,0.041,1.6
Long Beach,2014,3,82,0.8500000000000001,34.7,0.045,1.85
Long Beach,2014,3,83,0.45,21.1,0.039,1.75
Long Beach,2014,3,84,0.45,23.3,0.038,1.35
Long Beach,2014,3,85,0.35,24.5,0.037,1.15
Long Beach,2014,3,86,0.55,31.6,0.032,1.65
Long Beach,2014,3,87,0.55,34.5,0.036,2.65
Long Beach,2014,3,88,0.95,41.6,0.033,6.75
Long Beach,2014,3,89,0.35,12.3,0.039,1.85
Long Beach,2014,3,90,0.85,33.2,0.034,1.65
Long Beach,2014,4,91,0.45,20.7,0.041,1.2000000000000002
Long Beach,2014,4,92,0.45,36.9,0.042,1.05
Long Beach,2014,4,93,0.9,36.8,0.04,3.45
Long Beach,2014,4,94,0.6,33.2,0.041,1.85
Long Beach,2014,4,95,0.5,25.3,0.04,1.7
Long Beach,2014,4,96,0.9,36.3,0.049,3.3
Long Beach,2014,4,97,1.5,56,0.039,6.8500000000000005
Long Beach,2014,4,98,1.6,69.1,0.046,10.25
Long Beach,2014,4,99,1,63.1,0.035,12.149999999999999
Long Beach,2014,4,100,0.8,50.8,0.022,8
Long Beach,2014,4,101,0.6,31.6,0.034,5
Long Beach,2014,4,102,0.3,39.5,0.04,3.35
Long Beach,2014,4,103,0.35,15,0.042,1.8
Long Beach,2014,4,104,0.7,35.7,0.035,1.85
Long Beach,2014,4,105,0.5,25.3,0.041,4.1
Long Beach,2014,4,106,0.35,25,0.04,2.2
Long Beach,2014,4,107,0.4,8.7,0.042,1
Long Beach,2014,4,108,0.45,4.2,0.036,1.75
Long Beach,2014,4,120,1.55,84,0.072,2
Long Beach,2014,5,121,1.4,66.7,0.059,2.35
Long Beach,2014,5,122,1.4,57.4,0.057,7.800000000000001
Long Beach,2014,5,123,0.8999999999999999,36,0.058,3.7
Long Beach,2014,5,124,0.35,23.4,0.04,5.5
Long Beach,2014,5,125,0.35,22.3,0.037,1.4
Long Beach,2014,5,126,0.4,16.8,0.035,2.45
Long Beach,2014,5,127,0.4,24.1,0.035,1.8
Long Beach,2014,5,128,0.4,23.2,0.041,2.2
Long Beach,2014,5,129,0.7,29.5,0.034,2.4000000000000004
Long Beach,2014,5,130,0.35,27.4,0.04,2.55
Long Beach,2014,5,131,0.4,19.9,0.042,5.449999999999999
Long Beach,2014,5,132,1.3,54.6,0.049,3.95
Long Beach,2014,5,133,1.2,61.5,0.053,2.25
Long Beach,2014,5,134,1.1,65.7,0.055,2.6
Long Beach,2014,5,135,1.4,66.2,0.05,2.1
Long Beach,2014,5,136,0.7,63.6,0.052,3.4
Long Beach,2014,5,137,0.4,17.2,0.037,1.9000000000000001
Long Beach,2014,5,138,0.35,18.7,0.036,4.5
Long Beach,2014,5,139,0.35,19.8,0.033,1.9
Long Beach,2014,5,140,0.3,16.3,0.029,1.45
Long Beach,2014,5,141,0.35,18.7,0.036,1.9
Long Beach,2014,5,142,0.45,22.7,0.032,1.7
Long Beach,2014,5,143,0.35,17.1,0.036,1.25
Long Beach,2014,5,144,0.3,15.5,0.038,1.5499999999999998
Long Beach,2014,5,145,0.3,17.6,0.038,1.65
Long Beach,2014,5,146,0.35,9,0.042,2.0999999999999996
Long Beach,2014,5,147,0.45,26.4,0.04,2.8
Long Beach,2014,5,148,0.3,22,0.034,3.3
Long Beach,2014,5,149,0.35,19.4,0.032,1.5
Long Beach,2014,5,150,0.6,34.6,0.041,2.15
Long Beach,2014,5,151,0.6,33.1,0.043,2.8
Long Beach,2014,6,152,0.5,23.9,0.045,2.0999999999999996
Long Beach,2014,6,153,0.45,25.2,0.036,2.8
Long Beach,2014,6,154,0.65,29.7,0.035,3.9499999999999997
Long Beach,2014,6,155,0.65,29.3,0.035,3.5
Long Beach,2014,6,156,0.45,26.6,0.02,1.05
Long Beach,2014,6,171,0.35,20.5,0.029,2.85
Long Beach,2014,6,172,0.3,15.6,0.03,1.2
Long Beach,2014,6,173,0.3,10.2,0.037,0.95
Long Beach,2014,6,174,0.3,16.7,0.035,1.9500000000000002
Long Beach,2014,6,175,0.3,16.2,0.036,1.9
Long Beach,2014,6,176,0.3,22.3,0.035,3.4
Long Beach,2014,6,177,0.3,17.2,0.036,1.75
Long Beach,2014,6,178,0.3,18.7,0.025,1.2000000000000002
Long Beach,2014,6,179,0.4,17.4,0.035,0.7
Long Beach,2014,6,180,0.3,6.7,0.031,1.2000000000000002
Long Beach,2014,6,181,0.3,16.4,0.027,1.15
Long Beach,2014,7,203,0.45,17.9,0.024,4.9
Long Beach,2014,7,204,0.7,37,0.026,5.85
Long Beach,2014,7,205,0.75,34.6,0.039,4.9
Long Beach,2014,7,206,0.35,15.6,0.028,0.8500000000000001
Long Beach,2014,7,207,0.35,21.3,0.031,1.75
Long Beach,2014,7,208,0.35,18.5,0.033,2.25
Long Beach,2014,7,209,0.45,25.6,0.032,4.4
Long Beach,2014,7,210,0.45,26.1,0.03,3.25
Long Beach,2014,7,211,0.45,25.7,0.029,2.8499999999999996
Long Beach,2014,7,212,0.45,21.4,0.026,3.05
Long Beach,2014,8,213,0.35,24.2,0.033,2.05
Long Beach,2014,8,214,0.35,20.2,0.029,3.3499999999999996
Long Beach,2014,8,215,0.45,24.1,0.037,2.1
Long Beach,2014,8,216,0.35,26.5,0.029,2.6500000000000004
Long Beach,2014,8,217,0.4,27.1,0.03,5.8
Long Beach,2014,8,218,0.35,19.2,0.024,2.05
Long Beach,2014,8,219,0.3,18.3,0.03,3.3
Long Beach,2014,8,220,0.35,20,0.038,2.35
Long Beach,2014,8,221,0.35,15.6,0.045,1.4
Long Beach,2014,8,222,0.4,30.8,0.046,2.7
Long Beach,2014,8,223,0.5,27.7,0.025,5.15
Long Beach,2014,8,224,0.4,19.6,0.025,3.75
Long Beach,2014,8,225,0.35,18.6,0.026,2.35
Long Beach,2014,8,226,0.6,26.2,0.031,4.199999999999999
Long Beach,2014,8,227,0.5,31.6,0.033,6.15
Long Beach,2014,8,228,0.45,28.7,0.032,7.95
Long Beach,2014,8,229,0.45,17.8,0.036,2.5
Long Beach,2014,8,230,0.55,23.1,0.033,3.7
Long Beach,2014,8,231,0.3,14.4,0.032,2.55
Long Beach,2014,8,232,0.35,14.1,0.035,1.8
Long Beach,2014,8,233,0.35,24.4,0.03,3.55
Long Beach,2014,8,234,0.45,23.6,0.031,3
Long Beach,2014,8,235,0.35,21.3,0.035,3.4000000000000004
Long Beach,2014,8,236,0.3,18.3,0.035,3.2
Long Beach,2014,8,237,0.5,24.7,0.029,1.9500000000000002
Long Beach,2014,8,238,0.55,34.4,0.031,6.35
Long Beach,2014,8,239,0.85,45.6,0.045,6.05
Long Beach,2014,8,240,1.15,46.4,0.046,7.8
Long Beach,2014,8,241,0.6,31.5,0.039,3.1999999999999997
Long Beach,2014,8,242,0.6,23.5,0.041,3.4000000000000004
Long Beach,2014,8,243,0.35,15.7,0.035,1.3
Long Beach,2014,9,244,0.3,15.5,0.032,1.55
Long Beach,2014,9,245,0.45,13,0.032,3.1
Long Beach,2014,9,246,0.45,16.4,0.034,3.5999999999999996
Long Beach,2014,9,247,0.35,25,0.036,2.65
Long Beach,2014,9,248,0.4,19.8,0.041,3.25
Long Beach,2014,9,249,0.55,33.4,0.047,4.7
Long Beach,2014,9,250,0.45,25.8,0.047,4.2
Long Beach,2014,9,251,0.45,28.6,0.022,4.15
Long Beach,2014,9,252,0.7,33.1,0.027,4.3
Long Beach,2014,9,253,0.9,35.7,0.03,4.9
Long Beach,2014,9,254,0.5,30.4,0.038,2.9
Long Beach,2014,9,255,0.75,38.7,0.036,6.35
Long Beach,2014,9,256,0.6499999999999999,34.6,0.05,3.45
Long Beach,2014,9,257,0.75,39.5,0.05,5.05
Long Beach,2014,9,258,0.75,38,0.036,3.9000000000000004
Long Beach,2014,9,259,0.75,45.2,0.035,4.2
Long Beach,2014,9,260,0.95,36.2,0.031,3.25
Long Beach,2014,9,261,0.3,14.8,0.016,2.95
Long Beach,2014,9,262,0.35,15.6,0.026,2.5999999999999996
Long Beach,2014,9,263,0.4,18.3,0.025,1.95
Long Beach,2014,9,264,0.35,15.6,0.035,1.4
Long Beach,2014,9,265,0.8999999999999999,27.9,0.028,3.1
Long Beach,2014,9,266,1.1,28.4,0.034,3.5
Long Beach,2014,9,267,1.05,44.8,0.03,6.6
Long Beach,2014,9,268,0.85,33.5,0.023,3.8
Long Beach,2014,9,269,0.8,26.9,0.03,3.0999999999999996
Long Beach,2014,9,270,0.6,24.3,0.037,1.65
Long Beach,2014,9,271,0.45,21.2,0.037,1.2
Long Beach,2014,9,272,0.65,31.8,0.034,2.45
Long Beach,2014,9,273,0.9500000000000001,32.9,0.035,3.25
Long Beach,2014,10,274,0.55,28.6,0.033,1.8
Long Beach,2014,10,275,1.05,50.8,0.047,2.7
Long Beach,2014,10,276,1.5,58.7,0.049,4.45
Long Beach,2014,10,277,1.6,74.1,0.047,5.1
Long Beach,2014,10,278,0.7,29.2,0.063,1.15
Long Beach,2014,10,279,1.1,37.7,0.044,3.5
Long Beach,2014,10,280,1.05,35.7,0.038,2.75
Long Beach,2014,10,281,0.75,35.6,0.034,2.4000000000000004
Long Beach,2014,10,282,0.4,28,0.037,0.75
Long Beach,2014,10,283,0.7,26.7,0.039,1.65
Long Beach,2014,10,284,0.5,29,0.043,1.9
Long Beach,2014,10,285,0.55,19.4,0.045,0.6499999999999999
Long Beach,2014,10,286,0.55,29.1,0.034,1.6
Long Beach,2014,10,287,0.45,25.8,0.029,1
Long Beach,2014,10,288,0.8,24.4,0.025,2.15
Long Beach,2014,10,289,1,28.5,0.03,1.4500000000000002
Long Beach,2014,10,290,0.9500000000000001,30.2,0.035,1.4500000000000002
Long Beach,2014,10,291,1,35.2,0.043,1.7000000000000002
Long Beach,2014,10,292,0.95,25.8,0.042,1.8
Long Beach,2014,10,293,0.6,31.8,0.031,1.4500000000000002
Long Beach,2014,10,294,0.4,37.6,0.034,4.15
Long Beach,2014,10,301,0.55,44.5,0.038,3.2
Long Beach,2014,10,302,1.8499999999999999,62.2,0.038,4.65
Long Beach,2014,10,303,1.5,52.6,0.027,3.8
Long Beach,2014,10,304,1,34.6,0.03,1.7000000000000002
Long Beach,2014,11,305,0.25,22.3,0.037,1.2000000000000002
Long Beach,2014,11,306,1.5499999999999998,95.4,0.038,1.6
