id,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance_km,hour
965,5.7,-73.992488,40.730615,-74.001482,40.717791999999996,1,1.6147772511470058,10
966,28.0,0.0,0.0,0.0,0.0,1,0.0,1
967,6.5,-73.973787,40.747695,-73.986315,40.746973,5,1.0584174242308662,15
968,7.3,-73.993656,40.75711,-73.980168,40.741778000000004,1,2.0487653553913745,16
969,7.7,-73.981439,40.760569,-73.957854,40.77930900000001,1,2.878707367579972,23
970,10.0,-74.002595,40.737675,-73.987135,40.729482,1,1.5895931298330015,19
971,10.1,-74.0045,40.742143,-73.99433,40.720411999999996,1,2.5638283357735987,1
972,6.5,-73.962018,40.77940200000001,-73.981495,40.77356500000001,2,1.7637979939546669,18
973,6.0,-73.977999,40.778626,-73.979161,40.764625,1,1.55991228020467,6
974,16.5,-73.97943878173827,40.75250244140625,-73.95565795898438,40.764102935791016,1,2.382399825671546,11
975,8.5,-73.99092102050781,40.74221420288085,-73.98013305664062,40.760738372802734,1,2.251341763005726,17
976,17.3,-73.987938,40.76025,-74.014335,40.70369,2,6.670906130319043,11
977,10.5,-73.98858100000002,40.764449,-73.98576,40.739090999999995,1,2.8296762013798253,7
978,15.0,-73.96577453613281,40.76523208618164,-73.99700927734375,40.75635147094727,1,2.8099338632919353,22
979,23.5,-73.990597,40.75622,-73.96239,40.719846999999994,1,4.691026538316017,22
980,10.1,-73.990602,40.7611,-73.960025,40.779579999999996,2,3.2943661918440297,22
981,17.7,-73.989503,40.753248,-73.97410699999998,40.795577,2,4.882053581774402,18
982,9.0,-73.96303499999998,40.772385,-73.98132,40.771159999999995,3,1.5457893205585558,17
983,6.9,-73.979668,40.739275,-73.975107,40.756322,1,1.9340879321032933,10
984,7.3,-73.99573199999998,40.724963,-73.979377,40.75140800000001,2,3.247394581614609,1
985,21.5,-73.98495,40.759487,-73.970597,40.694542,6,7.322136549775305,23
986,9.7,-73.995494,40.752919,-73.977412,40.743828,1,1.8281291683264482,12
987,5.7,-73.984202,40.744187,-73.97462,40.761423,1,2.0795774687358284,19
988,13.0,-73.9809036254883,40.75609588623047,-73.95862579345702,40.76633834838867,1,2.194915371690273,22
989,10.5,-73.968574,40.750493,-73.975654,40.755957,1,0.8513515386954449,16
990,9.0,-73.94857788085938,40.783203125,-73.95526885986328,40.76516342163085,1,2.0835492250984946,7
991,7.3,-73.961407,40.765273,-73.95439300000002,40.78403,2,2.167696658150606,20
992,8.5,-73.986492,40.734066999999996,-73.988017,40.752412,1,2.043912730764041,7
993,23.0,-73.7870101928711,40.64413833618164,-73.81063842773438,40.69221878051758,2,5.705637677743858,14
994,13.7,-73.9881,40.754748,-73.99727,40.725629999999995,1,3.3286701847877724,11
995,16.9,-73.884801,40.755707,-73.98047199999998,40.765556,1,8.131868243660017,7
996,13.7,-73.953603,40.779203,-73.995763,40.726701,3,6.8332562569836215,23
997,29.3,-73.94238,40.837711999999996,-73.864372,40.769985,2,9.991246491144736,11
998,6.5,-73.961151,40.77457800000001,-73.972251,40.78564,1,1.5448277228768466,12
999,10.9,-73.988455,40.758432,-73.983816,40.730146999999995,1,3.169336230346642,18
