# Data extracted from the United States Geological Survey Advanced National Seismic System Comprehensive Earthquake Catalog (USGS ANSS ComCat), available here https://earthquake.usgs.gov/data/comcat/
# The loc_name, loc_admin1, loc_admin2, and loc_cc fields were added based on the latitude and longitude fields using the reverse_geocoder package, https://github.com/thampiman/reverse-geocoder.
time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,loc_name,loc_admin1,loc_admin2,loc_cc
2016-08-18 17:39:04.680,35.9363333,-120.48733329999999,4.72,0.6,md,18.0,109.0,0.01622,0.03,nc,nc72679616,2017-02-10T21:27:37.106Z,"25km SSW of Coalinga, California",earthquake,0.3,0.51,0.21,7.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-08-21 03:19:30.310,35.8845,-120.43383329999999,5.41,0.44,md,21.0,74.0,0.01441,0.09,nc,nc72681721,2017-02-10T21:43:19.592Z,"25km NNW of Shandon, California",earthquake,0.24,0.41,0.24,8.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2016-08-22 00:45:48.290,35.9686667,-120.53266670000001,6.71,1.65,md,60.0,26.0,0.01622,0.06,nc,nc72682581,2017-02-10T21:51:11.100Z,"24km SW of Coalinga, California",earthquake,0.17,0.15,0.182,39.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-08-24 10:39:45.370,35.9641667,-120.51633329999999,3.13,0.91,md,31.0,85.0,0.01622,0.06,nc,nc72684436,2017-02-10T22:08:53.540Z,"24km SW of Coalinga, California",earthquake,0.2,0.33,0.188,13.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-08-28 08:53:10.140,35.9568333,-120.51333329999999,10.08,1.6,md,58.0,74.0,0.01171,0.06,nc,nc72686511,2017-02-10T22:35:44.140Z,"24km SW of Coalinga, California",earthquake,0.16,0.13,0.205,39.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-09-01 12:06:43.020,35.969666700000005,-120.53133329999999,5.79,0.32,md,23.0,59.0,0.01712,0.04,nc,nc72688536,2017-02-10T22:54:54.032Z,"24km SW of Coalinga, California",earthquake,0.22,0.39,0.24600000000000002,10.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-09-07 06:27:24.130,35.9808333,-120.5385,2.25,0.78,md,31.0,88.0,0.01261,0.06,nc,nc72691131,2017-02-10T23:26:12.980Z,"23km SW of Coalinga, California",earthquake,0.17,0.43,0.337,18.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-09-07 07:27:58.810,35.924,-120.4705,4.59,0.22,md,17.0,96.0,0.02252,0.05,nc,nc72691151,2017-02-10T23:26:35.185Z,"25km SSW of Coalinga, California",earthquake,0.27,0.64,0.218,7.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-09-10 06:39:04.480,35.9913333,-120.557,4.0,1.11,md,39.0,64.0,0.01712,0.06,nc,nc72693241,2017-02-10T23:53:52.198Z,"24km SW of Coalinga, California",earthquake,0.17,0.25,0.325,24.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-09-10 06:53:45.850,35.9236667,-120.4745,4.43,0.47,md,27.0,93.0,0.02252,0.07,nc,nc72693256,2017-02-10T23:54:03.623Z,"26km SSW of Coalinga, California",earthquake,0.18,0.31,0.289,13.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-09-15 09:52:06.750,35.9845,-120.544,2.08,0.2,md,15.0,81.0,0.024319999999999998,0.07,nc,nc72696166,2017-02-11T00:29:36.157Z,"23km SW of Coalinga, California",earthquake,0.32,0.91,0.324,6.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-09-16 00:11:54.470,35.962166700000004,-120.51116670000002,2.36,0.25,md,21.0,68.0,0.01171,0.06,nc,nc72696546,2017-02-11T00:33:26.329Z,"23km SW of Coalinga, California",earthquake,0.22,0.47,0.214,6.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-09-17 05:50:27.280,35.8268333,-120.3725,4.44,0.71,md,40.0,49.0,0.015319999999999999,0.05,nc,nc72697586,2017-02-11T00:43:16.560Z,"19km N of Shandon, California",earthquake,0.24,0.18,0.247,21.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2016-09-17 07:19:49.840,35.9855,-120.5505,3.67,0.34,md,20.0,73.0,0.02613,0.05,nc,nc72697601,2017-02-11T00:43:33.642Z,"24km SW of Coalinga, California",earthquake,0.23,0.4,0.237,7.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-09-17 07:28:23.840,35.985833299999996,-120.55033329999999,3.56,0.81,md,34.0,70.0,0.01171,0.06,nc,nc72697606,2017-02-11T00:43:38.963Z,"24km SW of Coalinga, California",earthquake,0.2,0.3,0.377,18.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-09-17 15:15:14.100,35.7885,-120.32866670000001,4.57,1.14,md,48.0,61.0,0.018019999999999998,0.06,nc,nc72697821,2017-02-11T00:46:27.590Z,"15km NNE of Shandon, California",earthquake,0.18,0.25,0.307,26.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2016-09-17 18:35:02.560,35.9665,-120.5235,10.57,1.97,md,74.0,31.0,0.015319999999999999,0.07,nc,nc72697881,2017-02-11T00:47:29.990Z,"24km SW of Coalinga, California",earthquake,0.13,0.19,0.23,59.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-09-17 18:50:43.480,35.966,-120.52616670000002,5.21,0.62,md,23.0,49.0,0.01712,0.06,nc,nc72697886,2017-02-11T00:47:37.157Z,"24km SW of Coalinga, California",earthquake,0.27,0.44,0.35200000000000004,11.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-09-22 01:22:12.730,35.9745,-120.53516670000002,10.75,1.95,md,33.0,47.0,0.04775,0.05,nc,nc72700551,2017-02-11T01:15:02.610Z,"24km SW of Coalinga, California",earthquake,0.17,0.28,0.235,27.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-09-28 04:58:57.120,35.947166700000004,-120.50633329999998,2.94,0.42,md,22.0,54.0,0.01081,0.05,nc,nc72703766,2017-02-11T01:53:23.736Z,"25km SSW of Coalinga, California",earthquake,0.22,0.38,0.354,8.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-09-28 20:05:27.980,35.9255,-120.47416670000001,4.47,0.64,md,28.0,97.0,0.02162,0.05,nc,nc72704021,2017-02-11T01:57:30.770Z,"25km SSW of Coalinga, California",earthquake,0.26,0.41,0.212,4.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-09-29 06:38:57.420,35.9721667,-120.5266667,2.87,0.17,md,20.0,64.0,0.01261,0.06,nc,nc72704301,2017-02-11T01:59:37.698Z,"23km SW of Coalinga, California",earthquake,0.22,0.38,0.168,6.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-09-29 07:31:38.090,35.9656667,-120.52799999999999,5.05,0.26,md,15.0,53.0,0.018019999999999998,0.04,nc,nc72704341,2017-02-11T01:59:59.192Z,"24km SW of Coalinga, California",earthquake,0.3,0.51,0.139,5.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-09-30 11:46:26.560,35.8238333,-120.37433329999999,6.22,1.73,md,67.0,44.0,0.018019999999999998,0.05,nc,nc72705441,2017-02-11T02:05:44.190Z,"18km N of Shandon, California",earthquake,0.11,0.18,0.252,46.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2016-10-02 22:37:15.940,35.9045,-120.45083329999999,5.71,3.02,ml,97.0,27.0,0.02162,0.07,nc,nc72706501,2017-02-11T02:20:35.420Z,"27km SSW of Coalinga, California",earthquake,0.1,0.15,0.276,22.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-02 22:38:28.190,35.9043333,-120.44966670000001,4.71,0.93,md,31.0,62.0,0.02072,0.07,nc,nc72706506,2017-02-11T02:20:42.513Z,"27km SSW of Coalinga, California",earthquake,0.18,0.28,0.242,13.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-03 13:21:22.980,35.9126667,-120.43416670000002,7.13,0.14,md,14.0,136.0,0.008108,0.09,nc,nc72706861,2017-02-11T02:24:30.188Z,"26km SSW of Coalinga, California",earthquake,0.88,1.38,0.023,3.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-04 13:46:24.650,35.979833299999996,-120.5415,4.09,0.33,md,20.0,82.0,0.02252,0.03,nc,nc72707261,2017-02-11T02:29:13.611Z,"24km SW of Coalinga, California",earthquake,0.2,0.47,0.25,7.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-04 14:07:03.150,35.9795,-120.54066670000002,4.56,0.33,md,17.0,82.0,0.02162,0.06,nc,nc72707266,2017-02-11T02:29:18.650Z,"24km SW of Coalinga, California",earthquake,0.25,0.42,0.016,5.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-04 14:26:41.100,35.9906667,-120.555,10.77,0.51,md,16.0,80.0,0.024319999999999998,0.06,nc,nc72707276,2017-02-11T02:29:23.927Z,"24km SW of Coalinga, California",earthquake,0.48,0.43,0.2,6.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-08 13:41:15.280,35.99,-120.557,3.96,1.07,md,33.0,61.0,0.01622,0.07,nc,nc72709211,2017-02-11T02:53:13.130Z,"24km SW of Coalinga, California",earthquake,0.24,0.32,0.22,16.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-08 22:19:39.970,35.9451667,-120.4795,5.07,0.65,md,26.0,86.0,0.006306,0.11,nc,nc72709421,2017-02-11T02:56:27.628Z,"24km SSW of Coalinga, California",earthquake,0.3,0.43,0.376,10.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-08 22:27:05.870,35.9303333,-120.48133329999999,6.11,0.08,md,15.0,133.0,0.018019999999999998,0.05,nc,nc72709426,2017-02-11T02:56:32.491Z,"25km SSW of Coalinga, California",earthquake,0.61,1.2,0.179,3.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-08 22:27:27.140,35.944,-120.47216670000002,6.18,0.0,md,13.0,116.0,0.002703,0.12,nc,nc71104974,2017-02-11T02:56:37.883Z,"23km SSW of Coalinga, California",earthquake,0.67,1.64,0.083,2.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-08 22:28:05.700,35.9318333,-120.48416670000002,4.67,0.02,md,15.0,101.0,0.018019999999999998,0.05,nc,nc71104984,2017-02-11T02:56:49.105Z,"25km SSW of Coalinga, California",earthquake,0.4,0.87,0.203,3.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-08 22:53:25.920,35.9515,-120.48200000000001,2.53,0.06,md,13.0,92.0,0.009909999999999999,0.06,nc,nc72709441,2017-02-11T02:56:59.998Z,"23km SSW of Coalinga, California",earthquake,0.35,1.28,0.175,4.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-08 23:10:08.330,35.9316667,-120.48366670000001,4.49,0.09,md,19.0,102.0,0.018019999999999998,0.05,nc,nc72709446,2017-02-11T02:57:05.476Z,"25km SSW of Coalinga, California",earthquake,0.32,0.4,0.132,4.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-08 23:13:59.470,35.946,-120.4795,4.74,0.13,md,14.0,87.0,0.006306,0.12,nc,nc72709451,2017-02-11T02:57:10.482Z,"24km SSW of Coalinga, California",earthquake,0.38,0.59,0.18,4.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-08 23:21:02.720,35.9326667,-120.48299999999999,5.26,0.22,md,17.0,104.0,0.01712,0.03,nc,nc72709456,2017-02-11T02:57:16.005Z,"25km SSW of Coalinga, California",earthquake,0.42,0.77,0.17600000000000002,5.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-08 23:28:15.870,35.9443333,-120.48216670000001,5.03,0.06,md,15.0,106.0,0.009009,0.14,nc,nc72709471,2017-02-11T02:57:35.545Z,"24km SSW of Coalinga, California",earthquake,0.41,0.59,0.196,3.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-09 10:48:02.750,35.9315,-120.48466670000002,4.68,0.23,md,15.0,131.0,0.01892,0.05,nc,nc72709686,2017-02-11T03:01:33.555Z,"25km SSW of Coalinga, California",earthquake,0.43,0.71,0.13,4.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-09 11:14:41.300,35.944166700000004,-120.47883329999999,5.38,0.23,md,13.0,107.0,0.006306,0.13,nc,nc71104989,2017-02-11T03:01:48.507Z,"24km SSW of Coalinga, California",earthquake,0.56,1.6,0.079,3.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-09 11:15:07.190,35.927,-120.48633329999998,5.28,0.31,md,15.0,89.0,0.02342,0.06,nc,nc72709701,2017-02-11T03:01:53.572Z,"26km SSW of Coalinga, California",earthquake,0.37,0.71,0.26,5.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-09 12:01:20.850,35.9433333,-120.479,3.42,0.68,md,21.0,85.0,0.007206999999999999,0.18,nc,nc72709711,2017-02-11T03:02:03.961Z,"24km SSW of Coalinga, California",earthquake,0.35,1.01,0.45299999999999996,7.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-09 12:06:31.880,35.9495,-120.47733329999998,4.21,0.18,md,15.0,94.0,0.005405,0.19,nc,nc72709721,2017-02-11T03:02:08.922Z,"23km SSW of Coalinga, California",earthquake,0.54,0.95,0.16699999999999998,3.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-09 12:07:04.380,35.9328333,-120.48616670000001,4.54,0.26,md,18.0,100.0,0.018019999999999998,0.05,nc,nc72709726,2017-02-11T03:02:14.103Z,"25km SSW of Coalinga, California",earthquake,0.26,0.37,0.258,5.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-09 12:08:22.720,35.941,-120.4823333,5.36,0.27,md,20.0,79.0,0.009909999999999999,0.13,nc,nc72709731,2017-02-11T03:02:31.202Z,"24km SSW of Coalinga, California",earthquake,0.35,0.54,0.083,4.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-10 12:15:31.560,35.932333299999996,-120.48416670000002,4.91,0.24,md,15.0,102.0,0.018019999999999998,0.05,nc,nc72710306,2017-02-11T03:10:14.489Z,"25km SSW of Coalinga, California",earthquake,0.36,0.78,0.13699999999999998,4.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-10 18:08:11.680,35.9301667,-120.4835,5.04,0.21,md,15.0,134.0,0.01892,0.05,nc,nc72710481,2017-02-11T03:11:47.849Z,"25km SSW of Coalinga, California",earthquake,0.51,0.89,0.09,3.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-16 13:10:13.110,35.857833299999996,-120.40116670000002,4.81,0.6,md,25.0,90.0,0.02162,0.07,nc,nc72713211,2017-02-11T03:49:39.577Z,"22km N of Shandon, California",earthquake,0.26,0.35,0.152,11.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2016-10-20 10:08:30.650,35.9845,-120.5418333,1.09,1.02,md,22.0,85.0,0.01261,0.08,nc,nc72714796,2017-02-11T04:11:28.238Z,"23km SW of Coalinga, California",earthquake,0.22,0.49,0.036000000000000004,6.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-21 22:15:54.140,35.9946667,-120.55983329999998,0.86,0.37,md,12.0,194.0,0.024319999999999998,0.06,nc,nc72715721,2017-02-11T04:29:30.147Z,"24km SW of Coalinga, California",earthquake,0.48,0.6,0.565,2.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-25 00:14:50.540,35.9015,-120.43583329999998,10.13,0.61,md,28.0,104.0,0.01261,0.08,nc,nc72717076,2017-02-11T04:46:38.298Z,"27km SSW of Coalinga, California",earthquake,0.39,0.33,0.248,10.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-26 12:10:12.160,35.9343333,-120.46633329999999,4.36,0.35,md,19.0,85.0,0.01351,0.15,nc,nc72717746,2017-02-11T04:57:48.147Z,"24km SSW of Coalinga, California",earthquake,0.43,1.04,0.13699999999999998,5.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-26 12:12:19.940,35.9211667,-120.47166670000001,4.15,0.47,md,20.0,90.0,0.025230000000000002,0.06,nc,nc72717751,2017-02-11T04:57:53.862Z,"26km SSW of Coalinga, California",earthquake,0.31,0.55,0.258,9.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-27 12:06:15.770,35.961,-120.51100000000001,3.17,0.79,md,21.0,66.0,0.01081,0.06,nc,nc72716705,2017-02-11T05:04:20.823Z,"24km SW of Coalinga, California",earthquake,0.2,0.34,0.593,9.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-30 21:11:40.140,35.9686667,-120.52116670000001,2.21,0.09,md,17.0,59.0,0.01261,0.03,nc,nc72718370,2017-02-11T05:31:13.303Z,"23km SW of Coalinga, California",earthquake,0.17,0.38,0.081,5.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-10-31 18:26:11.970,35.8761667,-120.41799999999999,4.38,0.73,md,32.0,72.0,0.01441,0.08,nc,nc72718785,2017-02-11T05:37:22.930Z,"24km N of Shandon, California",earthquake,0.25,0.44,0.126,13.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2016-11-03 06:34:42.250,35.9916667,-120.5565,3.1,0.39,md,21.0,83.0,0.018019999999999998,0.07,nc,nc72719715,2017-02-11T05:52:10.801Z,"24km SW of Coalinga, California",earthquake,0.31,0.54,0.222,8.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-11-03 09:55:07.890,35.9898333,-120.55816670000002,3.47,0.28,md,16.0,82.0,0.024319999999999998,0.06,nc,nc72719795,2017-02-11T05:53:04.494Z,"24km SW of Coalinga, California",earthquake,0.3,0.48,0.132,4.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-11-05 22:19:24.200,35.9325,-120.48266670000001,4.23,1.08,md,31.0,64.0,0.01712,0.05,nc,nc72720900,2017-02-11T06:09:42.440Z,"25km SSW of Coalinga, California",earthquake,0.23,0.37,0.172,14.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-11-05 22:36:06.770,35.9303333,-120.4845,4.09,0.71,md,18.0,97.0,0.019819999999999997,0.05,nc,nc72720905,2017-02-11T06:09:48.789Z,"25km SSW of Coalinga, California",earthquake,0.29,0.57,0.447,6.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-11-09 20:09:23.310,35.9808333,-120.54799999999999,5.55,0.36,md,19.0,73.0,0.024319999999999998,0.04,nc,nc72722775,2017-02-11T06:40:40.189Z,"24km SW of Coalinga, California",earthquake,0.24,0.37,0.278,7.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-11-09 22:47:22.690,35.9801667,-120.54816670000001,5.58,0.38,md,19.0,73.0,0.02342,0.04,nc,nc72722795,2017-02-11T06:41:06.715Z,"24km SW of Coalinga, California",earthquake,0.22,0.37,0.299,7.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-11-12 01:53:27.510,35.8903333,-120.44066670000001,10.52,1.14,md,42.0,56.0,0.015319999999999999,0.05,nc,nc72723855,2017-02-11T06:53:50.010Z,"26km NNW of Shandon, California",earthquake,0.22,0.37,0.165,22.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2016-11-13 14:32:53.330,35.9838333,-120.54133329999999,1.27,0.18,md,15.0,85.0,0.02252,0.08,nc,nc72724495,2017-02-11T07:01:42.934Z,"23km SW of Coalinga, California",earthquake,0.18,0.44,0.131,4.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-11-14 15:31:02.440,35.9315,-120.48716670000002,3.9,0.13,md,12.0,96.0,0.019819999999999997,0.05,nc,nc72725080,2017-02-11T07:09:24.159Z,"25km SSW of Coalinga, California",earthquake,0.3,0.45,0.09699999999999999,3.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-11-18 04:15:55.420,35.971166700000005,-120.5236667,3.08,0.95,md,32.0,55.0,0.01171,0.05,nc,nc72726800,2017-02-11T07:36:05.227Z,"23km SW of Coalinga, California",earthquake,0.15,0.24,0.21100000000000002,15.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-11-18 05:00:38.620,35.9705,-120.523,3.17,0.97,md,31.0,51.0,0.01171,0.05,nc,nc72726815,2017-02-11T07:36:20.258Z,"23km SW of Coalinga, California",earthquake,0.14,0.26,0.111,13.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-11-22 14:09:15.390,35.7993333,-120.34783329999999,10.06,0.7,md,26.0,75.0,0.027030000000000002,0.04,nc,nc72728405,2017-02-11T08:01:33.570Z,"16km N of Shandon, California",earthquake,0.33,0.43,0.16,12.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2016-11-28 17:05:45.210,35.805833299999996,-120.338,3.82,0.82,md,36.0,66.0,0.02613,0.06,nc,nc72730390,2017-02-11T08:34:13.010Z,"17km NNE of Shandon, California",earthquake,0.2,0.3,0.20199999999999999,17.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2016-12-03 18:40:45.300,35.970833299999995,-120.53066670000001,5.03,0.92,md,26.0,62.0,0.01622,0.06,nc,nc72732550,2017-02-11T09:08:11.250Z,"24km SW of Coalinga, California",earthquake,0.25,0.33,0.073,9.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-12-03 18:44:48.220,35.972666700000005,-120.531,4.32,0.15,md,16.0,68.0,0.015319999999999999,0.03,nc,nc72732565,2017-02-11T09:08:33.606Z,"24km SW of Coalinga, California",earthquake,0.29,0.53,0.11699999999999999,4.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-12-04 20:55:04.670,35.9766667,-120.54066670000002,2.48,0.02,md,17.0,76.0,0.02162,0.07,nc,nc72733040,2017-02-11T09:15:23.453Z,"24km SW of Coalinga, California",earthquake,0.21,0.56,0.21600000000000003,5.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-12-08 23:33:20.260,35.982833299999996,-120.53933329999998,2.34,0.75,md,22.0,93.0,0.02072,0.06,nc,nc72734825,2017-02-11T09:42:26.039Z,"23km SW of Coalinga, California",earthquake,0.21,0.53,0.254,11.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-12-08 23:46:07.390,35.9816667,-120.54066670000002,2.72,1.03,md,27.0,88.0,0.02162,0.06,nc,nc72734835,2017-02-11T09:42:38.640Z,"23km SW of Coalinga, California",earthquake,0.19,0.39,0.154,14.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-12-09 00:02:30.360,35.983000000000004,-120.53833329999999,2.83,0.34,md,15.0,114.0,0.02613,0.04,nc,nc72734840,2017-02-11T09:42:45.534Z,"23km SW of Coalinga, California",earthquake,0.25,0.76,0.185,6.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-12-09 10:39:47.070,35.9221667,-120.4733333,3.6,0.94,md,26.0,91.0,0.03153,0.05,nc,nc72734960,2017-02-11T09:45:16.060Z,"26km SSW of Coalinga, California",earthquake,0.19,0.41,0.13,14.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-12-10 12:50:32.830,35.9863333,-120.55866670000002,8.69,0.41,md,11.0,135.0,0.02883,0.06,nc,nc72735305,2017-02-11T09:51:12.357Z,"24km SW of Coalinga, California",earthquake,0.62,1.44,0.179,4.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-12-15 09:21:31.780,35.9605,-120.52133329999998,10.39,0.77,md,25.0,48.0,0.01892,0.06,nc,nc72738870,2017-02-11T10:51:40.992Z,"24km SW of Coalinga, California",earthquake,0.36,0.53,0.23800000000000002,11.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-12-16 22:19:32.010,35.8651667,-120.41016670000002,4.84,0.33,md,20.0,130.0,0.03063,0.06,nc,nc72739490,2017-02-11T11:01:10.723Z,"23km N of Shandon, California",earthquake,0.29,0.65,0.35200000000000004,3.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2016-12-18 09:08:48.930,35.9355,-120.4883333,4.25,0.37,md,21.0,101.0,0.01712,0.06,nc,nc72740800,2017-02-11T11:24:41.007Z,"25km SSW of Coalinga, California",earthquake,0.31,0.45,0.221,7.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-12-21 03:03:13.740,35.988833299999996,-120.5435,9.52,1.34,md,44.0,46.0,0.01622,0.06,nc,nc72742060,2017-02-11T11:45:22.740Z,"23km SW of Coalinga, California",earthquake,0.18,0.2,0.161,20.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-12-22 03:16:19.710,35.97,-120.52183329999998,3.19,0.09,md,10.0,69.0,0.01171,0.03,nc,nc72742395,2017-02-11T11:49:14.215Z,"23km SW of Coalinga, California",earthquake,0.3,0.89,0.11900000000000001,2.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-12-26 13:27:28.210,35.9893333,-120.55433329999998,3.77,1.08,md,31.0,58.0,0.015319999999999999,0.07,nc,nc72743820,2017-02-11T12:09:56.653Z,"24km SW of Coalinga, California",earthquake,0.2,0.26,0.168,13.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-12-27 08:55:29.540,35.986,-120.54516670000001,1.84,0.99,md,33.0,43.0,0.01261,0.08,nc,nc72744095,2017-02-11T12:13:58.698Z,"23km SW of Coalinga, California",earthquake,0.14,0.35,0.239,15.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-12-29 02:07:12.460,35.8735,-120.41933329999999,4.88,0.72,md,30.0,51.0,0.01622,0.06,nc,nc72745400,2017-02-11T12:21:29.320Z,"24km N of Shandon, California",earthquake,0.24,0.4,0.156,11.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2016-12-29 18:29:26.420,35.9333333,-120.48333329999998,4.6,0.86,md,31.0,106.0,0.01622,0.06,nc,nc72745725,2017-02-11T12:25:31.553Z,"25km SSW of Coalinga, California",earthquake,0.25,0.36,0.24,16.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2016-12-30 10:42:29.880,35.788000000000004,-120.3605,8.8,0.89,md,43.0,50.0,0.02252,0.06,nc,nc72746160,2017-02-11T12:30:01.830Z,"14km N of Shandon, California",earthquake,0.2,0.32,0.187,23.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2017-01-02 14:34:32.630,35.9305,-120.48033329999998,4.18,0.17,md,15.0,104.0,0.01762,0.04,nc,nc72747195,2017-01-10T22:29:33.123Z,"25km SSW of Coalinga, California",earthquake,0.3,0.82,0.16399999999999998,5.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2017-01-03 12:47:54.170,35.9316667,-120.48133329999999,4.21,0.16,md,15.0,104.0,0.027139999999999997,0.04,nc,nc72747420,2017-01-11T00:11:25.848Z,"25km SSW of Coalinga, California",earthquake,0.27,0.69,0.16,5.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2017-01-04 20:52:28.380,35.8165,-120.3625,6.2,1.09,md,37.0,68.0,0.01587,0.06,nc,nc72747895,2017-01-12T19:08:21.480Z,"17km N of Shandon, California",earthquake,0.26,0.15,0.26,18.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2017-01-07 17:24:48.120,35.9776667,-120.53399999999999,10.52,2.18,md,53.0,58.0,0.01461,0.06,nc,nc72749625,2017-01-11T21:37:01.925Z,"23km SW of Coalinga, California",earthquake,0.13,0.18,0.192,40.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
