season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
2010,7819,6654,0,-13,-17,51,68,0,-20.1332537839239
2010,8805,6654,0,-4,3,76,73,1,-3.72551490021714
2010,3259,6723,0,-3,5,64,59,1,1.77982837786263
2010,647,6757,0,8,8,76,68,1,6.18348960653628
2010,6567,6757,0,5,-1,50,51,0,2.02839735255752
2010,6586,7025,0,-11,-23,66,89,0,-13.7147155483334
2010,10811,7025,0,-3,3,71,68,1,1.46008501425802
2010,2365,7226,0,3,13,70,57,1,7.50367895316497
2010,8050,7226,0,-9,-8,64,72,0,-9.53160698850455
2010,8941,7226,0,-1,-2,61,63,0,-2.47598146793377
2010,8532,7382,0,-3,9,80,71,1,3.60716770543872
2010,10045,7450,0,13,3,73,70,1,22.5703134008673
2010,647,7616,0,11,9,68,59,1,14.5707352640807
2010,8805,7718,0,5,3,62,59,1,4.48550327714968
2010,6654,7819,0,13,17,68,51,1,20.1332537839256
2010,7226,8050,0,9,8,72,64,1,9.53160698850248
2010,647,8532,0,7,23,72,49,1,3.88724940679047
2010,7382,8532,0,3,-9,71,80,0,-3.60716770543695
2010,10045,8532,0,8,-7,68,75,0,4.04068543995662
2010,1038,8687,0,-4,4,63,59,1,-9.30770831299306
2010,3293,8687,0,-7,-22,65,87,0,-9.37184862362474
2010,10011,8687,0,-15,-23,56,79,0,-23.6144671394954
2010,1871,8771,0,-7,13,78,65,1,-6.32938164693997
2010,5271,8805,0,1,1,70,69,1,0.228097790362053
2010,6620,8805,0,-8,-15,68,83,0,-12.2245049368084
2010,6654,8805,0,4,-3,73,76,0,3.72551490021889
2010,7718,8805,0,-5,-3,59,62,0,-4.48550327715022
2010,10357,8907,0,-1,1,81,80,1,-6.92522236422591
2010,7226,8941,0,1,2,63,61,1,2.47598146793111
2010,9824,8941,0,-7,-16,53,69,0,-1.37494663795818
2010,6465,9654,0,-1,3,69,66,1,-2.12269210808662
2010,8941,9824,0,7,16,69,53,1,1.3749466379562
2010,1038,9872,0,7,18,77,59,1,-0.781089114037911
2010,5774,9977,0,-9,1,66,65,1,-7.2558853805634
2010,8687,10011,0,15,23,79,56,1,23.6144671394966
2010,7450,10045,0,-13,-3,70,73,0,-22.5703134008672
2010,8532,10045,0,-8,7,75,68,1,-4.04068543995581
2010,4289,10357,0,8,30,90,60,1,8.52344163246292
2010,8907,10357,0,1,-1,80,81,0,6.92522236422624
2010,4898,10391,0,5,-2,78,80,0,-0.643874295047237
2010,6105,10391,0,8,-18,64,82,0,-3.16784848374118
2010,10493,10391,0,9,13,69,56,1,2.52518558358589
2010,2365,10493,0,1,21,78,57,1,6.35473801713215
2010,4289,10493,0,1,-7,66,73,0,1.64167398379687
2010,5407,10493,0,-8,-9,59,68,0,-1.25224384753312
2010,5640,10493,0,-13,-27,50,77,0,-20.3985349794083
2010,10391,10493,0,-9,-13,56,69,0,-2.52518558358635
2010,401,10655,0,0,17,61,44,1,-1.47778521396249
2010,1871,10689,0,-8,18,87,69,1,-12.9269534135514
2010,10712,10689,0,-9,-4,49,53,0,-15.7799774555141
2010,10689,10712,0,9,4,53,49,1,15.7799774555147
2010,4208,10811,0,4,5,101,96,1,4.24805996228344
2010,5305,10811,0,-5,-11,54,65,0,0.580613960028465
2010,7025,10811,0,3,-3,68,71,0,-1.46008501425845
2011,6568,65,0,13,13,69,56,1,16.9406070270691
2011,9757,152,0,0,9,70,61,1,7.49628016780869
2011,1805,314,0,2,2,65,63,1,0.85170713407771
2011,2366,314,0,4,-16,77,93,0,8.79975085565593
2011,5103,314,0,-7,-2,75,77,0,-9.34464692978639
2011,8908,314,0,1,-1,69,70,0,5.22670273106834
2011,9560,382,0,0,4,81,77,1,3.64612240043649
2011,10690,667,0,9,14,72,58,1,5.66807473960182
2011,4175,824,0,15,19,72,53,1,27.5384059976106
2011,1805,978,0,11,29,81,52,1,14.1416052107154
2011,1805,1039,0,5,12,53,41,1,6.52274492385011
2011,2805,1039,0,6,-3,71,74,0,5.06296136590755
2011,6758,1039,0,-1,-2,58,60,0,-1.74765339291067
2011,7026,1039,0,7,-1,70,71,0,10.7491468262469
2011,9910,1039,0,-3,-8,62,70,0,-4.94452370210874
2011,10690,1039,0,4,-7,54,61,0,8.30665423018341
2011,2805,1073,0,1,9,83,74,1,-3.24230856046868
2011,3294,1073,0,-8,-22,67,89,0,-4.80065979164732
2011,10713,1073,0,-11,-8,66,74,0,-14.9263132640041
2011,1805,1474,0,3,11,69,58,1,1.59268394194521
2011,5408,1474,0,-5,-15,63,78,0,0.00366745831315995
2011,9295,1542,0,0,-18,52,70,0,-4.41923319147796
2011,10494,1542,0,7,8,84,76,1,2.884484027308
2011,314,1805,0,-2,-2,63,65,0,-0.851707134077753
2011,978,1805,0,-11,-29,52,81,0,-14.1416052107144
2011,1039,1805,0,-5,-12,41,53,0,-6.5227449238534
2011,1474,1805,0,-3,-11,58,69,0,-1.59268394194833
2011,4290,1805,0,-1,-1,55,56,0,3.17840814208931
2011,7719,1805,0,1,-7,67,74,0,1.22911430024171
2011,314,2366,0,-4,16,93,77,1,-8.79975085565497
2011,3356,2366,0,-15,-42,45,87,0,-29.7921258674008
2011,5238,2366,0,-7,-2,71,73,0,-11.9656387381992
2011,1039,2805,0,-6,3,74,71,1,-5.06296136591377
2011,1073,2805,0,-1,-9,74,83,0,3.24230856046271
2011,7820,2805,0,-13,-28,51,79,0,-13.7374530785363
2011,9428,2805,0,-5,-8,65,73,0,-3.70893810985429
2011,6568,2904,0,8,-14,57,71,0,6.22108401435745
2011,8942,2904,0,3,-7,50,57,0,0.367399742475863
2011,9910,2904,0,-1,1,72,71,1,-7.14599691376819
2011,6655,3124,0,7,32,98,66,1,13.6417855240345
2011,10046,3124,0,-1,-4,57,61,0,3.74341114874926
2011,9910,3158,0,-5,18,74,56,1,-9.93608551113056
2011,10392,3192,0,3,3,68,65,1,10.5046819452956
2011,1073,3294,0,8,22,89,67,1,4.80065979164312
2011,8431,3294,0,5,-15,71,86,0,-0.31295507081485
2011,2366,3356,0,15,42,87,45,1,29.7921258674035
2011,4175,3771,0,8,14,73,59,1,8.37557160615724
2011,9655,3771,0,1,-11,62,73,0,-1.33103029538213
2011,8688,3878,0,11,17,77,60,1,16.3777650473949
2011,824,4175,0,-15,-19,53,72,0,-27.5384059976146
2011,3771,4175,0,-8,-14,59,73,0,-8.37557160616365
2011,7383,4175,0,-11,-20,57,77,0,-13.9225377634369
2011,9910,4175,0,-10,10,71,61,1,-19.3099872665121
2011,9825,4209,0,-7,-5,68,73,0,-1.25251104586497
2011,10690,4209,0,1,5,70,65,1,4.05803445188998
2011,1805,4290,0,1,1,56,55,1,-3.17840814209075
2011,6307,4290,0,2,-7,69,76,0,-1.75558921805781
2011,6655,4290,0,3,-2,60,62,0,5.14562359173139
2011,7159,4290,0,-9,-2,57,59,0,-16.8709563750778
2011,10494,4290,0,-1,-8,63,71,0,-3.95934005603984
2011,6307,4540,0,13,15,102,87,1,16.2500178309864
2011,5607,4622,0,-9,1,62,61,1,-16.8689271901157
2011,6307,4899,0,9,18,81,63,1,3.4633193357306
2011,8688,4899,0,8,-4,62,66,0,4.09874288654821
2011,10812,4899,0,5,-11,55,66,0,-2.88682535094533
2011,314,5103,0,7,2,77,75,1,9.34464692978734
2011,2366,5238,0,7,2,73,71,1,11.9656387382006
2011,8806,5238,0,-1,-30,45,75,0,-1.38018317147246
2011,9428,5272,0,3,2,78,76,1,-1.8327512592673
2011,1474,5408,0,5,15,78,63,1,-0.00366745831589554
2011,4622,5607,0,9,-1,61,62,0,16.8689271901162
2011,7383,5607,0,1,17,65,48,1,8.67192341328046
2011,7719,5789,0,13,18,68,50,1,16.7599846073522
2011,4290,6307,0,-2,7,76,69,1,1.75558921805365
2011,4540,6307,0,-13,-15,87,102,0,-16.2500178309874
2011,4899,6307,0,-9,-18,63,81,0,-3.46331933573455
2011,10392,6307,0,-5,-3,83,86,0,2.20933579606789
2011,65,6568,0,-13,-13,56,69,0,-16.9406070270745
2011,2904,6568,0,-8,14,71,57,1,-6.22108401436105
2011,8908,6587,0,9,4,85,81,1,13.4345455268438
2011,3124,6655,0,-7,-32,66,98,0,-13.641785524032
2011,4290,6655,0,-3,2,62,60,1,-5.1456235917303
2011,9757,6655,0,-15,-29,46,75,0,-31.294857961066
2011,1039,6758,0,1,2,60,58,1,1.74765339290645
2011,8772,6958,0,3,2,66,64,1,0.576989775285584
2011,1039,7026,0,-7,1,71,70,1,-10.7491468262519
2011,9560,7026,0,-15,-23,51,74,0,-21.910413353186
2011,4290,7159,0,9,2,59,57,1,16.870956375076
2011,8567,7227,0,-11,-22,43,65,0,-20.0378387080659
2011,9910,7227,0,-8,18,94,76,1,-14.3846738796727
2011,4175,7383,0,11,20,77,57,1,13.9225377634322
2011,5607,7383,0,-1,-17,48,65,0,-8.67192341328003
2011,9978,7383,0,7,-3,66,69,0,4.26432388577035
2011,1805,7719,0,-1,7,74,67,1,-1.22911430024308
2011,5789,7719,0,-13,-18,50,68,0,-16.7599846073542
2011,8772,7719,0,-5,-7,64,71,0,-5.80185449477924
2011,2805,7820,0,13,28,79,51,1,13.7374530785336
2011,3294,8431,0,-5,15,86,71,1,0.312955070814095
2011,7227,8567,0,11,22,65,43,1,20.0378387080685
2011,3878,8688,0,-11,-17,60,77,0,-16.3777650473922
2011,4899,8688,0,-8,4,66,62,1,-4.09874288654858
2011,6958,8772,0,-3,-2,64,66,0,-0.576989775285059
2011,7719,8772,0,5,7,71,64,1,5.80185449477826
2011,5238,8806,0,1,30,75,45,1,1.38018317147223
2011,314,8908,0,-1,1,70,69,1,-5.22670273106902
2011,6587,8908,0,-9,-4,81,85,0,-13.434545526844
2011,2904,8942,0,-3,7,57,50,1,-0.367399742476543
2011,1542,9295,0,0,18,70,52,1,4.41923319148007
2011,2805,9428,0,5,8,73,65,1,3.70893810985196
2011,5272,9428,0,-3,-2,76,78,0,1.83275125926811
2011,382,9560,0,0,-4,77,81,0,-3.64612240043635
2011,7026,9560,0,15,23,74,51,1,21.9104133531844
2011,3771,9655,0,-1,11,73,62,1,1.33103029538026
2011,9910,9689,0,0,13,59,46,1,-6.68039768750307
2011,152,9757,0,0,-9,61,70,0,-7.4962801677998
2011,6655,9757,0,15,29,75,46,1,31.294857961069
2011,4209,9825,0,7,5,73,68,1,1.25251104586772
2011,1039,9910,0,3,8,70,62,1,4.94452370210553
2011,2904,9910,0,1,-1,71,72,0,7.14599691376721
2011,3158,9910,0,5,-18,56,74,0,9.93608551113201
2011,4175,9910,0,10,-10,61,71,0,19.3099872665077
2011,7227,9910,0,8,-18,76,94,0,14.3846738796752
2011,9689,9910,0,0,-13,46,59,0,6.68039768750344
2011,7383,9978,0,-7,3,69,66,1,-4.26432388576979
2011,3124,10046,0,1,4,61,57,1,-3.74341114874983
2011,3192,10392,0,-3,-3,65,68,0,-10.5046819452967
2011,6307,10392,0,5,3,86,83,1,-2.20933579607036
2011,1542,10494,0,-7,-8,76,84,0,-2.88448402730606
2011,4290,10494,0,1,8,71,63,1,3.95934005603847
2011,667,10690,0,-9,-14,58,72,0,-5.66807473960592
2011,1039,10690,0,-4,7,61,54,1,-8.30665423018696
2011,4209,10690,0,-1,-5,65,70,0,-4.05803445188723
2011,1073,10713,0,11,8,74,66,1,14.9263132640005
2011,4899,10812,0,-5,11,66,55,1,2.88682535094322
2012,1907,100,0,1,1,58,57,1,-0.44467479588223
2012,1704,649,0,-8,-17,63,80,0,-9.32679453479364
2012,4291,649,0,2,12,82,70,1,7.66693586565878
2012,7533,649,0,-11,-8,60,68,0,-9.60869296101291
2012,10813,649,0,-7,-5,70,75,0,-7.74304459015831
2012,3159,668,0,11,15,74,59,1,4.61960585659888
2012,3913,1074,0,0,-6,72,78,0,-3.14342590739442
2012,4900,1074,0,11,20,88,68,1,5.20919336514719
2012,8198,1166,0,0,11,65,54,1,-5.44549911417387
2012,2905,1475,0,3,-6,56,62,0,2.56532230865102
2012,6656,1475,0,4,15,81,66,1,11.7543548697869
2012,8909,1475,0,-5,-6,59,65,0,1.88121235425813
2012,649,1704,0,8,17,80,63,1,9.32679453479753
2012,9656,1704,0,5,-4,64,68,0,6.68326076007767
2012,5776,1738,0,5,17,58,41,1,1.07911634540806
2012,3981,1806,0,1,13,77,64,1,0.732321743387926
2012,100,1907,0,-1,-1,57,58,0,0.444674795876665
2012,6308,1907,0,7,14,87,73,1,8.60244443234683
2012,4623,2075,0,9,7,69,62,1,8.16949061113235
2012,4176,2265,0,13,15,65,50,1,19.6333302878484
2012,4427,2367,0,-13,5,75,70,1,-13.9956941063592
2012,4623,2806,0,3,4,72,68,1,-1.83579751239372
2012,4900,2806,0,4,-10,58,68,0,-0.622347705677338
2012,6274,2806,0,-8,-34,50,84,0,-21.3874431774871
2012,10081,2806,0,-3,-26,45,71,0,-3.92850468507078
2012,1475,2905,0,-3,6,62,56,1,-2.565322308651
2012,8330,2905,0,-11,-3,63,66,0,-7.06890835053831
2012,668,3159,0,-11,-15,59,74,0,-4.61960585660323
2012,5956,3159,0,-8,3,66,63,1,-5.16041892944627
2012,6656,3295,0,5,7,73,66,1,11.3290889756553
2012,10495,3295,0,-3,-23,54,77,0,-0.117304442787091
2012,9979,3431,0,7,9,79,70,1,7.59277885707318
2012,4291,3845,0,3,12,102,90,1,5.41400253041889
2012,6141,3845,0,-9,-13,66,79,0,-10.269685691608
2012,9911,3845,0,-8,-2,61,63,0,-11.0319266535233
2012,1074,3913,0,0,6,78,72,1,3.1434259073926
2012,1806,3981,0,-1,-13,64,77,0,-0.732321743382624
2012,4291,3981,0,7,16,87,71,1,11.1310097246689
2012,2265,4176,0,-13,-15,50,65,0,-19.6333302878435
2012,4291,4176,0,1,8,67,59,1,2.48856636352673
2012,5956,4176,0,-9,-3,57,60,0,-10.4842784388032
2012,6308,4176,0,1,-13,67,80,0,-0.0212946686533471
2012,6656,4176,0,0,-2,62,64,0,2.30110105706401
2012,7228,4176,0,-8,-3,60,63,0,-8.05517120192069
2012,8232,4210,0,-1,-6,64,70,0,-7.05038496957435
2012,8689,4210,0,7,16,75,59,1,6.14041420796284
2012,649,4291,0,-2,-12,70,82,0,-7.66693586565689
2012,3845,4291,0,-3,-12,90,102,0,-5.41400253042013
2012,3981,4291,0,-7,-16,71,87,0,-11.1310097246687
2012,4176,4291,0,-1,-8,59,67,0,-2.48856636352481
2012,4623,4291,0,-3,-8,61,69,0,-9.09448427869014
2012,10251,4291,0,-15,-15,66,81,0,-27.4237479291367
2012,10013,4393,0,0,12,71,59,1,-2.61650454415547
2012,2367,4427,0,13,-5,70,75,0,13.9956941063582
2012,10813,4427,0,5,12,70,58,1,5.24248424050705
2012,6107,4507,0,7,7,75,68,1,6.21828764639518
2012,5273,4541,0,15,22,89,67,1,23.7100366528292
2012,2075,4623,0,-9,-7,62,69,0,-8.1694906111292
2012,2806,4623,0,-3,-4,68,72,0,1.8357975123905
2012,4291,4623,0,3,8,69,61,1,9.09448427868761
2012,5273,4623,0,3,-13,44,57,0,6.79616145159268
2012,6107,4623,0,-1,-3,56,59,0,0.472276744919077
2012,6656,4691,0,13,19,78,59,1,24.2911221043063
2012,1074,4900,0,-11,-20,68,88,0,-5.20919336514846
2012,2806,4900,0,-4,10,68,58,1,0.62234770567434
2012,5776,4900,0,-3,-9,53,62,0,-8.22177682935963
2012,8500,5104,0,-1,7,61,54,1,-2.58244141237886
2012,6622,5239,0,-9,5,65,60,1,-7.3294630874815
2012,4541,5273,0,-15,-22,67,89,0,-23.7100366528316
2012,4623,5273,0,-3,13,57,44,1,-6.79616145159397
2012,8500,5273,0,-8,-4,61,65,0,-7.48549404207896
2012,6274,5409,0,-13,2,86,84,1,-24.8177399393121
2012,10691,5540,0,9,24,73,49,1,14.0760081944644
2012,10251,5678,0,0,1,59,58,1,5.16034115262887
2012,1738,5776,0,-5,-17,41,58,0,-1.07911634540844
2012,4900,5776,0,3,9,62,53,1,8.22177682935867
2012,3159,5956,0,8,-3,63,66,0,5.16041892944413
2012,4176,5956,0,9,3,60,57,1,10.4842784388073
2012,7720,5956,0,5,-14,65,79,0,-1.81124400772214
2012,4507,6107,0,-7,-7,68,75,0,-6.21828764639151
2012,4623,6107,0,1,3,59,56,1,-0.472276744918057
2012,3845,6141,0,9,13,79,66,1,10.2696856916088
2012,2806,6274,0,8,34,84,50,1,21.3874431774839
2012,5409,6274,0,13,-2,84,86,0,24.8177399393121
2012,1907,6308,0,-7,-14,73,87,0,-8.60244443234874
2012,4176,6308,0,-1,13,80,67,1,0.0212946686566013
2012,6622,6308,0,-12,-8,65,73,0,-15.5170681821323
2012,10013,6308,0,-15,-19,58,77,0,-21.6201287914938
2012,10813,6569,0,-3,4,67,63,1,-2.20239936577287
2012,5239,6622,0,9,-5,60,65,0,7.3294630874822
2012,6308,6622,0,12,8,73,65,1,15.5170681821325
2012,8198,6622,0,1,-6,56,62,0,1.94472736756721
2012,1475,6656,0,-4,-15,66,81,0,-11.7543548697858
2012,3295,6656,0,-5,-7,66,73,0,-11.3290889756551
2012,4176,6656,0,0,2,64,62,1,-2.30110105706038
2012,4691,6656,0,-13,-19,59,78,0,-24.2911221043065
2012,8689,6656,0,1,-7,70,77,0,-3.13363120583226
2012,4176,7228,0,8,3,63,60,1,8.05517120192446
2012,8534,7228,0,3,-3,69,72,0,-2.77297315505983
2012,649,7533,0,11,8,68,60,1,9.60869296101724
2012,5956,7720,0,-5,14,79,65,1,1.81124400772359
2012,1166,8198,0,0,-11,54,65,0,5.44549911417334
2012,6622,8198,0,-1,6,62,56,1,-1.94472736756648
2012,8773,8198,0,7,-14,44,58,0,2.57774023644335
2012,4210,8232,0,1,6,70,64,1,7.05038496957434
2012,2905,8330,0,11,3,66,63,1,7.06890835053644
2012,5104,8500,0,1,-7,54,61,0,2.58244141237881
2012,5273,8500,0,8,4,65,61,1,7.48549404207785
2012,7228,8534,0,-3,3,72,69,1,2.77297315505855
2012,4210,8689,0,-7,-16,59,75,0,-6.14041420796546
2012,6656,8689,0,-1,7,77,70,1,3.13363120582996
2012,9561,8689,0,-15,-7,65,72,0,-18.5711419017043
2012,10691,8689,0,-3,-1,63,64,0,-2.16400415398592
2012,8198,8773,0,-7,14,58,44,1,-2.57774023644292
2012,1475,8909,0,5,6,65,59,1,-1.88121235425659
2012,8689,9561,0,15,7,72,65,1,18.5711419017029
2012,1704,9656,0,-5,4,68,64,1,-6.68326076007748
2012,3845,9911,0,8,2,63,61,1,11.0319266535249
2012,10591,9911,0,7,-3,59,62,0,10.0074839169242
2012,3431,9979,0,-7,-9,70,79,0,-7.59277885707127
2012,10691,9979,0,1,3,60,57,1,3.51226701198583
2012,4393,10013,0,0,-12,59,71,0,2.61650454415649
2012,6308,10013,0,15,19,77,58,1,21.6201287914932
2012,2806,10081,0,3,26,71,45,1,3.92850468506751
2012,4291,10251,0,15,15,81,66,1,27.4237479291345
2012,5678,10251,0,0,-1,58,59,0,-5.1603411526292
2012,3295,10495,0,3,23,77,54,1,0.117304442788509
2012,9911,10591,0,-7,3,62,59,1,-10.0074839169235
2012,5540,10691,0,-9,-24,49,73,0,-14.0760081944633
2012,8689,10691,0,3,1,64,63,1,2.16400415398444
2012,9979,10691,0,-1,-3,57,60,0,-3.51226701198521
2012,649,10813,0,7,5,75,70,1,7.74304459016167
2012,4427,10813,0,-5,-12,58,70,0,-5.24248424050909
2012,6569,10813,0,3,-4,63,67,0,2.2023993657731
2013,9912,67,0,7,46,88,42,1,6.77473161854627
2013,2368,173,0,13,12,73,61,1,22.9540041826268
2013,669,316,0,-5,-17,64,81,0,-6.02281998521279
2013,3432,316,0,-8,-23,51,74,0,-13.0571567139774
2013,6657,316,0,4,3,73,70,1,3.46675167478996
2013,316,669,0,5,17,81,64,1,6.02281998521463
2013,4326,758,0,0,9,80,71,1,-0.53767756886924
2013,1041,980,0,5,12,68,56,1,3.54257672442701
2013,980,1041,0,-5,-12,56,68,0,-3.54257672442656
2013,4901,1041,0,3,2,74,72,1,3.49211932947165
2013,8690,1167,0,8,6,66,60,1,8.68034188508468
2013,9657,1167,0,7,-3,61,64,0,3.07484080697865
2013,1908,1476,0,3,4,67,63,1,2.07977630929157
2013,3773,1705,0,3,8,57,49,1,0.870956097338254
2013,4624,1739,0,7,26,82,56,1,9.83524370631535
2013,5410,1739,0,-1,-12,72,84,0,1.68413422450809
2013,1476,1908,0,-3,-4,63,67,0,-2.07977630929181
2013,2368,1908,0,5,16,66,50,1,5.08120153083487
2013,4901,2076,0,11,1,59,58,1,7.09148882790746
2013,173,2368,0,-13,-12,61,73,0,-22.9540041826224
2013,1908,2368,0,-5,-16,50,66,0,-5.0812015308283
2013,4624,2368,0,1,22,85,63,1,2.3770804116995
2013,5274,2368,0,-1,-10,61,71,0,-3.29499151705359
2013,2807,2773,0,12,12,62,50,1,23.6519559948362
2013,3160,2773,0,13,-10,68,78,0,15.764546515049
2013,7721,2773,0,8,-10,71,81,0,12.9344294036751
2013,2773,2807,0,-12,-12,50,62,0,-23.6519559948315
2013,5240,2807,0,-1,20,79,59,1,-4.48313027964586
2013,5308,2807,0,-8,-14,64,78,0,-7.8937967124565
2013,6536,2807,0,-11,-32,47,79,0,-23.7809706933549
2013,2773,3160,0,-13,10,78,68,1,-15.7645465150482
2013,8267,3296,0,-15,-6,58,64,0,-24.5733046649202
2013,10592,3296,0,-8,6,76,70,1,-8.36146927033419
2013,316,3432,0,8,23,74,51,1,13.0571567139804
2013,6108,3432,0,11,-6,62,68,0,10.4751506199863
2013,1705,3773,0,-3,-8,49,57,0,-0.87095609734003
2013,5172,3773,0,5,4,63,59,1,3.93173501529698
2013,4143,3846,0,-15,-21,62,83,0,-28.0432635805013
2013,8690,3846,0,-3,11,61,50,1,-6.5494736316882
2013,8774,3846,0,-8,-6,52,58,0,-16.7991654360451
2013,6657,3914,0,13,25,95,70,1,15.965775628513
2013,6570,3982,0,3,-18,58,76,0,0.453142580717778
2013,6657,3982,0,8,3,78,75,1,6.50236535418253
2013,3846,4143,0,15,21,83,62,1,28.043263580503
2013,4542,4143,0,0,-13,55,68,0,-0.595464347512724
2013,5240,4177,0,-3,2,87,85,1,-0.997283837456948
2013,6309,4177,0,-7,-12,58,70,0,-6.30496883737374
2013,10252,4177,0,-15,-7,57,64,0,-22.054937720208
2013,4326,4211,0,-9,2,63,61,1,-3.83980587649378
2013,758,4326,0,0,-9,71,80,0,0.537677568868767
2013,4211,4326,0,9,-2,61,63,0,3.83980587649173
2013,5342,4326,0,1,-2,74,76,0,4.56889086272345
2013,10592,4326,0,4,14,72,58,1,3.21316920521992
2013,5912,4458,0,0,1,73,72,1,2.09289602766069
2013,4143,4542,0,0,13,68,55,1,0.595464347512404
2013,1739,4624,0,-7,-26,56,82,0,-9.83524370631816
2013,2368,4624,0,-1,-22,63,85,0,-2.37708041169745
2013,5240,4624,0,-3,-6,76,82,0,-4.07600498655684
2013,5912,4624,0,-15,-31,48,79,0,-31.0978836481569
2013,6824,4624,0,-11,-8,69,77,0,-11.1743006370789
2013,10592,4624,0,-8,-4,68,72,0,-11.0952997855544
2013,1041,4901,0,-3,-2,72,74,0,-3.49211932946983
2013,2076,4901,0,-11,-1,58,59,0,-7.09148882790771
2013,5172,4901,0,1,-10,61,71,0,2.70243199308621
2013,8690,4901,0,-1,16,55,39,1,4.92096662354511
2013,5274,5105,0,3,22,70,48,1,6.00324816019082
2013,8535,5105,0,-5,-2,52,54,0,2.11859193292751
2013,3773,5172,0,-5,-4,59,63,0,-3.93173501529877
2013,4901,5172,0,-1,10,71,61,1,-2.70243199308754
2013,6892,5172,0,-13,-29,49,78,0,-13.8588893676111
2013,2807,5240,0,1,-20,59,79,0,4.48313027964714
2013,4177,5240,0,3,-2,85,87,0,0.997283837457037
2013,4624,5240,0,3,6,82,76,1,4.07600498654968
2013,7534,5240,0,-9,-15,56,71,0,-17.6205010869991
2013,8690,5240,0,0,-5,56,61,0,-0.816906274406358
2013,9912,5240,0,-1,-25,53,78,0,-3.71858404803865
2013,2368,5274,0,1,10,71,61,1,3.29499151705872
2013,5105,5274,0,-3,-22,48,70,0,-6.00324816019167
2013,9946,5274,0,-11,-11,54,65,0,-11.2114085505148
2013,2807,5308,0,8,14,78,64,1,7.8937967124594
2013,9430,5308,0,5,-20,63,83,0,-3.06959187947863
2013,4326,5342,0,-1,2,76,74,1,-4.56889086272643
2013,10692,5342,0,7,-11,46,57,0,4.82875184172226
2013,1739,5410,0,1,12,84,72,1,-1.68413422450403
2013,8690,5541,0,9,47,81,34,1,19.7411183365766
2013,8535,5743,0,0,13,67,54,1,2.99645973728663
2013,4458,5912,0,0,-1,72,73,0,-2.09289602766165
2013,4624,5912,0,15,31,79,48,1,31.0978836481516
2013,8774,5957,0,-1,4,76,72,1,-5.70214387808453
2013,3432,6108,0,-11,6,68,62,1,-10.4751506199848
2013,8501,6142,0,9,20,64,44,1,8.80149425078251
2013,4177,6309,0,7,12,70,58,1,6.30496883737825
2013,10048,6309,0,-1,-7,71,78,0,-3.9151718065059
2013,2807,6536,0,11,32,79,47,1,23.7809706933586
2013,3982,6570,0,-3,18,76,58,1,-0.453142580718804
2013,316,6657,0,-4,-3,70,73,0,-3.46675167478739
2013,3914,6657,0,-13,-25,70,95,0,-15.9657756285103
2013,3982,6657,0,-8,-3,75,78,0,-6.50236535418306
2013,10592,6657,0,-7,4,70,66,1,-7.29536565790052
2013,7721,6692,0,3,15,70,55,1,2.0212718997233
2013,6824,6726,0,-7,13,68,55,1,-3.10631833228048
2013,4624,6824,0,11,8,77,69,1,11.1743006370749
2013,6726,6824,0,7,-13,55,68,0,3.10631833228301
2013,8501,6824,0,8,-17,57,74,0,1.60441396219917
2013,5172,6892,0,13,29,78,49,1,13.8588893676096
2013,10592,7028,0,-1,18,73,55,1,-6.45450492361796
2013,5240,7534,0,9,15,71,56,1,17.6205010869965
2013,2773,7721,0,-8,10,81,71,1,-12.9344294036737
2013,6692,7721,0,-3,-15,55,70,0,-2.02127189972247
2013,3296,8267,0,15,6,64,58,1,24.5733046649164
2013,6142,8501,0,-9,-20,44,64,0,-8.80149425078034
2013,6824,8501,0,-8,17,74,57,1,-1.60441396219691
2013,5105,8535,0,5,2,54,52,1,-2.11859193292736
2013,5743,8535,0,0,-13,54,67,0,-2.99645973728688
2013,1167,8690,0,-8,-6,60,66,0,-8.68034188508249
2013,3846,8690,0,3,-11,50,61,0,6.54947363169096
2013,4901,8690,0,1,-16,39,55,0,-4.92096662354452
2013,5240,8690,0,0,5,61,56,1,0.816906274404577
2013,5541,8690,0,-9,-47,34,81,0,-19.7411183365762
2013,3846,8774,0,8,6,58,52,1,16.7991654360474
2013,5957,8774,0,1,-4,72,76,0,5.70214387808478
2013,5308,9430,0,-5,20,83,63,1,3.0695918794776
2013,1167,9657,0,-7,3,64,61,1,-3.07484080697676
2013,67,9912,0,-7,-46,42,88,0,-6.77473161854649
2013,5240,9912,0,1,25,78,53,1,3.71858404803584
2013,5274,9946,0,11,11,65,54,1,11.2114085505122
2013,6309,10048,0,1,7,78,71,1,3.91517180650821
2013,4177,10252,0,15,7,64,57,1,22.0549377202103
2013,3296,10592,0,8,-6,70,76,0,8.36146927033058
2013,4326,10592,0,-4,-14,58,72,0,-3.21316920522078
2013,4624,10592,0,8,4,72,68,1,11.0952997855492
2013,6657,10592,0,7,-4,66,70,0,7.29536565790004
2013,7028,10592,0,1,-18,55,73,0,6.45450492361722
2013,5342,10692,0,-7,11,57,46,1,-4.82875184172501
2014,2808,174,0,15,12,67,55,1,24.4885936518043
2014,5710,174,0,0,-7,64,71,0,-2.25157488944254
2014,10693,249,0,13,40,75,35,1,17.3219982681225
2014,3297,317,0,-7,-23,61,84,0,-8.08369649797332
