# Swimming results from 2015 World Aquatics Championships
# Data from OMEGA, official time keepers of the World Championships.
# Accessed http://www.omegatiming.com/File/Download?id=00010F0200FFFFFFFFFFFFFFFFFFFF08
# Converted from XML to tidy CSV format
athleteid,lastname,firstname,birthdate,gender,name,code,eventid,heat,lane,points,reactiontime,swimtime,split,cumswimtime,splitdistance,daytime,round,distance,relaycount,stroke,splitswimtime
100526,HANSSON,LOUISE,1996-11-24,F,Sweden,SWE,3,3,7,825.0,0.78,134.49,2,61.73,100,1028.0,PRE,200,1,MEDLEY,33.739999999999995
100526,HANSSON,LOUISE,1996-11-24,F,Sweden,SWE,3,3,7,825.0,0.78,134.49,3,101.57,150,1028.0,PRE,200,1,MEDLEY,39.839999999999996
100526,HANSSON,LOUISE,1996-11-24,F,Sweden,SWE,3,3,7,825.0,0.78,134.49,4,134.49,200,1028.0,PRE,200,1,MEDLEY,32.920000000000016
100526,HANSSON,LOUISE,1996-11-24,F,Sweden,SWE,15,5,0,848.0,0.79,119.34,1,27.39,50,949.0,PRE,200,1,FREE,27.39
100526,HANSSON,LOUISE,1996-11-24,F,Sweden,SWE,15,5,0,848.0,0.79,119.34,2,57.19,100,949.0,PRE,200,1,FREE,29.799999999999997
100526,HANSSON,LOUISE,1996-11-24,F,Sweden,SWE,15,5,0,848.0,0.79,119.34,3,87.78999999999999,150,949.0,PRE,200,1,FREE,30.599999999999994
100526,HANSSON,LOUISE,1996-11-24,F,Sweden,SWE,15,5,0,848.0,0.79,119.34,4,119.34,200,949.0,PRE,200,1,FREE,31.55000000000001
100654,KURAS,MAGDALENA,1988-05-14,F,Sweden,SWE,18,3,4,785.0,0.67,29.33,1,29.33,50,930.0,PRE,50,1,BACK,29.33
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,1,7,4,974.0,0.67,56.47,1,26.54,50,930.0,PRE,100,1,FLY,26.54
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,1,7,4,974.0,0.67,56.47,2,56.47,100,930.0,PRE,100,1,FLY,29.93
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,201,2,4,1012.0,0.68,55.74,1,26.46,50,1732.0,SEM,100,1,FLY,26.46
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,201,2,4,1012.0,0.68,55.74,2,55.74,100,1732.0,SEM,100,1,FLY,29.28
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,101,1,4,1018.0,0.67,55.64,1,26.17,50,1740.0,FIN,100,1,FLY,26.17
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,101,1,4,1018.0,0.67,55.64,2,55.64,100,1740.0,FIN,100,1,FLY,29.47
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,23,9,4,936.0,0.69,53.22,1,25.94,50,930.0,PRE,100,1,FREE,25.94
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,23,9,4,936.0,0.69,53.22,2,53.22,100,930.0,PRE,100,1,FREE,27.279999999999998
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,223,2,4,960.0,0.69,52.78,1,25.94,50,1732.0,SEM,100,1,FREE,25.94
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,223,2,4,960.0,0.69,52.78,2,52.78,100,1732.0,SEM,100,1,FREE,26.84
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,123,1,4,964.0,0.69,52.7,1,25.58,50,1732.0,FIN,100,1,FREE,25.58
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,123,1,4,964.0,0.69,52.7,2,52.7,100,1732.0,FIN,100,1,FREE,27.120000000000005
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,29,7,4,958.0,0.69,25.43,1,25.43,50,954.0,PRE,50,1,FLY,25.43
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,229,2,4,1001.0,0.69,25.06,1,25.06,50,1845.0,SEM,50,1,FLY,25.06
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,129,1,4,1013.0,0.66,24.96,1,24.96,50,1732.0,FIN,50,1,FLY,24.96
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,34,10,4,905.0,0.67,24.53,1,24.53,50,930.0,PRE,50,1,FREE,24.53
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,234,2,5,930.0,0.67,24.31,1,24.31,50,1828.0,SEM,50,1,FREE,24.31
100728,SJOSTROM,SARAH,1993-08-17,F,Sweden,SWE,134,1,3,930.0,0.65,24.31,1,24.31,50,1805.0,FIN,50,1,FREE,24.31
100796,GARDELL,STINA,1990-03-28,F,Sweden,SWE,3,4,8,814.0,0.71,135.08,1,29.16,50,1028.0,PRE,200,1,MEDLEY,29.16
100796,GARDELL,STINA,1990-03-28,F,Sweden,SWE,3,4,8,814.0,0.71,135.08,2,63.63,100,1028.0,PRE,200,1,MEDLEY,34.47
100796,GARDELL,STINA,1990-03-28,F,Sweden,SWE,3,4,8,814.0,0.71,135.08,3,102.87,150,1028.0,PRE,200,1,MEDLEY,39.24
100796,GARDELL,STINA,1990-03-28,F,Sweden,SWE,3,4,8,814.0,0.71,135.08,4,135.08,200,1028.0,PRE,200,1,MEDLEY,32.21000000000001
100796,GARDELL,STINA,1990-03-28,F,Sweden,SWE,40,4,9,804.0,0.73,288.65,1,29.77,50,1000.0,PRE,400,1,MEDLEY,29.77
100796,GARDELL,STINA,1990-03-28,F,Sweden,SWE,40,4,9,804.0,0.73,288.65,2,63.11,100,1000.0,PRE,400,1,MEDLEY,33.34
100796,GARDELL,STINA,1990-03-28,F,Sweden,SWE,40,4,9,804.0,0.73,288.65,3,99.8,150,1000.0,PRE,400,1,MEDLEY,36.69
100796,GARDELL,STINA,1990-03-28,F,Sweden,SWE,40,4,9,804.0,0.73,288.65,4,136.06,200,1000.0,PRE,400,1,MEDLEY,36.260000000000005
100796,GARDELL,STINA,1990-03-28,F,Sweden,SWE,40,4,9,804.0,0.73,288.65,5,178.21,250,1000.0,PRE,400,1,MEDLEY,42.150000000000006
100796,GARDELL,STINA,1990-03-28,F,Sweden,SWE,40,4,9,804.0,0.73,288.65,6,221.0,300,1000.0,PRE,400,1,MEDLEY,42.78999999999999
100796,GARDELL,STINA,1990-03-28,F,Sweden,SWE,40,4,9,804.0,0.73,288.65,7,255.23,350,1000.0,PRE,400,1,MEDLEY,34.22999999999999
100796,GARDELL,STINA,1990-03-28,F,Sweden,SWE,40,4,9,804.0,0.73,288.65,8,288.65,400,1000.0,PRE,400,1,MEDLEY,33.41999999999999
100975,JOHANSSON,JENNIE,1988-06-15,F,Sweden,SWE,11,5,3,882.0,0.73,67.09,1,31.84,50,1007.0,PRE,100,1,BREAST,31.84
100975,JOHANSSON,JENNIE,1988-06-15,F,Sweden,SWE,11,5,3,882.0,0.73,67.09,2,67.09,100,1007.0,PRE,100,1,BREAST,35.25
100975,JOHANSSON,JENNIE,1988-06-15,F,Sweden,SWE,211,1,6,895.0,0.73,66.76,1,31.29,50,1758.0,SEM,100,1,BREAST,31.29
100975,JOHANSSON,JENNIE,1988-06-15,F,Sweden,SWE,211,1,6,895.0,0.73,66.76,2,66.76,100,1758.0,SEM,100,1,BREAST,35.470000000000006
100975,JOHANSSON,JENNIE,1988-06-15,F,Sweden,SWE,111,1,7,879.0,0.74,67.17,1,31.32,50,1917.0,FIN,100,1,BREAST,31.32
100975,JOHANSSON,JENNIE,1988-06-15,F,Sweden,SWE,111,1,7,879.0,0.74,67.17,2,67.17,100,1917.0,FIN,100,1,BREAST,35.85
100975,JOHANSSON,JENNIE,1988-06-15,F,Sweden,SWE,36,7,5,920.0,0.72,30.3,1,30.3,50,1008.0,PRE,50,1,BREAST,30.3
100975,JOHANSSON,JENNIE,1988-06-15,F,Sweden,SWE,236,2,5,912.0,0.73,30.39,1,30.39,50,1756.0,SEM,50,1,BREAST,30.39
100975,JOHANSSON,JENNIE,1988-06-15,F,Sweden,SWE,136,1,6,944.0,0.69,30.05,1,30.05,50,1739.0,FIN,50,1,BREAST,30.05
101062,COLEMAN,MICHELLE,1993-10-31,F,Sweden,SWE,9,4,3,884.0,0.77,60.55,1,29.54,50,930.0,PRE,100,1,BACK,29.54
101062,COLEMAN,MICHELLE,1993-10-31,F,Sweden,SWE,9,4,3,884.0,0.77,60.55,2,60.55,100,930.0,PRE,100,1,BACK,31.009999999999998
101062,COLEMAN,MICHELLE,1993-10-31,F,Sweden,SWE,15,6,6,875.0,0.77,118.11,1,27.13,50,949.0,PRE,200,1,FREE,27.13
101062,COLEMAN,MICHELLE,1993-10-31,F,Sweden,SWE,15,6,6,875.0,0.77,118.11,2,57.23,100,949.0,PRE,200,1,FREE,30.099999999999998
101062,COLEMAN,MICHELLE,1993-10-31,F,Sweden,SWE,15,6,6,875.0,0.77,118.11,3,87.76,150,949.0,PRE,200,1,FREE,30.53000000000001
101062,COLEMAN,MICHELLE,1993-10-31,F,Sweden,SWE,15,6,6,875.0,0.77,118.11,4,118.11,200,949.0,PRE,200,1,FREE,30.349999999999994
101062,COLEMAN,MICHELLE,1993-10-31,F,Sweden,SWE,215,1,2,875.0,0.75,118.12,1,27.01,50,1844.0,SEM,200,1,FREE,27.01
101062,COLEMAN,MICHELLE,1993-10-31,F,Sweden,SWE,215,1,2,875.0,0.75,118.12,2,56.93,100,1844.0,SEM,200,1,FREE,29.919999999999998
101062,COLEMAN,MICHELLE,1993-10-31,F,Sweden,SWE,215,1,2,875.0,0.75,118.12,3,87.2,150,1844.0,SEM,200,1,FREE,30.270000000000003
101062,COLEMAN,MICHELLE,1993-10-31,F,Sweden,SWE,215,1,2,875.0,0.75,118.12,4,118.12,200,1844.0,SEM,200,1,FREE,30.92
101062,COLEMAN,MICHELLE,1993-10-31,F,Sweden,SWE,23,9,3,891.0,0.77,54.1,1,26.35,50,930.0,PRE,100,1,FREE,26.35
101062,COLEMAN,MICHELLE,1993-10-31,F,Sweden,SWE,23,9,3,891.0,0.77,54.1,2,54.1,100,930.0,PRE,100,1,FREE,27.75
101062,COLEMAN,MICHELLE,1993-10-31,F,Sweden,SWE,223,2,2,885.0,0.77,54.22,1,26.24,50,1732.0,SEM,100,1,FREE,26.24
101062,COLEMAN,MICHELLE,1993-10-31,F,Sweden,SWE,223,2,2,885.0,0.77,54.22,2,54.22,100,1732.0,SEM,100,1,FREE,27.98
101062,COLEMAN,MICHELLE,1993-10-31,F,Sweden,SWE,34,11,0,,,,1,,50,930.0,PRE,50,1,FREE,
101240,SJODIN,SIMON,1986-10-04,M,Sweden,SWE,21,4,6,865.0,0.75,119.64,1,25.68,50,1030.0,PRE,200,1,MEDLEY,25.68
101240,SJODIN,SIMON,1986-10-04,M,Sweden,SWE,21,4,6,865.0,0.75,119.64,2,55.61,100,1030.0,PRE,200,1,MEDLEY,29.93
101240,SJODIN,SIMON,1986-10-04,M,Sweden,SWE,21,4,6,865.0,0.75,119.64,3,90.49,150,1030.0,PRE,200,1,MEDLEY,34.879999999999995
101240,SJODIN,SIMON,1986-10-04,M,Sweden,SWE,21,4,6,865.0,0.75,119.64,4,119.64,200,1030.0,PRE,200,1,MEDLEY,29.150000000000006
101240,SJODIN,SIMON,1986-10-04,M,Sweden,SWE,221,1,7,899.0,0.7,118.1,1,25.4,50,1845.0,SEM,200,1,MEDLEY,25.4
101240,SJODIN,SIMON,1986-10-04,M,Sweden,SWE,221,1,7,899.0,0.7,118.1,2,55.05,100,1845.0,SEM,200,1,MEDLEY,29.65
101240,SJODIN,SIMON,1986-10-04,M,Sweden,SWE,221,1,7,899.0,0.7,118.1,3,89.5,150,1845.0,SEM,200,1,MEDLEY,34.45
101240,SJODIN,SIMON,1986-10-04,M,Sweden,SWE,221,1,7,899.0,0.7,118.1,4,118.1,200,1845.0,SEM,200,1,MEDLEY,28.599999999999994
101240,SJODIN,SIMON,1986-10-04,M,Sweden,SWE,121,1,2,877.0,0.72,119.06,1,25.48,50,1742.0,FIN,200,1,MEDLEY,25.48
101240,SJODIN,SIMON,1986-10-04,M,Sweden,SWE,121,1,2,877.0,0.72,119.06,2,55.66,100,1742.0,FIN,200,1,MEDLEY,30.179999999999996
101240,SJODIN,SIMON,1986-10-04,M,Sweden,SWE,121,1,2,877.0,0.72,119.06,3,90.02,150,1742.0,FIN,200,1,MEDLEY,34.36
101240,SJODIN,SIMON,1986-10-04,M,Sweden,SWE,121,1,2,877.0,0.72,119.06,4,119.06,200,1742.0,FIN,200,1,MEDLEY,29.040000000000006
101240,SJODIN,SIMON,1986-10-04,M,Sweden,SWE,30,4,5,812.0,0.68,53.4,1,25.4,50,1009.0,PRE,100,1,FLY,25.4
101240,SJODIN,SIMON,1986-10-04,M,Sweden,SWE,30,4,5,812.0,0.68,53.4,2,53.4,100,1009.0,PRE,100,1,FLY,28.0
111411,MARKO-VARGA,IDA,1985-03-10,F,Sweden,SWE,20,2,9,736.0,0.72,134.89,1,29.06,50,1014.0,PRE,200,1,FLY,29.06
111411,MARKO-VARGA,IDA,1985-03-10,F,Sweden,SWE,20,2,9,736.0,0.72,134.89,2,62.83,100,1014.0,PRE,200,1,FLY,33.769999999999996
111411,MARKO-VARGA,IDA,1985-03-10,F,Sweden,SWE,20,2,9,736.0,0.72,134.89,3,98.03999999999999,150,1014.0,PRE,200,1,FLY,35.209999999999994
111411,MARKO-VARGA,IDA,1985-03-10,F,Sweden,SWE,20,2,9,736.0,0.72,134.89,4,134.89,200,1014.0,PRE,200,1,FLY,36.849999999999994
113443,PERSSON,ERIK,1994-01-12,M,Sweden,SWE,6,6,3,848.0,0.7,61.75,1,28.97,50,1134.0,PRE,100,1,BREAST,28.97
113443,PERSSON,ERIK,1994-01-12,M,Sweden,SWE,6,6,3,848.0,0.7,61.75,2,61.75,100,1134.0,PRE,100,1,BREAST,32.78
113443,PERSSON,ERIK,1994-01-12,M,Sweden,SWE,26,5,1,923.0,0.72,130.41,1,29.65,50,1033.0,PRE,200,1,BREAST,29.65
113443,PERSSON,ERIK,1994-01-12,M,Sweden,SWE,26,5,1,923.0,0.72,130.41,2,62.27,100,1033.0,PRE,200,1,BREAST,32.620000000000005
113443,PERSSON,ERIK,1994-01-12,M,Sweden,SWE,26,5,1,923.0,0.72,130.41,3,95.7,150,1033.0,PRE,200,1,BREAST,33.43
113443,PERSSON,ERIK,1994-01-12,M,Sweden,SWE,26,5,1,923.0,0.72,130.41,4,130.41,200,1033.0,PRE,200,1,BREAST,34.709999999999994
113443,PERSSON,ERIK,1994-01-12,M,Sweden,SWE,226,2,7,914.0,0.72,130.87,1,29.86,50,1829.0,SEM,200,1,BREAST,29.86
113443,PERSSON,ERIK,1994-01-12,M,Sweden,SWE,226,2,7,914.0,0.72,130.87,2,62.67,100,1829.0,SEM,200,1,BREAST,32.81
113443,PERSSON,ERIK,1994-01-12,M,Sweden,SWE,226,2,7,914.0,0.72,130.87,3,96.6,150,1829.0,SEM,200,1,BREAST,33.92999999999999
113443,PERSSON,ERIK,1994-01-12,M,Sweden,SWE,226,2,7,914.0,0.72,130.87,4,130.87,200,1829.0,SEM,200,1,BREAST,34.27000000000001
121016,CARLSEN,CHRISTOFFER,1992-05-06,M,Sweden,SWE,4,6,4,798.0,0.64,24.18,1,24.18,50,1044.0,PRE,50,1,FLY,24.18
121016,CARLSEN,CHRISTOFFER,1992-05-06,M,Sweden,SWE,19,8,5,836.0,0.69,49.78,1,23.57,50,943.0,PRE,100,1,FREE,23.57
121016,CARLSEN,CHRISTOFFER,1992-05-06,M,Sweden,SWE,19,8,5,836.0,0.69,49.78,2,49.78,100,943.0,PRE,100,1,FREE,26.21
121016,CARLSEN,CHRISTOFFER,1992-05-06,M,Sweden,SWE,28,9,6,790.0,0.63,22.61,1,22.61,50,930.0,PRE,50,1,FREE,22.61
120196,HOARE,MARK,1995-02-28,M,Swaziland,SWZ,19,1,3,487.0,0.84,59.62,1,28.68,50,943.0,PRE,100,1,FREE,28.68
120196,HOARE,MARK,1995-02-28,M,Swaziland,SWZ,19,1,3,487.0,0.84,59.62,2,59.62,100,943.0,PRE,100,1,FREE,30.939999999999998
120196,HOARE,MARK,1995-02-28,M,Swaziland,SWZ,30,1,0,455.0,0.75,64.76,1,28.87,50,1009.0,PRE,100,1,FLY,28.87
120196,HOARE,MARK,1995-02-28,M,Swaziland,SWZ,30,1,0,455.0,0.75,64.76,2,64.76,100,1009.0,PRE,100,1,FLY,35.89
120198,DLAMINI,SIMANGA,1997-10-08,M,Swaziland,SWZ,6,2,7,,,,1,,50,1134.0,PRE,100,1,BREAST,
120198,DLAMINI,SIMANGA,1997-10-08,M,Swaziland,SWZ,26,1,3,450.0,0.72,165.73,1,34.1,50,1033.0,PRE,200,1,BREAST,34.1
120198,DLAMINI,SIMANGA,1997-10-08,M,Swaziland,SWZ,26,1,3,450.0,0.72,165.73,2,74.36,100,1033.0,PRE,200,1,BREAST,40.26
120198,DLAMINI,SIMANGA,1997-10-08,M,Swaziland,SWZ,26,1,3,450.0,0.72,165.73,3,118.83,150,1033.0,PRE,200,1,BREAST,44.47
120198,DLAMINI,SIMANGA,1997-10-08,M,Swaziland,SWZ,26,1,3,450.0,0.72,165.73,4,165.73,200,1033.0,PRE,200,1,BREAST,46.89999999999999
101441,KELZI,AYMAN,1993-01-07,M,Syria,SYR,16,1,2,716.0,0.72,124.6,1,27.23,50,1015.0,PRE,200,1,FLY,27.23
101441,KELZI,AYMAN,1993-01-07,M,Syria,SYR,16,1,2,716.0,0.72,124.6,2,58.24,100,1015.0,PRE,200,1,FLY,31.01
101441,KELZI,AYMAN,1993-01-07,M,Syria,SYR,16,1,2,716.0,0.72,124.6,3,89.62,150,1015.0,PRE,200,1,FLY,31.380000000000003
101441,KELZI,AYMAN,1993-01-07,M,Syria,SYR,16,1,2,716.0,0.72,124.6,4,124.6,200,1015.0,PRE,200,1,FLY,34.97999999999999
101441,KELZI,AYMAN,1993-01-07,M,Syria,SYR,30,3,0,710.0,0.73,55.84,1,25.87,50,1009.0,PRE,100,1,FLY,25.87
101441,KELZI,AYMAN,1993-01-07,M,Syria,SYR,30,3,0,710.0,0.73,55.84,2,55.84,100,1009.0,PRE,100,1,FLY,29.970000000000002
101842,JUMAH,BAYAN,1994-04-13,F,Syria,SYR,23,5,9,730.0,0.77,57.81,1,27.94,50,930.0,PRE,100,1,FREE,27.94
101842,JUMAH,BAYAN,1994-04-13,F,Syria,SYR,23,5,9,730.0,0.77,57.81,2,57.81,100,930.0,PRE,100,1,FREE,29.87
101842,JUMAH,BAYAN,1994-04-13,F,Syria,SYR,34,6,4,693.0,0.78,26.81,1,26.81,50,930.0,PRE,50,1,FREE,26.81
111510,AZAD ALBARAZI,AZAD AL BARAZI,1988-01-04,M,Syria,SYR,6,5,6,817.0,0.71,62.51,1,28.29,50,1134.0,PRE,100,1,BREAST,28.29
111510,AZAD ALBARAZI,AZAD AL BARAZI,1988-01-04,M,Syria,SYR,6,5,6,817.0,0.71,62.51,2,62.51,100,1134.0,PRE,100,1,BREAST,34.22
111510,AZAD ALBARAZI,AZAD AL BARAZI,1988-01-04,M,Syria,SYR,26,3,0,776.0,0.7,138.19,1,30.39,50,1033.0,PRE,200,1,BREAST,30.39
111510,AZAD ALBARAZI,AZAD AL BARAZI,1988-01-04,M,Syria,SYR,26,3,0,776.0,0.7,138.19,2,64.94,100,1033.0,PRE,200,1,BREAST,34.55
111510,AZAD ALBARAZI,AZAD AL BARAZI,1988-01-04,M,Syria,SYR,26,3,0,776.0,0.7,138.19,3,100.78,150,1033.0,PRE,200,1,BREAST,35.84
111510,AZAD ALBARAZI,AZAD AL BARAZI,1988-01-04,M,Syria,SYR,26,3,0,776.0,0.7,138.19,4,138.19,200,1033.0,PRE,200,1,BREAST,37.41
101806,HILAL,HILAL HEMED,1994-07-12,M,Tanzania,TAN,28,5,0,595.0,0.67,24.86,1,24.86,50,930.0,PRE,50,1,FREE,24.86
101806,HILAL,HILAL HEMED,1994-07-12,M,Tanzania,TAN,30,1,1,474.0,0.69,63.87,1,29.38,50,1009.0,PRE,100,1,FLY,29.38
101806,HILAL,HILAL HEMED,1994-07-12,M,Tanzania,TAN,30,1,1,474.0,0.69,63.87,2,63.87,100,1009.0,PRE,100,1,FLY,34.489999999999995
102318,GHADIYALI,AMMAAR SHABBIR,1997-05-30,M,Tanzania,TAN,4,3,3,471.0,0.79,28.81,1,28.81,50,1044.0,PRE,50,1,FLY,28.81
102318,GHADIYALI,AMMAAR SHABBIR,1997-05-30,M,Tanzania,TAN,19,2,6,523.0,0.71,58.22,1,28.1,50,943.0,PRE,100,1,FREE,28.1
102318,GHADIYALI,AMMAAR SHABBIR,1997-05-30,M,Tanzania,TAN,19,2,6,523.0,0.71,58.22,2,58.22,100,943.0,PRE,100,1,FREE,30.119999999999997
123267,MOSHI,MAGDALENA,1990-11-30,F,Tanzania,TAN,23,1,5,480.0,0.74,66.47,1,31.53,50,930.0,PRE,100,1,FREE,31.53
123267,MOSHI,MAGDALENA,1990-11-30,F,Tanzania,TAN,23,1,5,480.0,0.74,66.47,2,66.47,100,930.0,PRE,100,1,FREE,34.94
123267,MOSHI,MAGDALENA,1990-11-30,F,Tanzania,TAN,34,3,3,514.0,0.79,29.62,1,29.62,50,930.0,PRE,50,1,FREE,29.62
100447,PRESCOTT,IRENE,1994-06-21,F,Tonga,TGA,29,2,8,485.0,0.8,31.9,1,31.9,50,954.0,PRE,50,1,FLY,31.9
100447,PRESCOTT,IRENE,1994-06-21,F,Tonga,TGA,34,4,1,562.0,0.78,28.74,1,28.74,50,930.0,PRE,50,1,FREE,28.74
100517,PAEA,IFA,1989-09-18,M,Tonga,TGA,19,4,5,725.0,0.7,52.21,1,25.51,50,943.0,PRE,100,1,FREE,25.51
100517,PAEA,IFA,1989-09-18,M,Tonga,TGA,19,4,5,725.0,0.7,52.21,2,52.21,100,943.0,PRE,100,1,FREE,26.7
100517,PAEA,IFA,1989-09-18,M,Tonga,TGA,30,2,4,711.0,0.7,55.8,1,25.91,50,1009.0,PRE,100,1,FLY,25.91
100517,PAEA,IFA,1989-09-18,M,Tonga,TGA,30,2,4,711.0,0.7,55.8,2,55.8,100,1009.0,PRE,100,1,FLY,29.889999999999997
102008,PANUVE,CHARISSA,1994-11-19,F,Tonga,TGA,1,1,9,392.0,0.74,76.48,1,33.9,50,930.0,PRE,100,1,FLY,33.9
102008,PANUVE,CHARISSA,1994-11-19,F,Tonga,TGA,1,1,9,392.0,0.74,76.48,2,76.48,100,930.0,PRE,100,1,FLY,42.580000000000005
102008,PANUVE,CHARISSA,1994-11-19,F,Tonga,TGA,23,2,8,498.0,0.68,65.65,1,31.07,50,930.0,PRE,100,1,FREE,31.07
102008,PANUVE,CHARISSA,1994-11-19,F,Tonga,TGA,23,2,8,498.0,0.68,65.65,2,65.65,100,930.0,PRE,100,1,FREE,34.580000000000005
108639,FONUA,AMINI,1989-12-14,M,Tonga,TGA,6,4,6,752.0,0.66,64.28,1,29.34,50,1134.0,PRE,100,1,BREAST,29.34
108639,FONUA,AMINI,1989-12-14,M,Tonga,TGA,6,4,6,752.0,0.66,64.28,2,64.28,100,1134.0,PRE,100,1,BREAST,34.94
102561,SRIPHANOMTHORN,BENJAPORN,1995-09-12,F,Thailand,THA,5,3,9,644.0,0.63,276.55,1,30.64,50,1103.0,PRE,400,1,FREE,30.64
102561,SRIPHANOMTHORN,BENJAPORN,1995-09-12,F,Thailand,THA,5,3,9,644.0,0.63,276.55,2,64.67,100,1103.0,PRE,400,1,FREE,34.03
102561,SRIPHANOMTHORN,BENJAPORN,1995-09-12,F,Thailand,THA,5,3,9,644.0,0.63,276.55,3,99.39,150,1103.0,PRE,400,1,FREE,34.72
102561,SRIPHANOMTHORN,BENJAPORN,1995-09-12,F,Thailand,THA,5,3,9,644.0,0.63,276.55,4,134.85,200,1103.0,PRE,400,1,FREE,35.459999999999994
102561,SRIPHANOMTHORN,BENJAPORN,1995-09-12,F,Thailand,THA,5,3,9,644.0,0.63,276.55,5,170.5,250,1103.0,PRE,400,1,FREE,35.650000000000006
102561,SRIPHANOMTHORN,BENJAPORN,1995-09-12,F,Thailand,THA,5,3,9,644.0,0.63,276.55,6,206.17000000000002,300,1103.0,PRE,400,1,FREE,35.670000000000016
102561,SRIPHANOMTHORN,BENJAPORN,1995-09-12,F,Thailand,THA,5,3,9,644.0,0.63,276.55,7,242.02,350,1103.0,PRE,400,1,FREE,35.849999999999994
102561,SRIPHANOMTHORN,BENJAPORN,1995-09-12,F,Thailand,THA,5,3,9,644.0,0.63,276.55,8,276.55,400,1103.0,PRE,400,1,FREE,34.53
102721,JUNKRAJANG,NATTHANAN,1986-04-13,F,Thailand,THA,15,4,6,778.0,0.71,122.83,1,28.78,50,949.0,PRE,200,1,FREE,28.78
102721,JUNKRAJANG,NATTHANAN,1986-04-13,F,Thailand,THA,15,4,6,778.0,0.71,122.83,2,60.27,100,949.0,PRE,200,1,FREE,31.490000000000002
102721,JUNKRAJANG,NATTHANAN,1986-04-13,F,Thailand,THA,15,4,6,778.0,0.71,122.83,3,91.52,150,949.0,PRE,200,1,FREE,31.249999999999993
102721,JUNKRAJANG,NATTHANAN,1986-04-13,F,Thailand,THA,15,4,6,778.0,0.71,122.83,4,122.83,200,949.0,PRE,200,1,FREE,31.310000000000002
102721,JUNKRAJANG,NATTHANAN,1986-04-13,F,Thailand,THA,23,6,1,764.0,0.67,56.95,1,27.81,50,930.0,PRE,100,1,FREE,27.81
102721,JUNKRAJANG,NATTHANAN,1986-04-13,F,Thailand,THA,23,6,1,764.0,0.67,56.95,2,56.95,100,930.0,PRE,100,1,FREE,29.140000000000004
102966,MATJIUR,RADOMYOS,1988-04-02,M,Thailand,THA,26,3,2,726.0,0.75,141.3,1,32.49,50,1033.0,PRE,200,1,BREAST,32.49
102966,MATJIUR,RADOMYOS,1988-04-02,M,Thailand,THA,26,3,2,726.0,0.75,141.3,2,68.33,100,1033.0,PRE,200,1,BREAST,35.839999999999996
102966,MATJIUR,RADOMYOS,1988-04-02,M,Thailand,THA,26,3,2,726.0,0.75,141.3,3,104.49000000000001,150,1033.0,PRE,200,1,BREAST,36.16000000000001
102966,MATJIUR,RADOMYOS,1988-04-02,M,Thailand,THA,26,3,2,726.0,0.75,141.3,4,141.3,200,1033.0,PRE,200,1,BREAST,36.81
109148,SRISA - ARD,JENJIRA,1995-04-16,F,Thailand,THA,34,8,9,750.0,0.6,26.11,1,26.11,50,930.0,PRE,50,1,FREE,26.11
123221,KITTIYA,TANAKRIT,1996-07-22,M,Thailand,THA,2,2,1,755.0,0.69,241.59,1,27.12,50,948.0,PRE,400,1,FREE,27.12
123221,KITTIYA,TANAKRIT,1996-07-22,M,Thailand,THA,2,2,1,755.0,0.69,241.59,2,56.43,100,948.0,PRE,400,1,FREE,29.31
123221,KITTIYA,TANAKRIT,1996-07-22,M,Thailand,THA,2,2,1,755.0,0.69,241.59,3,86.27,150,948.0,PRE,400,1,FREE,29.839999999999996
123221,KITTIYA,TANAKRIT,1996-07-22,M,Thailand,THA,2,2,1,755.0,0.69,241.59,4,116.57,200,948.0,PRE,400,1,FREE,30.299999999999997
123221,KITTIYA,TANAKRIT,1996-07-22,M,Thailand,THA,2,2,1,755.0,0.69,241.59,5,147.32999999999998,250,948.0,PRE,400,1,FREE,30.75999999999999
123221,KITTIYA,TANAKRIT,1996-07-22,M,Thailand,THA,2,2,1,755.0,0.69,241.59,6,178.93,300,948.0,PRE,400,1,FREE,31.600000000000023
123221,KITTIYA,TANAKRIT,1996-07-22,M,Thailand,THA,2,2,1,755.0,0.69,241.59,7,210.64,350,948.0,PRE,400,1,FREE,31.70999999999998
