vol_requests,title,hits,category_desc,locality,region,postalcode,created_date,vol_requests_lognorm,created_month,Education,Emergency Preparedness,Environment,Health,Helping Neighbors in Need,Strengthening Communities
1000,Memorial Sloan-Kettering Cancer Center,350,Emergency Preparedness,"1250 First Avenue
New York, NY 10065
(40.76491214294413, -73.95810077216288)",NY,10065.0,2011-08-30,6.907755278982137,8,0,1,0,0,0,0
3,Greenhouse/Greening,1348,Environment,"515 Audubon Avenue
New York, NY 10040
(40.85474542045091, -73.92794650452043)",NY,10040.0,2011-04-01,1.0986122886681098,4,0,0,1,0,0,0
4,General Support Volunteer,96,Strengthening Communities,"32 Broadway
New York, NY 10004
(40.70604252290616, -74.01308532103428)",NY,10004.0,2011-09-15,1.3862943611198906,9,0,0,0,0,0,1
20,Concert Site Assistants Wanted ,372,Strengthening Communities,"601 57th Street
New York, NY 10019
(40.770388783849285, -73.99149741362523)",NY,10019.0,2011-08-30,2.995732273553991,8,0,0,0,0,0,1
5,Client Care Services Volunteer,1420,Helping Neighbors in Need,"126 02 82nd Avenue
Kew Gardens, NY 11415
(40.708286075142325, -73.82855612156771)",NY,11415.0,2011-04-15,1.6094379124341003,4,0,0,0,0,1,0
25,Volunteer at a Hurricane Irene Evacuation Center - Queens,136,Emergency Preparedness,"253 Broadway
New York, NY 10007
(40.713255085581125, -74.00706885665824)",NY,10007.0,2011-08-27,3.2188758248682006,8,0,1,0,0,0,0
25,Help Clean Up after Hurricane Irene in Brooklyn,256,Emergency Preparedness,"253 Broadway
New York, NY 10007
(40.713255085581125, -74.00706885665824)",NY,10007.0,2011-08-27,3.2188758248682006,8,0,1,0,0,0,0
99,Human Resources Strategy for Professionals,80,Strengthening Communities,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,2011-06-06,4.59511985013459,6,0,0,0,0,0,1
5,Give the Gift of Bicycling!,241,Education,"475 Riverside Drive
New York City, NY 10115
(40.810551000428404, -73.96469400002803)",NY,10115.0,2011-06-09,1.6094379124341003,6,1,0,0,0,0,0
10,Summer Workshop Volunteer,546,Education,"283 Adams Street
Brooklyn, NY 11201
(40.6949894054037, -73.98858815746328)",NY,11201.0,2011-05-09,2.302585092994046,5,1,0,0,0,0,0
50,It’s My Park! Day at the Friends Compost Site/Garden,172,Strengthening Communities,"124 Gale Pl
Bronx, NY 10463
(40.88463029202243, -73.89251933209881)",NY,10463.0,2011-01-14,3.912023005428146,1,0,0,0,0,0,1
120,9/11 Memorial Volunteers - A Mission of Honor & Hope,332,Strengthening Communities,"1 Liberty St
New York, NY 10006
(40.7091849032636, -74.01057253131532)",NY,10006.0,2011-07-27,4.787491742782046,7,0,0,0,0,0,1
50,High School Goal Weekend,981,Education,"29 Fort Greene Place
Brooklyn, NY 11217
(40.68897153307231, -73.97689848785359)",NY,11217.0,2011-08-17,3.912023005428146,8,1,0,0,0,0,0
6,Make a difference in a young person's life:  Become a Middle School Mentor Today!,4192,Education,"65 95th Street
New York, NY 10025
(40.79190979026373, -73.96735479584436)",NY,10025.0,2011-02-08,1.791759469228055,2,1,0,0,0,0,0
2,Mural Artist Wanted ,94,Strengthening Communities,"305 7th Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,2011-08-02,0.6931471805599453,8,0,0,0,0,0,1
1,Newsletter Writer/Editor,263,Strengthening Communities,"1 Centre Street
New York, NY 10007
(40.71320112625938, -74.00400216853836)",NY,10007.0,2011-02-10,0.0,2,0,0,0,0,0,1
10,Personal Shopper,286,Helping Neighbors in Need,"2038 Davidson Avenue
Bronx, NY 10453
(40.85374837851653, -73.90853996733885)",NY,10453.0,2011-08-10,2.302585092994046,8,0,0,0,0,1,0
9999,Pro Bono Opportunities for Business Professionals,378,Strengthening Communities,"118 28th Street
New York, NY 10016
(40.742887997159826, -73.98310079513675)",NY,10016.0,2011-05-11,9.21024036697585,5,0,0,0,0,0,1
100,Create cards for 9/11 National Day of Service,422,Strengthening Communities,"171 85th Street
New York, NY 10024
(40.786855600459035, -73.97516990427897)",NY,10024.0,2011-06-28,4.605170185988092,6,0,0,0,0,0,1
3,Step Team Instructor,77,Health,"985 Rockaway Avenue
Brooklyn, NY 11212
(40.656451255408264, -73.90732282830548)",NY,11212.0,2011-08-17,1.0986122886681098,8,0,0,0,1,0,0
2,Staten Island: Zumba Instructor for Shape Up New York!,29,Health,"1234 5th Avenue
New York, NY 10029
(40.793325183462535, -73.95176754309219)",NY,10029.0,2011-09-16,0.6931471805599453,9,0,0,0,1,0,0
3,Bronx Non-Profit Legal Service Provider Seeks Interns,81,Helping Neighbors in Need,"2763 Webster Ave
Bronx, NY 10458
(40.86579443967629, -73.88632317887395)",NY,10458.0,2011-09-15,1.0986122886681098,9,0,0,0,0,1,0
15,Activity Assistant  ,676,Strengthening Communities,"61 43 186th Street
Fresh Meadow, NY 11365
(40.73987184371066, -73.79462153515567)",NY,11365.0,2011-03-08,2.70805020110221,3,0,0,0,0,0,1
99,Motion Graphics Video for Professionals,28,Strengthening Communities,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,2011-06-06,4.59511985013459,6,0,0,0,0,0,1
100,Best Buddies NYC Friendship Walk 2011,215,Strengthening Communities,"113 82nd Street
New York, NY 10024
(40.78430152589584, -73.97499903309341)",NY,10024.0,2011-03-07,4.605170185988092,3,0,0,0,0,0,1
15,Fundraising Inern,280,Strengthening Communities,"568 Jerome St
Brooklyn, NY 11207
(40.667188699215906, -73.88520654134761)",NY,11207.0,2011-02-11,2.70805020110221,2,0,0,0,0,0,1
20,Volunteer with Brooklyn’s older adults!,128,Helping Neighbors in Need,"57 Willoughby Street
Brooklyn, NY 11201
(40.692238836414404, -73.98662013867026)",NY,11201.0,2011-09-20,2.995732273553991,9,0,0,0,0,1,0
15,Park Volunteer Day,115,Environment,"24 20 FDR Drive Service Rd
New York, NY 10010
(40.73914078212147, -73.98289845639863)",NY,10010.0,2011-09-08,2.70805020110221,9,0,0,1,0,0,0
10,Writing Tutor,1240,Education,"1401 36th Ave
Astoria, NY 11106
(40.76021383635026, -73.93744882217851)",NY,11106.0,2011-01-13,2.302585092994046,1,1,0,0,0,0,0
2,Nonprofit Development - Public Relations,290,Strengthening Communities,"230 Sackett Street
Brooklyn, NY 11231
(40.68392768175474, -73.99871220556926)",NY,11231.0,2011-04-08,0.6931471805599453,4,0,0,0,0,0,1
20,Coffee & Conversation Volunteer Opportunity,260,Helping Neighbors in Need,"420 8th Ave
Brooklyn, NY 11238
(40.66865562817529, -73.97684099566105)",NY,11238.0,2011-05-24,2.995732273553991,5,0,0,0,0,1,0
2,Clerical Assistant,308,Strengthening Communities,"305 7th Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,2011-08-02,0.6931471805599453,8,0,0,0,0,0,1
20,Special Event Volunteers,296,Strengthening Communities,"15 36th Street
New York, NY 10018
(40.750181248104184, -73.98472070423014)",NY,10018.0,2011-02-15,2.995732273553991,2,0,0,0,0,0,1
15,"Back to School event in Little Bay Park, Queens",261,Strengthening Communities,"80 30 Park Lane
Kew Gardens, NY 11415
(40.708286075142325, -73.82855612156771)",NY,11415.0,2011-03-11,2.70805020110221,3,0,0,0,0,0,1
1000,E-Mentor ,387,Education,"25 21st Street
New York, NY 10010
(40.73956924815843, -73.98889355844608)",NY,10010.0,2011-01-06,6.907755278982137,1,1,0,0,0,0,0
5,Cosmetologist and Barber Volunteer Vocational Instructors,68,Education,"985 Rockaway Avenue
Brooklyn, NY 11212
(40.656451255408264, -73.90732282830548)",NY,11212.0,2011-08-17,1.6094379124341003,8,1,0,0,0,0,0
10,Apartment Building Recycling Initiative,540,Environment,"44 Beaver Street
New York, NY 10004
(40.70503909098766, -74.01083245212983)",NY,10004.0,2011-06-13,2.302585092994046,6,0,0,1,0,0,0
8,Garden Greeter,232,Environment,"2900 Southern Boulevard
Bronx, NY 10458
(40.865047547653994, -73.88379028800846)",NY,10458.0,2011-07-15,2.0794415416798357,7,0,0,1,0,0,0
20,Professional Development Trainers,275,Helping Neighbors in Need,"34 1 2 East 12th Street
New York, NY 10003
(40.734434119371144, -73.99401070079284)",NY,10003.0,2011-02-01,2.995732273553991,2,0,0,0,0,1,0
5,Use Your Skills To Help Others - 55+ Only,107,Helping Neighbors in Need,"105 22 Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,2011-08-03,1.6094379124341003,8,0,0,0,0,1,0
2,Staten Island: Yoga Instructor for Shape Up New York!,38,Health,"1234 5th Avenue
New York, NY 10029
(40.793325183462535, -73.95176754309219)",NY,10029.0,2011-09-15,0.6931471805599453,9,0,0,0,1,0,0
20,Tutor Youth in Harlem --55+ Only,1759,Education,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,2011-01-25,2.995732273553991,1,1,0,0,0,0,0
4,Figure Skating in Harlem Volunteer Tutor,66,Education,"361 125th St
New York, NY 10027
(40.81100239694575, -73.95314550778141)",NY,10027.0,2011-03-22,1.3862943611198906,3,1,0,0,0,0,0
40,Croton Trail Volunteer Day,101,Strengthening Communities,"80 Van Cortlandt Park
Bronx, NY 10463
(40.88465843017383, -73.88990186467265)",NY,10463.0,2011-09-01,3.6888794541139363,9,0,0,0,0,0,1
1,Queens-Fitness Instructor for Shape Up NYC,1454,Health,"1234 5th ave
New York, NY 10029
(40.793325183462535, -73.95176754309219)",NY,10029.0,2011-02-17,0.0,2,0,0,0,1,0,0
15,Brooklyn Stop 'N' Swap,391,Environment,"113 Ft
Brooklyn, NY 11238
(40.67886241346963, -73.9638204696389)",NY,11238.0,2011-01-28,2.70805020110221,1,0,0,1,0,0,0
6,Volunteer to teach ESL students in Chinatown!,280,Helping Neighbors in Need,"41 Park Row
New York, NY 10038
(40.71182840349377, -74.00632180417499)",NY,10038.0,2011-07-20,1.791759469228055,7,0,0,0,0,1,0
20,CI Prep Corporate Volunteer Program,192,Strengthening Communities,"501 End Avenue
Brooklyn, NY 11224
(40.576304656334855, -73.99953200040147)",NY,11224.0,2011-04-12,2.995732273553991,4,0,0,0,0,0,1
2,Girl Scout Series - East Harlem,120,Strengthening Communities,"280 Pleasant Ave
Harlem, NY 10029
(40.79480422455373, -73.93330103742075)",NY,10029.0,2011-08-01,0.6931471805599453,8,0,0,0,0,0,1
99,WordPress Blog for Professionals,77,Strengthening Communities,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,2011-06-07,4.59511985013459,6,0,0,0,0,0,1
2,GED Instructer Needed!,161,Helping Neighbors in Need,"356 123rd St
New York, NY 10027
(40.809779318985875, -73.95430563319923)",NY,10027.0,2011-01-12,0.6931471805599453,1,0,0,0,0,1,0
100,It's My Park Day: Western John Muir Volunteer,99,Strengthening Communities,"80 Van Cortlandt Park
Bronx, NY 10463
(40.88465843017383, -73.88990186467265)",NY,10463.0,2011-09-01,4.605170185988092,9,0,0,0,0,0,1
30,Red Hook Family Festival,99,Strengthening Communities,"71 Sullivan St
Brooklyn, NY 11231
(40.67758744585575, -74.01192870924359)",NY,11231.0,2011-04-04,3.4011973816621555,4,0,0,0,0,0,1
5,"Divert Clothing & Textiles From the Landfill, Neighborhood Greenmarket Textile Recycling Drive",154,Environment,"51 Chambers St
New York, NY 10007
(40.71377351801845, -74.0053942535769)",NY,10007.0,2011-09-01,1.6094379124341003,9,0,0,1,0,0,0
20,Calling all Citizens: Improve Student Achievement in NYC by Teaching your Passion!,425,Education,"55 Exchange Place
Manhattan, NY 10005
(40.706172474547756, -74.01084613297641)",NY,10005.0,2011-08-11,2.995732273553991,8,1,0,0,0,0,0
15,Events Coordinator,306,Strengthening Communities,"568 Jerome St
Brooklyn, NY 11207
(40.667188699215906, -73.88520654134761)",NY,11207.0,2011-02-11,2.70805020110221,2,0,0,0,0,0,1
1,Communications & Public Relations Manager,189,Strengthening Communities,"1 Centre Street
New York, NY 10007
(40.71320112625938, -74.00400216853836)",NY,10007.0,2011-02-23,0.0,2,0,0,0,0,0,1
5,Public Relations ,242,Strengthening Communities,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,2011-04-12,1.6094379124341003,4,0,0,0,0,0,1
25,"Housing Works, Inc. Needs Corporate Group Volunteers",464,Strengthening Communities,"594 Broadway
New York, NY 10012
(40.725076114188276, -73.99702114886225)",NY,10012.0,2011-03-03,3.2188758248682006,3,0,0,0,0,0,1
1,Dance/Drama Instructor,126,Education,"851 Hegeman Ave
Brooklyn, NY 11207
(40.66451589141086, -73.88107178975392)",NY,11207.0,2011-07-01,0.0,7,1,0,0,0,0,0
20,Art Workshop Assistant - make art in laundromats!,619,Strengthening Communities,"143 116th Street
New York, NY 10026
(40.8028365529197, -73.95160766711132)",NY,10026.0,2011-06-03,2.995732273553991,6,0,0,0,0,0,1
10,Employment Mentoring ,89,Helping Neighbors in Need,"315 Hudson St
New York, NY 10013
(40.72636283816059, -74.00749200433894)",NY,10013.0,2011-09-14,2.302585092994046,9,0,0,0,0,1,0
99,Strategic Marketing Plan for Professionals,32,Strengthening Communities,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,2011-06-06,4.59511985013459,6,0,0,0,0,0,1
15,It's Never A Bad Time to Make A Friend--55+ Only,188,Helping Neighbors in Need,"105 22nd Street
Brooklyn, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,2011-04-28,2.70805020110221,4,0,0,0,0,1,0
100,Future Coach,1902,Education,"34 14th Street
New York, NY 10011
(40.73677235664735, -73.9954496160397)",NY,10011.0,2011-08-02,4.605170185988092,8,1,0,0,0,0,0
10,Class Wish Internship,603,Education,"401 7th avenue
New York, NY 10001
(40.75012728878244, -73.99124978216287)",NY,10001.0,2011-06-27,2.302585092994046,6,1,0,0,0,0,0
1,Grant Writer,173,Strengthening Communities,"1 Centre Street
New York, NY 10007
(40.71320112625938, -74.00400216853836)",NY,10007.0,2011-02-23,0.0,2,0,0,0,0,0,1
7,FPCJ Summer Worship Arts Camp,64,Strengthening Communities,"89 60 164th Street
Jamaica, NY 11432
(40.71311535449007, -73.79282099978928)",NY,11432.0,2011-08-02,1.9459101490553132,8,0,0,0,0,0,1
5,Undergraduate and Graduate Students  Fall/Spring Interns wanted to work with Class Wish ,118,Education,"401 Seventh Avenue
New York, NY 10001
(40.75012728878244, -73.99124978216287)",NY,10001.0,2011-08-29,1.6094379124341003,8,1,0,0,0,0,0
5,Career Conference 2011- CALL FOR PROFESSIONALS!,314,Education,"2090 7th Ave
New York, NY 10027
(40.8086819592997, -73.94868505900372)",NY,10027.0,2011-01-25,1.6094379124341003,1,1,0,0,0,0,0
50,We Promote Knowledge & Love: Parade Day in Harlem,114,Strengthening Communities,"2340 Fifth Avenue
New York, NY 10037
(40.816695105391204, -73.9347993383837)",NY,10037.0,2011-09-06,3.912023005428146,9,0,0,0,0,0,1
1,Web Designer Intern for Non-Profit Site,203,Strengthening Communities,"1074 Sulffolk Street
New York, NY 10002
(40.71612146793143, -73.98583147024613)",NY,10002.0,2011-02-08,0.0,2,0,0,0,0,0,1
1,Volunteer Archivist Needed,179,Strengthening Communities,"111E 59th Street
New York, NY 10022
(40.76269899878796, -73.9692249977672)",NY,10022.0,2011-06-14,0.0,6,0,0,0,0,0,1
10,Coordinator,233,Strengthening Communities,"260 MacDougal Street
Brooklyn, NY 11233
(40.68038499926165, -73.90993739564615)",NY,11233.0,2011-07-19,2.302585092994046,7,0,0,0,0,0,1
99,Google Adwords Plan for Professionals,49,Strengthening Communities,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,2011-06-06,4.59511985013459,6,0,0,0,0,0,1
500,iMentor: We Need More Male Mentors ,82,Education,"30 Broad Street
New York, NY 10004
(40.706177421210555, -74.01126869053508)",NY,10004.0,2011-08-03,6.214608098422191,8,1,0,0,0,0,0
10,Teach Adults and Kids how to Ride Bikes!,166,Health,"475 Riverside Drive
New York City, NY 10115
(40.810551000428404, -73.96469400002803)",NY,10115.0,2011-08-10,2.302585092994046,8,0,0,0,1,0,0
30,Miles For Moms Charity Run/Walk Volunteer Opportunities,324,Strengthening Communities,"102 St &amp; East Side Drive
NY 10128
(40.781770000585084, -73.95062814906976)",NY,10128.0,2011-06-07,3.4011973816621555,6,0,0,0,0,0,1
500,Transportation Alternatives NYC Century Bike Tour!,327,Health,"127 26th St
New York, NY 10001
(40.74530692270537, -73.9926167516474)",NY,10001.0,2011-06-24,6.214608098422191,6,0,0,0,1,0,0
5,Leadership Counselor for High School Youth,266,Education,"7111 5th
Brooklyn, NY 11209
(40.63245112562076, -74.02139571101452)",NY,11209.0,2011-02-08,1.6094379124341003,2,1,0,0,0,0,0
100,Civil Air Patrol America's Best kept secret (Brooklyn),239,Strengthening Communities,"1224 Park Place
Brooklyn, NY 11213
(40.67268717852895, -73.93695770187597)",NY,11213.0,2011-07-20,4.605170185988092,7,0,0,0,0,0,1
25,MS131 Painting Project,410,Education,"41 Park Row
New York, NY 10038
(40.71182840349377, -74.00632180417499)",NY,10038.0,2011-09-03,3.2188758248682006,9,1,0,0,0,0,0
2,Knitter/crochet,439,Strengthening Communities,"27th Street
New York, NY 10016
(40.74271237865085, -73.98454533643442)",NY,10016.0,2011-08-10,0.6931471805599453,8,0,0,0,0,0,1
1,Volunteer Program Volunteer,191,Strengthening Communities,"32 Broadway
New York, NY 10004
(40.70604252290616, -74.01308532103428)",NY,10004.0,2011-08-16,0.0,8,0,0,0,0,0,1
5,Administrative Support Volunteer,508,Strengthening Communities,"253 35th Street
New York, NY 10001
(40.75251948538039, -73.99214910419215)",NY,10001.0,2011-03-22,1.6094379124341003,3,0,0,0,0,0,1
99,Social Media Plan for Professionals,125,Strengthening Communities,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,2011-06-07,4.59511985013459,6,0,0,0,0,0,1
20,Blankets of Love,237,Strengthening Communities,"315 Hudson St
New York, NY 10013
(40.72636283816059, -74.00749200433894)",NY,10013.0,2011-09-08,2.995732273553991,9,0,0,0,0,0,1
99,CEO Expert Advice for Professionals,58,Strengthening Communities,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,2011-06-07,4.59511985013459,6,0,0,0,0,0,1
99,Logo Design for Professionals,48,Strengthening Communities,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,2011-06-06,4.59511985013459,6,0,0,0,0,0,1
5,This Unique Museum Will Be A Big Adventure! --55+ Only ,121,Strengthening Communities,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,2011-03-17,1.6094379124341003,3,0,0,0,0,0,1
1,Accountant,367,Helping Neighbors in Need,"31 09 Suite 411 Newtown Ave
Astoria, NY 11102
(40.77152402451418, -73.92643545073543)",NY,11102.0,2011-01-24,0.0,1,0,0,0,0,1,0
15,JASA Nutrition Workshop Volunteer info session,215,Health,"132 31st Street
New York, NY 10001
(40.74849052268911, -73.99056629742063)",NY,10001.0,2011-05-24,2.70805020110221,5,0,0,0,1,0,0
99,Website Design for Professionals,58,Strengthening Communities,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,2011-06-06,4.59511985013459,6,0,0,0,0,0,1
3,Single Mothers by Choice (SMC),593,Strengthening Communities,"1642 New
York, NY 10028
(40.776344978837756, -73.95296667956859)",NY,10028.0,2011-06-14,1.0986122886681098,6,0,0,0,0,0,1
35,Youth Service Day: Neighborhood Festival 2011,357,Education,"3101 Kingsbridge Terrace
Bronx, NY 10463
(40.877585488561785, -73.90026905620573)",NY,10463.0,2011-03-15,3.5553480614894135,3,1,0,0,0,0,0
4,Wii Fitness Instructor for Seniors,99,Health,"171 Lexington Ave
New York, NY 10016
(40.74423799432977, -73.9812457099107)",NY,10016.0,2011-08-09,1.3862943611198906,8,0,0,0,1,0,0
20,Give the Gift of Bicycling!,133,Helping Neighbors in Need,"475 Riverside Drive
New York City, NY 10115
(40.810551000428404, -73.96469400002803)",NY,10115.0,2011-06-03,2.995732273553991,6,0,0,0,0,1,0
10,Volunteer at Summer Outdoor Movie Nights-Queens,570,Strengthening Communities,"80 30 Park Lane
Kew Gardens, NY 11415
(40.708286075142325, -73.82855612156771)",NY,11415.0,2011-03-11,2.302585092994046,3,0,0,0,0,0,1
99,Market Research for Professionals,224,Strengthening Communities,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,2011-06-07,4.59511985013459,6,0,0,0,0,0,1
20,Intake Delivery Monday,139,Helping Neighbors in Need,"8 109th Street
New York, NY 10029
(40.795965732615855, -73.94910755186987)",NY,10029.0,2011-08-09,2.995732273553991,8,0,0,0,0,1,0
22,Volunteer at Back to School Event-Queens,314,Strengthening Communities,"80 30 Park Lane
Kew Gardens, NY 11415
(40.708286075142325, -73.82855612156771)",NY,11415.0,2011-03-08,3.091042453358316,3,0,0,0,0,0,1
1,Branding and Marketing Project,113,Strengthening Communities,"568 Jerome St
Brooklyn, NY 11207
(40.667188699215906, -73.88520654134761)",NY,11207.0,2011-04-01,0.0,4,0,0,0,0,0,1
2,Administrative Volunteer,693,Helping Neighbors in Need,"50 Broadway
New York, NY 10004
(40.70641124493818, -74.01279753798491)",NY,10004.0,2011-05-31,0.6931471805599453,5,0,0,0,0,1,0
100,World Cares Center Annual Volunteer Recruitment Event ,3319,Emergency Preparedness,"520 8th Ave
New York, NY 10018
(40.75376054978079, -73.99232896859803)",NY,10018.0,2011-04-18,4.605170185988092,4,0,1,0,0,0,0
99,Brand Identity for Professionals,34,Strengthening Communities,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,2011-06-06,4.59511985013459,6,0,0,0,0,0,1
5,Mt. Zion Kidz Fair,465,Strengthening Communities,"203 37th Street
Brooklyn, NY 11203
(40.65222632350615, -73.94290179219394)",NY,11203.0,2011-05-04,1.6094379124341003,5,0,0,0,0,0,1
15,Volunteers needed to reorganize a library for seniors!,205,Strengthening Communities,"Neptune Avenue
Brooklyn, NY 11224
(40.5776378129877, -73.99752264510208)",NY,11224.0,2011-06-01,2.70805020110221,6,0,0,0,0,0,1
5,Reading Program Volunteers,373,Education,"550 155th Street
New York, NY 10040
(40.83212844227807, -73.94439429101087)",NY,10040.0,2011-03-03,1.6094379124341003,3,1,0,0,0,0,0
10,Passover Food Distribution Volunteer Needed!  ,28,Helping Neighbors in Need,"Coney Island Avenue
Brooklyn, NY 11230
(40.631956374132415, -73.96675674669487)",NY,11230.0,2011-04-07,2.302585092994046,4,0,0,0,0,1,0
20,Ice Skating - Police Athletic League,1,Strengthening Communities,"441 Manhattan Avenue
New York, NY 10026
(40.80669464442542, -73.95561864336202)",NY,10026.0,2011-02-14,2.995732273553991,2,0,0,0,0,0,1
3,Musician for Alzheimer's Program,361,Strengthening Communities,"331 70th Street
New York, NY 10021
(40.76689065140857, -73.95789392809615)",NY,10021.0,2011-03-08,1.0986122886681098,3,0,0,0,0,0,1
4,Need volunteers for Make Music New York Event ,382,Strengthening Communities,"107 Sullfok
New York, NY 10002
(40.71612146793143, -73.98583147024613)",NY,10002.0,2011-02-08,1.3862943611198906,2,0,0,0,0,0,1
5,Summer Back to School Bash,706,Strengthening Communities,"1207 Hancock Street
Brooklyn, NY 11221
(40.69173082634565, -73.91169835114071)",NY,11221.0,2011-05-12,1.6094379124341003,5,0,0,0,0,0,1
20,Be a Proctor for Students Taking Exams - 55+ Only,193,Education,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,2011-02-04,2.995732273553991,2,1,0,0,0,0,0
2,Fitness Instructor for Seniors,86,Health,"171 Lexington Ave
New York, NY 10016
(40.74423799432977, -73.9812457099107)",NY,10016.0,2011-08-09,0.6931471805599453,8,0,0,0,1,0,0
1,Yoga Instructor,54,Health,"462 1st Avenue
New York, NY 10016
(40.73962320748018, -73.97657284664467)",NY,10016.0,2011-09-01,0.0,9,0,0,0,1,0,0
99,Promotional Video for Professionals,37,Strengthening Communities,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,2011-06-06,4.59511985013459,6,0,0,0,0,0,1
1,Community Health Promotion and Awareness Intern,183,Health,"475 Park Avenue
New York, NY 10016
(40.745393847676304, -73.98242124325532)",NY,10016.0,2011-08-03,0.0,8,0,0,0,1,0,0
5,"Office Support, Volunteer Recruitment and Personnel Opportunities",572,Strengthening Communities,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,2011-04-14,1.6094379124341003,4,0,0,0,0,0,1
1,Marketing Intern,91,Strengthening Communities,"570 7th Avenue
New York, NY 10018
(40.75520845824798, -73.98756256184276)",NY,10018.0,2011-09-14,0.0,9,0,0,0,0,0,1
10,August Movie Event volunteers needed in Queens,762,Strengthening Communities,"8030 Park lane
Kew Gardens, NY 11415
(40.711186177816984, -73.83543395214066)",NY,11415.0,2011-03-11,2.302585092994046,3,0,0,0,0,0,1
100,Halloween Carnival/Haunted House Set Up,243,Strengthening Communities,"372 Brooklyn
NY 11214
(40.604011809897145, -74.0009690001192)",NY,11214.0,2011-09-01,4.605170185988092,9,0,0,0,0,0,1
30,Help A Middle School Student Learn A New Skill --55+ Only,140,Education,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,2011-04-25,3.4011973816621555,4,1,0,0,0,0,0
3,Social Networker,285,Strengthening Communities,"230 Sackett Street
Brooklyn, NY 11231
(40.68392768175474, -73.99871220556926)",NY,11231.0,2011-04-08,1.0986122886681098,4,0,0,0,0,0,1
1,Online / Social Media Marketing Intern/Volunteer,625,Strengthening Communities,"111 14th St
New York, NY 10003
(40.73420096837262, -73.98926385518747)",NY,10003.0,2011-01-12,0.0,1,0,0,0,0,0,1
50,Ecological Art: Costume & Puppet Design ,510,Environment,"Church Street School for Music
New York, NY 10007
(40.709720974743576, -74.01172000462773)",NY,10007.0,2011-01-05,3.912023005428146,1,0,0,1,0,0,0
10,Give the Gift of Bicycling!,146,Strengthening Communities,"475 Riverside Drive
New York City, NY 10115
(40.810551000428404, -73.96469400002803)",NY,10115.0,2011-09-06,2.302585092994046,9,0,0,0,0,0,1
2,Administrative Assistant,219,Strengthening Communities,"305 Seventh Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,2011-08-02,0.6931471805599453,8,0,0,0,0,0,1
2,Development/Fundraising Assistance,265,Strengthening Communities,"20217 New
York, NY 10001
(40.75025902143676, -73.99688630375988)",NY,10001.0,2011-04-15,0.6931471805599453,4,0,0,0,0,0,1
99,Market Analysis for Income-Generating Organizations for Professionals,119,Strengthening Communities,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,2011-06-07,4.59511985013459,6,0,0,0,0,0,1
100,Free CPR Training in Brooklyn!,1781,Emergency Preparedness,"420 83 Street
Brooklyn, NY 11236
(40.64271918139121, -73.9175126732569)",NY,11236.0,2011-03-14,4.605170185988092,3,0,1,0,0,0,0
5,Become An Activity Leader! --55+ Only,89,Helping Neighbors in Need,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,2011-04-29,1.6094379124341003,4,0,0,0,0,1,0
20,Make a difference for the LGBTQ community of Queens!,3610,Strengthening Communities,"76 11 37th Ave
Jackson Heights, NY 11372
(40.75163073936716, -73.88361254528269)",NY,11372.0,2011-02-05,2.995732273553991,2,0,0,0,0,0,1
