Id,LotArea,OverallQual,YearBuilt,RoofStyle,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageCars,GarageArea,SalePrice
1008,2217,4,1970,Gable,546,Y,546,546,1,1,3,1,6,1,286,88000
1009,12118,7,2004,Hip,1710,Y,1710,0,2,0,3,1,7,2,550,240000
1010,6000,5,1926,Gable,1008,Y,1008,0,2,0,4,1,7,0,0,102000
1011,21286,5,1948,Gable,720,Y,720,551,2,0,4,1,7,1,312,135000
1012,9825,5,1965,Hip,0,N,1664,0,2,0,4,2,8,0,0,100000
1013,10592,6,1923,Hip,602,Y,900,602,1,1,3,1,7,1,180,165000
1014,7200,5,1910,Hip,1022,N,1022,0,1,0,2,1,4,1,280,85000
1015,11664,6,1948,Gable,1082,Y,1082,0,1,0,2,1,5,1,240,119200
1016,8400,8,2001,Gable,810,Y,810,855,2,1,3,1,6,2,528,227000
1017,11883,7,1996,Hip,1504,Y,1504,0,2,0,3,1,6,2,478,203000
1018,5814,8,1984,Gable,1220,Y,1360,0,1,0,1,1,4,2,565,187500
1019,10784,7,1991,Gable,384,Y,802,670,2,1,3,1,7,2,402,160000
1020,3013,7,2005,Gable,1362,Y,1506,0,2,0,2,1,6,2,440,213490
1021,7024,4,2005,Gable,1132,Y,1132,0,1,1,2,1,5,2,451,176000
1022,7406,7,2006,Gable,1199,Y,1220,0,2,0,2,1,6,2,632,194000
1023,9439,5,1930,Gable,912,Y,912,336,1,0,2,1,6,1,160,87000
1024,3182,7,2005,Gable,1346,Y,1504,0,2,0,2,1,7,2,437,191000
1025,15498,8,1976,Hip,1565,Y,2898,0,2,0,2,1,10,2,665,287000
1026,7700,5,1972,Gable,882,Y,882,0,1,0,3,1,5,2,461,112500
1027,9300,5,1960,Gable,1268,Y,1264,0,1,0,3,1,6,2,461,167500
1028,9520,8,2007,Gable,1638,Y,1646,0,2,0,3,1,7,3,800,293077
1029,9492,5,1941,Gable,768,Y,968,408,1,0,3,1,6,1,240,105000
1030,1680,6,1972,Gable,672,Y,672,546,1,1,3,1,7,1,264,118000
1031,7082,5,1916,Gable,686,Y,948,980,2,0,5,2,10,0,0,160000
1032,15863,7,1920,Gable,824,Y,1687,998,2,1,5,1,12,2,672,197000
1033,14541,8,1993,Gable,1338,Y,1352,1168,2,1,5,1,10,3,796,310000
1034,8125,7,2002,Gable,1654,Y,1654,0,2,0,3,1,6,3,900,230000
1035,6305,5,1938,Gable,920,Y,954,0,1,0,2,1,5,1,240,119750
1036,11500,4,1957,Gable,0,N,845,0,1,0,3,1,5,1,290,84000
1037,12898,9,2007,Hip,1620,Y,1620,0,2,0,2,1,6,3,912,315500
1038,9240,8,2001,Gable,1055,Y,1055,1208,2,1,3,1,7,2,905,287000
1039,1533,4,1970,Gable,546,Y,798,546,1,1,3,1,6,0,0,97000
1040,1477,4,1970,Gable,630,Y,630,0,1,0,1,1,3,1,286,80000
1041,13125,5,1957,Gable,1134,Y,1803,0,2,0,3,1,8,2,484,155000
1042,9130,6,1966,Hip,800,Y,800,832,1,1,4,1,7,2,484,173000
1043,5381,6,2005,Gable,1306,Y,1306,0,2,0,1,1,5,2,624,196000
1044,11839,7,1990,Hip,1475,Y,1532,797,2,1,4,1,10,2,514,262280
1045,9600,8,1981,Hip,2524,Y,2524,0,2,1,4,1,9,2,542,278000
1046,13680,3,1955,Hip,0,Y,1733,0,2,0,4,1,8,2,452,139600
1047,16056,9,2005,Hip,1992,Y,1992,876,3,1,4,1,11,3,716,556581
1048,9245,5,1994,Gable,990,Y,990,0,1,0,3,1,5,2,672,145000
1049,21750,5,1960,Hip,0,Y,1771,0,1,0,3,1,9,2,336,115000
1050,11100,4,1946,Gable,0,Y,930,0,1,0,2,1,6,1,308,84900
1051,8993,7,2007,Gable,1302,Y,1302,0,2,0,3,1,6,2,436,176485
1052,11175,7,2007,Gable,1316,Y,1316,0,2,0,3,1,6,2,440,200141
1053,9500,6,1964,Gable,816,Y,1127,850,1,1,4,1,9,2,540,165000
1054,8562,5,1957,Hip,1216,Y,1526,0,1,0,4,1,7,1,364,144500
1055,11367,8,2002,Gable,1065,Y,1091,898,2,1,3,1,7,2,586,255000
1056,11361,6,1976,Gable,1193,Y,1523,0,2,0,3,1,7,2,478,180000
1057,7052,7,2005,Gable,1364,Y,1364,0,2,0,2,1,6,2,484,185850
1058,29959,7,1994,Gable,973,Y,979,871,2,1,3,1,7,2,467,248000
1059,11308,9,2008,Gable,1104,Y,1130,1054,2,1,3,1,10,3,836,335000
1060,11275,6,1932,Gable,854,Y,1096,895,1,1,3,1,7,2,432,220000
1061,4920,8,2001,Gable,1338,Y,1338,0,2,0,2,1,6,2,582,213500
1062,18000,3,1935,Gable,894,Y,894,0,1,0,2,1,6,3,1248,81000
1063,13600,5,1900,Gable,662,N,1422,915,2,0,5,2,10,2,560,90000
1064,6000,6,1925,Gable,1103,Y,1103,0,1,0,2,1,5,2,440,110500
1065,11000,5,1966,Gable,1154,Y,1154,0,1,1,3,1,6,2,480,154000
1066,14000,7,1996,Gable,1306,Y,1306,954,2,1,3,1,7,2,533,328000
1067,7837,6,1993,Gable,799,Y,799,772,2,1,3,1,7,2,380,178000
1068,9760,6,1964,Gable,780,Y,798,813,1,1,4,1,7,2,442,167900
1069,3964,6,1973,Gable,942,Y,1291,1230,2,1,5,1,10,2,576,151400
1070,9600,5,1949,Gable,845,Y,893,0,1,0,2,1,4,2,576,135000
1071,10152,5,1956,Hip,1048,Y,1048,0,1,0,3,1,6,1,286,135000
1072,11700,6,1968,Gable,727,Y,829,727,1,1,4,1,8,2,441,154000
1073,7585,5,1948,Gable,810,Y,1002,454,1,0,4,1,7,1,280,91500
1074,7950,6,1977,Hip,690,Y,698,728,1,1,3,1,6,2,440,159500
1075,8556,7,2006,Gable,1240,Y,1240,0,2,0,2,1,5,3,826,194000
1076,13125,7,1940,Gable,800,Y,960,780,1,1,3,1,6,1,240,219500
1077,10800,5,1936,Gable,796,Y,1096,370,2,0,3,1,7,2,566,170000
1078,15870,5,1969,Gable,1096,Y,1096,0,1,0,3,1,6,1,299,138800
1079,4435,6,2004,Gable,848,Y,848,0,1,0,1,1,3,2,420,155900
1080,8775,5,1994,Gable,990,Y,990,0,1,0,3,1,5,1,299,126000
1081,11040,6,1971,Gable,1258,Y,1258,0,2,0,3,1,5,2,528,145000
1082,7500,5,1963,Gable,1040,Y,1040,0,1,1,3,1,5,1,308,133000
1083,8749,7,2002,Gable,1459,Y,1459,0,2,0,3,1,6,2,527,192000
1084,8800,6,1964,Hip,1251,Y,1251,0,1,0,3,1,6,1,461,160000
1085,13031,6,1995,Gable,691,Y,691,807,2,1,3,1,6,2,409,187500
1086,9069,6,1992,Gable,936,Y,996,0,1,0,2,1,5,2,564,147000
1087,1974,4,1973,Gable,546,Y,546,546,1,1,3,1,6,1,286,83500
1088,10574,8,2005,Gable,1082,Y,1082,871,2,1,3,1,9,3,1043,252000
1089,2522,7,2004,Gable,970,Y,970,739,2,0,3,1,7,2,380,137500
1090,3316,8,2005,Gable,1247,Y,1247,0,1,1,1,1,4,2,550,197000
1091,8544,3,1950,Gable,0,N,1040,0,2,0,2,2,6,2,400,92900
1092,2160,7,1999,Gable,600,Y,624,628,2,1,2,1,4,2,462,160000
1093,8400,6,1925,Gable,1181,Y,1390,304,2,0,4,1,7,2,576,136500
1094,9230,5,1965,Hip,864,Y,1200,0,1,1,1,1,6,2,884,146000
1095,5868,5,1956,Gable,936,Y,936,0,1,0,2,1,4,1,308,129000
1096,9317,6,2006,Gable,1314,Y,1314,0,2,0,3,1,6,2,440,176432
1097,6882,6,1914,Gable,684,Y,773,582,1,1,3,1,7,0,0,127000
1098,3696,8,1986,Gable,1074,Y,1088,0,1,1,2,1,5,2,461,170000
1099,6000,4,1936,Gable,672,Y,757,567,1,0,3,1,6,1,240,128000
1100,11880,7,1978,Gable,1271,Y,1601,0,2,0,3,1,7,2,478,157000
1101,8400,2,1920,Gable,290,N,438,0,1,0,1,1,3,1,246,60000
1102,9758,5,1971,Gable,950,Y,950,0,1,0,3,1,5,1,280,119500
1103,7000,5,1960,Gable,1010,Y,1134,0,1,0,2,1,6,1,254,135000
1104,8910,6,1959,Hip,655,Y,1194,0,1,0,3,1,6,2,539,159500
1105,2016,5,1970,Gable,630,Y,630,672,2,1,3,1,6,2,440,106000
1106,12256,8,1994,Gable,1463,Y,1500,1122,2,1,3,1,9,2,712,325000
1107,10357,7,1990,Hip,910,Y,1442,0,2,0,3,1,6,2,719,179900
1108,23257,7,2006,Gable,868,Y,887,1134,2,1,3,1,9,2,422,274725
1109,8063,6,2000,Gable,924,Y,948,742,2,1,3,1,7,2,463,181000
1110,11362,8,2004,Gable,1836,Y,1836,0,2,0,3,1,7,3,862,280000
1111,8000,6,1995,Gable,773,Y,773,885,2,1,3,1,8,2,431,188000
1112,10480,7,1976,Hip,803,Y,1098,866,2,1,4,1,8,2,483,205000
1113,7100,5,1957,Gable,816,Y,816,0,1,0,2,1,5,1,308,129900
1114,8923,5,1953,Gable,1008,Y,1008,0,1,0,2,1,6,1,240,134500
1115,5400,5,1954,Gable,833,Y,833,0,1,0,2,1,4,1,326,117000
1116,12085,8,2007,Hip,1734,Y,1734,0,2,0,3,1,7,3,928,318000
1117,7750,8,2002,Hip,408,Y,779,640,2,1,3,1,7,2,527,184100
1118,9764,5,1967,Gable,894,Y,894,0,1,0,3,1,5,2,450,130000
1119,13825,5,1958,Gable,533,Y,1021,580,1,0,3,1,6,1,300,140000
1120,7560,5,1959,Gable,1040,Y,1040,0,1,0,3,1,6,1,286,133700
1121,8263,6,1920,Gable,1012,Y,1012,0,1,0,2,1,6,1,308,118400
1122,10084,7,2005,Gable,1552,Y,1552,0,2,0,3,1,7,3,782,212900
1123,8926,4,1956,Gable,672,Y,960,0,1,0,3,1,5,1,288,112000
1124,9405,5,1947,Hip,698,Y,698,0,1,0,2,1,4,0,0,118000
1125,9125,7,1992,Gable,384,Y,812,670,2,1,3,1,7,2,392,163900
1126,10434,4,1955,Gable,1005,Y,1005,0,1,0,2,1,5,2,672,115000
1127,3684,7,2007,Hip,1373,Y,1555,0,2,0,2,1,7,3,660,174000
1128,14572,7,2004,Hip,1530,Y,1530,0,2,0,3,1,7,3,630,259000
1129,11796,7,2004,Gable,847,Y,847,1112,2,1,4,1,8,2,434,215000
1130,7200,5,1980,Gable,936,Y,936,0,1,0,2,1,4,2,672,140000
1131,7804,4,1928,Gable,1122,Y,1328,653,2,0,4,1,7,2,576,135000
1132,10712,5,1991,Gable,974,Y,974,0,1,0,3,1,5,0,0,93500
1133,9900,6,1880,Gable,1008,Y,1178,1032,2,0,5,1,8,1,205,117500
1134,9828,8,1995,Gable,1128,Y,1142,878,2,1,3,1,8,2,466,239500
1135,8773,6,1997,Gable,916,Y,916,684,2,1,3,1,7,2,460,169000
1136,6180,6,1926,Gable,960,N,986,0,1,0,2,1,5,1,180,102000
1137,9600,6,1950,Gable,1032,Y,1032,220,1,0,3,1,6,1,288,119000
1138,6342,5,1875,Gable,780,N,780,240,1,0,2,1,6,0,0,94000
1139,9819,6,1977,Gable,1567,Y,1567,0,2,0,2,1,5,2,714,196000
1140,8731,5,1920,Gable,915,Y,1167,0,1,0,3,1,6,2,495,144000
1141,7350,5,1951,Gable,952,Y,952,0,1,0,2,1,4,2,840,139000
1142,10304,5,1976,Gable,780,Y,1088,780,2,1,4,1,9,2,484,197500
1143,9965,8,2006,Hip,1466,Y,1466,1362,3,0,4,1,11,3,1052,424870
1144,9000,5,1959,Gable,1006,Y,1006,0,1,0,3,1,5,0,0,80000
1145,12180,4,1941,Gable,672,N,672,252,1,0,2,1,5,1,280,80000
1146,6240,5,1928,Gable,1042,Y,1042,534,1,0,3,1,8,1,225,149000
1147,11200,6,1985,Gable,1298,Y,1298,0,2,0,3,1,5,2,403,180000
1148,12000,7,1941,Gable,704,Y,860,704,1,1,3,1,7,1,234,174500
1149,5700,7,1926,Gable,572,Y,572,539,1,0,2,1,5,1,288,116900
1150,9000,7,1920,Hip,650,Y,832,650,1,0,3,1,7,2,324,143000
1151,8280,6,1950,Gable,932,Y,932,0,1,0,2,1,4,1,306,124000
1152,17755,5,1959,Gable,1466,Y,1466,0,1,1,3,1,6,2,528,149900
1153,14115,6,1956,Gable,1073,Y,1811,0,1,0,2,1,6,2,470,230000
1154,5890,6,1930,Gable,816,Y,816,0,1,0,2,1,5,1,432,120500
1155,13700,7,1965,Gable,864,Y,902,918,1,2,4,1,8,2,492,201800
1156,10768,5,1976,Gable,1437,Y,1437,0,2,0,3,1,6,2,528,218000
1157,9350,5,1965,Gable,1219,Y,1265,0,2,0,3,1,6,2,502,179900
1158,5001,7,2007,Gable,1314,Y,1314,0,2,0,2,1,6,2,626,230000
1159,11932,8,2007,Gable,1580,Y,1580,0,2,0,3,1,7,3,830,235128
1160,9120,6,1974,Hip,901,Y,943,933,2,1,4,1,8,2,540,185000
1161,2280,6,1978,Gable,855,Y,855,601,2,1,3,1,7,2,440,146000
1162,14778,6,1954,Hip,1296,Y,1640,0,1,0,3,1,7,2,924,224000
1163,8724,5,1968,Gable,894,Y,894,0,1,0,3,1,5,2,450,129000
1164,12900,4,1969,Gable,1198,Y,1258,0,0,2,0,2,6,2,400,108959
1165,16157,5,1978,Gable,1360,Y,1432,0,1,1,2,1,5,2,588,194000
1166,9541,7,2009,Gable,1502,Y,1502,0,2,0,3,1,7,2,644,233170
1167,10475,8,2008,Gable,1694,Y,1694,0,2,0,3,1,7,3,776,245350
1168,10852,6,2000,Gable,959,Y,959,712,2,1,3,1,7,2,472,173000
1169,13728,6,1935,Hip,1127,Y,1236,872,2,0,4,1,7,2,540,235000
1170,35760,10,1995,Hip,1930,Y,1831,1796,3,1,4,1,10,3,807,625000
1171,9880,6,1977,Gable,1096,Y,1118,0,1,0,3,1,6,1,358,171000
1172,9120,6,1958,Hip,1261,Y,1261,0,1,0,3,1,6,2,433,163000
1173,4017,7,2006,Gable,625,Y,625,625,2,1,2,1,5,2,625,171900
1174,18030,5,1946,Gable,1598,Y,1636,971,3,0,3,1,12,0,0,200500
1175,16560,6,1932,Gable,952,Y,1170,1175,2,1,4,1,9,2,360,239000
1176,10678,8,1992,Hip,1683,Y,2129,743,2,1,4,1,9,2,541,285000
1177,6951,5,1984,Gable,876,Y,923,0,1,0,3,1,5,1,264,119500
1178,3950,6,1926,Gable,818,Y,818,406,1,0,3,1,5,1,210,115000
1179,7681,5,1921,Gable,731,Y,820,523,1,1,3,1,7,1,186,154900
1180,8335,5,1954,Gable,0,Y,1124,0,1,0,3,1,5,0,0,93000
1181,11170,7,1990,Gable,1216,Y,1298,1216,2,1,4,1,8,2,693,250000
1182,5587,8,2008,Hip,1600,Y,1652,0,2,0,2,1,5,2,482,392500
1183,15623,10,1996,Hip,2396,Y,2411,2065,3,1,4,1,10,3,813,745000
1184,10800,5,1920,Hip,1120,Y,1130,0,1,0,2,1,5,2,720,120000
1185,35133,5,1963,Hip,1572,Y,1572,0,1,1,3,1,5,3,995,186700
1186,9738,5,1924,Gable,784,Y,949,272,1,0,4,1,7,1,392,104900
1187,10615,3,1900,Gable,978,Y,1014,685,2,0,3,2,7,2,420,95000
1188,12461,8,1994,Gable,1624,Y,1624,0,2,0,2,1,5,3,757,262000
1189,8935,7,2002,Gable,831,Y,831,829,2,1,3,1,7,2,493,195000
1190,7500,7,1999,Gable,994,Y,1028,776,2,1,3,1,7,2,442,189000
1191,32463,4,1961,Gable,1249,Y,1622,0,1,0,3,1,7,4,1356,168000
1192,2645,8,1999,Gable,776,Y,764,677,2,1,2,1,5,2,492,174000
1193,9600,5,1925,Gambrel,702,Y,842,630,1,0,3,1,6,1,250,125000
1194,4500,6,1999,Hip,1224,Y,1224,0,2,0,2,1,5,2,402,165000
1195,9364,6,1969,Gable,663,Y,663,689,1,1,4,1,7,1,299,158000
1196,8029,6,2005,Gable,728,Y,728,728,2,1,3,1,8,2,400,176000
1197,14054,7,2006,Gable,879,Y,879,984,2,1,4,1,9,3,660,219210
1198,8850,7,1916,Gable,815,Y,815,875,1,0,3,1,7,1,225,144000
1199,9100,7,2001,Gable,1212,Y,1212,0,2,0,3,1,6,2,573,178000
1200,11235,4,1963,Gable,1051,Y,1382,0,1,1,3,1,6,2,459,148000
1201,9353,4,1970,Gable,864,Y,864,0,1,0,3,1,5,1,280,116050
1202,10400,7,1998,Gable,866,Y,866,913,2,1,3,1,6,2,546,197900
1203,6000,5,1925,Gable,884,Y,884,464,1,0,3,1,5,1,216,117000
1204,9750,7,2000,Gable,1630,Y,1630,0,2,0,3,1,6,2,451,213000
1205,10140,5,1975,Gable,1056,Y,1074,0,1,1,3,1,6,2,495,153500
1206,14684,7,1990,Hip,2158,Y,2196,0,2,0,3,1,7,3,701,271900
1207,8900,4,1966,Gable,1056,Y,1056,0,1,0,2,1,5,1,384,107000
1208,9135,6,2003,Gable,1682,Y,1700,0,2,0,3,1,7,2,544,200000
1209,7763,5,1962,Gable,931,Y,1283,0,1,0,3,1,6,2,506,140000
1210,10182,8,2006,Hip,1660,Y,1660,0,2,0,3,1,8,2,500,290000
1211,11218,6,1992,Gable,1055,Y,1055,790,2,1,3,1,8,2,462,189000
1212,12134,8,1988,Gable,559,Y,1080,672,2,0,4,1,8,2,492,164000
1213,9340,4,1941,Hip,672,Y,672,0,1,0,2,1,4,1,234,113000
1214,10246,4,1965,Gable,648,Y,960,0,0,0,0,1,3,1,364,145000
1215,10205,5,1962,Gable,925,Y,999,0,1,0,3,1,6,1,300,134500
1216,7094,5,1966,Gable,894,Y,894,0,1,0,3,1,5,1,384,125000
1217,8930,6,1978,Gable,0,Y,1318,584,2,0,4,2,8,2,539,112000
1218,8640,8,2009,Gable,1300,Y,1314,0,2,0,3,1,6,2,552,229456
1219,6240,4,1947,Gable,0,N,672,240,1,0,2,1,3,0,0,80500
1220,1680,6,1971,Gable,672,Y,672,546,1,1,3,1,7,0,0,91500
1221,7800,5,1964,Gable,912,Y,912,0,1,0,2,1,5,1,288,115000
1222,8250,5,1968,Hip,952,Y,1211,0,1,0,3,1,5,1,322,134000
1223,10496,6,1949,Gable,1040,Y,1168,678,2,0,3,1,7,1,315,143000
1224,10680,5,1951,Hip,2136,N,2136,0,2,0,4,1,7,2,528,137900
1225,15384,7,2004,Gable,788,Y,788,702,2,1,3,1,8,2,388,184000
1226,10482,6,1958,Hip,588,Y,1138,0,1,0,3,1,6,1,264,145000
1227,14598,6,2007,Gable,894,Y,894,1039,2,1,4,1,9,3,668,214000
1228,8872,5,1965,Gable,912,Y,912,0,1,0,2,1,5,2,576,147000
1229,8769,9,2008,Hip,1702,Y,1702,0,1,1,1,1,7,3,1052,367294
1230,7910,5,1960,Hip,1075,Y,1507,0,2,0,4,1,7,1,404,127000
1231,18890,5,1977,Shed,1361,Y,1361,1259,2,2,4,2,12,2,600,190000
1232,7728,5,1962,Hip,1106,Y,1190,0,1,0,3,1,6,2,540,132500
1233,9842,4,1962,Gable,0,Y,1224,0,2,0,2,2,6,2,462,101800
1234,12160,5,1959,Hip,1188,Y,1188,0,1,0,3,1,6,2,531,142000
1235,8525,5,1911,Gable,940,N,1024,940,1,1,4,1,7,0,0,130000
1236,13132,5,1914,Gable,747,Y,892,892,1,1,4,1,9,1,180,138887
1237,2628,7,2003,Gable,764,Y,764,862,2,1,2,1,6,2,474,175500
1238,12393,7,2004,Gable,847,Y,847,1101,2,1,4,1,8,2,434,195000
1239,13072,6,2005,Gable,1141,Y,1141,0,1,1,3,1,6,2,484,142500
1240,9037,8,2006,Hip,1476,Y,1484,0,2,0,2,1,6,2,472,265900
1241,8158,7,2003,Gable,884,Y,884,884,2,1,3,1,8,2,543,224900
1242,9849,7,2007,Hip,1689,Y,1689,0,2,0,3,1,7,3,954,248328
1243,10625,7,1974,Gable,1053,Y,1173,0,2,0,3,1,6,2,528,170000
1244,13891,10,2006,Gable,2076,Y,2076,0,2,1,2,1,7,3,850,465000
1245,11435,8,1929,Gable,792,Y,792,725,1,0,3,1,7,2,400,230000
1246,12090,6,1984,Hip,585,Y,1140,728,3,1,3,1,7,2,477,178000
1247,8125,7,2005,Gable,756,Y,756,797,2,1,3,1,6,2,615,186500
1248,12328,6,1976,Gable,1012,Y,1034,0,1,0,3,1,6,3,888,169900
1249,9600,6,1917,Gable,735,N,1134,924,1,1,3,1,8,2,396,129500
1250,7200,5,1950,Gable,876,Y,988,0,1,0,3,1,6,1,276,119000
1251,11160,7,1968,Hip,2110,Y,2110,0,2,1,3,1,8,2,522,244000
1252,3136,7,2003,Gable,1405,Y,1405,0,2,0,2,1,6,2,478,171750
1253,9858,5,1968,Gable,864,Y,874,0,1,0,3,1,5,1,288,130000
1254,17542,7,1974,Gable,1192,Y,1516,651,2,1,3,1,9,2,518,294000
1255,6931,7,2003,Gable,746,Y,760,896,2,1,3,1,7,2,397,165400
1256,6240,6,1931,Gable,884,Y,959,408,1,0,3,1,6,1,560,127500
1257,14303,8,1994,Hip,1986,Y,1987,0,2,0,2,1,7,2,691,301500
1258,4060,5,1922,Gable,864,Y,864,0,1,0,2,1,4,0,0,99900
1259,9587,7,2005,Gable,856,Y,1166,0,2,0,2,1,5,2,400,190000
1260,9750,6,1969,Gable,1054,Y,1054,0,1,1,3,1,6,2,460,151000
1261,24682,6,1999,Gable,841,Y,892,783,2,1,3,1,7,2,502,181000
1262,9600,5,1956,Hip,1050,Y,1050,0,1,0,2,1,5,1,338,128900
1263,11250,4,1957,Gable,1104,Y,1104,684,1,0,5,1,8,1,304,161500
1264,13515,6,1919,Gambrel,764,Y,1060,764,1,0,3,1,8,2,520,180500
1265,4060,6,1998,Gable,1405,Y,1337,0,2,0,2,1,5,2,511,181000
1266,3735,7,1999,Hip,691,Y,713,739,2,1,3,1,6,2,506,183900
1267,10120,7,1910,Hip,925,N,964,925,1,1,4,2,9,1,308,122000
1268,13214,9,2008,Hip,2002,Y,2018,0,2,0,3,1,10,3,746,378500
1269,14100,8,1935,Gable,728,Y,1968,1479,3,1,4,1,11,3,1014,381000
1270,11344,5,1958,Gable,874,Y,874,650,1,1,3,1,7,1,315,144000
1271,23595,7,1979,Shed,1332,Y,1332,192,0,1,0,1,4,2,586,260000
1272,9156,6,1968,Hip,1489,Y,1489,0,2,0,3,1,7,2,462,185750
1273,13526,5,1965,Hip,935,Y,935,0,1,0,3,1,5,1,288,137000
1274,11512,6,1959,Gable,1019,Y,1357,0,1,0,2,1,5,1,312,177000
1275,5362,5,1910,Gable,661,Y,661,589,2,0,3,1,8,2,552,139000
1276,11345,5,1948,Gable,928,Y,928,992,2,0,4,2,10,2,400,137000
1277,12936,6,1972,Gable,723,Y,735,660,1,1,3,1,6,2,497,162000
1278,17871,6,1967,Gable,1680,Y,1724,0,1,1,3,1,7,2,480,197900
1279,9473,8,2002,Gable,1128,Y,1128,903,2,1,3,1,7,2,577,237000
1280,7500,4,1920,Gable,698,Y,698,430,1,0,2,1,6,2,528,68400
1281,9808,7,2002,Gable,1573,Y,1573,0,2,0,3,1,6,2,544,227000
1282,8049,7,1990,Hip,1309,Y,1339,0,2,0,2,1,6,2,484,180000
1283,8800,5,1977,Gable,1040,Y,1040,0,2,0,3,1,5,2,484,150500
1284,9400,6,1971,Mansard,912,Y,912,912,2,2,4,2,8,0,0,139000
1285,9638,6,1919,Gable,804,Y,1699,748,2,0,4,1,10,1,336,169000
1286,6000,6,1939,Gable,780,Y,825,587,1,0,4,1,6,1,280,132500
1287,9790,6,1963,Hip,1328,Y,1328,0,1,1,3,1,6,2,528,143000
1288,36500,5,1964,Gable,1624,Y,1582,0,2,0,4,1,7,2,390,190000
1289,5664,8,2000,Gable,1501,Y,1659,0,2,0,2,1,5,2,499,278000
1290,11065,8,2006,Gable,1085,Y,1120,850,2,1,3,1,8,3,753,281000
1291,14112,5,1964,Hip,1152,Y,1152,0,1,0,3,1,6,2,484,180500
1292,1680,5,1972,Gable,630,Y,630,672,2,1,3,1,6,1,264,119500
1293,6600,5,1892,Gable,994,N,1378,994,2,0,4,2,11,1,432,107500
1294,10140,7,1976,Gable,832,Y,832,832,2,1,4,1,8,2,528,162900
1295,8172,5,1955,Hip,864,Y,864,0,1,0,2,1,5,2,572,115000
1296,8400,5,1968,Hip,1052,Y,1052,0,1,1,3,1,5,1,288,138500
1297,8700,5,1963,Hip,1120,Y,1128,0,2,0,3,1,6,2,525,155000
1298,3675,6,2005,Gable,547,Y,1072,0,2,0,2,1,5,2,525,140000
1299,63887,10,2008,Hip,6110,Y,4692,950,2,1,3,1,12,2,1418,160000
1300,7500,5,1959,Hip,1246,Y,1246,0,1,1,3,1,6,1,305,154000
1301,10762,7,1999,Gable,978,Y,1005,978,2,1,3,1,9,2,490,225000
1302,7500,6,1942,Gable,771,Y,753,741,1,0,3,1,7,1,213,177500
1303,10120,8,1994,Hip,1165,Y,1203,1323,2,1,4,1,8,3,844,290000
1304,8688,7,2005,Gable,1616,Y,1616,0,2,0,3,1,7,3,834,232000
1305,3363,7,2004,Gable,976,Y,976,732,2,0,3,1,7,2,380,130000
1306,13173,9,2006,Hip,1652,Y,1652,0,2,0,2,1,6,2,840,325000
1307,6955,7,2005,Gable,1368,Y,1368,0,2,0,2,1,6,2,474,202500
1308,8072,5,1994,Gable,990,Y,990,0,1,0,3,1,5,2,480,138000
1309,12000,5,1948,Gable,924,Y,1122,0,1,0,2,1,6,2,528,147000
1310,7153,6,1991,Gable,1278,Y,1294,0,2,0,3,1,6,2,496,179200
1311,17500,7,1959,Gable,1902,Y,1902,0,2,0,3,1,7,2,567,335000
1312,8814,7,2005,Gable,1274,Y,1274,0,2,0,3,1,6,2,508,203000
1313,9572,8,1990,Gable,1453,Y,1453,1357,2,1,4,1,9,2,750,302000
1314,14774,9,1999,Gable,1393,Y,1422,1177,2,1,4,1,10,3,779,333168
1315,8190,4,1954,Hip,948,Y,948,0,1,0,3,1,5,1,280,119000
1316,11075,6,1969,Gable,952,Y,1092,1020,2,1,4,1,9,2,576,206900
1317,10226,8,2008,Gable,1622,Y,1630,0,2,0,3,1,8,3,860,295493
1318,4230,7,2006,Gable,1352,Y,1352,0,2,0,2,1,5,2,466,208900
1319,14781,8,2001,Hip,1753,Y,1787,0,2,0,3,1,7,3,748,275000
1320,10215,4,1954,Hip,864,Y,948,0,1,0,3,1,5,1,248,111000
1321,8400,6,1957,Hip,1478,Y,1478,0,1,1,3,1,6,2,442,156500
1322,6627,3,1949,Hip,0,N,720,0,1,0,2,1,4,1,287,72500
1323,10186,7,1992,Gable,750,Y,1061,862,2,1,3,1,8,2,564,190000
1324,5330,4,1940,Hip,420,Y,708,0,1,0,2,1,5,0,0,82500
1325,9986,8,2006,Gable,1795,Y,1795,0,2,0,2,1,7,3,895,147000
1326,3636,4,1922,Gable,796,N,796,0,1,0,2,1,5,0,0,55000
1327,4270,3,1931,Gable,544,Y,774,0,1,0,3,1,6,0,0,79000
1328,6600,5,1982,Gable,816,Y,816,0,1,0,3,1,5,1,264,130500
1329,10440,6,1920,Gable,1510,Y,1584,1208,2,0,5,1,8,2,520,256000
1330,9084,7,1998,Hip,935,Y,955,677,2,1,3,1,8,2,462,176500
1331,10000,8,2006,Hip,1588,Y,1588,0,2,0,3,1,7,3,825,227000
1332,10780,5,1976,Gable,911,Y,954,0,1,0,3,1,6,2,576,132500
1333,8877,4,1938,Gable,816,Y,816,0,1,0,2,1,3,1,288,100000
1334,7200,5,1938,Gable,803,Y,803,557,1,1,2,1,6,1,297,125500
1335,2368,5,1970,Gable,765,Y,765,600,1,1,3,1,7,2,440,125000
1336,9650,6,1977,Gable,1350,Y,1334,0,2,0,2,1,6,2,630,167900
