# Swimming results from 2013 World Aquatics Championships
# Data from OMEGA, official time keepers of the World Championships.
# Accessed http://www.omegatiming.com/File/Download?id=00010D0201FFFFFFFFFFFFFFFFFFFF04
# Converted from XML to tidy CSV format
athleteid,lastname,firstname,birthdate,gender,name,code,eventid,heat,lane,points,reactiontime,swimtime,split,cumswimtime,splitdistance,daytime,round,distance,relaycount,stroke,splitswimtime
243154,SAU-PAEA,IFALEMI,1989-01-01,M,KINGDOM OF TONGA,TGA,4,6,1,707.0,0.68,25.17,1,25.17,50,1105.0,PRE,50,1,FLY,25.17
243154,SAU-PAEA,IFALEMI,1989-01-01,M,KINGDOM OF TONGA,TGA,29,2,3,692.0,0.67,56.32,1,25.7,50,1039.0,PRE,100,1,FLY,25.7
243154,SAU-PAEA,IFALEMI,1989-01-01,M,KINGDOM OF TONGA,TGA,29,2,3,692.0,0.67,56.32,2,56.32,100,1039.0,PRE,100,1,FLY,30.62
243156,PANUVE,CHARISSA SOFIA,1994-01-01,F,KINGDOM OF TONGA,TGA,1,1,5,322.0,0.67,81.78,1,34.84,50,1000.0,PRE,100,1,FLY,34.84
243156,PANUVE,CHARISSA SOFIA,1994-01-01,F,KINGDOM OF TONGA,TGA,1,1,5,322.0,0.67,81.78,2,81.78,100,1000.0,PRE,100,1,FLY,46.94
243156,PANUVE,CHARISSA SOFIA,1994-01-01,F,KINGDOM OF TONGA,TGA,22,2,7,467.0,0.66,67.1,1,32.43,50,1000.0,PRE,100,1,FREE,32.43
243156,PANUVE,CHARISSA SOFIA,1994-01-01,F,KINGDOM OF TONGA,TGA,22,2,7,467.0,0.66,67.1,2,67.1,100,1000.0,PRE,100,1,FREE,34.669999999999995
243444,PRESCOTT,IRENE JESSICA ANA,1994-01-01,F,KINGDOM OF TONGA,TGA,28,3,9,535.0,0.79,30.87,1,30.87,50,1024.0,PRE,50,1,FLY,30.87
243444,PRESCOTT,IRENE JESSICA ANA,1994-01-01,F,KINGDOM OF TONGA,TGA,33,4,8,596.0,0.79,28.19,1,28.19,50,1000.0,PRE,50,1,FREE,28.19
247441,KETIN,NUTTAPONG,1992-01-01,M,THAILAND,THA,25,5,9,756.0,0.79,139.71,1,31.41,50,1054.0,PRE,200,1,BREAST,31.41
247441,KETIN,NUTTAPONG,1992-01-01,M,THAILAND,THA,25,5,9,756.0,0.79,139.71,2,65.42,100,1054.0,PRE,200,1,BREAST,34.010000000000005
247441,KETIN,NUTTAPONG,1992-01-01,M,THAILAND,THA,25,5,9,756.0,0.79,139.71,3,102.28999999999999,150,1054.0,PRE,200,1,BREAST,36.86999999999999
247441,KETIN,NUTTAPONG,1992-01-01,M,THAILAND,THA,25,5,9,756.0,0.79,139.71,4,139.71,200,1054.0,PRE,200,1,BREAST,37.420000000000016
247441,KETIN,NUTTAPONG,1992-01-01,M,THAILAND,THA,37,1,1,731.0,0.74,270.67,1,27.71,50,1000.0,PRE,400,1,MEDLEY,27.71
247441,KETIN,NUTTAPONG,1992-01-01,M,THAILAND,THA,37,1,1,731.0,0.74,270.67,2,59.68,100,1000.0,PRE,400,1,MEDLEY,31.97
247441,KETIN,NUTTAPONG,1992-01-01,M,THAILAND,THA,37,1,1,731.0,0.74,270.67,3,95.61,150,1000.0,PRE,400,1,MEDLEY,35.93
247441,KETIN,NUTTAPONG,1992-01-01,M,THAILAND,THA,37,1,1,731.0,0.74,270.67,4,131.47,200,1000.0,PRE,400,1,MEDLEY,35.86
247441,KETIN,NUTTAPONG,1992-01-01,M,THAILAND,THA,37,1,1,731.0,0.74,270.67,5,168.7,250,1000.0,PRE,400,1,MEDLEY,37.22999999999999
247441,KETIN,NUTTAPONG,1992-01-01,M,THAILAND,THA,37,1,1,731.0,0.74,270.67,6,206.73,300,1000.0,PRE,400,1,MEDLEY,38.03
247441,KETIN,NUTTAPONG,1992-01-01,M,THAILAND,THA,37,1,1,731.0,0.74,270.67,7,239.78,350,1000.0,PRE,400,1,MEDLEY,33.05000000000001
247441,KETIN,NUTTAPONG,1992-01-01,M,THAILAND,THA,37,1,1,731.0,0.74,270.67,8,270.67,400,1000.0,PRE,400,1,MEDLEY,30.890000000000015
247442,MATJIUR,RADOMYOS,1988-01-01,M,THAILAND,THA,6,4,8,793.0,0.73,63.27,1,29.87,50,1147.0,PRE,100,1,BREAST,29.87
247442,MATJIUR,RADOMYOS,1988-01-01,M,THAILAND,THA,6,4,8,793.0,0.73,63.27,2,63.27,100,1147.0,PRE,100,1,BREAST,33.400000000000006
247442,MATJIUR,RADOMYOS,1988-01-01,M,THAILAND,THA,14,4,0,745.0,0.73,29.41,1,29.41,50,1000.0,PRE,50,1,BREAST,29.41
247568,JUNKRAJANG,NATTHANAN,1986-01-01,F,THAILAND,THA,5,2,8,780.0,0.72,259.77,1,30.0,50,1122.0,PRE,400,1,FREE,30.0
247568,JUNKRAJANG,NATTHANAN,1986-01-01,F,THAILAND,THA,5,2,8,780.0,0.72,259.77,2,62.02,100,1122.0,PRE,400,1,FREE,32.02
247568,JUNKRAJANG,NATTHANAN,1986-01-01,F,THAILAND,THA,5,2,8,780.0,0.72,259.77,3,95.08,150,1122.0,PRE,400,1,FREE,33.059999999999995
247568,JUNKRAJANG,NATTHANAN,1986-01-01,F,THAILAND,THA,5,2,8,780.0,0.72,259.77,4,127.35,200,1122.0,PRE,400,1,FREE,32.269999999999996
247568,JUNKRAJANG,NATTHANAN,1986-01-01,F,THAILAND,THA,5,2,8,780.0,0.72,259.77,5,160.61,250,1122.0,PRE,400,1,FREE,33.26000000000002
247568,JUNKRAJANG,NATTHANAN,1986-01-01,F,THAILAND,THA,5,2,8,780.0,0.72,259.77,6,193.54,300,1122.0,PRE,400,1,FREE,32.92999999999998
247568,JUNKRAJANG,NATTHANAN,1986-01-01,F,THAILAND,THA,5,2,8,780.0,0.72,259.77,7,226.75,350,1122.0,PRE,400,1,FREE,33.21000000000001
247568,JUNKRAJANG,NATTHANAN,1986-01-01,F,THAILAND,THA,5,2,8,780.0,0.72,259.77,8,259.77,400,1122.0,PRE,400,1,FREE,33.01999999999998
247568,JUNKRAJANG,NATTHANAN,1986-01-01,F,THAILAND,THA,15,2,4,813.0,0.68,121.02,1,28.35,50,1019.0,PRE,200,1,FREE,28.35
247568,JUNKRAJANG,NATTHANAN,1986-01-01,F,THAILAND,THA,15,2,4,813.0,0.68,121.02,2,59.64,100,1019.0,PRE,200,1,FREE,31.29
247568,JUNKRAJANG,NATTHANAN,1986-01-01,F,THAILAND,THA,15,2,4,813.0,0.68,121.02,3,90.53,150,1019.0,PRE,200,1,FREE,30.89
247568,JUNKRAJANG,NATTHANAN,1986-01-01,F,THAILAND,THA,15,2,4,813.0,0.68,121.02,4,121.02,200,1019.0,PRE,200,1,FREE,30.489999999999995
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,22,4,2,711.0,0.65,58.33,1,27.43,50,1000.0,PRE,100,1,FREE,27.43
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,22,4,2,711.0,0.65,58.33,2,58.33,100,1000.0,PRE,100,1,FREE,30.9
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,32,1,4,743.0,0.63,545.32,1,30.57,50,,PRE,800,1,FREE,30.57
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,32,1,4,743.0,0.63,545.32,2,64.44,100,,PRE,800,1,FREE,33.87
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,32,1,4,743.0,0.63,545.32,3,98.7,150,,PRE,800,1,FREE,34.260000000000005
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,32,1,4,743.0,0.63,545.32,4,133.07,200,,PRE,800,1,FREE,34.36999999999999
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,32,1,4,743.0,0.63,545.32,5,167.34,250,,PRE,800,1,FREE,34.27000000000001
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,32,1,4,743.0,0.63,545.32,6,201.97,300,,PRE,800,1,FREE,34.629999999999995
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,32,1,4,743.0,0.63,545.32,7,236.11,350,,PRE,800,1,FREE,34.140000000000015
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,32,1,4,743.0,0.63,545.32,8,270.6,400,,PRE,800,1,FREE,34.49000000000001
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,32,1,4,743.0,0.63,545.32,9,304.63,450,,PRE,800,1,FREE,34.02999999999997
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,32,1,4,743.0,0.63,545.32,10,339.64,500,,PRE,800,1,FREE,35.00999999999999
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,32,1,4,743.0,0.63,545.32,11,374.27,550,,PRE,800,1,FREE,34.629999999999995
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,32,1,4,743.0,0.63,545.32,12,408.93,600,,PRE,800,1,FREE,34.660000000000025
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,32,1,4,743.0,0.63,545.32,13,443.16,650,,PRE,800,1,FREE,34.23000000000002
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,32,1,4,743.0,0.63,545.32,14,477.65999999999997,700,,PRE,800,1,FREE,34.49999999999994
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,32,1,4,743.0,0.63,545.32,15,511.87,750,,PRE,800,1,FREE,34.210000000000036
247575,SRIPHANOMTHORN,BENJAPORN,1995-01-01,F,THAILAND,THA,32,1,4,743.0,0.63,545.32,16,545.32,800,,PRE,800,1,FREE,33.450000000000045
244537,KLIMYK,KARINA,1999-01-01,F,TAJIKISTAN,TJK,22,1,4,328.0,0.72,75.45,1,33.24,50,1000.0,PRE,100,1,FREE,33.24
244537,KLIMYK,KARINA,1999-01-01,F,TAJIKISTAN,TJK,22,1,4,328.0,0.72,75.45,2,75.45,100,1000.0,PRE,100,1,FREE,42.21
244537,KLIMYK,KARINA,1999-01-01,F,TAJIKISTAN,TJK,33,1,4,392.0,0.76,32.42,1,32.42,50,1000.0,PRE,50,1,FREE,32.42
244549,ALIZODA,UMARKHON,1990-01-01,M,TAJIKISTAN,TJK,27,3,3,459.0,0.78,27.14,1,27.14,50,1000.0,PRE,50,1,FREE,27.14
244549,ALIZODA,UMARKHON,1990-01-01,M,TAJIKISTAN,TJK,34,2,0,373.0,0.76,33.37,1,33.37,50,1018.0,PRE,50,1,BACK,33.37
244550,UMAROV,YOKUBDZHON,1996-01-01,M,TAJIKISTAN,TJK,6,1,7,321.0,0.71,85.5,1,36.74,50,1147.0,PRE,100,1,BREAST,36.74
244550,UMAROV,YOKUBDZHON,1996-01-01,M,TAJIKISTAN,TJK,6,1,7,321.0,0.71,85.5,2,85.5,100,1147.0,PRE,100,1,BREAST,48.76
244550,UMAROV,YOKUBDZHON,1996-01-01,M,TAJIKISTAN,TJK,14,2,8,390.0,0.66,36.5,1,36.5,50,1000.0,PRE,50,1,BREAST,36.5
244291,ATAYEV,SULEYMAN,1995-01-01,M,TURKMENISTAN,TKM,12,1,1,446.0,0.69,133.46,1,28.58,50,1047.0,PRE,200,1,FREE,28.58
244291,ATAYEV,SULEYMAN,1995-01-01,M,TURKMENISTAN,TKM,12,1,1,446.0,0.69,133.46,2,61.82,100,1047.0,PRE,200,1,FREE,33.24
244291,ATAYEV,SULEYMAN,1995-01-01,M,TURKMENISTAN,TKM,12,1,1,446.0,0.69,133.46,3,97.47,150,1047.0,PRE,200,1,FREE,35.65
244291,ATAYEV,SULEYMAN,1995-01-01,M,TURKMENISTAN,TKM,12,1,1,446.0,0.69,133.46,4,133.46,200,1047.0,PRE,200,1,FREE,35.99000000000001
244291,ATAYEV,SULEYMAN,1995-01-01,M,TURKMENISTAN,TKM,27,4,6,534.0,0.7,25.81,1,25.81,50,1000.0,PRE,50,1,FREE,25.81
244293,KROVYAKOV,SERGEY,1991-01-01,M,TURKMENISTAN,TKM,4,4,3,586.0,0.77,26.79,1,26.79,50,1105.0,PRE,50,1,FLY,26.79
244293,KROVYAKOV,SERGEY,1991-01-01,M,TURKMENISTAN,TKM,19,3,0,606.0,0.74,55.41,1,27.13,50,1013.0,PRE,100,1,FREE,27.13
244293,KROVYAKOV,SERGEY,1991-01-01,M,TURKMENISTAN,TKM,19,3,0,606.0,0.74,55.41,2,55.41,100,1013.0,PRE,100,1,FREE,28.279999999999998
244294,SARYYEVA,MERJEN,1997-01-01,F,TURKMENISTAN,TKM,22,2,6,491.0,0.75,65.96,1,31.99,50,1000.0,PRE,100,1,FREE,31.99
244294,SARYYEVA,MERJEN,1997-01-01,F,TURKMENISTAN,TKM,22,2,6,491.0,0.75,65.96,2,65.96,100,1000.0,PRE,100,1,FREE,33.97
244294,SARYYEVA,MERJEN,1997-01-01,F,TURKMENISTAN,TKM,33,1,9,513.0,0.7,29.63,1,29.63,50,1000.0,PRE,50,1,FREE,29.63
242622,KPEBGA,EMERIC,1999-01-01,M,TOGO,TOG,27,1,6,322.0,0.78,30.54,1,30.54,50,1000.0,PRE,50,1,FREE,30.54
242623,KPOSSI,ADZO REBECCA,1999-01-01,F,TOGO,TOG,33,1,1,,,,1,,50,1000.0,PRE,50,1,FREE,
246204,HSU,CHI CHIEH,1988-01-01,M,CHINESE TAIPEI,TPE,16,3,0,773.0,0.64,121.49,1,27.24,50,1038.0,PRE,200,1,FLY,27.24
246204,HSU,CHI CHIEH,1988-01-01,M,CHINESE TAIPEI,TPE,16,3,0,773.0,0.64,121.49,2,58.2,100,1038.0,PRE,200,1,FLY,30.960000000000004
246204,HSU,CHI CHIEH,1988-01-01,M,CHINESE TAIPEI,TPE,16,3,0,773.0,0.64,121.49,3,89.69,150,1038.0,PRE,200,1,FLY,31.489999999999995
246204,HSU,CHI CHIEH,1988-01-01,M,CHINESE TAIPEI,TPE,16,3,0,773.0,0.64,121.49,4,121.49,200,1038.0,PRE,200,1,FLY,31.799999999999997
246205,WANG,YU LIAN,1994-01-01,M,CHINESE TAIPEI,TPE,12,3,3,753.0,0.71,112.1,1,26.7,50,1047.0,PRE,200,1,FREE,26.7
246205,WANG,YU LIAN,1994-01-01,M,CHINESE TAIPEI,TPE,12,3,3,753.0,0.71,112.1,2,55.38,100,1047.0,PRE,200,1,FREE,28.680000000000003
246205,WANG,YU LIAN,1994-01-01,M,CHINESE TAIPEI,TPE,12,3,3,753.0,0.71,112.1,3,83.88,150,1047.0,PRE,200,1,FREE,28.499999999999993
246205,WANG,YU LIAN,1994-01-01,M,CHINESE TAIPEI,TPE,12,3,3,753.0,0.71,112.1,4,112.1,200,1047.0,PRE,200,1,FREE,28.22
246205,WANG,YU LIAN,1994-01-01,M,CHINESE TAIPEI,TPE,19,5,0,747.0,0.68,51.7,1,25.24,50,1013.0,PRE,100,1,FREE,25.24
246205,WANG,YU LIAN,1994-01-01,M,CHINESE TAIPEI,TPE,19,5,0,747.0,0.68,51.7,2,51.7,100,1013.0,PRE,100,1,FREE,26.460000000000004
246209,CHEN,I CHUAN,1998-01-01,F,CHINESE TAIPEI,TPE,11,3,6,681.0,0.72,73.25,1,33.86,50,1030.0,PRE,100,1,BREAST,33.86
246209,CHEN,I CHUAN,1998-01-01,F,CHINESE TAIPEI,TPE,11,3,6,681.0,0.72,73.25,2,73.25,100,1030.0,PRE,100,1,BREAST,39.39
246209,CHEN,I CHUAN,1998-01-01,F,CHINESE TAIPEI,TPE,35,3,5,710.0,0.74,33.39,1,33.39,50,1032.0,PRE,50,1,BREAST,33.39
246210,CHENG,WAN JUNG,1988-01-01,F,CHINESE TAIPEI,TPE,1,3,3,753.0,0.72,61.61,1,28.68,50,1000.0,PRE,100,1,FLY,28.68
246210,CHENG,WAN JUNG,1988-01-01,F,CHINESE TAIPEI,TPE,1,3,3,753.0,0.72,61.61,2,61.61,100,1000.0,PRE,100,1,FLY,32.93
246210,CHENG,WAN JUNG,1988-01-01,F,CHINESE TAIPEI,TPE,3,2,4,756.0,0.73,138.47,1,29.64,50,1045.0,PRE,200,1,MEDLEY,29.64
246210,CHENG,WAN JUNG,1988-01-01,F,CHINESE TAIPEI,TPE,3,2,4,756.0,0.73,138.47,2,65.47,100,1045.0,PRE,200,1,MEDLEY,35.83
246210,CHENG,WAN JUNG,1988-01-01,F,CHINESE TAIPEI,TPE,3,2,4,756.0,0.73,138.47,3,105.97999999999999,150,1045.0,PRE,200,1,MEDLEY,40.50999999999999
246210,CHENG,WAN JUNG,1988-01-01,F,CHINESE TAIPEI,TPE,3,2,4,756.0,0.73,138.47,4,138.47,200,1045.0,PRE,200,1,MEDLEY,32.49000000000001
30,MCLEOD,JOSHUA,1990-01-01,M,Trinidad & Tobago,TRI,4,6,7,773.0,0.67,24.43,1,24.43,50,1105.0,PRE,50,1,FLY,24.43
30,MCLEOD,JOSHUA,1990-01-01,M,Trinidad & Tobago,TRI,19,5,2,757.0,0.67,51.47,1,24.6,50,1013.0,PRE,100,1,FREE,24.6
30,MCLEOD,JOSHUA,1990-01-01,M,Trinidad & Tobago,TRI,19,5,2,757.0,0.67,51.47,2,51.47,100,1013.0,PRE,100,1,FREE,26.869999999999997
30,MCLEOD,JOSHUA,1990-01-01,M,Trinidad & Tobago,TRI,29,2,6,701.0,0.67,56.06,1,26.24,50,1039.0,PRE,100,1,FLY,26.24
30,MCLEOD,JOSHUA,1990-01-01,M,Trinidad & Tobago,TRI,29,2,6,701.0,0.67,56.06,2,56.06,100,1039.0,PRE,100,1,FLY,29.820000000000004
246031,BOVELL,GEORGE RICHARD,1983-01-01,M,Trinidad & Tobago,TRI,27,10,3,851.0,0.71,22.09,1,22.09,50,1000.0,PRE,50,1,FREE,22.09
246031,BOVELL,GEORGE RICHARD,1983-01-01,M,Trinidad & Tobago,TRI,227,1,1,893.0,0.73,21.74,1,21.74,50,1838.0,SEM,50,1,FREE,21.74
246031,BOVELL,GEORGE RICHARD,1983-01-01,M,Trinidad & Tobago,TRI,127,1,8,922.0,0.71,21.51,1,21.51,50,1809.0,FIN,50,1,FREE,21.51
246046,MCLEOD,ABRAHAM,1992-01-01,M,Trinidad & Tobago,TRI,6,3,3,786.0,0.72,63.47,1,29.49,50,1147.0,PRE,100,1,BREAST,29.49
246046,MCLEOD,ABRAHAM,1992-01-01,M,Trinidad & Tobago,TRI,6,3,3,786.0,0.72,63.47,2,63.47,100,1147.0,PRE,100,1,BREAST,33.980000000000004
246046,MCLEOD,ABRAHAM,1992-01-01,M,Trinidad & Tobago,TRI,14,6,8,840.0,0.69,28.26,1,28.26,50,1000.0,PRE,50,1,BREAST,28.26
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,17,3,3,885.0,0.87,470.77,1,27.13,50,1054.0,PRE,800,1,FREE,27.13
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,17,3,3,885.0,0.87,470.77,2,56.46,100,1054.0,PRE,800,1,FREE,29.330000000000002
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,17,3,3,885.0,0.87,470.77,3,86.2,150,1054.0,PRE,800,1,FREE,29.740000000000002
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,17,3,3,885.0,0.87,470.77,4,116.07,200,1054.0,PRE,800,1,FREE,29.86999999999999
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,17,3,3,885.0,0.87,470.77,5,145.96,250,1054.0,PRE,800,1,FREE,29.890000000000015
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,17,3,3,885.0,0.87,470.77,6,175.89,300,1054.0,PRE,800,1,FREE,29.92999999999998
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,17,3,3,885.0,0.87,470.77,7,205.81,350,1054.0,PRE,800,1,FREE,29.920000000000016
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,17,3,3,885.0,0.87,470.77,8,235.75,400,1054.0,PRE,800,1,FREE,29.939999999999998
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,17,3,3,885.0,0.87,470.77,9,265.51,450,1054.0,PRE,800,1,FREE,29.75999999999999
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,17,3,3,885.0,0.87,470.77,10,295.56,500,1054.0,PRE,800,1,FREE,30.05000000000001
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,17,3,3,885.0,0.87,470.77,11,325.24,550,1054.0,PRE,800,1,FREE,29.680000000000007
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,17,3,3,885.0,0.87,470.77,12,355.28,600,1054.0,PRE,800,1,FREE,30.039999999999964
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,17,3,3,885.0,0.87,470.77,13,385.04,650,1054.0,PRE,800,1,FREE,29.760000000000048
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,17,3,3,885.0,0.87,470.77,14,414.94,700,1054.0,PRE,800,1,FREE,29.899999999999977
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,17,3,3,885.0,0.87,470.77,15,443.12,750,1054.0,PRE,800,1,FREE,28.180000000000007
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,17,3,3,885.0,0.87,470.77,16,470.77,800,1054.0,PRE,800,1,FREE,27.649999999999977
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,117,1,2,874.0,0.82,472.79,1,26.76,50,1929.0,FIN,800,1,FREE,26.76
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,117,1,2,874.0,0.82,472.79,2,56.04,100,1929.0,FIN,800,1,FREE,29.279999999999998
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,117,1,2,874.0,0.82,472.79,3,84.92,150,1929.0,FIN,800,1,FREE,28.880000000000003
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,117,1,2,874.0,0.82,472.79,4,114.78999999999999,200,1929.0,FIN,800,1,FREE,29.86999999999999
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,117,1,2,874.0,0.82,472.79,5,144.15,250,1929.0,FIN,800,1,FREE,29.360000000000014
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,117,1,2,874.0,0.82,472.79,6,173.98,300,1929.0,FIN,800,1,FREE,29.829999999999984
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,117,1,2,874.0,0.82,472.79,7,203.46,350,1929.0,FIN,800,1,FREE,29.480000000000018
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,117,1,2,874.0,0.82,472.79,8,233.19,400,1929.0,FIN,800,1,FREE,29.72999999999999
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,117,1,2,874.0,0.82,472.79,9,262.34,450,1929.0,FIN,800,1,FREE,29.149999999999977
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,117,1,2,874.0,0.82,472.79,10,291.92,500,1929.0,FIN,800,1,FREE,29.58000000000004
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,117,1,2,874.0,0.82,472.79,11,321.27,550,1929.0,FIN,800,1,FREE,29.349999999999966
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,117,1,2,874.0,0.82,472.79,12,350.82,600,1929.0,FIN,800,1,FREE,29.55000000000001
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,117,1,2,874.0,0.82,472.79,13,379.88,650,1929.0,FIN,800,1,FREE,29.060000000000002
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,117,1,2,874.0,0.82,472.79,14,409.96,700,1929.0,FIN,800,1,FREE,30.079999999999984
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,117,1,2,874.0,0.82,472.79,15,441.14,750,1929.0,FIN,800,1,FREE,31.180000000000007
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,117,1,2,874.0,0.82,472.79,16,472.79,800,1929.0,FIN,800,1,FREE,31.650000000000034
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,1,27.97,50,1049.0,PRE,1500,1,FREE,27.97
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,2,58.82,100,1049.0,PRE,1500,1,FREE,30.85
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,3,89.23,150,1049.0,PRE,1500,1,FREE,30.410000000000004
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,4,119.95,200,1049.0,PRE,1500,1,FREE,30.72
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,5,150.46,250,1049.0,PRE,1500,1,FREE,30.510000000000005
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,6,181.18,300,1049.0,PRE,1500,1,FREE,30.72
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,7,211.66,350,1049.0,PRE,1500,1,FREE,30.47999999999999
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,8,242.01,400,1049.0,PRE,1500,1,FREE,30.349999999999994
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,9,272.38,450,1049.0,PRE,1500,1,FREE,30.370000000000005
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,10,302.7,500,1049.0,PRE,1500,1,FREE,30.319999999999993
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,11,333.01,550,1049.0,PRE,1500,1,FREE,30.310000000000002
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,12,363.43,600,1049.0,PRE,1500,1,FREE,30.420000000000016
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,13,393.65,650,1049.0,PRE,1500,1,FREE,30.21999999999997
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,14,423.92,700,1049.0,PRE,1500,1,FREE,30.27000000000004
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,15,454.31,750,1049.0,PRE,1500,1,FREE,30.389999999999986
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,16,484.55,800,1049.0,PRE,1500,1,FREE,30.24000000000001
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,17,514.52,850,1049.0,PRE,1500,1,FREE,29.96999999999997
245729,MELLOULI,OUSSAMA,1984-01-01,M,TUNISIA,TUN,36,2,4,893.0,0.82,907.89,18,544.76,900,1049.0,PRE,1500,1,FREE,30.24000000000001
