DATE,US10Y
2005-08-22,4.22
2005-08-23,4.2
2005-08-24,4.19
2005-08-25,4.18
2005-08-26,4.2
2005-08-29,4.2
2005-08-30,4.16
2005-08-31,4.02
2005-09-01,4.02
2005-09-02,4.03
2005-09-06,4.09
2005-09-07,4.15
2005-09-08,4.15
2005-09-09,4.14
2005-09-12,4.18
2005-09-13,4.14
2005-09-14,4.17
2005-09-15,4.22
2005-09-16,4.26
2005-09-19,4.25
2005-09-20,4.26
2005-09-21,4.19
2005-09-22,4.19
2005-09-23,4.25
2005-09-26,4.3
2005-09-27,4.3
2005-09-28,4.26
2005-09-29,4.29
2005-09-30,4.34
2005-10-03,4.39
2005-10-04,4.38
2005-10-05,4.36
2005-10-06,4.37
2005-10-07,4.35
2005-10-11,4.39
2005-10-12,4.45
2005-10-13,4.48
2005-10-14,4.48
2005-10-17,4.5
2005-10-18,4.49
2005-10-19,4.47
2005-10-20,4.46
2005-10-21,4.39
2005-10-24,4.45
2005-10-25,4.54
2005-10-26,4.6
2005-10-27,4.57
2005-10-28,4.58
2005-10-31,4.57
2005-11-01,4.58
2005-11-02,4.61
2005-11-03,4.65
2005-11-04,4.66
2005-11-07,4.65
2005-11-08,4.57
2005-11-09,4.64
2005-11-10,4.55
2005-11-14,4.61
2005-11-15,4.56
2005-11-16,4.49
2005-11-17,4.46
2005-11-18,4.5
2005-11-21,4.46
2005-11-22,4.43
2005-11-23,4.47
2005-11-25,4.43
2005-11-28,4.41
2005-11-29,4.48
2005-11-30,4.49
2005-12-01,4.52
2005-12-02,4.52
2005-12-05,4.57
2005-12-06,4.49
2005-12-07,4.52
2005-12-08,4.47
2005-12-09,4.54
2005-12-12,4.56
2005-12-13,4.54
2005-12-14,4.45
2005-12-15,4.47
2005-12-16,4.45
2005-12-19,4.45
2005-12-20,4.47
2005-12-21,4.49
2005-12-22,4.44
2005-12-23,4.38
2005-12-27,4.34
2005-12-28,4.38
2005-12-29,4.37
2005-12-30,4.39
2006-01-03,4.37
2006-01-04,4.36
2006-01-05,4.36
2006-01-06,4.38
2006-01-09,4.38
2006-01-10,4.43
2006-01-11,4.46
2006-01-12,4.42
2006-01-13,4.36
2006-01-17,4.34
2006-01-18,4.34
2006-01-19,4.38
2006-01-20,4.37
2006-01-23,4.36
2006-01-24,4.4
2006-01-25,4.49
2006-01-26,4.53
2006-01-27,4.52
2006-01-30,4.54
2006-01-31,4.53
2006-02-01,4.57
2006-02-02,4.57
2006-02-03,4.54
2006-02-06,4.55
2006-02-07,4.57
2006-02-08,4.56
2006-02-09,4.54
2006-02-10,4.59
2006-02-13,4.58
2006-02-14,4.62
2006-02-15,4.61
2006-02-16,4.59
2006-02-17,4.54
2006-02-21,4.57
2006-02-22,4.53
2006-02-23,4.56
2006-02-24,4.58
2006-02-27,4.59
2006-02-28,4.55
2006-03-01,4.59
2006-03-02,4.64
2006-03-03,4.68
2006-03-06,4.74
2006-03-07,4.74
2006-03-08,4.73
2006-03-09,4.74
2006-03-10,4.76
2006-03-13,4.77
2006-03-14,4.71
2006-03-15,4.73
2006-03-16,4.65
2006-03-17,4.68
2006-03-20,4.66
2006-03-21,4.71
2006-03-22,4.7
2006-03-23,4.73
2006-03-24,4.67
2006-03-27,4.7
2006-03-28,4.79
2006-03-29,4.81
2006-03-30,4.86
2006-03-31,4.86
2006-04-03,4.88
2006-04-04,4.87
2006-04-05,4.84
2006-04-06,4.9
2006-04-07,4.97
2006-04-10,4.97
2006-04-11,4.93
2006-04-12,4.98
2006-04-13,5.05
2006-04-17,5.01
2006-04-18,4.99
2006-04-19,5.04
2006-04-20,5.04
2006-04-21,5.01
2006-04-24,4.99
2006-04-25,5.07
2006-04-26,5.12
2006-04-27,5.09
2006-04-28,5.07
2006-05-01,5.14
2006-05-02,5.12
2006-05-03,5.15
2006-05-04,5.16
2006-05-05,5.12
2006-05-08,5.12
2006-05-09,5.13
2006-05-10,5.13
2006-05-11,5.14
2006-05-12,5.19
2006-05-15,5.15
2006-05-16,5.1
2006-05-17,5.16
2006-05-18,5.08
2006-05-19,5.05
2006-05-22,5.04
2006-05-23,5.07
2006-05-24,5.03
2006-05-25,5.07
2006-05-26,5.06
2006-05-30,5.09
2006-05-31,5.12
2006-06-01,5.11
2006-06-02,5.0
2006-06-05,5.02
2006-06-06,5.01
2006-06-07,5.02
2006-06-08,5.0
2006-06-09,4.98
2006-06-12,4.99
2006-06-13,4.97
2006-06-14,5.05
2006-06-15,5.1
2006-06-16,5.13
2006-06-19,5.14
2006-06-20,5.15
2006-06-21,5.16
2006-06-22,5.2
2006-06-23,5.23
2006-06-26,5.25
2006-06-27,5.21
2006-06-28,5.25
2006-06-29,5.22
2006-06-30,5.15
2006-07-03,5.15
2006-07-05,5.23
2006-07-06,5.19
2006-07-07,5.14
2006-07-10,5.13
2006-07-11,5.1
2006-07-12,5.1
2006-07-13,5.08
2006-07-14,5.07
2006-07-17,5.07
2006-07-18,5.13
2006-07-19,5.06
2006-07-20,5.03
2006-07-21,5.05
2006-07-24,5.05
2006-07-25,5.07
2006-07-26,5.04
2006-07-27,5.07
2006-07-28,5.0
2006-07-31,4.99
2006-08-01,4.99
2006-08-02,4.96
2006-08-03,4.96
2006-08-04,4.91
2006-08-07,4.93
2006-08-08,4.93
2006-08-09,4.92
2006-08-10,4.93
2006-08-11,4.97
2006-08-14,5.0
2006-08-15,4.93
2006-08-16,4.87
2006-08-17,4.87
2006-08-18,4.84
2006-08-21,4.82
2006-08-22,4.82
2006-08-23,4.82
2006-08-24,4.81
2006-08-25,4.79
2006-08-28,4.8
2006-08-29,4.79
2006-08-30,4.76
2006-08-31,4.74
2006-09-01,4.73
2006-09-05,4.78
2006-09-06,4.8
2006-09-07,4.8
2006-09-08,4.78
2006-09-11,4.8
2006-09-12,4.78
2006-09-13,4.77
2006-09-14,4.79
2006-09-15,4.8
2006-09-18,4.81
2006-09-19,4.74
2006-09-20,4.73
2006-09-21,4.65
2006-09-22,4.6
2006-09-25,4.56
2006-09-26,4.59
2006-09-27,4.6
2006-09-28,4.63
2006-09-29,4.64
2006-10-02,4.62
2006-10-03,4.62
2006-10-04,4.57
2006-10-05,4.61
2006-10-06,4.7
2006-10-10,4.75
2006-10-11,4.78
2006-10-12,4.79
2006-10-13,4.81
2006-10-16,4.79
2006-10-17,4.78
2006-10-18,4.77
2006-10-19,4.79
2006-10-20,4.79
2006-10-23,4.83
2006-10-24,4.83
2006-10-25,4.78
2006-10-26,4.73
2006-10-27,4.68
2006-10-30,4.68
2006-10-31,4.61
2006-11-01,4.57
2006-11-02,4.6
2006-11-03,4.72
2006-11-06,4.71
2006-11-07,4.66
2006-11-08,4.64
2006-11-09,4.62
2006-11-10,4.59
2006-11-13,4.61
2006-11-14,4.57
2006-11-15,4.61
2006-11-16,4.66
2006-11-17,4.61
2006-11-20,4.6
2006-11-21,4.58
2006-11-22,4.57
2006-11-24,4.55
2006-11-27,4.54
2006-11-28,4.51
2006-11-29,4.52
2006-11-30,4.46
2006-12-01,4.43
2006-12-04,4.43
2006-12-05,4.45
2006-12-06,4.48
2006-12-07,4.49
2006-12-08,4.56
2006-12-11,4.52
2006-12-12,4.49
2006-12-13,4.58
2006-12-14,4.6
2006-12-15,4.6
2006-12-18,4.6
2006-12-19,4.6
2006-12-20,4.6
2006-12-21,4.55
2006-12-22,4.63
2006-12-26,4.61
2006-12-27,4.66
2006-12-28,4.7
2006-12-29,4.71
2007-01-02,4.68
2007-01-03,4.67
2007-01-04,4.62
2007-01-05,4.65
2007-01-08,4.66
2007-01-09,4.66
2007-01-10,4.69
2007-01-11,4.74
2007-01-12,4.77
2007-01-16,4.75
2007-01-17,4.79
2007-01-18,4.75
2007-01-19,4.78
2007-01-22,4.76
2007-01-23,4.81
2007-01-24,4.81
2007-01-25,4.87
2007-01-26,4.88
2007-01-29,4.9
2007-01-30,4.88
2007-01-31,4.83
2007-02-01,4.84
2007-02-02,4.83
2007-02-05,4.81
2007-02-06,4.77
2007-02-07,4.74
2007-02-08,4.73
2007-02-09,4.79
2007-02-12,4.8
2007-02-13,4.82
2007-02-14,4.74
2007-02-15,4.7
2007-02-16,4.69
2007-02-20,4.68
2007-02-21,4.69
2007-02-22,4.73
2007-02-23,4.68
2007-02-26,4.63
2007-02-27,4.5
2007-02-28,4.56
2007-03-01,4.56
2007-03-02,4.52
2007-03-05,4.51
2007-03-06,4.53
2007-03-07,4.5
2007-03-08,4.51
2007-03-09,4.59
2007-03-12,4.56
2007-03-13,4.5
2007-03-14,4.53
2007-03-15,4.54
2007-03-16,4.55
2007-03-19,4.58
2007-03-20,4.56
2007-03-21,4.53
2007-03-22,4.6
2007-03-23,4.62
2007-03-26,4.6
2007-03-27,4.62
2007-03-28,4.62
2007-03-29,4.64
2007-03-30,4.65
2007-04-02,4.65
2007-04-03,4.67
2007-04-04,4.66
2007-04-05,4.68
2007-04-06,4.76
2007-04-09,4.75
2007-04-10,4.73
2007-04-11,4.74
2007-04-12,4.74
2007-04-13,4.76
2007-04-16,4.74
2007-04-17,4.69
2007-04-18,4.66
2007-04-19,4.68
2007-04-20,4.68
2007-04-23,4.66
2007-04-24,4.63
2007-04-25,4.66
2007-04-26,4.69
2007-04-27,4.71
2007-04-30,4.63
2007-05-01,4.64
2007-05-02,4.65
2007-05-03,4.68
2007-05-04,4.65
2007-05-07,4.64
2007-05-08,4.63
2007-05-09,4.67
2007-05-10,4.65
2007-05-11,4.67
2007-05-14,4.69
2007-05-15,4.71
2007-05-16,4.71
2007-05-17,4.76
2007-05-18,4.81
2007-05-21,4.79
2007-05-22,4.83
2007-05-23,4.86
2007-05-24,4.86
2007-05-25,4.86
2007-05-29,4.88
2007-05-30,4.88
2007-05-31,4.9
2007-06-01,4.95
2007-06-04,4.93
2007-06-05,4.98
2007-06-06,4.97
2007-06-07,5.11
2007-06-08,5.12
2007-06-11,5.14
2007-06-12,5.26
2007-06-13,5.2
2007-06-14,5.23
2007-06-15,5.16
2007-06-18,5.15
2007-06-19,5.09
2007-06-20,5.14
2007-06-21,5.16
2007-06-22,5.14
2007-06-25,5.09
2007-06-26,5.1
2007-06-27,5.09
2007-06-28,5.12
2007-06-29,5.03
2007-07-02,5.0
2007-07-03,5.05
2007-07-05,5.16
2007-07-06,5.19
2007-07-09,5.16
2007-07-10,5.03
2007-07-11,5.09
2007-07-12,5.13
2007-07-13,5.11
2007-07-16,5.05
2007-07-17,5.08
2007-07-18,5.02
2007-07-19,5.04
2007-07-20,4.96
2007-07-23,4.97
2007-07-24,4.94
2007-07-25,4.92
2007-07-26,4.79
2007-07-27,4.8
2007-07-30,4.82
2007-07-31,4.78
2007-08-01,4.76
2007-08-02,4.77
2007-08-03,4.71
2007-08-06,4.72
2007-08-07,4.77
2007-08-08,4.84
2007-08-09,4.79
2007-08-10,4.81
2007-08-13,4.78
2007-08-14,4.73
2007-08-15,4.69
2007-08-16,4.6
2007-08-17,4.68
2007-08-20,4.64
2007-08-21,4.6
2007-08-22,4.63
2007-08-23,4.62
2007-08-24,4.63
2007-08-27,4.6
2007-08-28,4.53
2007-08-29,4.57
2007-08-30,4.51
2007-08-31,4.54
2007-09-04,4.56
2007-09-05,4.48
2007-09-06,4.51
2007-09-07,4.38
2007-09-10,4.34
2007-09-11,4.37
2007-09-12,4.41
2007-09-13,4.49
2007-09-14,4.47
2007-09-17,4.48
2007-09-18,4.5
2007-09-19,4.53
2007-09-20,4.69
2007-09-21,4.64
2007-09-24,4.63
2007-09-25,4.63
2007-09-26,4.63
2007-09-27,4.58
2007-09-28,4.59
2007-10-01,4.56
2007-10-02,4.54
2007-10-03,4.55
2007-10-04,4.54
2007-10-05,4.65
2007-10-09,4.67
2007-10-10,4.65
2007-10-11,4.66
2007-10-12,4.7
2007-10-15,4.69
2007-10-16,4.66
2007-10-17,4.57
2007-10-18,4.52
2007-10-19,4.41
2007-10-22,4.42
2007-10-23,4.41
2007-10-24,4.36
2007-10-25,4.37
2007-10-26,4.41
2007-10-29,4.39
2007-10-30,4.4
2007-10-31,4.48
2007-11-01,4.36
2007-11-02,4.31
2007-11-05,4.35
2007-11-06,4.38
2007-11-07,4.34
2007-11-08,4.28
2007-11-09,4.23
2007-11-13,4.26
2007-11-14,4.28
2007-11-15,4.17
2007-11-16,4.15
2007-11-19,4.07
2007-11-20,4.06
2007-11-21,4.0
2007-11-23,4.01
2007-11-26,3.83
2007-11-27,3.95
2007-11-28,4.03
2007-11-29,3.94
2007-11-30,3.97
2007-12-03,3.89
2007-12-04,3.89
2007-12-05,3.92
2007-12-06,4.02
2007-12-07,4.12
2007-12-10,4.15
2007-12-11,3.98
2007-12-12,4.05
2007-12-13,4.18
2007-12-14,4.24
2007-12-17,4.2
2007-12-18,4.14
2007-12-19,4.06
2007-12-20,4.04
2007-12-21,4.18
2007-12-24,4.23
2007-12-26,4.3
2007-12-27,4.21
2007-12-28,4.11
2007-12-31,4.04
2008-01-02,3.91
2008-01-03,3.91
2008-01-04,3.88
2008-01-07,3.86
2008-01-08,3.86
2008-01-09,3.82
2008-01-10,3.91
2008-01-11,3.82
2008-01-14,3.81
2008-01-15,3.72
2008-01-16,3.74
2008-01-17,3.66
2008-01-18,3.66
2008-01-22,3.52
2008-01-23,3.51
2008-01-24,3.68
2008-01-25,3.61
2008-01-28,3.61
2008-01-29,3.69
2008-01-30,3.78
2008-01-31,3.67
2008-02-01,3.62
2008-02-04,3.68
2008-02-05,3.61
2008-02-06,3.61
2008-02-07,3.74
2008-02-08,3.64
2008-02-11,3.62
2008-02-12,3.66
2008-02-13,3.7
2008-02-14,3.85
2008-02-15,3.76
2008-02-19,3.89
2008-02-20,3.93
2008-02-21,3.77
2008-02-22,3.79
2008-02-25,3.91
2008-02-26,3.88
2008-02-27,3.85
2008-02-28,3.71
2008-02-29,3.53
2008-03-03,3.54
2008-03-04,3.63
2008-03-05,3.7
2008-03-06,3.62
2008-03-07,3.56
2008-03-10,3.46
2008-03-11,3.6
2008-03-12,3.49
2008-03-13,3.56
2008-03-14,3.44
2008-03-17,3.34
2008-03-18,3.48
2008-03-19,3.38
2008-03-20,3.34
2008-03-24,3.56
2008-03-25,3.51
2008-03-26,3.51
2008-03-27,3.56
2008-03-28,3.47
2008-03-31,3.45
2008-04-01,3.57
2008-04-02,3.6
2008-04-03,3.61
2008-04-04,3.5
2008-04-07,3.57
2008-04-08,3.58
2008-04-09,3.49
2008-04-10,3.55
2008-04-11,3.49
2008-04-14,3.53
2008-04-15,3.6
2008-04-16,3.72
2008-04-17,3.75
2008-04-18,3.77
2008-04-21,3.75
2008-04-22,3.74
2008-04-23,3.77
2008-04-24,3.87
2008-04-25,3.91
2008-04-28,3.86
2008-04-29,3.85
2008-04-30,3.77
2008-05-01,3.78
2008-05-02,3.89
2008-05-05,3.88
2008-05-06,3.93
2008-05-07,3.87
2008-05-08,3.79
2008-05-09,3.77
2008-05-12,3.78
2008-05-13,3.9
2008-05-14,3.92
2008-05-15,3.83
2008-05-16,3.85
2008-05-19,3.83
2008-05-20,3.78
2008-05-21,3.81
2008-05-22,3.92
2008-05-23,3.85
2008-05-27,3.93
2008-05-28,4.03
2008-05-29,4.08
2008-05-30,4.06
2008-06-02,3.98
2008-06-03,3.92
2008-06-04,3.98
2008-06-05,4.06
2008-06-06,3.94
2008-06-09,4.02
2008-06-10,4.11
2008-06-11,4.1
2008-06-12,4.23
2008-06-13,4.27
2008-06-16,4.25
2008-06-17,4.23
2008-06-18,4.16
2008-06-19,4.22
2008-06-20,4.16
2008-06-23,4.19
2008-06-24,4.1
2008-06-25,4.12
2008-06-26,4.07
2008-06-27,3.99
2008-06-30,3.99
2008-07-01,4.01
2008-07-02,3.99
2008-07-03,3.99
2008-07-07,3.95
2008-07-08,3.91
2008-07-09,3.85
2008-07-10,3.83
2008-07-11,3.96
2008-07-14,3.9
2008-07-15,3.87
2008-07-16,3.97
2008-07-17,4.07
2008-07-18,4.11
2008-07-21,4.09
2008-07-22,4.14
2008-07-23,4.16
2008-07-24,4.03
2008-07-25,4.13
2008-07-28,4.06
2008-07-29,4.09
2008-07-30,4.07
2008-07-31,3.99
2008-08-01,3.97
2008-08-04,3.98
2008-08-05,4.04
2008-08-06,4.06
2008-08-07,3.92
2008-08-08,3.94
2008-08-11,3.99
2008-08-12,3.91
2008-08-13,3.94
2008-08-14,3.89
2008-08-15,3.84
2008-08-18,3.82
2008-08-19,3.83
2008-08-20,3.79
2008-08-21,3.84
2008-08-22,3.87
2008-08-25,3.79
2008-08-26,3.79
2008-08-27,3.77
2008-08-28,3.79
2008-08-29,3.83
2008-09-02,3.74
2008-09-03,3.71
2008-09-04,3.64
2008-09-05,3.66
2008-09-08,3.66
2008-09-09,3.62
2008-09-10,3.65
2008-09-11,3.64
2008-09-12,3.74
2008-09-15,3.47
2008-09-16,3.48
2008-09-17,3.41
2008-09-18,3.54
2008-09-19,3.78
2008-09-22,3.83
2008-09-23,3.85
2008-09-24,3.8
2008-09-25,3.88
2008-09-26,3.85
2008-09-29,3.61
2008-09-30,3.85
2008-10-01,3.77
2008-10-02,3.66
2008-10-03,3.63
2008-10-06,3.48
2008-10-07,3.5
2008-10-08,3.72
2008-10-09,3.84
2008-10-10,3.89
2008-10-14,4.08
2008-10-15,4.04
2008-10-16,3.99
2008-10-17,3.98
2008-10-20,3.91
2008-10-21,3.76
2008-10-22,3.65
2008-10-23,3.63
2008-10-24,3.76
2008-10-27,3.79
2008-10-28,3.89
2008-10-29,3.93
2008-10-30,4.0
2008-10-31,4.01
2008-11-03,3.96
2008-11-04,3.81
2008-11-05,3.73
2008-11-06,3.75
2008-11-07,3.83
2008-11-10,3.82
2008-11-12,3.75
2008-11-13,3.84
2008-11-14,3.72
2008-11-17,3.68
2008-11-18,3.53
2008-11-19,3.38
2008-11-20,3.1
2008-11-21,3.2
2008-11-24,3.35
2008-11-25,3.11
2008-11-26,2.99
2008-11-28,2.93
2008-12-01,2.72
2008-12-02,2.68
2008-12-03,2.67
2008-12-04,2.55
2008-12-05,2.67
2008-12-08,2.77
2008-12-09,2.67
2008-12-10,2.69
2008-12-11,2.64
2008-12-12,2.6
2008-12-15,2.53
2008-12-16,2.37
2008-12-17,2.2
2008-12-18,2.08
2008-12-19,2.13
2008-12-22,2.16
2008-12-23,2.18
2008-12-24,2.2
2008-12-26,2.16
2008-12-29,2.13
2008-12-30,2.11
2008-12-31,2.25
2009-01-02,2.46
2009-01-05,2.49
2009-01-06,2.51
2009-01-07,2.52
2009-01-08,2.47
2009-01-09,2.43
2009-01-12,2.34
2009-01-13,2.33
2009-01-14,2.24
2009-01-15,2.23
2009-01-16,2.36
2009-01-20,2.4
2009-01-21,2.56
2009-01-22,2.62
2009-01-23,2.65
2009-01-26,2.7
2009-01-27,2.59
2009-01-28,2.71
2009-01-29,2.87
2009-01-30,2.87
2009-02-02,2.76
2009-02-03,2.89
2009-02-04,2.95
2009-02-05,2.95
2009-02-06,3.05
2009-02-09,3.07
2009-02-10,2.9
2009-02-11,2.78
2009-02-12,2.75
2009-02-13,2.89
2009-02-17,2.64
2009-02-18,2.74
2009-02-19,2.85
2009-02-20,2.78
2009-02-23,2.78
2009-02-24,2.8
2009-02-25,2.95
2009-02-26,2.98
2009-02-27,3.02
2009-03-02,2.91
2009-03-03,2.93
2009-03-04,3.01
2009-03-05,2.83
2009-03-06,2.83
2009-03-09,2.89
2009-03-10,2.99
2009-03-11,2.95
2009-03-12,2.89
2009-03-13,2.89
2009-03-16,2.97
2009-03-17,3.02
2009-03-18,2.51
2009-03-19,2.61
2009-03-20,2.65
2009-03-23,2.68
2009-03-24,2.68
2009-03-25,2.81
2009-03-26,2.76
2009-03-27,2.78
2009-03-30,2.73
2009-03-31,2.71
2009-04-01,2.68
2009-04-02,2.77
2009-04-03,2.91
2009-04-06,2.95
2009-04-07,2.93
2009-04-08,2.86
2009-04-09,2.96
2009-04-13,2.88
2009-04-14,2.8
2009-04-15,2.82
2009-04-16,2.86
2009-04-17,2.98
2009-04-20,2.88
2009-04-21,2.94
2009-04-22,2.98
2009-04-23,2.96
2009-04-24,3.03
2009-04-27,2.95
2009-04-28,3.05
2009-04-29,3.12
2009-04-30,3.16
2009-05-01,3.21
2009-05-04,3.19
2009-05-05,3.2
2009-05-06,3.18
2009-05-07,3.29
2009-05-08,3.29
2009-05-11,3.17
2009-05-12,3.17
2009-05-13,3.11
2009-05-14,3.1
2009-05-15,3.14
2009-05-18,3.22
2009-05-19,3.25
2009-05-20,3.19
2009-05-21,3.35
2009-05-22,3.45
2009-05-26,3.5
2009-05-27,3.71
2009-05-28,3.67
2009-05-29,3.47
2009-06-01,3.71
2009-06-02,3.65
2009-06-03,3.56
2009-06-04,3.72
2009-06-05,3.84
2009-06-08,3.91
2009-06-09,3.86
2009-06-10,3.98
2009-06-11,3.88
2009-06-12,3.81
2009-06-15,3.76
2009-06-16,3.67
2009-06-17,3.68
2009-06-18,3.86
2009-06-19,3.79
2009-06-22,3.72
2009-06-23,3.65
2009-06-24,3.72
2009-06-25,3.55
2009-06-26,3.52
2009-06-29,3.51
2009-06-30,3.53
2009-07-01,3.55
2009-07-02,3.51
2009-07-06,3.52
2009-07-07,3.47
2009-07-08,3.33
2009-07-09,3.44
2009-07-10,3.32
2009-07-13,3.38
2009-07-14,3.5
2009-07-15,3.63
2009-07-16,3.59
2009-07-17,3.67
2009-07-20,3.61
2009-07-21,3.5
2009-07-22,3.58
2009-07-23,3.72
2009-07-24,3.7
2009-07-27,3.75
2009-07-28,3.72
2009-07-29,3.69
2009-07-30,3.67
2009-07-31,3.52
2009-08-03,3.66
2009-08-04,3.7
2009-08-05,3.8
2009-08-06,3.79
2009-08-07,3.89
2009-08-10,3.8
2009-08-11,3.71
2009-08-12,3.72
2009-08-13,3.59
2009-08-14,3.55
2009-08-17,3.48
2009-08-18,3.51
2009-08-19,3.45
2009-08-20,3.42
2009-08-21,3.56
2009-08-24,3.48
2009-08-25,3.45
2009-08-26,3.44
2009-08-27,3.47
2009-08-28,3.46
2009-08-31,3.4
2009-09-01,3.38
2009-09-02,3.29
2009-09-03,3.33
2009-09-04,3.45
2009-09-08,3.47
2009-09-09,3.48
2009-09-10,3.36
2009-09-11,3.34
2009-09-14,3.42
2009-09-15,3.47
2009-09-16,3.48
2009-09-17,3.42
2009-09-18,3.49
2009-09-21,3.49
2009-09-22,3.46
2009-09-23,3.44
2009-09-24,3.4
2009-09-25,3.34
2009-09-28,3.31
2009-09-29,3.31
2009-09-30,3.31
2009-10-01,3.21
2009-10-02,3.24
2009-10-05,3.24
2009-10-06,3.27
2009-10-07,3.21
2009-10-08,3.27
2009-10-09,3.4
2009-10-13,3.34
2009-10-14,3.45
2009-10-15,3.49
2009-10-16,3.43
2009-10-19,3.41
2009-10-20,3.35
2009-10-21,3.42
2009-10-22,3.44
2009-10-23,3.51
2009-10-26,3.59
2009-10-27,3.49
2009-10-28,3.44
2009-10-29,3.53
2009-10-30,3.41
2009-11-02,3.45
2009-11-03,3.5
2009-11-04,3.57
2009-11-05,3.57
2009-11-06,3.54
2009-11-09,3.52
2009-11-10,3.5
2009-11-12,3.45
2009-11-13,3.43
2009-11-16,3.33
2009-11-17,3.33
2009-11-18,3.36
2009-11-19,3.35
2009-11-20,3.36
2009-11-23,3.37
2009-11-24,3.32
2009-11-25,3.28
2009-11-27,3.21
2009-11-30,3.21
2009-12-01,3.28
2009-12-02,3.32
2009-12-03,3.39
2009-12-04,3.48
2009-12-07,3.44
2009-12-08,3.4
2009-12-09,3.45
2009-12-10,3.49
2009-12-11,3.55
2009-12-14,3.56
2009-12-15,3.6
2009-12-16,3.61
2009-12-17,3.5
2009-12-18,3.55
2009-12-21,3.69
2009-12-22,3.76
2009-12-23,3.77
2009-12-24,3.82
2009-12-28,3.85
2009-12-29,3.82
2009-12-30,3.8
2009-12-31,3.85
2010-01-04,3.85
2010-01-05,3.77
2010-01-06,3.85
2010-01-07,3.85
2010-01-08,3.83
2010-01-11,3.85
2010-01-12,3.74
2010-01-13,3.8
2010-01-14,3.76
2010-01-15,3.7
2010-01-19,3.73
2010-01-20,3.68
2010-01-21,3.62
2010-01-22,3.62
2010-01-25,3.66
2010-01-26,3.65
2010-01-27,3.66
2010-01-28,3.68
2010-01-29,3.63
2010-02-01,3.68
2010-02-02,3.67
2010-02-03,3.73
2010-02-04,3.62
2010-02-05,3.59
2010-02-08,3.62
2010-02-09,3.67
2010-02-10,3.72
2010-02-11,3.73
2010-02-12,3.69
2010-02-16,3.66
2010-02-17,3.74
2010-02-18,3.79
2010-02-19,3.78
2010-02-22,3.8
2010-02-23,3.69
2010-02-24,3.7
2010-02-25,3.64
2010-02-26,3.61
2010-03-01,3.61
2010-03-02,3.62
2010-03-03,3.63
2010-03-04,3.61
2010-03-05,3.69
2010-03-08,3.72
2010-03-09,3.71
2010-03-10,3.73
2010-03-11,3.73
2010-03-12,3.71
2010-03-15,3.71
2010-03-16,3.66
2010-03-17,3.65
2010-03-18,3.68
2010-03-19,3.7
2010-03-22,3.67
2010-03-23,3.69
2010-03-24,3.84
2010-03-25,3.91
2010-03-26,3.86
2010-03-29,3.88
2010-03-30,3.88
2010-03-31,3.84
2010-04-01,3.89
2010-04-02,3.96
2010-04-05,4.01
2010-04-06,3.98
2010-04-07,3.89
2010-04-08,3.91
2010-04-09,3.9
2010-04-12,3.87
2010-04-13,3.84
2010-04-14,3.88
2010-04-15,3.86
2010-04-16,3.79
2010-04-19,3.83
2010-04-20,3.82
2010-04-21,3.77
2010-04-22,3.8
2010-04-23,3.84
2010-04-26,3.83
2010-04-27,3.71
2010-04-28,3.8
2010-04-29,3.76
2010-04-30,3.69
2010-05-03,3.72
2010-05-04,3.63
2010-05-05,3.58
2010-05-06,3.41
2010-05-07,3.45
2010-05-10,3.57
2010-05-11,3.56
2010-05-12,3.56
2010-05-13,3.55
2010-05-14,3.44
2010-05-17,3.47
2010-05-18,3.38
2010-05-19,3.36
2010-05-20,3.25
2010-05-21,3.2
2010-05-24,3.23
2010-05-25,3.18
2010-05-26,3.21
2010-05-27,3.34
2010-05-28,3.31
2010-06-01,3.29
2010-06-02,3.35
2010-06-03,3.39
2010-06-04,3.2
2010-06-07,3.17
2010-06-08,3.18
2010-06-09,3.2
2010-06-10,3.33
2010-06-11,3.24
2010-06-14,3.28
2010-06-15,3.32
2010-06-16,3.27
2010-06-17,3.21
2010-06-18,3.24
2010-06-21,3.26
2010-06-22,3.18
2010-06-23,3.13
2010-06-24,3.14
2010-06-25,3.12
2010-06-28,3.05
2010-06-29,2.97
2010-06-30,2.97
2010-07-01,2.96
2010-07-02,3.0
2010-07-06,2.95
2010-07-07,3.0
2010-07-08,3.04
2010-07-09,3.07
2010-07-12,3.08
2010-07-13,3.15
2010-07-14,3.07
2010-07-15,3.0
2010-07-16,2.96
2010-07-19,2.99
2010-07-20,2.98
2010-07-21,2.9
2010-07-22,2.96
2010-07-23,3.02
2010-07-26,3.03
2010-07-27,3.08
2010-07-28,3.03
2010-07-29,3.03
2010-07-30,2.94
2010-08-02,2.99
2010-08-03,2.94
2010-08-04,2.98
2010-08-05,2.94
2010-08-06,2.86
2010-08-09,2.86
2010-08-10,2.79
2010-08-11,2.72
2010-08-12,2.74
2010-08-13,2.68
2010-08-16,2.58
2010-08-17,2.64
2010-08-18,2.64
2010-08-19,2.58
2010-08-20,2.62
2010-08-23,2.6
2010-08-24,2.5
2010-08-25,2.54
2010-08-26,2.5
2010-08-27,2.66
2010-08-30,2.54
2010-08-31,2.47
2010-09-01,2.58
2010-09-02,2.63
2010-09-03,2.72
2010-09-07,2.61
2010-09-08,2.66
2010-09-09,2.77
2010-09-10,2.81
2010-09-13,2.74
2010-09-14,2.68
2010-09-15,2.74
2010-09-16,2.77
