avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_inc_price,inc_pct,weekday_pct,fancy_car_user,city_Carthag,city_Harko,phone_iPhone,first_month_cat_more_1_trip,first_month_cat_no_trips,month_5_still_here
15.29,5.0,4.5,1.63,50.0,50.0,True,1,0,0,1,0,0
5.24,4.7,3.0,1.0,0.0,100.0,False,0,0,1,1,0,1
2.98,5.0,5.0,1.0,0.0,33.3,False,0,1,1,1,0,0
1.43,4.8,4.6,1.0,0.0,85.7,True,0,0,1,1,0,1
0.78,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
3.76,4.8,4.4,1.04,11.8,35.3,False,0,0,0,1,0,1
5.55,5.0,,1.0,0.0,100.0,True,1,0,1,0,1,0
1.94,4.4,5.0,1.0,0.0,84.0,True,0,0,1,1,0,1
6.27,4.8,5.0,1.0,0.0,83.3,True,0,0,1,0,1,1
10.15,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
3.4,4.8,4.8,1.09,16.0,36.0,False,0,0,1,0,0,1
3.57,4.7,5.0,1.23,33.3,44.4,True,0,1,1,1,0,1
3.39,4.4,2.6,1.0,0.0,40.0,True,0,0,1,0,0,1
6.93,5.0,5.0,1.0,0.0,40.0,False,0,1,1,0,0,1
7.0,4.5,4.0,1.0,0.0,0.0,True,0,0,0,0,0,1
4.77,4.8,5.0,1.0,0.0,50.0,True,0,0,1,1,0,0
12.26,4.7,5.0,1.0,0.0,100.0,False,0,0,0,1,0,0
1.77,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
2.23,5.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
3.25,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
2.26,4.7,5.0,1.05,5.0,40.0,True,0,0,1,1,0,1
6.4,5.0,4.9,1.02,7.1,64.3,False,0,1,1,1,0,1
1.67,4.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
2.3,5.0,5.0,1.2,20.0,0.0,True,0,0,1,0,0,1
2.88,4.9,4.9,1.1,23.1,46.2,True,0,1,1,1,0,1
5.47,4.5,4.3,1.0,0.0,50.0,True,0,0,0,1,0,0
2.79,5.0,5.0,1.0,0.0,50.0,False,1,0,0,1,0,0
1.93,5.0,4.0,1.0,0.0,33.3,True,1,0,1,1,0,0
3.23,5.0,5.0,1.0,0.0,66.7,True,0,0,0,0,0,1
2.08,5.0,,1.13,50.0,50.0,False,0,0,1,1,0,0
6.46,4.5,4.5,1.0,0.0,100.0,True,0,0,0,0,1,1
2.96,5.0,5.0,1.0,0.0,83.3,False,1,0,0,1,0,0
3.63,4.7,5.0,1.1,20.0,75.0,False,0,1,1,0,0,1
13.57,5.0,4.0,1.0,0.0,100.0,False,0,1,1,0,0,0
2.0,4.7,5.0,1.0,0.0,30.0,False,0,0,1,1,0,1
1.32,4.7,5.0,1.13,13.6,100.0,True,0,1,0,1,0,1
2.47,4.7,3.5,1.0,0.0,50.0,False,0,0,1,0,1,1
2.83,4.9,5.0,1.0,0.0,88.9,True,0,1,0,1,0,1
7.56,5.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
3.7,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,1
8.54,3.5,4.0,1.0,0.0,50.0,True,0,0,1,1,0,0
2.54,5.0,,1.25,100.0,0.0,False,0,0,1,0,0,0
1.7,5.0,5.0,1.0,0.0,0.0,True,0,0,1,0,0,0
3.0,5.0,4.8,1.16,20.0,81.4,True,0,1,1,1,0,1
2.12,4.0,,1.0,0.0,0.0,True,1,0,0,0,0,0
2.91,4.8,5.0,1.25,25.0,50.0,False,0,0,1,0,1,0
2.92,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
2.87,4.8,5.0,1.06,12.5,87.5,True,0,1,1,0,1,1
1.32,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
4.11,5.0,5.0,1.0,0.0,0.0,False,0,0,0,1,0,0
2.29,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,1
3.87,5.0,4.0,1.0,0.0,66.7,True,1,0,0,0,0,0
4.45,4.8,1.0,1.0,0.0,100.0,True,1,0,1,0,1,1
4.3,4.6,4.0,1.0,0.0,80.0,False,0,0,1,0,0,1
2.51,4.8,4.9,1.0,0.0,61.5,False,1,0,1,1,0,1
5.28,5.0,5.0,1.0,0.0,0.0,True,0,0,1,0,0,0
1.18,5.0,,1.0,0.0,100.0,True,0,1,1,0,1,1
5.58,4.6,5.0,1.15,40.0,80.0,True,0,1,1,1,0,0
2.19,4.8,4.9,1.08,10.0,53.3,True,0,1,1,1,0,1
7.55,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
4.16,4.9,5.0,1.0,0.0,42.9,True,1,0,1,0,1,1
3.37,4.7,3.7,1.0,0.0,100.0,False,1,0,1,1,0,0
1.84,4.7,5.0,1.0,0.9,80.0,True,0,0,1,1,0,1
9.92,4.9,4.5,1.0,0.0,57.1,True,0,0,1,1,0,1
2.55,5.0,2.5,1.0,0.0,66.7,False,1,0,0,0,0,0
24.2,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
9.65,5.0,3.0,1.0,0.0,50.0,True,0,1,1,0,1,0
3.75,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,1,0
34.22,5.0,4.7,1.0,0.0,100.0,False,0,0,0,0,1,1
5.18,5.0,4.7,1.0,0.0,75.0,True,1,0,1,0,0,1
12.86,5.0,,1.0,0.0,0.0,False,0,0,0,0,1,0
8.75,4.0,4.0,1.0,0.0,100.0,False,1,0,1,0,1,0
4.91,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,1
3.45,4.4,3.8,1.04,5.6,66.7,False,0,0,1,1,0,1
4.0,5.0,5.0,1.08,33.3,100.0,False,1,0,1,1,0,0
0.74,4.0,,1.0,0.0,100.0,True,0,1,1,0,0,0
43.73,5.0,,1.0,0.0,0.0,True,0,0,1,0,0,0
1.73,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
4.37,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
17.3,5.0,,1.0,0.0,100.0,False,0,0,0,0,0,0
3.27,4.8,4.8,1.0,0.0,20.0,True,0,0,1,0,0,1
2.7,3.7,5.0,1.0,0.0,33.3,True,0,1,1,0,0,1
16.85,5.0,3.5,1.0,0.0,50.0,False,0,0,1,1,0,0
6.38,4.5,1.0,1.0,0.0,50.0,False,0,0,0,0,1,0
7.9,4.7,4.3,1.0,0.0,66.7,False,0,0,0,1,0,0
58.86,5.0,4.0,1.0,0.0,100.0,False,0,1,1,0,0,0
10.67,4.9,5.0,1.0,0.0,88.9,True,0,1,1,1,0,1
17.09,5.0,4.7,1.0,0.0,100.0,True,0,0,0,0,1,1
5.45,5.0,4.9,1.03,4.5,88.6,False,0,1,1,1,0,1
6.43,5.0,5.0,1.0,0.0,50.0,False,0,1,1,1,0,1
4.04,5.0,5.0,1.5,100.0,0.0,False,0,0,1,0,0,0
6.78,4.8,5.0,1.17,16.7,83.3,False,0,1,1,1,0,1
2.23,4.7,4.5,1.14,21.7,26.1,True,0,1,1,1,0,1
4.37,4.8,3.9,1.15,14.3,23.8,True,1,0,1,1,0,1
30.48,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
1.45,4.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
3.85,5.0,,1.0,0.0,0.0,False,0,1,0,0,0,0
12.21,5.0,5.0,1.0,0.0,66.7,False,0,0,0,1,0,0
2.79,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,0
1.83,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,1
9.96,5.0,4.8,1.0,0.0,100.0,False,0,0,0,1,0,0
3.77,5.0,4.0,1.5,33.3,66.7,False,0,0,1,0,0,0
3.79,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
7.11,4.6,3.5,1.0,0.0,20.0,True,1,0,1,0,0,1
12.48,5.0,4.8,1.0,0.0,100.0,True,0,0,0,0,1,0
11.3,5.0,3.0,1.63,50.0,50.0,True,0,0,0,0,1,1
3.53,5.0,,1.0,0.0,50.0,False,1,0,0,0,0,1
3.45,5.0,4.2,1.0,0.0,50.0,True,0,0,1,1,0,0
8.45,4.8,4.5,1.0,0.0,69.2,True,0,0,0,1,0,0
3.12,4.5,5.0,1.08,33.3,33.3,False,0,0,1,1,0,1
3.55,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
7.13,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
2.85,4.8,4.6,1.14,17.5,50.0,False,1,0,1,1,0,1
3.72,5.0,5.0,1.0,0.0,0.0,False,0,1,1,0,1,1
3.64,4.8,5.0,1.0,0.0,80.0,True,1,0,1,1,0,0
1.56,5.0,5.0,1.0,0.0,0.0,True,1,0,1,0,1,0
2.19,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
4.06,4.4,4.9,1.12,15.8,78.9,True,0,0,1,1,0,1
1.15,5.0,,1.5,100.0,0.0,False,1,0,1,0,0,0
12.34,5.0,4.8,1.0,0.0,100.0,False,0,1,1,1,0,0
4.51,4.7,5.0,1.04,16.7,66.7,False,1,0,0,1,0,0
1.72,4.7,4.7,1.01,3.8,98.1,False,0,1,1,0,1,1
12.45,5.0,4.7,1.0,0.0,100.0,True,1,0,1,1,0,0
0.65,4.8,5.0,1.25,16.7,50.0,False,1,0,1,1,0,0
1.19,4.8,3.9,1.0,0.0,94.1,True,0,0,1,1,0,1
1.78,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,1
3.51,4.8,4.8,1.06,8.3,80.6,True,1,0,0,1,0,1
2.55,5.0,,1.0,0.0,50.0,False,1,0,0,0,1,1
2.7,5.0,5.0,1.0,0.0,0.0,True,1,0,0,1,0,0
2.25,4.7,4.4,1.18,20.0,60.0,False,1,0,1,1,0,1
1.8,4.7,4.8,1.32,14.3,0.0,False,0,0,0,1,0,0
2.03,3.5,5.0,1.0,0.0,0.0,False,0,0,1,1,0,0
2.63,5.0,5.0,1.0,0.0,50.0,True,1,0,0,0,0,0
5.28,4.5,5.0,1.44,50.0,50.0,True,0,1,1,1,0,1
5.9,,4.0,1.0,0.0,100.0,False,0,0,1,0,0,0
12.56,5.0,,1.0,0.0,0.0,False,1,0,1,0,0,0
17.65,5.0,5.0,1.5,100.0,100.0,False,0,0,1,0,0,0
18.99,5.0,4.7,1.0,0.0,50.0,True,0,0,1,0,0,0
1.74,5.0,4.0,1.0,0.0,100.0,False,1,0,1,0,1,1
7.32,5.0,,1.0,0.0,0.0,True,0,0,1,0,0,0
18.06,5.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
2.51,4.4,5.0,1.0,0.0,27.3,False,1,0,1,0,0,1
3.61,5.0,5.0,1.01,5.6,44.4,True,1,0,1,1,0,1
23.76,5.0,5.0,1.0,0.0,100.0,False,0,1,0,1,0,0
1.72,4.7,5.0,1.0,0.0,33.3,True,1,0,1,0,1,0
6.95,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
1.67,4.9,4.9,1.13,21.4,83.5,True,0,1,0,0,0,1
3.66,4.4,5.0,1.11,15.8,68.4,True,0,0,0,1,0,1
2.05,4.7,4.1,1.16,18.5,51.9,True,0,1,1,1,0,1
2.61,5.0,5.0,1.0,0.0,50.0,False,1,0,1,1,0,0
1.47,4.0,4.0,1.0,0.0,100.0,True,0,0,0,0,0,0
2.5,5.0,5.0,1.0,0.0,100.0,False,0,0,0,1,0,0
1.49,4.7,5.0,1.0,0.0,66.7,False,0,0,1,1,0,1
2.37,4.9,5.0,1.28,31.6,42.1,False,0,1,1,0,0,1
2.48,5.0,5.0,1.06,15.4,69.2,False,0,1,1,0,0,1
2.24,5.0,3.0,1.75,100.0,100.0,False,0,1,1,0,1,0
3.6,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
5.49,4.0,5.0,1.05,10.0,40.0,False,1,0,0,1,0,0
2.09,5.0,5.0,1.42,33.3,100.0,False,1,0,1,1,0,0
11.81,5.0,5.0,1.0,0.0,100.0,True,1,0,1,1,0,0
3.57,4.7,4.8,1.01,2.8,88.9,True,1,0,1,1,0,1
2.82,4.8,4.6,1.1,15.6,46.9,False,0,0,1,1,0,1
2.74,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,1,1
2.46,4.0,3.0,1.25,50.0,50.0,False,0,0,1,0,1,0
2.11,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,0,0
10.46,3.7,5.0,1.08,33.3,33.3,True,0,0,1,0,1,1
5.67,4.5,5.0,1.0,0.0,50.0,False,1,0,1,1,0,1
2.4,4.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
1.36,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,1,0
3.06,4.9,4.6,1.07,4.8,57.1,True,1,0,1,1,0,1
3.49,5.0,4.9,1.03,11.1,22.2,False,1,0,0,1,0,0
2.68,5.0,5.0,1.38,50.0,0.0,False,0,0,1,0,1,0
1.85,5.0,,1.0,0.0,100.0,False,0,1,1,0,0,0
2.05,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,1,0
3.27,4.6,3.0,1.0,0.0,72.7,False,1,0,1,1,0,1
28.02,5.0,5.0,1.0,0.0,0.0,True,0,1,1,0,1,1
1.31,3.5,5.0,1.0,0.0,100.0,False,0,0,1,1,0,1
2.51,5.0,4.0,1.0,0.0,75.0,False,0,0,1,0,1,0
4.74,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,1
4.93,5.0,4.3,1.07,28.6,57.1,False,1,0,1,1,0,1
1.92,4.7,3.9,1.05,12.7,79.7,True,0,1,1,1,0,1
2.73,5.0,5.0,1.33,66.7,0.0,False,0,1,1,0,1,0
2.68,4.5,5.0,1.38,50.0,100.0,True,0,0,1,1,0,0
1.12,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
20.66,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
3.37,4.8,4.3,1.15,10.0,45.0,False,1,0,1,1,0,1
1.36,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,1
11.62,5.0,,1.0,0.0,50.0,False,0,0,0,0,0,0
2.02,4.4,3.7,1.0,0.0,37.5,False,0,0,1,1,0,0
2.66,4.6,5.0,1.02,4.7,77.9,True,0,0,1,1,0,1
7.41,5.0,,1.0,0.0,100.0,True,1,0,0,0,1,1
15.71,5.0,4.2,1.0,0.0,100.0,False,1,0,0,1,0,0
0.74,5.0,3.0,1.13,25.0,100.0,False,0,0,1,1,0,0
0.49,5.0,2.0,1.0,0.0,0.0,False,1,0,1,0,1,1
1.89,5.0,5.0,1.0,0.0,33.3,True,0,0,1,1,0,0
3.08,5.0,5.0,1.0,0.0,57.1,False,0,0,1,1,0,1
2.83,4.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
1.46,4.5,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
0.8,4.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,0
2.2,4.7,3.6,1.07,6.3,40.6,True,0,0,1,1,0,1
0.52,5.0,,1.0,0.0,100.0,False,1,0,1,0,1,0
3.73,4.9,4.0,1.11,28.6,57.1,True,0,0,1,1,0,1
1.07,5.0,4.0,1.0,0.0,66.7,False,0,0,1,1,0,1
2.66,4.8,5.0,1.0,0.0,50.0,True,1,0,1,0,0,0
2.77,5.0,5.0,1.0,0.0,100.0,True,0,1,0,0,1,1
1.15,4.7,4.5,1.0,0.0,16.7,False,0,0,1,1,0,0
3.81,4.9,4.7,1.0,0.0,71.4,False,1,0,1,0,1,1
3.79,5.0,,1.0,0.0,0.0,True,0,0,1,0,1,0
1.18,5.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
1.5,5.0,,1.0,0.0,100.0,False,0,0,0,0,0,0
3.48,4.9,5.0,1.07,14.3,57.1,False,1,0,1,1,0,0
1.34,5.0,4.3,1.08,33.3,100.0,False,1,0,0,0,1,0
2.31,5.0,5.0,1.08,33.3,66.7,False,0,0,0,1,0,0
20.23,4.7,4.0,1.0,0.0,0.0,False,0,0,0,0,0,1
6.03,5.0,4.5,1.11,14.3,28.6,False,0,0,0,1,0,1
4.78,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,1
3.75,4.8,4.9,1.05,2.4,97.6,True,1,0,1,1,0,1
3.73,4.3,4.6,1.09,9.1,54.5,False,0,0,1,1,0,1
9.39,5.0,5.0,1.17,33.3,100.0,False,0,1,1,0,1,0
3.19,5.0,,1.0,0.0,100.0,True,1,0,0,0,1,0
8.52,4.8,4.4,1.0,0.0,20.0,False,0,0,0,0,1,0
8.79,4.9,4.1,1.0,0.0,63.6,False,0,0,1,0,1,1
3.7,4.5,4.7,1.0,0.0,100.0,True,0,1,1,1,0,1
5.51,4.7,5.0,1.0,0.0,66.7,True,1,0,0,1,0,0
1.63,4.9,4.3,1.0,0.0,67.7,False,1,0,1,1,0,1
15.36,5.0,,3.0,100.0,100.0,False,0,0,0,0,0,0
4.33,4.9,4.0,1.16,14.3,64.3,True,1,0,0,1,0,1
1.06,4.9,4.9,1.0,0.0,71.4,True,0,0,1,1,0,1
2.99,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
4.92,5.0,3.0,1.0,0.0,66.7,False,0,0,1,1,0,0
6.92,5.0,,1.75,100.0,0.0,False,1,0,0,0,1,1
2.02,4.8,4.8,1.01,1.9,71.7,False,0,0,1,1,0,1
2.26,5.0,,1.0,0.0,50.0,False,0,0,1,0,0,0
1.92,4.8,4.1,1.06,8.3,75.0,False,0,0,1,1,0,1
1.93,5.0,5.0,1.0,0.0,0.0,True,0,1,0,0,0,0
3.36,4.9,4.8,1.0,0.0,62.5,False,1,0,1,0,1,1
6.33,5.0,,1.0,0.0,100.0,False,0,1,1,0,0,1
5.51,5.0,4.8,1.0,0.0,83.3,False,0,0,0,0,1,1
4.8,4.7,4.7,1.0,0.0,71.4,False,0,0,0,1,0,0
7.25,4.5,4.0,1.0,0.0,100.0,False,1,0,1,0,1,1
1.82,4.9,4.0,1.0,0.0,100.0,True,0,0,0,1,0,1
2.22,4.9,5.0,1.36,28.6,42.9,False,1,0,1,0,1,1
17.22,5.0,,1.0,0.0,100.0,True,0,1,1,0,0,0
0.83,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,0,0
2.28,4.9,3.2,1.17,25.0,50.0,True,0,0,1,1,0,1
3.15,5.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
9.25,5.0,5.0,1.0,0.0,33.3,False,0,1,1,1,0,1
0.31,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,1
2.26,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
2.92,4.5,3.7,1.0,0.0,58.3,False,1,0,0,1,0,1
14.76,5.0,,1.5,100.0,0.0,False,0,1,1,0,0,0
1.51,5.0,5.0,2.0,100.0,0.0,False,0,1,1,0,1,1
1.92,5.0,5.0,2.25,100.0,0.0,False,0,0,1,0,0,0
10.0,4.9,4.0,1.27,20.0,30.0,True,0,0,1,0,0,1
5.57,4.9,5.0,1.1,20.0,50.0,False,1,0,0,1,0,0
1.56,4.0,4.5,1.67,33.3,66.7,False,0,0,0,1,0,1
8.07,4.8,5.0,1.0,0.0,75.0,False,0,0,1,1,0,0
3.89,4.9,5.0,1.0,0.0,18.8,True,0,1,0,1,0,1
11.18,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,1
3.32,5.0,5.0,1.0,0.0,0.0,True,1,0,0,1,0,0
3.14,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,0
2.67,4.4,5.0,1.0,0.0,80.0,False,0,0,1,0,0,0
10.98,5.0,4.6,1.0,0.0,91.3,True,1,0,1,1,0,1
2.59,5.0,4.7,1.0,0.0,33.3,False,0,0,1,0,1,0
29.37,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
9.86,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
1.59,4.3,4.5,1.0,0.0,33.3,False,0,0,1,0,1,1
3.56,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,0,0
7.84,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
5.25,4.3,3.7,1.02,4.2,66.7,True,0,0,1,1,0,1
0.99,5.0,,1.0,0.0,100.0,False,1,0,0,0,0,0
8.57,5.0,4.5,1.11,14.3,100.0,True,0,1,1,1,0,1
2.17,4.7,5.0,1.0,0.0,88.9,True,1,0,0,1,0,1
2.44,4.8,4.9,1.0,0.0,53.8,True,0,0,1,0,0,1
8.16,5.0,5.0,1.0,0.0,0.0,True,0,0,1,0,0,0
6.72,5.0,4.6,1.21,16.7,100.0,True,0,1,1,1,0,1
2.65,4.9,5.0,1.0,0.0,30.0,False,0,0,1,0,1,1
0.59,5.0,,1.0,0.0,0.0,False,1,0,1,0,1,1
4.62,4.6,5.0,1.17,22.2,66.7,False,0,1,1,0,0,1
2.58,4.9,3.9,1.37,40.0,66.7,True,0,1,1,1,0,1
8.78,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
3.33,4.9,5.0,1.44,22.2,33.3,True,1,0,0,0,1,1
2.72,4.7,4.5,1.08,33.3,100.0,False,1,0,0,1,0,0
1.62,3.0,2.5,1.0,0.0,50.0,True,0,0,0,0,1,0
2.6,5.0,5.0,1.0,0.0,0.0,False,0,0,1,1,0,1
6.98,5.0,4.8,1.0,0.0,40.0,False,1,0,1,1,0,0
2.41,4.8,4.5,1.06,7.9,78.9,True,1,0,1,1,0,1
13.91,5.0,5.0,1.0,0.0,100.0,False,0,0,0,1,0,0
6.24,5.0,4.5,1.0,0.0,50.0,False,1,0,1,0,0,0
15.59,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,1
2.02,4.6,4.1,1.04,5.9,82.4,False,0,0,1,0,0,0
1.3,5.0,4.5,1.0,0.0,100.0,False,0,0,1,0,0,0
2.98,4.8,4.1,1.09,18.2,72.7,False,1,0,1,1,0,1
3.69,5.0,4.7,1.15,40.0,60.0,False,0,0,1,1,0,0
5.03,5.0,4.0,1.0,0.0,0.0,False,0,0,1,0,1,1
1.94,5.0,3.0,1.0,0.0,0.0,True,0,1,0,1,0,0
2.5,4.9,5.0,1.0,0.0,58.6,False,0,1,1,1,0,1
9.12,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
1.71,4.9,4.9,1.09,17.9,53.6,True,0,1,1,1,0,1
21.08,5.0,5.0,1.0,0.0,0.0,False,0,1,0,0,0,0
3.23,4.6,5.0,1.11,14.3,71.4,False,0,0,0,0,1,1
14.65,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
3.42,5.0,5.0,1.0,0.0,50.0,False,1,0,0,1,0,0
2.71,5.0,5.0,1.25,100.0,100.0,False,0,0,1,0,1,0
7.63,5.0,5.0,1.0,0.0,50.0,False,1,0,0,0,0,0
3.27,4.6,4.6,1.0,0.0,58.3,True,0,0,1,1,0,1
2.99,4.4,4.6,1.0,0.0,73.7,False,1,0,1,1,0,1
3.36,4.9,4.7,1.05,10.0,40.0,True,1,0,1,1,0,1
10.66,5.0,4.0,1.0,0.0,100.0,True,0,0,0,0,0,0
1.09,5.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
1.64,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,0
3.92,5.0,4.0,1.0,0.0,0.0,False,0,0,1,0,1,0
3.86,5.0,5.0,1.14,28.6,42.9,False,0,0,1,1,0,0
4.64,4.9,3.3,1.0,0.0,44.4,False,0,0,1,0,1,1
1.9,3.9,4.7,1.0,0.0,55.6,False,0,0,1,1,0,0
2.36,4.2,5.0,1.0,0.0,16.7,True,1,0,1,0,1,0
4.17,4.0,1.0,1.0,0.0,50.0,True,1,0,0,0,1,1
3.03,5.0,5.0,1.67,66.7,66.7,False,0,0,1,0,1,1
1.5,4.4,4.4,1.03,10.5,68.4,True,0,0,1,1,0,1
4.53,4.3,3.8,1.0,0.0,57.1,False,1,0,0,1,0,0
7.87,5.0,5.0,1.0,0.0,0.0,False,0,1,1,0,0,1
4.26,5.0,5.0,1.0,0.0,100.0,False,0,0,0,1,0,1
3.92,4.9,4.9,1.0,0.0,80.0,False,0,1,1,0,1,1
6.68,5.0,5.0,1.0,0.0,50.0,False,1,0,1,0,1,0
4.11,,,1.0,0.0,0.0,False,0,1,0,0,0,0
4.27,5.0,4.0,1.0,0.0,100.0,True,0,1,1,0,0,1
3.61,4.7,4.9,1.0,0.0,50.0,True,1,0,1,1,0,1
5.45,5.0,,1.0,0.0,100.0,True,1,0,0,0,1,0
4.85,4.7,4.4,1.17,22.2,55.6,False,0,1,1,0,1,1
9.24,4.7,4.6,1.25,33.3,83.3,False,0,1,1,0,0,1
8.22,5.0,4.5,1.0,0.0,100.0,False,1,0,1,1,0,0
2.04,4.7,4.9,1.03,7.7,76.9,True,0,1,1,1,0,1
0.37,5.0,4.0,1.0,0.0,0.0,False,0,0,1,0,1,0
26.28,5.0,,1.0,0.0,0.0,True,1,0,0,0,0,0
4.09,5.0,4.9,1.0,0.0,57.1,False,0,1,1,1,0,1
2.47,5.0,5.0,1.0,0.0,0.0,False,0,1,1,1,0,0
10.94,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
1.44,4.6,4.0,1.18,10.0,80.0,False,0,0,0,1,0,1
29.38,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
1.41,5.0,5.0,1.0,0.0,100.0,True,0,0,0,1,0,0
4.43,5.0,4.0,1.06,25.0,0.0,False,0,0,1,1,0,0
1.33,4.2,3.9,1.0,0.0,60.0,False,0,0,0,1,0,0
18.0,5.0,,1.0,0.0,100.0,False,0,1,1,0,0,1
6.3,5.0,,1.08,33.3,66.7,False,0,1,1,0,1,1
11.23,5.0,4.0,1.0,0.0,100.0,True,0,0,1,0,0,0
2.86,5.0,4.0,1.0,0.0,100.0,False,0,0,1,0,1,0
4.72,5.0,4.8,1.0,0.0,66.7,True,1,0,1,1,0,1
1.38,4.8,4.9,1.09,16.7,70.8,True,1,0,1,1,0,1
1.33,5.0,,1.0,0.0,100.0,False,0,1,1,0,1,1
1.09,5.0,,1.0,0.0,100.0,False,0,0,0,0,1,0
2.35,4.0,,1.0,0.0,100.0,False,0,1,1,1,0,1
1.52,2.0,,1.0,0.0,0.0,False,1,0,1,0,0,0
11.55,5.0,3.0,1.09,12.5,87.5,True,0,1,1,0,1,1
8.7,4.7,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
9.94,5.0,3.0,1.0,0.0,50.0,False,0,0,1,0,0,0
12.76,5.0,4.4,1.03,11.1,44.4,True,1,0,1,1,0,0
2.46,4.9,4.8,1.2,28.0,100.0,False,0,1,1,1,0,1
6.63,5.0,4.0,1.0,0.0,100.0,False,1,0,0,0,1,0
17.71,5.0,,1.0,0.0,0.0,False,0,1,1,0,1,1
3.41,5.0,4.0,1.0,0.0,100.0,True,1,0,0,1,0,0
1.96,4.9,5.0,1.02,3.1,70.8,True,0,1,0,1,0,1
1.01,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,1
2.18,4.8,4.9,1.1,10.3,75.3,True,0,0,1,0,0,1
10.5,5.0,3.9,1.11,11.1,100.0,True,0,1,1,0,1,1
6.61,4.8,4.7,1.02,4.1,91.8,False,0,0,1,1,0,1
2.85,4.9,5.0,1.37,43.8,82.3,True,0,1,1,1,0,1
3.55,5.0,,1.0,0.0,100.0,True,1,0,1,0,0,0
2.39,5.0,,1.0,0.0,0.0,False,1,0,0,0,1,0
5.33,4.0,,1.0,0.0,50.0,False,1,0,0,0,0,0
