id,date,store,item,sales
111151,2017-12-23,10,36,83
111152,2017-12-24,10,36,75
111153,2017-12-25,10,36,57
111154,2017-12-26,10,36,57
111155,2017-12-27,10,36,69
111156,2017-12-28,10,36,89
111157,2017-12-29,10,36,76
111158,2017-12-30,10,36,84
111159,2017-12-31,10,36,88
111160,2017-12-01,1,37,15
111161,2017-12-02,1,37,19
111162,2017-12-03,1,37,34
111163,2017-12-04,1,37,11
111164,2017-12-05,1,37,19
111165,2017-12-06,1,37,23
111166,2017-12-07,1,37,30
111167,2017-12-08,1,37,22
111168,2017-12-09,1,37,22
111169,2017-12-10,1,37,30
111170,2017-12-11,1,37,23
111171,2017-12-12,1,37,26
111172,2017-12-13,1,37,21
111173,2017-12-14,1,37,22
111174,2017-12-15,1,37,16
111175,2017-12-16,1,37,37
111176,2017-12-17,1,37,26
111177,2017-12-18,1,37,18
111178,2017-12-19,1,37,21
111179,2017-12-20,1,37,18
111180,2017-12-21,1,37,20
111181,2017-12-22,1,37,27
111182,2017-12-23,1,37,22
111183,2017-12-24,1,37,35
111184,2017-12-25,1,37,10
111185,2017-12-26,1,37,19
111186,2017-12-27,1,37,15
111187,2017-12-28,1,37,18
111188,2017-12-29,1,37,21
111189,2017-12-30,1,37,23
111190,2017-12-31,1,37,17
111191,2017-12-01,2,37,34
111192,2017-12-02,2,37,50
111193,2017-12-03,2,37,39
111194,2017-12-04,2,37,27
111195,2017-12-05,2,37,36
111196,2017-12-06,2,37,29
111197,2017-12-07,2,37,37
111198,2017-12-08,2,37,38
111199,2017-12-09,2,37,18
111200,2017-12-10,2,37,44
111201,2017-12-11,2,37,28
111202,2017-12-12,2,37,28
111203,2017-12-13,2,37,46
111204,2017-12-14,2,37,25
111205,2017-12-15,2,37,31
111206,2017-12-16,2,37,37
111207,2017-12-17,2,37,36
111208,2017-12-18,2,37,23
111209,2017-12-19,2,37,31
111210,2017-12-20,2,37,29
111211,2017-12-21,2,37,29
111212,2017-12-22,2,37,35
111213,2017-12-23,2,37,21
111214,2017-12-24,2,37,27
111215,2017-12-25,2,37,21
111216,2017-12-26,2,37,36
111217,2017-12-27,2,37,31
111218,2017-12-28,2,37,38
111219,2017-12-29,2,37,38
111220,2017-12-30,2,37,27
111221,2017-12-31,2,37,30
111222,2017-12-01,3,37,28
111223,2017-12-02,3,37,31
111224,2017-12-03,3,37,23
111225,2017-12-04,3,37,18
111226,2017-12-05,3,37,21
111227,2017-12-06,3,37,23
111228,2017-12-07,3,37,33
111229,2017-12-08,3,37,33
111230,2017-12-09,3,37,32
111231,2017-12-10,3,37,32
111232,2017-12-11,3,37,19
111233,2017-12-12,3,37,15
111234,2017-12-13,3,37,34
111235,2017-12-14,3,37,30
111236,2017-12-15,3,37,38
111237,2017-12-16,3,37,38
111238,2017-12-17,3,37,43
111239,2017-12-18,3,37,23
111240,2017-12-19,3,37,15
111241,2017-12-20,3,37,34
111242,2017-12-21,3,37,30
111243,2017-12-22,3,37,34
111244,2017-12-23,3,37,34
111245,2017-12-24,3,37,28
111246,2017-12-25,3,37,16
111247,2017-12-26,3,37,29
111248,2017-12-27,3,37,28
111249,2017-12-28,3,37,21
111250,2017-12-29,3,37,26
111251,2017-12-30,3,37,29
111252,2017-12-31,3,37,36
111253,2017-12-01,4,37,32
111254,2017-12-02,4,37,41
111255,2017-12-03,4,37,27
111256,2017-12-04,4,37,24
111257,2017-12-05,4,37,26
111258,2017-12-06,4,37,17
111259,2017-12-07,4,37,29
111260,2017-12-08,4,37,28
111261,2017-12-09,4,37,31
111262,2017-12-10,4,37,30
111263,2017-12-11,4,37,25
111264,2017-12-12,4,37,21
111265,2017-12-13,4,37,24
111266,2017-12-14,4,37,18
111267,2017-12-15,4,37,26
111268,2017-12-16,4,37,32
111269,2017-12-17,4,37,33
111270,2017-12-18,4,37,16
111271,2017-12-19,4,37,27
111272,2017-12-20,4,37,34
111273,2017-12-21,4,37,25
111274,2017-12-22,4,37,41
111275,2017-12-23,4,37,34
111276,2017-12-24,4,37,28
111277,2017-12-25,4,37,12
111278,2017-12-26,4,37,19
111279,2017-12-27,4,37,18
111280,2017-12-28,4,37,26
111281,2017-12-29,4,37,25
111282,2017-12-30,4,37,29
111283,2017-12-31,4,37,29
111284,2017-12-01,5,37,18
111285,2017-12-02,5,37,16
111286,2017-12-03,5,37,17
111287,2017-12-04,5,37,9
111288,2017-12-05,5,37,15
111289,2017-12-06,5,37,32
111290,2017-12-07,5,37,13
111291,2017-12-08,5,37,16
111292,2017-12-09,5,37,18
111293,2017-12-10,5,37,28
111294,2017-12-11,5,37,9
111295,2017-12-12,5,37,13
111296,2017-12-13,5,37,17
111297,2017-12-14,5,37,16
111298,2017-12-15,5,37,15
111299,2017-12-16,5,37,22
111300,2017-12-17,5,37,24
111301,2017-12-18,5,37,15
111302,2017-12-19,5,37,18
111303,2017-12-20,5,37,8
111304,2017-12-21,5,37,10
111305,2017-12-22,5,37,24
111306,2017-12-23,5,37,17
111307,2017-12-24,5,37,20
111308,2017-12-25,5,37,18
111309,2017-12-26,5,37,10
111310,2017-12-27,5,37,20
111311,2017-12-28,5,37,15
111312,2017-12-29,5,37,23
111313,2017-12-30,5,37,31
111314,2017-12-31,5,37,11
111315,2017-12-01,6,37,22
111316,2017-12-02,6,37,24
111317,2017-12-03,6,37,23
111318,2017-12-04,6,37,16
111319,2017-12-05,6,37,18
111320,2017-12-06,6,37,16
111321,2017-12-07,6,37,21
111322,2017-12-08,6,37,27
111323,2017-12-09,6,37,29
111324,2017-12-10,6,37,26
111325,2017-12-11,6,37,19
111326,2017-12-12,6,37,21
111327,2017-12-13,6,37,23
111328,2017-12-14,6,37,24
111329,2017-12-15,6,37,16
111330,2017-12-16,6,37,20
111331,2017-12-17,6,37,27
111332,2017-12-18,6,37,18
111333,2017-12-19,6,37,19
111334,2017-12-20,6,37,11
111335,2017-12-21,6,37,17
111336,2017-12-22,6,37,22
111337,2017-12-23,6,37,17
111338,2017-12-24,6,37,20
111339,2017-12-25,6,37,21
111340,2017-12-26,6,37,26
111341,2017-12-27,6,37,16
111342,2017-12-28,6,37,20
111343,2017-12-29,6,37,17
111344,2017-12-30,6,37,14
111345,2017-12-31,6,37,23
111346,2017-12-01,7,37,13
111347,2017-12-02,7,37,14
111348,2017-12-03,7,37,26
111349,2017-12-04,7,37,6
111350,2017-12-05,7,37,11
111351,2017-12-06,7,37,20
111352,2017-12-07,7,37,19
111353,2017-12-08,7,37,16
111354,2017-12-09,7,37,16
111355,2017-12-10,7,37,29
111356,2017-12-11,7,37,15
111357,2017-12-12,7,37,13
111358,2017-12-13,7,37,13
111359,2017-12-14,7,37,18
111360,2017-12-15,7,37,18
111361,2017-12-16,7,37,22
111362,2017-12-17,7,37,23
111363,2017-12-18,7,37,10
111364,2017-12-19,7,37,15
111365,2017-12-20,7,37,14
111366,2017-12-21,7,37,20
111367,2017-12-22,7,37,22
111368,2017-12-23,7,37,18
111369,2017-12-24,7,37,26
111370,2017-12-25,7,37,17
111371,2017-12-26,7,37,9
111372,2017-12-27,7,37,20
111373,2017-12-28,7,37,18
111374,2017-12-29,7,37,12
111375,2017-12-30,7,37,20
111376,2017-12-31,7,37,16
111377,2017-12-01,8,37,31
111378,2017-12-02,8,37,37
111379,2017-12-03,8,37,43
111380,2017-12-04,8,37,23
111381,2017-12-05,8,37,30
111382,2017-12-06,8,37,20
111383,2017-12-07,8,37,27
111384,2017-12-08,8,37,28
111385,2017-12-09,8,37,33
111386,2017-12-10,8,37,53
111387,2017-12-11,8,37,28
111388,2017-12-12,8,37,27
111389,2017-12-13,8,37,28
111390,2017-12-14,8,37,43
111391,2017-12-15,8,37,31
111392,2017-12-16,8,37,31
111393,2017-12-17,8,37,45
111394,2017-12-18,8,37,27
111395,2017-12-19,8,37,27
111396,2017-12-20,8,37,34
111397,2017-12-21,8,37,31
111398,2017-12-22,8,37,39
111399,2017-12-23,8,37,38
111400,2017-12-24,8,37,31
111401,2017-12-25,8,37,31
111402,2017-12-26,8,37,22
111403,2017-12-27,8,37,21
111404,2017-12-28,8,37,31
111405,2017-12-29,8,37,41
111406,2017-12-30,8,37,22
111407,2017-12-31,8,37,43
111408,2017-12-01,9,37,27
111409,2017-12-02,9,37,24
111410,2017-12-03,9,37,35
111411,2017-12-04,9,37,17
111412,2017-12-05,9,37,22
111413,2017-12-06,9,37,29
111414,2017-12-07,9,37,19
111415,2017-12-08,9,37,31
111416,2017-12-09,9,37,33
111417,2017-12-10,9,37,39
111418,2017-12-11,9,37,17
111419,2017-12-12,9,37,29
111420,2017-12-13,9,37,18
111421,2017-12-14,9,37,32
111422,2017-12-15,9,37,24
111423,2017-12-16,9,37,25
111424,2017-12-17,9,37,41
111425,2017-12-18,9,37,31
111426,2017-12-19,9,37,17
111427,2017-12-20,9,37,19
111428,2017-12-21,9,37,22
111429,2017-12-22,9,37,26
111430,2017-12-23,9,37,30
111431,2017-12-24,9,37,33
111432,2017-12-25,9,37,23
111433,2017-12-26,9,37,30
111434,2017-12-27,9,37,17
111435,2017-12-28,9,37,28
111436,2017-12-29,9,37,37
111437,2017-12-30,9,37,34
111438,2017-12-31,9,37,30
111439,2017-12-01,10,37,31
111440,2017-12-02,10,37,32
111441,2017-12-03,10,37,35
111442,2017-12-04,10,37,19
111443,2017-12-05,10,37,31
111444,2017-12-06,10,37,30
111445,2017-12-07,10,37,32
111446,2017-12-08,10,37,28
111447,2017-12-09,10,37,21
111448,2017-12-10,10,37,37
111449,2017-12-11,10,37,22
111450,2017-12-12,10,37,24
111451,2017-12-13,10,37,33
111452,2017-12-14,10,37,26
111453,2017-12-15,10,37,34
111454,2017-12-16,10,37,28
111455,2017-12-17,10,37,38
111456,2017-12-18,10,37,17
111457,2017-12-19,10,37,32
111458,2017-12-20,10,37,31
111459,2017-12-21,10,37,28
111460,2017-12-22,10,37,25
111461,2017-12-23,10,37,32
111462,2017-12-24,10,37,34
111463,2017-12-25,10,37,20
111464,2017-12-26,10,37,28
111465,2017-12-27,10,37,29
111466,2017-12-28,10,37,34
111467,2017-12-29,10,37,33
111468,2017-12-30,10,37,31
111469,2017-12-31,10,37,28
111470,2017-12-01,1,38,64
111471,2017-12-02,1,38,69
111472,2017-12-03,1,38,73
111473,2017-12-04,1,38,39
111474,2017-12-05,1,38,62
111475,2017-12-06,1,38,56
111476,2017-12-07,1,38,64
111477,2017-12-08,1,38,51
111478,2017-12-09,1,38,70
111479,2017-12-10,1,38,71
111480,2017-12-11,1,38,55
111481,2017-12-12,1,38,57
111482,2017-12-13,1,38,66
111483,2017-12-14,1,38,59
111484,2017-12-15,1,38,87
111485,2017-12-16,1,38,58
111486,2017-12-17,1,38,85
111487,2017-12-18,1,38,54
111488,2017-12-19,1,38,52
111489,2017-12-20,1,38,54
111490,2017-12-21,1,38,63
111491,2017-12-22,1,38,59
111492,2017-12-23,1,38,84
111493,2017-12-24,1,38,68
111494,2017-12-25,1,38,46
111495,2017-12-26,1,38,49
111496,2017-12-27,1,38,62
111497,2017-12-28,1,38,57
111498,2017-12-29,1,38,64
111499,2017-12-30,1,38,66
111500,2017-12-31,1,38,90
111501,2017-12-01,2,38,94
111502,2017-12-02,2,38,97
111503,2017-12-03,2,38,120
111504,2017-12-04,2,38,62
111505,2017-12-05,2,38,79
111506,2017-12-06,2,38,82
111507,2017-12-07,2,38,106
111508,2017-12-08,2,38,86
111509,2017-12-09,2,38,86
111510,2017-12-10,2,38,99
111511,2017-12-11,2,38,73
111512,2017-12-12,2,38,87
111513,2017-12-13,2,38,72
111514,2017-12-14,2,38,76
111515,2017-12-15,2,38,109
111516,2017-12-16,2,38,89
111517,2017-12-17,2,38,86
111518,2017-12-18,2,38,87
111519,2017-12-19,2,38,83
111520,2017-12-20,2,38,83
111521,2017-12-21,2,38,91
111522,2017-12-22,2,38,76
111523,2017-12-23,2,38,107
111524,2017-12-24,2,38,116
111525,2017-12-25,2,38,64
111526,2017-12-26,2,38,73
111527,2017-12-27,2,38,82
111528,2017-12-28,2,38,96
111529,2017-12-29,2,38,110
111530,2017-12-30,2,38,95
111531,2017-12-31,2,38,120
111532,2017-12-01,3,38,77
111533,2017-12-02,3,38,88
111534,2017-12-03,3,38,90
111535,2017-12-04,3,38,60
111536,2017-12-05,3,38,73
111537,2017-12-06,3,38,82
111538,2017-12-07,3,38,83
111539,2017-12-08,3,38,99
111540,2017-12-09,3,38,80
111541,2017-12-10,3,38,82
111542,2017-12-11,3,38,56
111543,2017-12-12,3,38,74
111544,2017-12-13,3,38,58
111545,2017-12-14,3,38,79
111546,2017-12-15,3,38,76
111547,2017-12-16,3,38,105
111548,2017-12-17,3,38,74
111549,2017-12-18,3,38,61
111550,2017-12-19,3,38,77
111551,2017-12-20,3,38,69
111552,2017-12-21,3,38,82
111553,2017-12-22,3,38,93
111554,2017-12-23,3,38,93
111555,2017-12-24,3,38,95
111556,2017-12-25,3,38,49
111557,2017-12-26,3,38,69
111558,2017-12-27,3,38,74
111559,2017-12-28,3,38,80
111560,2017-12-29,3,38,82
111561,2017-12-30,3,38,79
111562,2017-12-31,3,38,99
111563,2017-12-01,4,38,85
111564,2017-12-02,4,38,80
111565,2017-12-03,4,38,57
111566,2017-12-04,4,38,76
111567,2017-12-05,4,38,69
111568,2017-12-06,4,38,60
111569,2017-12-07,4,38,70
111570,2017-12-08,4,38,75
111571,2017-12-09,4,38,76
111572,2017-12-10,4,38,85
111573,2017-12-11,4,38,68
111574,2017-12-12,4,38,67
111575,2017-12-13,4,38,64
111576,2017-12-14,4,38,61
111577,2017-12-15,4,38,85
111578,2017-12-16,4,38,76
111579,2017-12-17,4,38,88
111580,2017-12-18,4,38,57
111581,2017-12-19,4,38,59
111582,2017-12-20,4,38,69
111583,2017-12-21,4,38,75
111584,2017-12-22,4,38,66
111585,2017-12-23,4,38,87
111586,2017-12-24,4,38,89
111587,2017-12-25,4,38,67
111588,2017-12-26,4,38,63
111589,2017-12-27,4,38,54
111590,2017-12-28,4,38,90
111591,2017-12-29,4,38,67
111592,2017-12-30,4,38,92
111593,2017-12-31,4,38,70
111594,2017-12-01,5,38,46
111595,2017-12-02,5,38,57
111596,2017-12-03,5,38,55
111597,2017-12-04,5,38,41
111598,2017-12-05,5,38,47
111599,2017-12-06,5,38,42
111600,2017-12-07,5,38,65
111601,2017-12-08,5,38,59
111602,2017-12-09,5,38,68
111603,2017-12-10,5,38,57
111604,2017-12-11,5,38,37
111605,2017-12-12,5,38,42
111606,2017-12-13,5,38,54
111607,2017-12-14,5,38,70
111608,2017-12-15,5,38,57
111609,2017-12-16,5,38,57
111610,2017-12-17,5,38,61
111611,2017-12-18,5,38,43
111612,2017-12-19,5,38,37
111613,2017-12-20,5,38,54
111614,2017-12-21,5,38,48
111615,2017-12-22,5,38,54
111616,2017-12-23,5,38,59
111617,2017-12-24,5,38,71
111618,2017-12-25,5,38,44
111619,2017-12-26,5,38,50
111620,2017-12-27,5,38,45
111621,2017-12-28,5,38,61
111622,2017-12-29,5,38,68
111623,2017-12-30,5,38,60
111624,2017-12-31,5,38,65
111625,2017-12-01,6,38,55
111626,2017-12-02,6,38,51
111627,2017-12-03,6,38,72
111628,2017-12-04,6,38,32
111629,2017-12-05,6,38,53
111630,2017-12-06,6,38,45
111631,2017-12-07,6,38,62
111632,2017-12-08,6,38,54
111633,2017-12-09,6,38,50
111634,2017-12-10,6,38,45
111635,2017-12-11,6,38,39
111636,2017-12-12,6,38,50
111637,2017-12-13,6,38,49
111638,2017-12-14,6,38,39
111639,2017-12-15,6,38,48
111640,2017-12-16,6,38,55
111641,2017-12-17,6,38,45
111642,2017-12-18,6,38,48
111643,2017-12-19,6,38,44
111644,2017-12-20,6,38,52
111645,2017-12-21,6,38,42
111646,2017-12-22,6,38,60
111647,2017-12-23,6,38,45
111648,2017-12-24,6,38,67
111649,2017-12-25,6,38,41
111650,2017-12-26,6,38,43
111651,2017-12-27,6,38,42
111652,2017-12-28,6,38,56
111653,2017-12-29,6,38,54
111654,2017-12-30,6,38,79
111655,2017-12-31,6,38,53
111656,2017-12-01,7,38,44
111657,2017-12-02,7,38,51
111658,2017-12-03,7,38,62
111659,2017-12-04,7,38,36
111660,2017-12-05,7,38,37
111661,2017-12-06,7,38,34
111662,2017-12-07,7,38,33
111663,2017-12-08,7,38,58
111664,2017-12-09,7,38,50
111665,2017-12-10,7,38,46
111666,2017-12-11,7,38,32
111667,2017-12-12,7,38,48
111668,2017-12-13,7,38,45
111669,2017-12-14,7,38,58
111670,2017-12-15,7,38,63
111671,2017-12-16,7,38,60
111672,2017-12-17,7,38,64
111673,2017-12-18,7,38,41
111674,2017-12-19,7,38,55
111675,2017-12-20,7,38,40
111676,2017-12-21,7,38,51
111677,2017-12-22,7,38,60
111678,2017-12-23,7,38,43
111679,2017-12-24,7,38,56
111680,2017-12-25,7,38,30
111681,2017-12-26,7,38,28
111682,2017-12-27,7,38,39
111683,2017-12-28,7,38,50
111684,2017-12-29,7,38,58
111685,2017-12-30,7,38,44
111686,2017-12-31,7,38,46
111687,2017-12-01,8,38,100
111688,2017-12-02,8,38,93
111689,2017-12-03,8,38,107
111690,2017-12-04,8,38,65
111691,2017-12-05,8,38,77
111692,2017-12-06,8,38,109
111693,2017-12-07,8,38,84
111694,2017-12-08,8,38,94
111695,2017-12-09,8,38,99
111696,2017-12-10,8,38,84
111697,2017-12-11,8,38,62
111698,2017-12-12,8,38,74
111699,2017-12-13,8,38,89
111700,2017-12-14,8,38,101
111701,2017-12-15,8,38,98
111702,2017-12-16,8,38,96
111703,2017-12-17,8,38,111
111704,2017-12-18,8,38,82
111705,2017-12-19,8,38,81
111706,2017-12-20,8,38,84
111707,2017-12-21,8,38,93
111708,2017-12-22,8,38,97
111709,2017-12-23,8,38,84
111710,2017-12-24,8,38,100
111711,2017-12-25,8,38,70
111712,2017-12-26,8,38,75
111713,2017-12-27,8,38,69
111714,2017-12-28,8,38,76
111715,2017-12-29,8,38,88
111716,2017-12-30,8,38,108
111717,2017-12-31,8,38,97
111718,2017-12-01,9,38,68
111719,2017-12-02,9,38,85
111720,2017-12-03,9,38,95
111721,2017-12-04,9,38,62
111722,2017-12-05,9,38,60
111723,2017-12-06,9,38,79
111724,2017-12-07,9,38,72
111725,2017-12-08,9,38,82
111726,2017-12-09,9,38,69
111727,2017-12-10,9,38,76
111728,2017-12-11,9,38,46
111729,2017-12-12,9,38,61
111730,2017-12-13,9,38,69
111731,2017-12-14,9,38,79
111732,2017-12-15,9,38,66
111733,2017-12-16,9,38,64
111734,2017-12-17,9,38,75
111735,2017-12-18,9,38,48
111736,2017-12-19,9,38,71
111737,2017-12-20,9,38,76
111738,2017-12-21,9,38,70
111739,2017-12-22,9,38,75
111740,2017-12-23,9,38,86
111741,2017-12-24,9,38,87
111742,2017-12-25,9,38,62
111743,2017-12-26,9,38,68
111744,2017-12-27,9,38,60
111745,2017-12-28,9,38,54
111746,2017-12-29,9,38,88
111747,2017-12-30,9,38,89
111748,2017-12-31,9,38,87
111749,2017-12-01,10,38,98
111750,2017-12-02,10,38,81
111751,2017-12-03,10,38,99
111752,2017-12-04,10,38,60
111753,2017-12-05,10,38,69
111754,2017-12-06,10,38,81
111755,2017-12-07,10,38,87
111756,2017-12-08,10,38,87
111757,2017-12-09,10,38,77
111758,2017-12-10,10,38,92
111759,2017-12-11,10,38,54
111760,2017-12-12,10,38,68
111761,2017-12-13,10,38,81
111762,2017-12-14,10,38,87
111763,2017-12-15,10,38,94
111764,2017-12-16,10,38,85
111765,2017-12-17,10,38,97
111766,2017-12-18,10,38,68
111767,2017-12-19,10,38,89
111768,2017-12-20,10,38,75
111769,2017-12-21,10,38,69
111770,2017-12-22,10,38,85
111771,2017-12-23,10,38,90
111772,2017-12-24,10,38,82
111773,2017-12-25,10,38,70
111774,2017-12-26,10,38,69
111775,2017-12-27,10,38,65
111776,2017-12-28,10,38,73
111777,2017-12-29,10,38,103
111778,2017-12-30,10,38,76
111779,2017-12-31,10,38,94
111780,2017-12-01,1,39,45
111781,2017-12-02,1,39,49
111782,2017-12-03,1,39,36
111783,2017-12-04,1,39,23
111784,2017-12-05,1,39,33
111785,2017-12-06,1,39,33
111786,2017-12-07,1,39,28
111787,2017-12-08,1,39,24
111788,2017-12-09,1,39,28
111789,2017-12-10,1,39,37
111790,2017-12-11,1,39,27
111791,2017-12-12,1,39,28
111792,2017-12-13,1,39,38
111793,2017-12-14,1,39,26
111794,2017-12-15,1,39,35
111795,2017-12-16,1,39,49
111796,2017-12-17,1,39,50
111797,2017-12-18,1,39,17
111798,2017-12-19,1,39,25
111799,2017-12-20,1,39,31
111800,2017-12-21,1,39,41
111801,2017-12-22,1,39,39
111802,2017-12-23,1,39,35
111803,2017-12-24,1,39,41
111804,2017-12-25,1,39,31
111805,2017-12-26,1,39,45
111806,2017-12-27,1,39,32
111807,2017-12-28,1,39,22
111808,2017-12-29,1,39,38
111809,2017-12-30,1,39,35
111810,2017-12-31,1,39,41
111811,2017-12-01,2,39,49
111812,2017-12-02,2,39,51
111813,2017-12-03,2,39,62
111814,2017-12-04,2,39,41
111815,2017-12-05,2,39,35
111816,2017-12-06,2,39,37
111817,2017-12-07,2,39,44
111818,2017-12-08,2,39,49
111819,2017-12-09,2,39,56
111820,2017-12-10,2,39,53
111821,2017-12-11,2,39,28
111822,2017-12-12,2,39,41
111823,2017-12-13,2,39,41
111824,2017-12-14,2,39,57
111825,2017-12-15,2,39,46
111826,2017-12-16,2,39,47
111827,2017-12-17,2,39,48
111828,2017-12-18,2,39,27
111829,2017-12-19,2,39,44
111830,2017-12-20,2,39,40
111831,2017-12-21,2,39,45
111832,2017-12-22,2,39,50
111833,2017-12-23,2,39,54
111834,2017-12-24,2,39,72
111835,2017-12-25,2,39,45
111836,2017-12-26,2,39,45
111837,2017-12-27,2,39,32
111838,2017-12-28,2,39,50
111839,2017-12-29,2,39,49
111840,2017-12-30,2,39,57
111841,2017-12-31,2,39,47
111842,2017-12-01,3,39,50
111843,2017-12-02,3,39,50
111844,2017-12-03,3,39,42
111845,2017-12-04,3,39,25
111846,2017-12-05,3,39,53
111847,2017-12-06,3,39,36
111848,2017-12-07,3,39,49
111849,2017-12-08,3,39,51
111850,2017-12-09,3,39,63
111851,2017-12-10,3,39,43
111852,2017-12-11,3,39,29
111853,2017-12-12,3,39,42
111854,2017-12-13,3,39,34
111855,2017-12-14,3,39,37
111856,2017-12-15,3,39,48
111857,2017-12-16,3,39,47
111858,2017-12-17,3,39,61
111859,2017-12-18,3,39,34
111860,2017-12-19,3,39,36
111861,2017-12-20,3,39,33
111862,2017-12-21,3,39,46
111863,2017-12-22,3,39,43
111864,2017-12-23,3,39,52
111865,2017-12-24,3,39,41
111866,2017-12-25,3,39,32
111867,2017-12-26,3,39,33
111868,2017-12-27,3,39,40
111869,2017-12-28,3,39,43
111870,2017-12-29,3,39,58
111871,2017-12-30,3,39,54
111872,2017-12-31,3,39,46
111873,2017-12-01,4,39,37
111874,2017-12-02,4,39,45
111875,2017-12-03,4,39,40
111876,2017-12-04,4,39,32
111877,2017-12-05,4,39,32
111878,2017-12-06,4,39,38
111879,2017-12-07,4,39,41
111880,2017-12-08,4,39,43
111881,2017-12-09,4,39,49
111882,2017-12-10,4,39,54
111883,2017-12-11,4,39,34
111884,2017-12-12,4,39,39
111885,2017-12-13,4,39,35
111886,2017-12-14,4,39,46
111887,2017-12-15,4,39,48
111888,2017-12-16,4,39,44
111889,2017-12-17,4,39,33
111890,2017-12-18,4,39,31
111891,2017-12-19,4,39,28
111892,2017-12-20,4,39,32
111893,2017-12-21,4,39,43
111894,2017-12-22,4,39,42
111895,2017-12-23,4,39,52
111896,2017-12-24,4,39,60
111897,2017-12-25,4,39,35
111898,2017-12-26,4,39,33
111899,2017-12-27,4,39,36
111900,2017-12-28,4,39,42
111901,2017-12-29,4,39,35
111902,2017-12-30,4,39,46
111903,2017-12-31,4,39,40
111904,2017-12-01,5,39,20
111905,2017-12-02,5,39,27
111906,2017-12-03,5,39,24
111907,2017-12-04,5,39,19
111908,2017-12-05,5,39,22
111909,2017-12-06,5,39,28
111910,2017-12-07,5,39,21
111911,2017-12-08,5,39,27
111912,2017-12-09,5,39,30
111913,2017-12-10,5,39,25
111914,2017-12-11,5,39,22
111915,2017-12-12,5,39,25
111916,2017-12-13,5,39,22
111917,2017-12-14,5,39,29
111918,2017-12-15,5,39,30
111919,2017-12-16,5,39,35
111920,2017-12-17,5,39,37
111921,2017-12-18,5,39,21
111922,2017-12-19,5,39,20
111923,2017-12-20,5,39,18
111924,2017-12-21,5,39,19
111925,2017-12-22,5,39,36
111926,2017-12-23,5,39,26
111927,2017-12-24,5,39,26
111928,2017-12-25,5,39,30
111929,2017-12-26,5,39,22
111930,2017-12-27,5,39,31
111931,2017-12-28,5,39,27
111932,2017-12-29,5,39,32
111933,2017-12-30,5,39,37
111934,2017-12-31,5,39,34
111935,2017-12-01,6,39,27
111936,2017-12-02,6,39,35
111937,2017-12-03,6,39,28
111938,2017-12-04,6,39,16
111939,2017-12-05,6,39,26
111940,2017-12-06,6,39,29
111941,2017-12-07,6,39,30
111942,2017-12-08,6,39,25
111943,2017-12-09,6,39,38
111944,2017-12-10,6,39,30
111945,2017-12-11,6,39,21
111946,2017-12-12,6,39,23
111947,2017-12-13,6,39,32
111948,2017-12-14,6,39,22
111949,2017-12-15,6,39,31
111950,2017-12-16,6,39,34
111951,2017-12-17,6,39,41
111952,2017-12-18,6,39,34
111953,2017-12-19,6,39,26
111954,2017-12-20,6,39,22
111955,2017-12-21,6,39,32
111956,2017-12-22,6,39,35
111957,2017-12-23,6,39,35
111958,2017-12-24,6,39,31
111959,2017-12-25,6,39,29
111960,2017-12-26,6,39,27
111961,2017-12-27,6,39,25
111962,2017-12-28,6,39,29
111963,2017-12-29,6,39,29
111964,2017-12-30,6,39,28
111965,2017-12-31,6,39,27
111966,2017-12-01,7,39,28
111967,2017-12-02,7,39,23
111968,2017-12-03,7,39,26
111969,2017-12-04,7,39,24
111970,2017-12-05,7,39,24
111971,2017-12-06,7,39,30
111972,2017-12-07,7,39,25
111973,2017-12-08,7,39,23
111974,2017-12-09,7,39,25
111975,2017-12-10,7,39,28
111976,2017-12-11,7,39,13
111977,2017-12-12,7,39,23
111978,2017-12-13,7,39,27
111979,2017-12-14,7,39,26
111980,2017-12-15,7,39,25
111981,2017-12-16,7,39,34
111982,2017-12-17,7,39,30
111983,2017-12-18,7,39,12
111984,2017-12-19,7,39,20
111985,2017-12-20,7,39,25
111986,2017-12-21,7,39,35
111987,2017-12-22,7,39,19
111988,2017-12-23,7,39,40
111989,2017-12-24,7,39,34
111990,2017-12-25,7,39,8
111991,2017-12-26,7,39,26
111992,2017-12-27,7,39,21
111993,2017-12-28,7,39,21
111994,2017-12-29,7,39,25
111995,2017-12-30,7,39,24
111996,2017-12-31,7,39,31
111997,2017-12-01,8,39,59
111998,2017-12-02,8,39,42
111999,2017-12-03,8,39,46
112000,2017-12-04,8,39,31
112001,2017-12-05,8,39,46
112002,2017-12-06,8,39,40
112003,2017-12-07,8,39,48
112004,2017-12-08,8,39,57
112005,2017-12-09,8,39,55
112006,2017-12-10,8,39,57
112007,2017-12-11,8,39,38
112008,2017-12-12,8,39,44
112009,2017-12-13,8,39,41
112010,2017-12-14,8,39,49
112011,2017-12-15,8,39,51
112012,2017-12-16,8,39,31
112013,2017-12-17,8,39,55
112014,2017-12-18,8,39,42
112015,2017-12-19,8,39,50
112016,2017-12-20,8,39,47
112017,2017-12-21,8,39,42
112018,2017-12-22,8,39,43
112019,2017-12-23,8,39,57
112020,2017-12-24,8,39,58
112021,2017-12-25,8,39,42
112022,2017-12-26,8,39,48
112023,2017-12-27,8,39,42
112024,2017-12-28,8,39,51
