season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won
2000,8420,3283,0,8,-6,76,82,0
2000,6713,3506,0,11,20,86,66,1
2000,2794,3760,0,-1,17,93,76,1
2000,6913,3760,0,-9,-10,58,68,0
2000,6981,3833,0,-5,20,77,57,1
2000,8897,3867,0,7,16,77,61,1
2000,4956,3901,0,11,15,74,59,1
2000,528,3969,0,-5,-19,60,79,0
2000,1293,3969,0,-13,-10,78,88,0
2000,5261,3969,0,1,11,75,64,1
2000,9417,3969,0,-4,-24,56,80,0
2000,303,4039,0,15,24,71,47,1
2000,2219,4164,0,-1,-4,77,81,0
2000,2355,4164,0,7,5,69,64,1
2000,8318,4279,0,-7,-5,80,85,0
2000,8677,4279,0,1,2,52,50,1
2000,8761,4347,0,13,26,73,47,1
2000,2355,4381,0,15,27,82,55,1
2000,3283,4611,0,-3,11,77,66,1
2000,7930,4747,0,-9,-3,61,64,0
2000,8897,4747,0,-1,-5,67,72,0
2000,10679,4747,0,-4,13,61,48,1
2000,3901,4956,0,-11,-15,59,74,0
2000,9417,4956,0,-3,35,105,70,1
2000,425,5159,0,-5,-4,71,75,0
2000,6644,5159,0,3,-13,62,75,0
2000,9182,5159,0,-1,9,80,71,1
2000,2794,5261,0,-4,-13,76,89,0
2000,3969,5261,0,-1,-11,64,75,0
2000,8677,5261,0,-3,-17,58,75,0
2000,9780,5261,0,-7,-12,61,73,0
2000,9933,5261,0,-15,-27,38,65,0
2000,10679,5261,0,-7,-12,41,53,0
2000,6296,5397,0,1,14,84,70,1
2000,2794,6296,0,3,12,71,59,1
2000,5397,6296,0,-1,-14,70,84,0
2000,8590,6296,0,7,-7,53,60,0
2000,8795,6296,0,4,-5,69,74,0
2000,9182,6296,0,1,-4,55,59,0
2000,8420,6421,0,13,5,61,56,1
2000,269,6644,0,-11,-26,61,87,0
2000,5159,6644,0,-3,13,75,62,1
2000,7216,6679,0,-3,4,66,62,1
2000,10645,6679,0,-11,-24,50,74,0
2000,2794,6713,0,-2,12,77,65,1
2000,3506,6713,0,-11,-20,66,86,0
2000,6981,6713,0,-8,-8,67,75,0
2000,7974,6713,0,-7,-2,66,68,0
2000,7974,6811,0,-3,1,72,71,1
2000,3760,6913,0,9,10,68,58,1
2000,3833,6981,0,5,-20,57,77,0
2000,6713,6981,0,8,8,75,67,1
2000,2097,7216,0,-5,-1,61,62,0
2000,3283,7216,0,-4,-9,66,75,0
2000,6679,7216,0,3,-4,62,66,0
2000,10679,7216,0,-2,4,64,60,1
2000,8590,7508,0,15,19,84,65,1
2000,8677,7640,0,9,14,79,65,1
2000,4747,7930,0,9,3,64,61,1
2000,6713,7974,0,7,2,68,66,1
2000,6811,7974,0,3,-1,71,72,0
2000,8761,7974,0,8,-2,65,67,0
2000,4279,8318,0,7,5,85,80,1
2000,3283,8420,0,-8,6,82,76,1
2000,6421,8420,0,-13,-5,56,61,0
2000,9780,8488,0,1,3,48,45,1
2000,6296,8590,0,-7,7,60,53,1
2000,7508,8590,0,-15,-19,65,84,0
2000,4279,8677,0,-1,-2,50,52,0
2000,5261,8677,0,3,17,75,58,1
2000,7640,8677,0,-9,-14,65,79,0
2000,4347,8761,0,-13,-26,47,73,0
2000,7974,8761,0,-8,2,67,65,1
2000,1794,8795,0,-1,-14,51,65,0
2000,6296,8795,0,-4,5,74,69,1
2000,9451,8795,0,-9,-5,58,63,0
2000,3867,8897,0,-7,-16,61,77,0
2000,4747,8897,0,1,5,72,67,1
2000,1463,9182,0,5,-8,61,69,0
2000,5159,9182,0,1,-9,71,80,0
2000,6296,9182,0,-1,4,59,55,1
2000,9644,9182,0,-3,-27,62,89,0
2000,603,9417,0,-5,-8,57,65,0
2000,3969,9417,0,4,24,80,56,1
2000,4956,9417,0,3,-35,70,105,0
2000,8795,9451,0,9,5,63,58,1
2000,1463,9610,0,13,17,64,47,1
2000,9182,9644,0,3,27,89,62,1
2000,5261,9780,0,7,12,73,61,1
2000,8488,9780,0,-1,-3,45,48,0
2000,1794,9814,0,7,8,75,67,1
2000,5261,9933,0,15,27,65,38,1
2000,6679,10645,0,11,24,74,50,1
2000,303,10679,0,7,-7,59,66,0
2000,2961,10679,0,-1,-10,56,66,0
2000,4747,10679,0,4,-13,48,61,0
2000,5261,10679,0,7,12,53,41,1
2000,7216,10679,0,2,-4,60,64,0
2001,5262,142,0,15,34,69,35,1
2001,1029,304,0,-8,-21,52,73,0
2001,2356,304,0,1,10,82,72,1
2001,2424,304,0,-13,-25,76,101,0
2001,3761,304,0,1,-6,81,87,0
2001,5262,304,0,1,-19,61,80,0
2001,5330,304,0,-1,-10,56,66,0
2001,3148,426,0,-3,2,63,61,1
2001,8285,780,0,-11,-3,65,68,0
2001,9679,780,0,-3,3,74,71,1
2001,304,1029,0,8,21,73,52,1
2001,10348,1029,0,3,-16,63,79,0
2001,1464,1063,0,7,25,84,59,1
2001,2962,1155,0,-1,12,82,70,1
2001,3761,1362,0,8,18,79,61,1
2001,8796,1362,0,1,-7,63,70,0
2001,1063,1464,0,-7,-25,59,84,0
2001,4246,1464,0,-8,-23,43,66,0
2001,8591,1464,0,4,13,78,65,1
2001,3936,1896,0,3,13,69,56,1
2001,4165,1969,0,9,24,99,75,1
2001,304,2356,0,-1,-10,72,82,0
2001,4957,2356,0,-2,-11,84,95,0
2001,5398,2356,0,-8,-13,81,94,0
2001,5495,2356,0,-15,-43,52,95,0
2001,9418,2356,0,-3,-13,63,76,0
2001,9679,2356,0,-5,-10,69,79,0
2001,304,2424,0,13,25,101,76,1
2001,8762,2795,0,-8,21,75,54,1
2001,10240,2795,0,-11,-13,56,69,0
2001,1155,2962,0,1,-12,70,82,0
2001,5262,2962,0,8,16,81,65,1
2001,4957,3114,0,11,3,83,80,1
2001,426,3148,0,3,-2,61,63,0
2001,3346,3148,0,-5,-19,57,76,0
2001,4957,3148,0,7,10,76,66,1
2001,5398,3182,0,-1,2,70,68,1
2001,4957,3216,0,8,19,79,60,1
2001,10680,3216,0,5,-1,49,50,0
2001,8455,3250,0,-1,4,66,62,1
2001,3868,3284,0,-1,-17,68,85,0
2001,5262,3284,0,11,15,77,62,1
2001,10070,3284,0,7,-1,85,86,0
2001,3148,3346,0,5,19,76,57,1
2001,3970,3346,0,13,-1,57,58,0
2001,8678,3454,0,7,10,79,69,1
2001,9418,3507,0,9,13,61,48,1
2001,4280,3541,0,13,4,72,68,1
2001,304,3761,0,-1,6,87,81,1
2001,1362,3761,0,-8,-18,61,79,0
2001,4165,3761,0,-3,-16,64,80,0
2001,6524,3761,0,-15,-42,54,96,0
2001,4246,3834,0,-9,4,77,73,1
2001,3284,3868,0,1,17,85,68,1
2001,6680,3868,0,9,-2,68,70,0
2001,5330,3902,0,11,2,72,70,1
2001,1896,3936,0,-3,-13,56,69,0
2001,4280,3936,0,5,13,92,79,1
2001,3346,3970,0,-13,1,58,57,1
2001,1969,4165,0,-9,-24,75,99,0
2001,3761,4165,0,3,16,80,64,1
2001,8678,4165,0,-1,-29,58,87,0
2001,1464,4246,0,8,23,66,43,1
2001,3834,4246,0,9,-4,73,77,0
2001,3541,4280,0,-13,-4,68,72,0
2001,3936,4280,0,-5,-13,79,92,0
2001,9679,4280,0,-4,4,80,76,1
2001,2356,4957,0,2,11,95,84,1
2001,3114,4957,0,-11,-3,80,83,0
2001,3148,4957,0,-7,-10,66,76,0
2001,3216,4957,0,-8,-19,60,79,0
2001,8591,4957,0,2,-14,73,87,0
2001,142,5262,0,-15,-34,35,69,0
2001,304,5262,0,-1,19,80,61,1
2001,2962,5262,0,-8,-16,65,81,0
2001,3284,5262,0,-11,-15,62,77,0
2001,8762,5262,0,-10,-7,62,69,0
2001,304,5330,0,1,10,66,56,1
2001,3902,5330,0,-11,-2,70,72,0
2001,6558,5330,0,-3,-3,56,59,0
2001,2356,5398,0,8,13,94,81,1
2001,3182,5398,0,1,-2,68,70,0
2001,2356,5495,0,15,43,95,52,1
2001,6948,6297,0,-5,8,82,74,1
2001,7149,6297,0,-13,-22,48,70,0
2001,3761,6524,0,15,42,96,54,1
2001,10646,6524,0,0,-4,67,71,0
2001,5330,6558,0,3,3,59,56,1
2001,10802,6558,0,-5,-12,71,83,0
2001,9815,6645,0,-7,9,77,68,1
2001,3868,6680,0,-9,2,70,68,1
2001,9679,6714,0,5,15,69,54,1
2001,6297,6948,0,5,-8,74,82,0
2001,7183,6948,0,-3,-10,59,69,0
2001,8762,6948,0,-4,12,84,72,1
2001,6297,7149,0,13,22,70,48,1
2001,6948,7183,0,3,10,69,59,1
2001,780,8285,0,11,3,68,65,1
2001,3250,8455,0,1,-4,62,66,0
2001,8591,8455,0,8,7,90,83,1
2001,1464,8591,0,-4,-13,65,78,0
2001,4957,8591,0,-2,14,87,73,1
2001,8455,8591,0,-8,-7,83,90,0
2001,9577,8591,0,-15,-29,60,89,0
2001,3454,8678,0,-7,-10,69,79,0
2001,4165,8678,0,1,29,87,58,1
2001,2795,8762,0,8,-21,54,75,0
2001,5262,8762,0,10,7,69,62,1
2001,6948,8762,0,4,-12,72,84,0
2001,8898,8762,0,5,-14,65,79,0
2001,1362,8796,0,-1,7,70,63,1
2001,8762,8898,0,-5,14,79,65,1
2001,2356,9418,0,3,13,76,63,1
2001,3507,9418,0,-9,-13,48,61,0
2001,9815,9418,0,-8,-25,50,75,0
2001,8591,9577,0,15,29,89,60,1
2001,780,9679,0,3,-3,71,74,0
2001,2356,9679,0,5,10,79,69,1
2001,4280,9679,0,4,-4,76,80,0
2001,6714,9679,0,-5,-15,54,69,0
2001,6645,9815,0,7,-9,68,77,0
2001,9418,9815,0,8,25,75,50,1
2001,3284,10070,0,-7,1,86,85,1
2001,2795,10240,0,11,13,69,56,1
2001,1029,10348,0,-3,16,79,63,1
2001,6524,10646,0,0,4,71,67,1
2001,3216,10680,0,-5,1,50,49,1
2001,6558,10802,0,5,12,83,71,1
2002,2751,90,0,-13,-8,78,86,0
2002,4247,90,0,-8,13,71,58,1
2002,8042,196,0,0,4,81,77,1
2002,6681,305,0,1,21,88,67,1
2002,7811,305,0,-11,-5,81,86,0
2002,10769,305,0,-8,-8,60,68,0
2002,8899,781,0,5,13,70,57,1
2002,1465,815,0,15,38,90,52,1
2002,6915,1156,0,-5,-7,75,82,0
2002,7017,1156,0,3,13,63,50,1
2002,7017,1295,0,11,17,71,54,1
2002,6559,1363,0,1,19,82,63,1
2002,815,1465,0,-15,-38,52,90,0
2002,9419,1465,0,-7,4,105,101,1
2002,3347,1796,0,-13,-11,67,78,0
2002,4958,1796,0,1,8,90,82,1
2002,5946,1796,0,-5,-3,74,77,0
2002,7557,1796,0,-9,-12,59,71,0
2002,2796,1897,0,7,-1,82,83,0
2002,3762,1897,0,8,12,72,60,1
2002,6646,2065,0,9,5,69,64,1
2002,3835,2357,0,-4,1,74,73,1
2002,6559,2357,0,-7,-7,77,84,0
2002,10647,2357,0,-15,-47,37,84,0
2002,90,2751,0,13,8,86,78,1
2002,1897,2796,0,-7,1,83,82,1
2002,5766,3183,0,-11,-17,68,85,0
2002,7557,3183,0,-8,2,77,75,1
2002,10769,3285,0,-5,7,73,66,1
2002,1796,3347,0,13,11,78,67,1
2002,10803,3455,0,3,12,70,58,1
2002,4166,3542,0,15,11,70,59,1
2002,6681,3728,0,13,8,71,63,1
2002,1897,3762,0,-8,-12,60,72,0
2002,4166,3762,0,3,4,73,69,1
2002,7710,3762,0,-9,-29,64,93,0
2002,2357,3835,0,4,-1,73,74,0
2002,4247,3835,0,-5,-12,69,81,0
2002,4958,3835,0,4,12,64,52,1
2002,6681,3835,0,3,-9,64,73,0
2002,9612,3835,0,-8,-9,67,76,0
2002,9782,3835,0,-7,-19,56,75,0
2002,3542,4166,0,-15,-11,59,70,0
2002,3762,4166,0,-3,-4,69,73,0
2002,4958,4166,0,0,9,97,88,1
2002,6813,4166,0,-1,-18,86,104,0
2002,8592,4166,0,-7,-23,63,86,0
2002,90,4247,0,8,-13,58,71,0
2002,3835,4247,0,5,12,81,69,1
2002,6715,4247,0,3,-8,61,69,0
2002,7017,4247,0,7,-5,73,78,0
2002,4958,4281,0,3,10,78,68,1
2002,9184,4281,0,-8,-5,82,87,0
2002,9935,4281,0,-9,-15,68,83,0
2002,9184,4890,0,-7,2,71,69,1
2002,1796,4958,0,-1,-8,82,90,0
2002,3835,4958,0,-4,-12,52,64,0
2002,4166,4958,0,0,-9,88,97,0
2002,4281,4958,0,-3,-10,68,78,0
2002,8042,4958,0,-15,-15,70,85,0
2002,10681,4958,0,-7,-30,57,87,0
2002,5365,5026,0,11,12,70,58,1
2002,5399,5161,0,-7,13,93,80,1
2002,5946,5263,0,3,11,69,58,1
2002,9419,5331,0,1,22,80,58,1
2002,5026,5365,0,-11,-12,58,70,0
2002,8899,5365,0,-3,4,68,64,1
2002,5161,5399,0,7,-13,80,93,0
2002,6646,5399,0,8,-16,67,83,0
2002,6681,5399,0,10,6,81,75,1
2002,9419,5399,0,4,-9,73,82,0
2002,6813,5530,0,13,19,81,62,1
2002,3183,5766,0,11,17,85,68,1
2002,1796,5946,0,5,3,77,74,1
2002,5263,5946,0,-3,-11,58,69,0
2002,1363,6559,0,-1,-19,63,82,0
2002,2357,6559,0,7,7,84,77,1
2002,2065,6646,0,-9,-5,64,69,0
2002,5399,6646,0,-8,16,83,67,1
2002,305,6681,0,-1,-21,67,88,0
2002,3728,6681,0,-13,-8,63,71,0
2002,3835,6681,0,-3,9,73,64,1
2002,5399,6681,0,-10,-6,75,81,0
2002,10803,6681,0,-5,-13,65,78,0
2002,4247,6715,0,-3,8,69,61,1
2002,4166,6813,0,1,18,104,86,1
2002,5530,6813,0,-13,-19,62,81,0
2002,8899,6813,0,-4,-2,70,72,0
2002,10349,6813,0,-5,-5,87,92,0
2002,1156,6915,0,5,7,82,75,1
2002,10349,6983,0,3,9,83,74,1
2002,1156,7017,0,-3,-13,50,63,0
2002,1295,7017,0,-11,-17,54,71,0
2002,4247,7017,0,-7,5,78,73,1
2002,1796,7557,0,9,12,71,59,1
2002,3183,7557,0,8,-2,75,77,0
2002,9001,7557,0,5,-8,68,76,0
2002,3762,7710,0,9,29,93,64,1
2002,305,7811,0,11,5,86,81,1
2002,196,8042,0,0,-4,77,81,0
2002,4958,8042,0,15,15,85,70,1
2002,10681,8422,0,1,10,80,70,1
2002,4166,8592,0,7,23,86,63,1
2002,10241,8592,0,-1,-16,68,84,0
2002,781,8899,0,-5,-13,57,70,0
2002,5365,8899,0,3,-4,64,68,0
2002,6813,8899,0,4,2,72,70,1
2002,7557,9001,0,-5,8,76,68,1
2002,4281,9184,0,8,5,87,82,1
2002,4890,9184,0,7,-2,69,71,0
2002,1465,9419,0,7,-4,101,105,0
2002,5331,9419,0,-1,-22,58,80,0
2002,5399,9419,0,-4,9,82,73,1
2002,3835,9612,0,8,9,76,67,1
2002,9680,9612,0,9,-4,89,93,0
2002,9612,9680,0,-9,4,93,89,1
2002,3835,9782,0,7,19,75,56,1
2002,4281,9935,0,9,15,83,68,1
2002,8592,10241,0,1,16,84,68,1
2002,6813,10349,0,5,5,92,87,1
2002,6983,10349,0,-3,-9,74,83,0
2002,2357,10647,0,15,47,84,37,1
2002,4958,10681,0,7,30,87,57,1
2002,8422,10681,0,-1,-10,70,80,0
2002,305,10769,0,8,8,68,60,1
2002,3285,10769,0,5,-7,66,73,0
2002,3455,10803,0,-3,-12,58,70,0
2002,6681,10803,0,5,13,78,65,1
2003,3836,91,0,3,5,67,62,1
2003,3286,306,0,-8,-1,95,96,0
2003,4167,306,0,-1,3,78,75,1
2003,6560,306,0,-4,-17,71,88,0
2003,10004,306,0,-15,-29,51,80,0
2003,4167,340,0,8,32,108,76,1
2003,5095,340,0,3,-13,71,84,0
2003,8457,531,0,3,-2,63,65,0
2003,8680,531,0,7,1,79,78,1
2003,10350,531,0,8,-6,62,68,0
2003,4614,572,0,9,22,86,64,1
2003,4614,1031,0,8,-8,71,79,0
2003,5366,1031,0,7,-1,46,47,0
2003,6682,1031,0,11,11,65,54,1
2003,1797,1065,0,7,5,58,53,1
2003,1898,1099,0,5,-6,73,79,0
2003,2358,1099,0,8,26,86,60,1
2003,5947,1157,0,-1,-2,74,76,0
2003,6682,1157,0,7,9,74,65,1
2003,3286,1466,0,-1,5,74,69,1
2003,5264,1695,0,3,15,79,64,1
2003,2358,1729,0,11,10,67,57,1
2003,1065,1797,0,-7,-5,53,58,0
2003,8593,1797,0,1,-11,74,85,0
2003,8900,1797,0,4,4,82,78,1
2003,1099,1898,0,-5,6,79,73,1
2003,9185,2100,0,-9,13,84,71,1
2003,1099,2358,0,-8,-26,60,86,0
2003,1729,2358,0,-11,-10,57,67,0
2003,4167,2358,0,1,4,69,65,1
2003,10350,2625,0,13,3,76,73,1
2003,5264,2797,0,-5,22,68,46,1
2003,7609,2797,0,-13,-30,55,85,0
2003,306,3286,0,8,1,96,95,1
2003,1466,3286,0,1,-5,69,74,0
2003,4891,3543,0,11,4,72,68,1
2003,6560,3763,0,-1,8,68,60,1
2003,10242,3763,0,-9,-5,60,65,0
2003,91,3836,0,-3,-5,62,67,0
2003,7018,3836,0,5,22,74,52,1
2003,4282,4008,0,15,31,95,64,1
2003,306,4167,0,1,-3,75,78,0
2003,340,4167,0,-8,-32,76,108,0
2003,2358,4167,0,-1,-4,65,69,0
2003,4891,4167,0,-1,-33,61,94,0
2003,8680,4167,0,-1,3,81,78,1
2003,9817,4167,0,-13,-3,61,64,0
2003,4008,4282,0,-15,-31,64,95,0
2003,4891,4282,0,-2,14,83,69,1
2003,9783,4282,0,-8,-20,54,74,0
2003,10682,4282,0,-4,-6,57,63,0
2003,572,4614,0,-9,-22,64,86,0
2003,1031,4614,0,-8,8,79,71,1
2003,7219,4750,0,-1,24,80,56,1
2003,8680,4823,0,11,11,76,65,1
2003,3543,4891,0,-11,-4,68,72,0
2003,4167,4891,0,1,33,94,61,1
2003,4282,4891,0,2,-14,69,83,0
2003,5400,4891,0,-3,-9,92,101,0
2003,7018,4891,0,1,-3,74,77,0
2003,5264,4959,0,-1,2,60,58,1
2003,9613,4959,0,-5,-2,73,75,0
2003,10804,4959,0,3,-13,64,77,0
2003,340,5095,0,-3,13,84,71,1
2003,1695,5264,0,-3,-15,64,79,0
2003,2797,5264,0,5,-22,46,68,0
2003,4959,5264,0,1,-2,58,60,0
2003,8900,5264,0,6,9,85,76,1
2003,1031,5366,0,-7,1,47,46,1
2003,4891,5400,0,3,9,101,92,1
2003,7558,5400,0,-5,-1,71,72,0
2003,1157,5947,0,1,2,76,74,1
2003,306,6560,0,4,17,88,71,1
2003,3763,6560,0,1,-8,60,68,0
2003,10548,6560,0,-7,-1,69,70,0
2003,1031,6682,0,-11,-11,54,65,0
2003,1157,6682,0,-7,-9,65,74,0
2003,7511,6682,0,-15,-17,54,71,0
2003,8680,6682,0,-2,16,63,47,1
2003,6916,6716,0,-5,-14,63,77,0
2003,8680,6716,0,3,12,68,56,1
2003,9783,6814,0,-1,2,60,58,1
2003,6716,6916,0,5,14,77,63,1
2003,3836,7018,0,-5,-22,52,74,0
2003,4891,7018,0,-1,3,77,74,1
2003,10316,7018,0,-13,-26,61,87,0
2003,4750,7219,0,1,-24,56,80,0
2003,8900,7219,0,8,10,77,67,1
2003,6682,7511,0,15,17,71,54,1
2003,5400,7558,0,5,1,72,71,1
2003,2797,7609,0,13,30,85,55,1
2003,8593,7677,0,9,8,77,69,1
2003,531,8457,0,-3,2,65,63,1
2003,1797,8593,0,-1,11,85,74,1
2003,7677,8593,0,-9,-8,69,77,0
2003,531,8680,0,-7,-1,78,79,0
2003,4167,8680,0,1,-3,78,81,0
2003,4823,8680,0,-11,-11,65,76,0
2003,6682,8680,0,2,-16,47,63,0
2003,6716,8680,0,-3,-12,56,68,0
2003,8900,8680,0,2,-11,84,95,0
2003,1797,8900,0,-4,-4,78,82,0
2003,5264,8900,0,-6,-9,76,85,0
2003,7219,8900,0,-8,-10,67,77,0
2003,8680,8900,0,-2,11,95,84,1
2003,9552,8900,0,-15,-21,61,82,0
2003,10804,9121,0,11,12,71,59,1
2003,2100,9185,0,9,-13,71,84,0
2003,10682,9185,0,8,1,61,60,1
2003,9552,9253,0,0,8,92,84,1
2003,8900,9552,0,15,21,82,61,1
2003,9253,9552,0,0,-8,84,92,0
2003,4959,9613,0,5,2,75,73,1
2003,4282,9783,0,8,20,74,54,1
2003,6814,9783,0,1,-2,58,60,0
2003,4167,9817,0,13,3,64,61,1
2003,306,10004,0,15,29,80,51,1
2003,3763,10242,0,9,5,65,60,1
2003,7018,10316,0,13,26,87,61,1
2003,531,10350,0,-8,6,68,62,1
2003,2625,10350,0,-13,-3,73,76,0
2003,10682,10452,0,7,7,81,74,1
2003,6560,10548,0,7,1,70,69,1
2003,4282,10682,0,4,6,63,57,1
2003,9185,10682,0,-8,-1,60,61,0
2003,10452,10682,0,-7,-7,74,81,0
2003,4959,10804,0,-3,13,77,64,1
2003,9121,10804,0,-11,-12,59,71,0
2004,6300,24,0,5,11,63,52,1
2004,1798,92,0,6,16,87,71,1
2004,7559,92,0,-1,-1,64,65,0
2004,8594,92,0,7,-3,67,70,0
2004,8681,92,0,3,-9,71,80,0
2004,2359,145,0,15,35,96,61,1
2004,7978,307,0,1,4,80,76,1
2004,3253,783,0,3,3,57,54,1
2004,9784,783,0,-5,-7,51,58,0
2004,8681,1066,0,7,5,80,75,1
2004,9003,1365,0,1,3,76,73,1
2004,2626,1467,0,-9,-3,77,80,0
2004,3764,1467,0,-1,24,92,68,1
2004,92,1798,0,-6,-16,71,87,0
2004,2223,1798,0,-5,-17,55,72,0
2004,2359,1798,0,1,-1,78,79,0
2004,3253,1798,0,-1,-9,73,82,0
2004,9971,1798,0,-4,-20,53,73,0
2004,10005,1798,0,-13,-17,53,70,0
2004,2223,2101,0,3,7,76,69,1
2004,1798,2223,0,5,17,72,55,1
2004,2101,2223,0,-3,-7,69,76,0
2004,145,2359,0,-15,-35,61,96,0
2004,1798,2359,0,-1,1,79,78,1
2004,3764,2359,0,-4,-10,62,72,0
2004,7978,2359,0,-7,-28,62,90,0
2004,10805,2359,0,-6,-3,63,66,0
2004,6717,2529,0,13,19,75,56,1
2004,1467,2626,0,9,3,80,77,1
2004,4824,2798,0,-7,15,75,60,1
2004,4283,2832,0,15,20,96,76,1
2004,4419,2832,0,0,-15,57,72,0
2004,783,3253,0,-3,-3,54,57,0
2004,1798,3253,0,1,9,82,73,1
2004,4168,3253,0,-1,-8,71,79,0
2004,6031,3253,0,-7,-5,67,72,0
2004,6459,3253,0,-11,-5,60,65,0
2004,6717,3253,0,1,-2,65,67,0
2004,6031,3287,0,-8,19,91,72,1
2004,9937,3287,0,-13,-27,49,76,0
2004,4168,3730,0,9,25,78,53,1
2004,1467,3764,0,1,-24,68,92,0
2004,2359,3764,0,4,10,72,62,1
2004,5768,3764,0,-7,-19,53,72,0
2004,3253,4168,0,1,8,79,71,1
2004,3730,4168,0,-9,-25,53,78,0
2004,6883,4168,0,-8,-15,63,78,0
2004,9288,4168,0,-5,-26,74,100,0
2004,2832,4283,0,-15,-20,76,96,0
2004,9288,4283,0,-8,1,76,75,1
2004,2832,4419,0,0,15,72,57,1
2004,8458,4449,0,15,19,82,63,1
2004,10805,4615,0,3,10,80,70,1
2004,2798,4824,0,7,-15,60,75,0
2004,10351,4824,0,8,4,84,80,1
2004,8681,4960,0,-1,2,72,70,1
2004,9866,4960,0,-9,-3,83,86,0
2004,6717,5096,0,5,17,70,53,1
2004,8146,5096,0,-3,-16,43,59,0
2004,6031,5265,0,-3,6,72,66,1
2004,5498,5367,0,-13,-33,52,85,0
2004,10805,5367,0,-5,15,89,74,1
2004,5367,5498,0,13,33,85,52,1
2004,3764,5768,0,7,19,72,53,1
2004,9455,5948,0,-11,-9,52,61,0
2004,9971,5948,0,-3,2,75,73,1
2004,3253,6031,0,7,5,72,67,1
2004,3287,6031,0,8,-19,72,91,0
2004,5265,6031,0,3,-6,66,72,0
2004,24,6300,0,-5,-11,52,63,0
2004,8901,6300,0,3,3,78,75,1
2004,3253,6459,0,11,5,65,60,1
2004,2529,6717,0,-13,-19,56,75,0
2004,3253,6717,0,-1,2,67,65,1
2004,5096,6717,0,-5,-17,53,70,0
2004,7019,6717,0,-1,-12,51,63,0
2004,8458,6717,0,1,-2,62,64,0
2004,4168,6883,0,8,15,78,63,1
2004,7186,6883,0,7,-8,58,66,0
2004,6717,7019,0,1,12,63,51,1
2004,9387,7019,0,-11,-9,44,53,0
2004,10683,7019,0,-3,-4,55,59,0
2004,8901,7152,0,11,17,66,49,1
2004,6883,7186,0,-7,8,66,58,1
2004,10683,7376,0,5,12,76,64,1
2004,92,7559,0,1,1,65,64,1
2004,307,7978,0,-1,-4,76,80,0
2004,2359,7978,0,7,28,90,62,1
2004,5096,8146,0,3,16,59,43,1
2004,4449,8458,0,-15,-19,63,82,0
2004,6717,8458,0,-1,2,64,62,1
2004,9003,8458,0,-7,-5,65,70,0
2004,10351,8458,0,-3,-4,80,84,0
2004,92,8594,0,-7,3,70,67,1
2004,9750,8594,0,-15,-26,45,71,0
2004,92,8681,0,-3,9,80,71,1
2004,1066,8681,0,-7,-5,75,80,0
2004,4960,8681,0,1,-2,70,72,0
2004,6300,8901,0,-3,-3,75,78,0
2004,7152,8901,0,-11,-17,49,66,0
2004,10805,8901,0,-4,8,79,71,1
2004,1365,9003,0,-1,-3,73,76,0
2004,8458,9003,0,7,5,70,65,1
2004,4168,9288,0,5,26,100,74,1
2004,4283,9288,0,8,-1,75,76,0
2004,10385,9288,0,1,-2,100,102,0
2004,7019,9387,0,11,9,53,44,1
2004,5948,9455,0,11,9,61,52,1
2004,8594,9750,0,15,26,71,45,1
2004,783,9784,0,5,7,58,51,1
2004,4960,9866,0,9,3,86,83,1
2004,10351,9903,0,9,1,79,78,1
2004,3287,9937,0,13,27,76,49,1
2004,1798,9971,0,4,20,73,53,1
2004,5948,9971,0,3,-2,73,75,0
2004,10277,9971,0,-5,-13,58,71,0
2004,1798,10005,0,13,17,70,53,1
2004,9971,10277,0,5,13,71,58,1
2004,4824,10351,0,-8,-4,80,84,0
2004,8458,10351,0,3,4,84,80,1
2004,9903,10351,0,-9,-1,78,79,0
2004,9288,10385,0,-1,2,102,100,1
2004,7019,10683,0,3,4,59,55,1
2004,7376,10683,0,-5,-12,64,76,0
2004,2359,10805,0,6,3,66,63,1
2004,4615,10805,0,-3,-10,70,80,0
2004,5367,10805,0,5,-15,74,89,0
2004,8901,10805,0,4,-8,71,79,0
2005,10550,93,0,-7,10,83,73,1
2005,6581,112,0,0,10,79,69,1
2005,3765,308,0,2,1,90,89,1
2005,6718,308,0,1,-1,78,79,0
2005,9289,308,0,-8,-22,63,85,0
2005,9819,308,0,-11,-13,53,66,0
2005,6918,784,0,-9,-20,65,85,0
2005,10550,784,0,-8,8,83,75,1
2005,4169,972,0,11,-1,63,64,0
2005,10684,972,0,8,9,71,62,1
2005,5949,1366,0,-3,12,75,63,1
2005,10352,1400,0,13,16,70,54,1
2005,3940,1468,0,-3,-12,64,76,0
2005,4284,1468,0,5,9,69,60,1
2005,5949,1799,0,-8,3,65,62,1
2005,9388,1799,0,-13,-6,71,77,0
2005,10488,1900,0,3,2,63,61,1
2005,2360,2170,0,15,11,57,46,1
2005,2170,2360,0,-15,-11,46,57,0
2005,5266,2360,0,-4,10,78,68,1
2005,5368,2360,0,-8,-8,55,63,0
2005,4284,2462,0,13,8,72,64,1
2005,3765,2695,0,15,12,67,55,1
2005,6615,2799,0,-9,-5,62,67,0
2005,10040,2799,0,-1,11,76,65,1
2005,3254,3034,0,7,12,80,68,1
2005,3034,3254,0,-7,-12,68,80,0
2005,4616,3254,0,1,22,76,54,1
2005,9004,3288,0,-3,2,71,69,1
