0,1,2,3
1.0,1.0,39.0,660.0
1.0,1.0,38.0,4608.0
1.0,1.0,40.0,23764.0
3.0,1.0,39.0,37096.0
2.0,1.0,36.0,5714.0
2.0,2.0,34.0,917.0
1.0,2.0,30.0,88312.0
1.0,2.0,32.0,27318.0
2.0,2.0,41.0,1941.0
1.0,2.0,30.0,80528.0
1.0,2.0,34.0,150493.0
2.0,2.0,47.0,229281.0
1.0,1.0,39.0,100333.0
1.0,2.0,29.0,388.0
1.0,2.0,33.0,0.0
2.0,1.0,35.0,-354.0
2.0,1.0,48.0,102646.0
1.0,2.0,35.0,539092.0
1.0,2.0,36.0,37830.0
1.0,2.0,35.0,49241.0
1.0,1.0,41.0,7015.0
2.0,2.0,24.0,18196.0
1.0,2.0,26.0,18229.0
2.0,2.0,25.0,88569.0
2.0,2.0,27.0,0.0
1.0,2.0,28.0,87390.0
2.0,2.0,30.0,70142.0
2.0,1.0,28.0,2443.0
3.0,2.0,48.0,250.0
2.0,2.0,35.0,2186.0
3.0,1.0,40.0,150451.0
2.0,2.0,40.0,149411.0
2.0,1.0,49.0,51395.0
2.0,2.0,49.0,86035.0
1.0,1.0,37.0,51438.0
1.0,2.0,34.0,56142.0
1.0,1.0,41.0,776.0
1.0,2.0,34.0,0.0
2.0,2.0,26.0,8476.0
2.0,1.0,32.0,50805.0
2.0,1.0,41.0,193370.0
2.0,1.0,30.0,29202.0
3.0,1.0,46.0,1836.0
1.0,2.0,38.0,1810.0
1.0,2.0,36.0,45960.0
1.0,1.0,39.0,15776.0
3.0,1.0,42.0,14655.0
2.0,1.0,46.0,8746.0
2.0,1.0,38.0,233617.0
2.0,1.0,45.0,-2044.0
1.0,2.0,34.0,1740.0
1.0,1.0,39.0,177237.0
1.0,1.0,33.0,40505.0
1.0,2.0,33.0,780.0
2.0,2.0,35.0,1121.0
2.0,2.0,33.0,47364.0
2.0,1.0,36.0,4286.0
3.0,2.0,39.0,66548.0
3.0,2.0,38.0,12248.0
1.0,1.0,42.0,30860.0
3.0,1.0,39.0,23257.0
2.0,2.0,35.0,44193.0
2.0,1.0,49.0,32311.0
2.0,2.0,39.0,6251.0
3.0,1.0,37.0,44320.0
2.0,1.0,40.0,101782.0
3.0,1.0,40.0,8936.0
2.0,1.0,48.0,0.0
2.0,1.0,39.0,130549.0
1.0,2.0,30.0,205848.0
2.0,2.0,32.0,7111.0
3.0,2.0,33.0,126592.0
1.0,1.0,35.0,6257.0
2.0,1.0,31.0,3588.0
2.0,2.0,31.0,390.0
1.0,1.0,41.0,11060.0
1.0,1.0,41.0,11379.0
3.0,2.0,37.0,4950.0
2.0,2.0,41.0,185948.0
2.0,2.0,36.0,1261.0
2.0,1.0,44.0,187352.0
2.0,2.0,30.0,65369.0
1.0,2.0,33.0,36363.0
2.0,1.0,33.0,6390.0
1.0,2.0,41.0,275367.0
1.0,2.0,31.0,9080.0
1.0,2.0,31.0,56251.0
1.0,2.0,32.0,3739.0
1.0,2.0,36.0,128190.0
2.0,1.0,47.0,3489.0
1.0,2.0,33.0,76412.0
1.0,1.0,44.0,162773.0
1.0,1.0,38.0,288585.0
2.0,2.0,37.0,140266.0
1.0,1.0,34.0,2433.0
2.0,2.0,42.0,197204.0
3.0,1.0,43.0,44057.0
2.0,3.0,48.0,16537.0
3.0,1.0,45.0,10522.0
3.0,1.0,41.0,58563.0
1.0,2.0,39.0,290372.0
5.0,1.0,40.0,19295.0
2.0,2.0,44.0,17766.0
2.0,1.0,41.0,43607.0
2.0,1.0,41.0,0.0
2.0,2.0,32.0,114476.0
1.0,2.0,40.0,6514.0
1.0,2.0,39.0,48491.0
2.0,2.0,34.0,17497.0
2.0,1.0,33.0,15299.0
1.0,1.0,30.0,74797.0
2.0,1.0,45.0,14728.0
1.0,2.0,29.0,14479.0
2.0,2.0,41.0,226047.0
1.0,1.0,40.0,169.0
1.0,2.0,31.0,172505.0
3.0,1.0,38.0,122157.0
1.0,2.0,44.0,282944.0
1.0,1.0,47.0,198663.0
2.0,1.0,40.0,71578.0
2.0,1.0,49.0,50435.0
2.0,2.0,38.0,177917.0
2.0,1.0,38.0,40356.0
2.0,1.0,32.0,80.0
3.0,1.0,40.0,1261.0
2.0,1.0,36.0,0.0
3.0,1.0,40.0,178220.0
2.0,1.0,37.0,128602.0
2.0,2.0,32.0,160106.0
2.0,2.0,32.0,79237.0
1.0,2.0,45.0,14027.0
5.0,1.0,28.0,9278.0
2.0,1.0,47.0,42114.0
3.0,2.0,41.0,866.0
2.0,1.0,38.0,46509.0
2.0,1.0,42.0,1345.0
2.0,2.0,41.0,50516.0
3.0,2.0,43.0,2500.0
3.0,2.0,38.0,114726.0
2.0,2.0,41.0,131762.0
2.0,2.0,32.0,780.0
1.0,2.0,33.0,146129.0
2.0,2.0,32.0,48793.0
2.0,2.0,46.0,8866.0
2.0,2.0,35.0,87750.0
1.0,2.0,38.0,12325.0
1.0,1.0,37.0,1464.0
1.0,2.0,34.0,3253.0
3.0,1.0,43.0,27620.0
2.0,1.0,34.0,106053.0
1.0,2.0,36.0,11464.0
2.0,1.0,41.0,49999.0
2.0,1.0,39.0,17150.0
2.0,1.0,39.0,16621.0
3.0,1.0,35.0,50500.0
2.0,1.0,39.0,7831.0
2.0,2.0,36.0,51689.0
3.0,2.0,38.0,0.0
2.0,1.0,36.0,17500.0
2.0,2.0,36.0,3245.0
1.0,2.0,46.0,49386.0
3.0,2.0,40.0,55397.0
3.0,1.0,37.0,51925.0
2.0,1.0,42.0,795.0
3.0,1.0,39.0,93757.0
3.0,1.0,44.0,250416.0
2.0,2.0,47.0,48017.0
1.0,1.0,41.0,24297.0
2.0,2.0,42.0,15717.0
3.0,1.0,41.0,53497.0
3.0,1.0,34.0,5173.0
2.0,1.0,34.0,0.0
2.0,2.0,39.0,377259.0
2.0,1.0,38.0,7798.0
2.0,2.0,35.0,427020.0
2.0,2.0,42.0,22591.0
3.0,2.0,41.0,20950.0
2.0,1.0,37.0,60514.0
2.0,1.0,38.0,326.0
3.0,2.0,33.0,47834.0
3.0,2.0,34.0,49454.0
1.0,2.0,34.0,18185.0
2.0,2.0,38.0,99340.0
2.0,1.0,32.0,5066.0
1.0,2.0,34.0,170352.0
3.0,2.0,29.0,820.0
2.0,2.0,31.0,281829.0
2.0,1.0,36.0,0.0
1.0,1.0,36.0,170619.0
1.0,2.0,40.0,0.0
1.0,1.0,37.0,112695.0
2.0,1.0,36.0,77870.0
2.0,2.0,31.0,0.0
1.0,1.0,37.0,916.0
1.0,1.0,40.0,231759.0
1.0,2.0,34.0,583.0
1.0,2.0,35.0,62896.0
2.0,1.0,44.0,14202.0
2.0,1.0,37.0,367670.0
1.0,1.0,48.0,325.0
1.0,1.0,43.0,38324.0
1.0,1.0,46.0,189724.0
1.0,2.0,36.0,314318.0
2.0,2.0,34.0,46413.0
2.0,1.0,34.0,186189.0
2.0,2.0,41.0,23216.0
1.0,2.0,41.0,-317.0
1.0,1.0,44.0,90547.0
1.0,1.0,43.0,30769.0
1.0,1.0,44.0,1329.0
1.0,1.0,36.0,8517.0
2.0,2.0,42.0,78291.0
2.0,1.0,38.0,365427.0
5.0,2.0,37.0,36712.0
2.0,1.0,40.0,74985.0
3.0,2.0,40.0,2569.0
1.0,1.0,36.0,4585.0
5.0,1.0,42.0,204017.0
3.0,2.0,38.0,37693.0
2.0,1.0,36.0,5440.0
1.0,1.0,40.0,95972.0
2.0,2.0,37.0,112091.0
1.0,1.0,42.0,168289.0
1.0,2.0,34.0,20979.0
1.0,1.0,31.0,1216.0
1.0,1.0,47.0,54799.0
3.0,2.0,34.0,6569.0
2.0,2.0,40.0,193773.0
2.0,1.0,45.0,34905.0
2.0,2.0,45.0,0.0
2.0,1.0,45.0,12751.0
3.0,1.0,45.0,55385.0
2.0,1.0,39.0,18557.0
1.0,1.0,36.0,18958.0
2.0,1.0,33.0,17999.0
2.0,1.0,35.0,274599.0
3.0,1.0,36.0,326.0
2.0,1.0,38.0,296437.0
2.0,1.0,39.0,3074.0
1.0,1.0,49.0,376186.0
2.0,2.0,47.0,190211.0
1.0,2.0,36.0,792.0
1.0,1.0,44.0,188.0
2.0,1.0,39.0,22219.0
1.0,1.0,40.0,4024.0
1.0,2.0,47.0,26413.0
2.0,2.0,31.0,8024.0
2.0,1.0,38.0,67061.0
2.0,2.0,34.0,2184.0
2.0,1.0,36.0,4761.0
2.0,3.0,40.0,2922.0
1.0,1.0,38.0,475.0
1.0,1.0,41.0,390.0
1.0,1.0,34.0,124486.0
2.0,1.0,37.0,211808.0
1.0,2.0,41.0,31452.0
2.0,2.0,38.0,176579.0
1.0,2.0,35.0,5925.0
3.0,1.0,48.0,0.0
1.0,2.0,33.0,21189.0
3.0,2.0,34.0,334628.0
1.0,2.0,48.0,112789.0
1.0,1.0,39.0,8852.0
2.0,1.0,41.0,9632.0
1.0,1.0,35.0,205.0
3.0,2.0,35.0,275659.0
2.0,2.0,36.0,149931.0
1.0,2.0,36.0,45010.0
2.0,1.0,36.0,37129.0
3.0,1.0,36.0,0.0
2.0,1.0,45.0,197600.0
2.0,2.0,35.0,21708.0
2.0,1.0,42.0,-52.0
2.0,1.0,39.0,136032.0
2.0,2.0,39.0,273651.0
3.0,2.0,44.0,102274.0
1.0,2.0,42.0,836.0
2.0,1.0,48.0,92806.0
1.0,1.0,38.0,18924.0
1.0,2.0,41.0,345075.0
1.0,2.0,45.0,287.0
1.0,1.0,37.0,1405.0
1.0,1.0,36.0,170953.0
2.0,2.0,39.0,119466.0
2.0,2.0,36.0,32263.0
2.0,1.0,44.0,11506.0
3.0,2.0,34.0,74012.0
3.0,2.0,35.0,16958.0
1.0,2.0,34.0,4400.0
2.0,2.0,36.0,182.0
1.0,1.0,38.0,2500.0
1.0,2.0,31.0,125086.0
1.0,1.0,44.0,634.0
2.0,1.0,45.0,112987.0
1.0,1.0,49.0,20604.0
1.0,2.0,42.0,166708.0
2.0,2.0,44.0,49699.0
5.0,2.0,40.0,178069.0
3.0,2.0,47.0,-18.0
1.0,1.0,40.0,4950.0
1.0,1.0,33.0,21107.0
2.0,1.0,45.0,130950.0
3.0,2.0,31.0,80928.0
2.0,3.0,49.0,16336.0
3.0,2.0,32.0,326.0
1.0,1.0,46.0,178517.0
2.0,2.0,36.0,19649.0
1.0,1.0,37.0,16750.0
2.0,2.0,43.0,6768.0
2.0,1.0,35.0,135227.0
3.0,1.0,30.0,67730.0
1.0,2.0,32.0,55773.0
1.0,1.0,35.0,3888.0
2.0,1.0,39.0,103566.0
1.0,1.0,46.0,8756.0
2.0,2.0,36.0,15061.0
1.0,2.0,35.0,41327.0
2.0,1.0,41.0,188.0
2.0,1.0,46.0,390.0
2.0,2.0,36.0,193097.0
2.0,1.0,38.0,5705.0
2.0,1.0,35.0,170413.0
2.0,1.0,31.0,18764.0
2.0,2.0,31.0,300.0
3.0,2.0,32.0,150201.0
1.0,2.0,31.0,2930.0
2.0,2.0,30.0,15556.0
1.0,2.0,48.0,102771.0
1.0,1.0,43.0,3956.0
1.0,1.0,45.0,2369.0
2.0,1.0,40.0,172935.0
1.0,1.0,44.0,14960.0
2.0,3.0,32.0,10591.0
1.0,1.0,37.0,271115.0
2.0,2.0,38.0,2395.0
2.0,2.0,38.0,46005.0
2.0,1.0,45.0,142001.0
1.0,2.0,40.0,15563.0
3.0,2.0,33.0,0.0
2.0,2.0,41.0,80920.0
1.0,2.0,44.0,72763.0
2.0,2.0,36.0,123474.0
2.0,2.0,37.0,72034.0
2.0,2.0,34.0,144953.0
2.0,2.0,49.0,41638.0
2.0,1.0,41.0,1075.0
1.0,2.0,38.0,67046.0
2.0,2.0,33.0,0.0
2.0,2.0,34.0,77846.0
2.0,1.0,47.0,34664.0
2.0,1.0,38.0,4437.0
2.0,1.0,33.0,26597.0
1.0,1.0,41.0,396975.0
2.0,2.0,49.0,19111.0
1.0,1.0,37.0,0.0
1.0,2.0,32.0,49571.0
1.0,1.0,44.0,4825.0
1.0,1.0,49.0,1092.0
3.0,2.0,33.0,0.0
2.0,2.0,34.0,50281.0
1.0,2.0,36.0,167094.0
3.0,1.0,48.0,0.0
2.0,2.0,35.0,90972.0
1.0,2.0,43.0,59.0
5.0,1.0,37.0,452600.0
1.0,2.0,39.0,235799.0
3.0,1.0,45.0,8133.0
1.0,1.0,48.0,0.0
2.0,1.0,48.0,6450.0
1.0,1.0,44.0,3893.0
3.0,2.0,37.0,22629.0
2.0,2.0,37.0,24927.0
1.0,1.0,35.0,15193.0
3.0,1.0,45.0,24591.0
1.0,1.0,43.0,2878.0
2.0,1.0,49.0,9983.0
1.0,2.0,39.0,2758.0
2.0,1.0,47.0,40390.0
2.0,1.0,42.0,162880.0
2.0,2.0,38.0,95925.0
3.0,2.0,51.0,24070.0
2.0,1.0,54.0,41190.0
3.0,1.0,50.0,254893.0
1.0,1.0,50.0,35117.0
1.0,1.0,50.0,0.0
3.0,1.0,52.0,28541.0
3.0,1.0,51.0,13386.0
3.0,1.0,56.0,0.0
3.0,3.0,55.0,23498.0
2.0,1.0,50.0,47053.0
2.0,1.0,50.0,14123.0
3.0,1.0,52.0,8145.0
2.0,1.0,51.0,98588.0
3.0,2.0,52.0,56327.0
2.0,2.0,52.0,86826.0
1.0,1.0,52.0,82390.0
1.0,1.0,50.0,350340.0
2.0,1.0,54.0,18398.0
3.0,1.0,50.0,41087.0
3.0,2.0,51.0,0.0
3.0,1.0,53.0,88702.0
2.0,1.0,60.0,46344.0
2.0,1.0,50.0,5519.0
2.0,2.0,51.0,29628.0
3.0,1.0,61.0,281967.0
2.0,1.0,61.0,81647.0
2.0,1.0,50.0,110406.0
3.0,2.0,54.0,142032.0
1.0,2.0,48.0,56672.0
3.0,1.0,51.0,38302.0
3.0,1.0,52.0,16290.0
3.0,1.0,57.0,390.0
2.0,1.0,50.0,83134.0
3.0,1.0,52.0,57470.0
3.0,2.0,59.0,7451.0
1.0,1.0,51.0,4704.0
2.0,1.0,51.0,0.0
2.0,1.0,52.0,31511.0
1.0,1.0,50.0,1858.0
2.0,1.0,50.0,5622.0
2.0,1.0,50.0,3664.0
2.0,1.0,49.0,94916.0
1.0,1.0,63.0,264.0
2.0,2.0,56.0,37624.0
2.0,1.0,53.0,278127.0
2.0,1.0,50.0,18865.0
2.0,1.0,51.0,1041.0
2.0,1.0,51.0,46094.0
1.0,1.0,51.0,346225.0
1.0,1.0,50.0,390.0
3.0,1.0,60.0,17495.0
2.0,1.0,51.0,45012.0
2.0,2.0,52.0,19626.0
5.0,2.0,55.0,69257.0
1.0,1.0,60.0,69956.0
3.0,1.0,52.0,3997.0
3.0,1.0,61.0,2500.0
3.0,1.0,57.0,759.0
3.0,1.0,50.0,390.0
3.0,3.0,52.0,0.0
3.0,1.0,47.0,1772.0
3.0,2.0,60.0,46362.0
1.0,1.0,55.0,97719.0
1.0,2.0,55.0,284334.0
2.0,1.0,47.0,99823.0
2.0,1.0,50.0,280809.0
1.0,1.0,50.0,245193.0
1.0,1.0,50.0,18831.0
1.0,1.0,50.0,0.0
1.0,2.0,50.0,829.0
1.0,2.0,50.0,-6676.0
3.0,2.0,52.0,50717.0
1.0,1.0,52.0,293481.0
3.0,1.0,51.0,14962.0
2.0,1.0,64.0,1922.0
2.0,1.0,52.0,50757.0
2.0,1.0,52.0,6954.0
1.0,1.0,59.0,5066.0
1.0,1.0,53.0,13331.0
2.0,1.0,54.0,1413.0
2.0,1.0,53.0,70820.0
6.0,1.0,66.0,143994.0
3.0,1.0,55.0,208273.0
3.0,2.0,53.0,19165.0
3.0,1.0,53.0,-3.0
3.0,3.0,57.0,19071.0
1.0,1.0,55.0,59881.0
2.0,1.0,57.0,14496.0
2.0,1.0,53.0,5397.0
3.0,2.0,56.0,33928.0
1.0,1.0,57.0,262719.0
1.0,1.0,64.0,427038.0
2.0,1.0,54.0,186.0
1.0,1.0,67.0,275.0
1.0,1.0,58.0,9211.0
2.0,1.0,59.0,197792.0
3.0,1.0,60.0,135775.0
3.0,1.0,55.0,21372.0
1.0,2.0,54.0,48092.0
3.0,1.0,57.0,1472.0
3.0,1.0,56.0,49897.0
2.0,2.0,55.0,31081.0
3.0,1.0,53.0,48684.0
2.0,1.0,55.0,155389.0
1.0,3.0,57.0,70051.0
1.0,2.0,59.0,0.0
2.0,1.0,70.0,12216.0
2.0,2.0,56.0,19977.0
1.0,1.0,70.0,106813.0
2.0,1.0,54.0,20706.0
2.0,2.0,54.0,37720.0
2.0,2.0,56.0,89560.0
3.0,1.0,56.0,274210.0
2.0,1.0,53.0,17946.0
2.0,1.0,56.0,48895.0
2.0,1.0,55.0,6854.0
2.0,1.0,55.0,780.0
3.0,2.0,57.0,170.0
2.0,1.0,54.0,108075.0
2.0,1.0,58.0,382.0
3.0,1.0,54.0,447670.0
2.0,1.0,55.0,13139.0
1.0,1.0,54.0,22413.0
2.0,1.0,59.0,-3182.0
1.0,1.0,54.0,1261.0
2.0,1.0,54.0,48556.0
2.0,2.0,64.0,568532.0
2.0,1.0,53.0,4975.0
1.0,1.0,53.0,17530.0
1.0,1.0,68.0,8207.0
1.0,1.0,53.0,9527.0
1.0,1.0,57.0,87313.0
1.0,1.0,54.0,60500.0
1.0,1.0,58.0,13620.0
1.0,1.0,69.0,3658.0
3.0,1.0,67.0,186797.0
2.0,1.0,65.0,1269.0
1.0,1.0,54.0,23959.0
1.0,1.0,58.0,0.0
1.0,1.0,58.0,55262.0
1.0,1.0,55.0,14202.0
2.0,1.0,53.0,-11.0
3.0,1.0,53.0,271508.0
1.0,1.0,54.0,-281.0
2.0,1.0,56.0,93983.0
1.0,2.0,27.0,375.0
2.0,3.0,59.0,82172.0
3.0,2.0,26.0,6450.0
2.0,1.0,37.0,67374.0
2.0,2.0,35.0,29728.0
2.0,1.0,32.0,13070.0
2.0,2.0,28.0,35208.0
3.0,1.0,30.0,1483.0
3.0,1.0,34.0,53748.0
1.0,2.0,26.0,959.0
2.0,2.0,24.0,16704.0
3.0,1.0,49.0,60335.0
4.0,2.0,26.0,42086.0
2.0,1.0,34.0,65883.0
1.0,2.0,30.0,8939.0
3.0,1.0,35.0,390.0
1.0,2.0,27.0,4676.0
2.0,1.0,26.0,128720.0
2.0,1.0,27.0,25547.0
3.0,1.0,56.0,59524.0
2.0,2.0,27.0,16557.0
1.0,2.0,28.0,125679.0
1.0,2.0,47.0,6573.0
2.0,2.0,35.0,42174.0
2.0,2.0,29.0,10450.0
2.0,2.0,29.0,0.0
2.0,2.0,24.0,128499.0
1.0,2.0,24.0,85123.0
2.0,2.0,35.0,24306.0
1.0,2.0,25.0,-46.0
1.0,2.0,26.0,5323.0
1.0,2.0,29.0,0.0
1.0,2.0,28.0,12018.0
5.0,2.0,27.0,106852.0
3.0,1.0,23.0,5373.0
3.0,2.0,27.0,94699.0
1.0,2.0,24.0,4848.0
2.0,2.0,25.0,354626.0
2.0,2.0,30.0,106911.0
2.0,1.0,26.0,358897.0
1.0,2.0,29.0,3462.0
3.0,1.0,51.0,26496.0
2.0,1.0,25.0,83005.0
1.0,2.0,27.0,14671.0
1.0,2.0,28.0,65024.0
2.0,2.0,26.0,291861.0
1.0,2.0,24.0,0.0
1.0,2.0,28.0,0.0
1.0,2.0,30.0,777.0
1.0,2.0,27.0,43616.0
2.0,2.0,24.0,39604.0
2.0,2.0,30.0,140.0
3.0,1.0,22.0,16358.0
1.0,2.0,27.0,1000.0
3.0,1.0,29.0,15008.0
2.0,2.0,29.0,77494.0
1.0,2.0,28.0,176925.0
2.0,2.0,24.0,8031.0
2.0,2.0,29.0,120844.0
3.0,1.0,27.0,7098.0
2.0,2.0,29.0,135195.0
1.0,2.0,25.0,27990.0
2.0,2.0,29.0,18872.0
2.0,1.0,29.0,112676.0
1.0,2.0,29.0,19006.0
1.0,2.0,26.0,187336.0
2.0,2.0,28.0,0.0
1.0,2.0,26.0,166511.0
1.0,2.0,27.0,375023.0
2.0,1.0,28.0,435.0
2.0,2.0,26.0,49119.0
1.0,2.0,28.0,49550.0
2.0,2.0,34.0,367463.0
1.0,2.0,29.0,2463.0
2.0,1.0,28.0,8432.0
2.0,1.0,28.0,25537.0
3.0,1.0,28.0,3558.0
2.0,1.0,27.0,48292.0
1.0,2.0,27.0,5888.0
1.0,2.0,33.0,14118.0
2.0,1.0,24.0,19915.0
1.0,2.0,29.0,3807.0
2.0,2.0,35.0,48108.0
1.0,2.0,30.0,596.0
2.0,2.0,23.0,48570.0
2.0,1.0,24.0,19891.0
1.0,2.0,27.0,46588.0
1.0,2.0,29.0,1639.0
1.0,2.0,28.0,37325.0
1.0,2.0,30.0,1432.0
2.0,2.0,29.0,3334.0
2.0,2.0,28.0,182416.0
2.0,2.0,28.0,968.0
2.0,1.0,29.0,390.0
2.0,2.0,27.0,57697.0
2.0,2.0,25.0,3887.0
1.0,1.0,34.0,30376.0
2.0,1.0,25.0,52207.0
2.0,1.0,30.0,0.0
1.0,2.0,28.0,21333.0
2.0,2.0,39.0,30633.0
1.0,2.0,29.0,0.0
1.0,2.0,26.0,103705.0
2.0,2.0,24.0,65744.0
1.0,2.0,29.0,19833.0
1.0,2.0,27.0,2978.0
2.0,1.0,38.0,8868.0
2.0,2.0,22.0,22353.0
2.0,2.0,22.0,30324.0
2.0,1.0,23.0,40439.0
1.0,2.0,23.0,10210.0
2.0,2.0,23.0,729.0
2.0,2.0,24.0,90929.0
2.0,2.0,25.0,28518.0
2.0,2.0,25.0,215036.0
2.0,2.0,26.0,0.0
2.0,2.0,26.0,55892.0
3.0,1.0,48.0,1102.0
1.0,2.0,30.0,92909.0
2.0,1.0,33.0,52901.0
2.0,2.0,28.0,40236.0
2.0,2.0,22.0,51417.0
1.0,2.0,22.0,4112.0
2.0,2.0,22.0,18021.0
3.0,2.0,23.0,1330.0
1.0,1.0,44.0,0.0
1.0,2.0,26.0,134780.0
1.0,1.0,35.0,23693.0
2.0,1.0,23.0,6584.0
2.0,2.0,22.0,77408.0
2.0,2.0,22.0,61558.0
2.0,2.0,23.0,50614.0
2.0,2.0,23.0,5699.0
3.0,2.0,23.0,27588.0
2.0,2.0,23.0,26001.0
1.0,2.0,22.0,4536.0
2.0,2.0,22.0,11222.0
2.0,2.0,22.0,11970.0
2.0,2.0,22.0,68969.0
1.0,2.0,22.0,12831.0
2.0,2.0,22.0,19502.0
2.0,2.0,24.0,24835.0
2.0,2.0,24.0,17220.0
1.0,2.0,24.0,3621.0
2.0,2.0,23.0,9438.0
3.0,2.0,23.0,14816.0
2.0,2.0,21.0,19039.0
2.0,2.0,22.0,0.0
2.0,2.0,22.0,24874.0
3.0,2.0,22.0,2498.0
2.0,2.0,24.0,396.0
2.0,2.0,22.0,46403.0
2.0,2.0,23.0,900.0
1.0,2.0,22.0,19458.0
2.0,2.0,22.0,19759.0
2.0,2.0,23.0,15596.0
1.0,2.0,23.0,3413.0
1.0,2.0,22.0,50813.0
1.0,1.0,22.0,64525.0
3.0,0.0,23.0,14702.0
2.0,2.0,23.0,14191.0
2.0,1.0,23.0,27997.0
2.0,2.0,22.0,49619.0
3.0,2.0,23.0,30051.0
2.0,2.0,23.0,68594.0
3.0,2.0,23.0,32644.0
1.0,2.0,24.0,16582.0
1.0,2.0,25.0,26376.0
1.0,2.0,25.0,69614.0
1.0,2.0,25.0,30077.0
2.0,2.0,26.0,119269.0
1.0,2.0,26.0,200849.0
2.0,2.0,22.0,14645.0
2.0,1.0,22.0,30525.0
3.0,2.0,23.0,11329.0
1.0,2.0,24.0,35138.0
2.0,2.0,21.0,10109.0
1.0,2.0,25.0,119788.0
1.0,2.0,25.0,1288.0
2.0,1.0,30.0,65460.0
3.0,1.0,23.0,30380.0
2.0,2.0,31.0,30532.0
3.0,2.0,22.0,1650.0
2.0,1.0,35.0,1175.0
1.0,2.0,23.0,23809.0
2.0,2.0,24.0,14518.0
2.0,2.0,25.0,28709.0
2.0,2.0,22.0,27762.0
1.0,2.0,37.0,315.0
1.0,1.0,38.0,108390.0
2.0,2.0,22.0,44593.0
2.0,2.0,24.0,58692.0
2.0,2.0,22.0,0.0
2.0,2.0,25.0,139019.0
2.0,1.0,26.0,7086.0
1.0,2.0,24.0,57802.0
1.0,2.0,25.0,177.0
1.0,2.0,27.0,0.0
2.0,2.0,21.0,9696.0
2.0,2.0,22.0,38633.0
2.0,2.0,23.0,43634.0
3.0,2.0,23.0,7285.0
2.0,2.0,23.0,90508.0
1.0,2.0,23.0,-22.0
2.0,2.0,25.0,80374.0
2.0,2.0,25.0,81477.0
3.0,2.0,23.0,49971.0
2.0,2.0,23.0,13429.0
1.0,2.0,24.0,7353.0
2.0,2.0,24.0,28277.0
3.0,2.0,24.0,0.0
2.0,2.0,24.0,72184.0
2.0,2.0,24.0,7127.0
2.0,1.0,24.0,17599.0
2.0,2.0,24.0,89608.0
2.0,1.0,24.0,46437.0
2.0,2.0,24.0,1513.0
2.0,1.0,23.0,579.0
2.0,2.0,26.0,390.0
2.0,1.0,23.0,79874.0
2.0,2.0,23.0,21699.0
1.0,2.0,24.0,78744.0
1.0,2.0,24.0,390.0
1.0,2.0,24.0,0.0
2.0,2.0,24.0,9739.0
2.0,2.0,24.0,13118.0
1.0,2.0,24.0,35871.0
1.0,2.0,24.0,76025.0
2.0,2.0,24.0,12954.0
2.0,1.0,25.0,7766.0
2.0,2.0,25.0,6714.0
1.0,2.0,26.0,2871.0
3.0,2.0,26.0,113707.0
5.0,2.0,22.0,24979.0
3.0,2.0,23.0,25046.0
2.0,2.0,23.0,21775.0
3.0,2.0,22.0,24729.0
1.0,2.0,23.0,8356.0
2.0,2.0,24.0,83590.0
1.0,2.0,24.0,8506.0
2.0,2.0,24.0,3587.0
2.0,1.0,25.0,90371.0
1.0,2.0,25.0,40083.0
1.0,2.0,26.0,297.0
1.0,2.0,26.0,7271.0
2.0,2.0,25.0,-2.0
2.0,1.0,25.0,27458.0
2.0,2.0,25.0,67588.0
1.0,2.0,25.0,0.0
1.0,2.0,26.0,111306.0
2.0,1.0,26.0,3761.0
2.0,2.0,26.0,6220.0
1.0,2.0,26.0,49392.0
1.0,2.0,27.0,13060.0
1.0,2.0,27.0,21275.0
2.0,2.0,27.0,895.0
1.0,2.0,27.0,183468.0
1.0,2.0,27.0,96441.0
2.0,2.0,27.0,8476.0
2.0,1.0,22.0,121522.0
2.0,2.0,23.0,68410.0
1.0,2.0,23.0,3030.0
2.0,2.0,24.0,57674.0
1.0,2.0,24.0,22504.0
1.0,2.0,22.0,49772.0
1.0,2.0,23.0,4357.0
2.0,1.0,24.0,34983.0
2.0,2.0,24.0,322.0
1.0,2.0,24.0,34106.0
5.0,2.0,26.0,293880.0
2.0,2.0,23.0,892.0
2.0,2.0,25.0,140286.0
2.0,2.0,23.0,71975.0
3.0,2.0,23.0,30660.0
2.0,2.0,23.0,-15.0
2.0,2.0,25.0,46953.0
1.0,2.0,23.0,48771.0
1.0,2.0,24.0,59267.0
2.0,2.0,24.0,50096.0
2.0,1.0,25.0,7788.0
2.0,2.0,23.0,13107.0
1.0,2.0,24.0,19403.0
2.0,2.0,22.0,34970.0
2.0,2.0,22.0,16653.0
2.0,2.0,24.0,14329.0
1.0,2.0,23.0,23225.0
2.0,1.0,23.0,27222.0
2.0,2.0,24.0,0.0
1.0,2.0,24.0,20933.0
3.0,1.0,25.0,63214.0
2.0,2.0,25.0,34084.0
1.0,2.0,27.0,5886.0
5.0,2.0,27.0,152330.0
1.0,2.0,30.0,0.0
3.0,2.0,25.0,0.0
2.0,2.0,25.0,22579.0
2.0,2.0,24.0,35660.0
1.0,2.0,25.0,38153.0
1.0,2.0,25.0,259.0
2.0,2.0,25.0,4120.0
3.0,2.0,25.0,198768.0
2.0,2.0,25.0,19112.0
2.0,2.0,26.0,47510.0
1.0,2.0,23.0,45707.0
