shot_id,game_id,lat,lon,minutes_remaining,playoffs,season,shot_distance,shot_type,shot_made_flag
8404,20500507,33.9043,-118.0728,7,0,2005-06,24,3PT Field Goal,0.0
8405,20500507,33.8863,-118.0598,4,0,2005-06,26,3PT Field Goal,0.0
8406,20500507,33.8383,-118.2688,2,0,2005-06,20,2PT Field Goal,0.0
8407,20500507,34.0443,-118.2698,9,0,2005-06,0,2PT Field Goal,1.0
8408,20500507,34.0443,-118.2698,8,0,2005-06,0,2PT Field Goal,1.0
8410,20500507,33.9523,-118.0448,6,0,2005-06,24,3PT Field Goal,0.0
8411,20500507,34.0083,-118.2538,5,0,2005-06,3,2PT Field Goal,1.0
8412,20500507,34.0443,-118.2698,3,0,2005-06,0,2PT Field Goal,0.0
8413,20500507,34.0413,-118.1758,1,0,2005-06,9,2PT Field Goal,1.0
8414,20500507,33.6433,-118.0708,0,0,2005-06,44,3PT Field Goal,0.0
8415,20500507,34.0443,-118.2698,7,0,2005-06,0,2PT Field Goal,1.0
8416,20500507,33.9603,-118.4968,6,0,2005-06,24,3PT Field Goal,1.0
8417,20500507,33.9393,-118.4928,5,0,2005-06,24,3PT Field Goal,0.0
8418,20500507,33.8253,-118.1618,10,0,2005-06,24,3PT Field Goal,0.0
8419,20500507,33.8893,-118.1668,7,0,2005-06,18,2PT Field Goal,0.0
8420,20500507,34.0583,-118.0428,7,0,2005-06,22,3PT Field Goal,0.0
8421,20500507,33.7943,-118.2028,6,0,2005-06,25,3PT Field Goal,1.0
8422,20500507,33.8423,-118.4008,5,0,2005-06,24,3PT Field Goal,0.0
8423,20500507,33.8763,-118.3778,4,0,2005-06,19,2PT Field Goal,0.0
8424,20500507,33.8273,-118.1628,3,0,2005-06,24,3PT Field Goal,0.0
8425,20500507,34.0443,-118.2698,2,0,2005-06,0,2PT Field Goal,1.0
8426,20500507,34.0443,-118.2698,2,0,2005-06,0,2PT Field Goal,0.0
8427,20500507,33.8293,-118.1568,0,0,2005-06,24,3PT Field Goal,0.0
8428,20500507,34.0443,-118.2698,0,0,2005-06,0,2PT Field Goal,1.0
8429,20500512,33.8913,-118.4148,10,0,2005-06,21,2PT Field Goal,1.0
8430,20500512,34.0443,-118.2698,6,0,2005-06,0,2PT Field Goal,1.0
8431,20500512,33.8813,-118.0528,5,0,2005-06,27,3PT Field Goal,0.0
8432,20500512,34.0443,-118.2698,4,0,2005-06,0,2PT Field Goal,1.0
8434,20500512,33.8813,-118.1188,0,0,2005-06,22,2PT Field Goal,0.0
8435,20500512,33.9063,-118.4788,0,0,2005-06,25,3PT Field Goal,1.0
8437,20500512,33.8933,-118.1368,4,0,2005-06,20,2PT Field Goal,0.0
8438,20500512,33.8653,-118.3618,3,0,2005-06,20,2PT Field Goal,0.0
8439,20500512,33.8533,-118.4488,2,0,2005-06,26,3PT Field Goal,0.0
8440,20500512,34.0443,-118.2698,0,0,2005-06,0,2PT Field Goal,0.0
8441,20500512,33.8863,-118.3848,3,0,2005-06,19,2PT Field Goal,0.0
8443,20500512,33.4593,-118.4568,0,0,2005-06,61,3PT Field Goal,0.0
8444,20500512,33.8983,-118.1258,4,0,2005-06,20,2PT Field Goal,0.0
8445,20500512,33.8403,-118.0928,4,0,2005-06,27,3PT Field Goal,0.0
8446,20500512,34.0443,-118.2698,3,0,2005-06,0,2PT Field Goal,0.0
8447,20500512,33.8993,-118.3688,1,0,2005-06,17,2PT Field Goal,1.0
8449,20500512,33.9393,-118.4438,0,0,2005-06,20,2PT Field Goal,1.0
8450,20500532,33.9123,-118.3878,9,0,2005-06,17,2PT Field Goal,0.0
8451,20500532,33.9863,-118.1158,8,0,2005-06,16,2PT Field Goal,1.0
8452,20500532,34.0443,-118.1528,4,0,2005-06,11,2PT Field Goal,1.0
8453,20500532,33.8353,-118.4178,2,0,2005-06,25,3PT Field Goal,1.0
8454,20500532,33.8983,-118.1528,9,0,2005-06,18,2PT Field Goal,0.0
8455,20500532,33.7913,-118.1488,8,0,2005-06,28,3PT Field Goal,0.0
8456,20500532,34.0443,-118.4408,5,0,2005-06,17,2PT Field Goal,0.0
8457,20500532,33.8423,-118.4178,5,0,2005-06,25,3PT Field Goal,0.0
8458,20500532,33.9903,-118.1258,4,0,2005-06,15,2PT Field Goal,1.0
8459,20500532,33.9443,-118.2638,3,0,2005-06,10,2PT Field Goal,1.0
8460,20500532,34.0323,-118.2498,2,0,2005-06,2,2PT Field Goal,1.0
8461,20500532,33.8043,-118.3958,0,0,2005-06,27,3PT Field Goal,0.0
8462,20500532,34.0373,-118.2858,8,0,2005-06,1,2PT Field Goal,1.0
8463,20500532,34.0313,-118.2898,7,0,2005-06,2,2PT Field Goal,0.0
8465,20500532,33.9733,-118.4238,5,0,2005-06,16,2PT Field Goal,0.0
8466,20500532,34.0243,-118.2948,5,0,2005-06,3,2PT Field Goal,1.0
8467,20500532,33.9763,-118.2598,4,0,2005-06,6,2PT Field Goal,0.0
8468,20500532,33.9303,-118.4208,3,0,2005-06,18,2PT Field Goal,0.0
8470,20500532,34.0393,-118.4258,5,0,2005-06,15,2PT Field Goal,0.0
8471,20500532,34.0453,-118.4698,4,0,2005-06,20,2PT Field Goal,1.0
8472,20500532,33.9503,-118.1218,3,0,2005-06,17,2PT Field Goal,1.0
8473,20500532,34.0503,-118.0678,3,0,2005-06,20,2PT Field Goal,0.0
8475,20500532,34.0443,-118.4468,1,0,2005-06,17,2PT Field Goal,0.0
8476,20500532,34.0293,-118.2498,1,0,2005-06,2,2PT Field Goal,1.0
8477,20500532,34.0083,-118.3998,0,0,2005-06,13,2PT Field Goal,0.0
8479,20500547,33.9733,-118.2288,8,0,2005-06,8,2PT Field Goal,0.0
8480,20500547,33.8553,-118.3948,5,0,2005-06,22,2PT Field Goal,1.0
8481,20500547,33.8153,-118.1398,5,0,2005-06,26,3PT Field Goal,0.0
8483,20500547,33.9603,-118.2238,2,0,2005-06,9,2PT Field Goal,0.0
8484,20500547,34.0113,-118.3188,1,0,2005-06,5,2PT Field Goal,1.0
8485,20500547,34.0503,-118.1268,11,0,2005-06,14,2PT Field Goal,1.0
8486,20500547,34.0573,-118.1138,9,0,2005-06,15,2PT Field Goal,1.0
8487,20500547,33.8863,-118.4158,4,0,2005-06,21,2PT Field Goal,1.0
8488,20500547,33.8203,-118.1418,3,0,2005-06,25,3PT Field Goal,0.0
8489,20500547,34.0493,-118.1298,3,0,2005-06,14,2PT Field Goal,0.0
8491,20500547,33.8473,-118.1068,11,0,2005-06,25,3PT Field Goal,1.0
8492,20500547,33.9733,-118.1238,9,0,2005-06,16,2PT Field Goal,0.0
8493,20500547,33.8753,-118.1268,6,0,2005-06,22,2PT Field Goal,1.0
8494,20500547,33.9603,-118.2388,4,0,2005-06,8,2PT Field Goal,0.0
8495,20500547,34.0603,-118.0338,0,0,2005-06,23,3PT Field Goal,0.0
8496,20500547,33.9403,-118.4308,8,0,2005-06,19,2PT Field Goal,1.0
8497,20500547,33.9533,-118.4468,7,0,2005-06,19,2PT Field Goal,1.0
8498,20500547,33.9173,-118.1118,4,0,2005-06,20,2PT Field Goal,1.0
8499,20500547,34.0633,-118.4568,3,0,2005-06,18,2PT Field Goal,0.0
8500,20500547,33.8633,-118.1878,1,0,2005-06,19,2PT Field Goal,1.0
8501,20500547,34.0293,-118.4588,0,0,2005-06,18,2PT Field Goal,0.0
8502,20500563,33.9783,-118.1088,11,0,2005-06,17,2PT Field Goal,1.0
8503,20500563,34.0443,-118.2698,10,0,2005-06,0,2PT Field Goal,1.0
8504,20500563,33.9453,-118.4408,9,0,2005-06,19,2PT Field Goal,1.0
8505,20500563,33.7963,-118.2258,9,0,2005-06,25,3PT Field Goal,0.0
8506,20500563,33.8403,-118.4008,4,0,2005-06,24,3PT Field Goal,1.0
8507,20500563,33.9243,-118.3588,4,0,2005-06,14,2PT Field Goal,0.0
8508,20500563,33.8843,-118.4518,3,0,2005-06,24,3PT Field Goal,1.0
8509,20500563,34.0443,-118.2698,2,0,2005-06,0,2PT Field Goal,1.0
8512,20500563,33.8703,-118.4468,3,0,2005-06,24,3PT Field Goal,0.0
8513,20500563,33.7863,-118.3748,0,0,2005-06,27,3PT Field Goal,1.0
8514,20500563,33.9043,-118.0548,0,0,2005-06,25,3PT Field Goal,0.0
8515,20500563,33.8613,-118.3998,9,0,2005-06,22,2PT Field Goal,0.0
8516,20500563,33.8343,-118.3238,8,0,2005-06,21,2PT Field Goal,1.0
8517,20500563,33.8913,-118.4148,6,0,2005-06,21,2PT Field Goal,1.0
8518,20500563,33.8503,-118.2588,5,0,2005-06,19,2PT Field Goal,0.0
8519,20500563,33.9503,-118.2158,1,0,2005-06,10,2PT Field Goal,1.0
8520,20500563,34.0413,-118.4948,0,0,2005-06,22,3PT Field Goal,0.0
8521,20500563,34.0443,-118.4338,7,0,2005-06,16,2PT Field Goal,0.0
8522,20500563,33.8553,-118.1908,6,0,2005-06,20,2PT Field Goal,0.0
8523,20500563,34.0473,-118.0828,5,0,2005-06,18,2PT Field Goal,1.0
8524,20500563,33.9963,-118.3518,4,0,2005-06,9,2PT Field Goal,0.0
8525,20500563,33.8883,-118.1758,3,0,2005-06,18,2PT Field Goal,0.0
8526,20500563,33.9303,-118.1318,2,0,2005-06,17,2PT Field Goal,1.0
8528,20500563,34.0503,-118.0878,1,0,2005-06,18,2PT Field Goal,0.0
8529,20500563,33.9953,-118.0878,1,0,2005-06,18,2PT Field Goal,1.0
8530,20500563,33.9653,-118.4488,4,0,2005-06,19,2PT Field Goal,0.0
8531,20500563,33.9043,-118.0578,3,0,2005-06,25,3PT Field Goal,0.0
8534,20500563,33.8473,-118.4098,1,0,2005-06,24,3PT Field Goal,0.0
8535,20500563,34.0443,-118.2698,0,0,2005-06,0,2PT Field Goal,1.0
8536,20500563,33.8343,-118.4108,0,0,2005-06,25,3PT Field Goal,0.0
8537,20500573,33.9453,-118.3468,11,0,2005-06,12,2PT Field Goal,1.0
8539,20500573,33.8943,-118.3358,8,0,2005-06,16,2PT Field Goal,0.0
8540,20500573,34.0443,-118.4588,6,0,2005-06,18,2PT Field Goal,1.0
8542,20500573,33.8353,-118.1218,5,0,2005-06,25,3PT Field Goal,0.0
8543,20500573,34.0443,-118.2698,3,0,2005-06,0,2PT Field Goal,0.0
8544,20500573,34.0443,-118.2698,2,0,2005-06,0,2PT Field Goal,0.0
8546,20500573,34.0443,-118.2698,0,0,2005-06,0,2PT Field Goal,0.0
8547,20500573,33.8813,-118.1168,3,0,2005-06,22,2PT Field Goal,1.0
8548,20500573,33.7863,-118.2828,2,0,2005-06,25,3PT Field Goal,0.0
8549,20500573,33.9193,-118.3978,1,0,2005-06,17,2PT Field Goal,0.0
8550,20500573,33.9123,-118.1338,0,0,2005-06,18,2PT Field Goal,0.0
8551,20500573,34.0213,-118.1238,9,0,2005-06,14,2PT Field Goal,0.0
8552,20500573,33.8553,-118.4358,7,0,2005-06,25,3PT Field Goal,0.0
8556,20500573,33.8683,-118.0778,1,0,2005-06,26,3PT Field Goal,1.0
8557,20500573,33.8703,-118.0778,0,0,2005-06,25,3PT Field Goal,0.0
8558,20500573,34.0443,-118.2698,0,0,2005-06,0,2PT Field Goal,1.0
8559,20500573,33.9853,-118.0318,11,0,2005-06,24,3PT Field Goal,1.0
8560,20500573,33.8883,-118.4008,10,0,2005-06,20,2PT Field Goal,0.0
8561,20500573,33.9733,-118.1258,9,0,2005-06,16,2PT Field Goal,0.0
8562,20500573,33.8253,-118.1218,6,0,2005-06,26,3PT Field Goal,1.0
8563,20500573,33.8583,-118.4668,5,0,2005-06,27,3PT Field Goal,1.0
8564,20500573,33.9143,-118.4838,4,0,2005-06,25,3PT Field Goal,0.0
8565,20500573,33.9733,-118.2588,3,0,2005-06,7,2PT Field Goal,1.0
8566,20500573,33.9533,-118.3258,3,0,2005-06,10,2PT Field Goal,0.0
8567,20500573,33.9043,-118.4698,2,0,2005-06,24,3PT Field Goal,0.0
8568,20500573,34.0443,-118.2698,1,0,2005-06,0,2PT Field Goal,1.0
8570,20500591,34.0443,-118.2698,9,0,2005-06,0,2PT Field Goal,1.0
8571,20500591,33.8403,-118.2598,9,0,2005-06,20,2PT Field Goal,1.0
8572,20500591,33.8573,-118.2698,8,0,2005-06,18,2PT Field Goal,0.0
8573,20500591,34.0083,-118.2078,7,0,2005-06,7,2PT Field Goal,0.0
8574,20500591,33.7873,-118.2728,6,0,2005-06,25,3PT Field Goal,0.0
8575,20500591,33.8353,-118.2568,5,0,2005-06,20,2PT Field Goal,1.0
8576,20500591,34.0313,-118.2178,3,0,2005-06,5,2PT Field Goal,1.0
8577,20500591,33.9623,-118.2958,2,0,2005-06,8,2PT Field Goal,0.0
8578,20500591,33.9263,-118.2078,2,0,2005-06,13,2PT Field Goal,0.0
8579,20500591,34.0443,-118.2698,1,0,2005-06,0,2PT Field Goal,1.0
8580,20500591,34.0243,-118.4928,5,0,2005-06,22,3PT Field Goal,1.0
8581,20500591,33.9353,-118.3238,4,0,2005-06,12,2PT Field Goal,0.0
8582,20500591,34.0033,-118.1238,4,0,2005-06,15,2PT Field Goal,0.0
8583,20500591,34.0033,-118.2128,3,0,2005-06,7,2PT Field Goal,0.0
8584,20500591,34.0443,-118.2698,3,0,2005-06,0,2PT Field Goal,1.0
8585,20500591,33.8683,-118.1668,1,0,2005-06,20,2PT Field Goal,1.0
8587,20500591,34.0443,-118.2698,0,0,2005-06,0,2PT Field Goal,1.0
8588,20500591,33.8573,-118.4638,11,0,2005-06,26,3PT Field Goal,0.0
8589,20500591,33.8943,-118.3588,11,0,2005-06,17,2PT Field Goal,0.0
8590,20500591,34.0443,-118.2698,10,0,2005-06,0,2PT Field Goal,1.0
8591,20500591,34.0143,-118.3698,9,0,2005-06,10,2PT Field Goal,1.0
8592,20500591,33.8503,-118.1878,8,0,2005-06,21,2PT Field Goal,1.0
8594,20500591,33.8013,-118.1568,7,0,2005-06,26,3PT Field Goal,1.0
8595,20500591,33.8453,-118.4438,6,0,2005-06,26,3PT Field Goal,1.0
8596,20500591,34.0323,-118.0858,5,0,2005-06,18,2PT Field Goal,1.0
8597,20500591,33.7963,-118.1628,4,0,2005-06,27,3PT Field Goal,1.0
8598,20500591,34.0313,-118.1068,4,0,2005-06,16,2PT Field Goal,0.0
8599,20500591,34.0443,-118.2698,2,0,2005-06,0,2PT Field Goal,1.0
8601,20500591,34.0443,-118.2698,0,0,2005-06,0,2PT Field Goal,1.0
8602,20500591,33.9123,-118.1518,0,0,2005-06,17,2PT Field Goal,0.0
8603,20500591,33.8243,-118.1238,10,0,2005-06,26,3PT Field Goal,0.0
8604,20500591,34.0443,-118.2698,10,0,2005-06,0,2PT Field Goal,0.0
8605,20500591,34.0423,-118.1388,9,0,2005-06,13,2PT Field Goal,1.0
8608,20500591,34.0113,-118.2758,6,0,2005-06,3,2PT Field Goal,1.0
8609,20500591,33.8113,-118.1528,5,0,2005-06,26,3PT Field Goal,1.0
8610,20500591,33.8073,-118.1648,4,0,2005-06,25,3PT Field Goal,1.0
8612,20500591,34.0413,-118.4648,3,0,2005-06,19,2PT Field Goal,0.0
8614,20500591,33.8583,-118.0778,2,0,2005-06,26,3PT Field Goal,0.0
8615,20500591,33.8303,-118.1118,2,0,2005-06,26,3PT Field Goal,0.0
8616,20500631,34.0443,-118.1258,10,0,2005-06,14,2PT Field Goal,0.0
8617,20500631,33.9423,-118.3798,7,0,2005-06,15,2PT Field Goal,0.0
8619,20500631,33.8323,-118.1028,3,0,2005-06,26,3PT Field Goal,0.0
8620,20500631,34.0443,-118.2698,1,0,2005-06,0,2PT Field Goal,1.0
8621,20500631,34.0443,-118.4438,2,0,2005-06,17,2PT Field Goal,0.0
8622,20500631,34.0443,-118.2698,1,0,2005-06,0,2PT Field Goal,0.0
8623,20500631,34.0443,-118.2698,7,0,2005-06,0,2PT Field Goal,0.0
8624,20500631,33.9603,-118.4378,6,0,2005-06,18,2PT Field Goal,0.0
8625,20500631,34.0293,-118.3128,4,0,2005-06,4,2PT Field Goal,0.0
8626,20500631,33.8943,-118.1238,3,0,2005-06,20,2PT Field Goal,0.0
8627,20500631,34.0393,-118.1038,1,0,2005-06,16,2PT Field Goal,0.0
8628,20500631,33.8683,-118.4618,11,0,2005-06,26,3PT Field Goal,0.0
8629,20500631,33.9703,-118.3058,10,0,2005-06,8,2PT Field Goal,1.0
8631,20500631,33.9263,-118.1058,7,0,2005-06,20,2PT Field Goal,0.0
8632,20500631,33.8143,-118.1598,5,0,2005-06,25,3PT Field Goal,1.0
8633,20500631,33.9243,-118.4518,3,0,2005-06,21,2PT Field Goal,0.0
8634,20500631,34.0443,-118.2698,4,0,2005-06,0,2PT Field Goal,1.0
8635,20500631,33.9603,-118.2698,2,0,2005-06,8,2PT Field Goal,0.0
8636,20500631,34.0623,-118.0368,2,0,2005-06,23,3PT Field Goal,1.0
8638,20500646,34.0473,-118.4438,9,0,2005-06,17,2PT Field Goal,0.0
8639,20500646,34.0443,-118.2698,8,0,2005-06,0,2PT Field Goal,1.0
8640,20500646,33.9803,-118.5048,8,0,2005-06,24,3PT Field Goal,0.0
8641,20500646,33.7943,-118.2268,1,0,2005-06,25,3PT Field Goal,0.0
8642,20500646,34.0443,-118.2698,0,0,2005-06,0,2PT Field Goal,1.0
8643,20500646,34.0263,-118.4638,0,0,2005-06,19,2PT Field Goal,1.0
8644,20500646,33.8983,-118.2688,11,0,2005-06,14,2PT Field Goal,1.0
8645,20500646,34.0343,-118.4208,9,0,2005-06,15,2PT Field Goal,1.0
8646,20500646,33.9993,-118.4208,9,0,2005-06,15,2PT Field Goal,1.0
8647,20500646,33.8933,-118.1648,8,0,2005-06,18,2PT Field Goal,1.0
8648,20500646,33.7863,-118.3518,4,0,2005-06,27,3PT Field Goal,0.0
8649,20500646,33.8573,-118.4648,2,0,2005-06,27,3PT Field Goal,1.0
8651,20500646,33.8833,-118.4648,0,0,2005-06,25,3PT Field Goal,0.0
8653,20500646,34.0443,-118.1368,10,0,2005-06,13,2PT Field Goal,1.0
8654,20500646,33.9063,-118.4208,9,0,2005-06,20,2PT Field Goal,0.0
8655,20500646,34.0293,-118.3768,6,0,2005-06,10,2PT Field Goal,1.0
8656,20500646,33.9683,-118.4128,4,0,2005-06,16,2PT Field Goal,0.0
8657,20500646,33.8243,-118.4078,2,0,2005-06,25,3PT Field Goal,0.0
8658,20500646,33.7963,-118.1828,7,0,2005-06,26,3PT Field Goal,1.0
8659,20500646,34.0443,-118.4518,6,0,2005-06,18,2PT Field Goal,0.0
8660,20500646,33.9903,-118.0418,5,0,2005-06,23,3PT Field Goal,0.0
8662,20500646,34.0443,-118.2698,2,0,2005-06,0,2PT Field Goal,0.0
8663,20500646,33.8223,-118.4178,0,0,2005-06,26,3PT Field Goal,0.0
8664,20500646,34.0393,-118.5018,0,0,2005-06,23,3PT Field Goal,1.0
8665,20500646,34.0313,-118.1388,0,0,2005-06,13,2PT Field Goal,0.0
8666,20500658,33.9763,-118.4488,10,0,2005-06,19,2PT Field Goal,0.0
8667,20500658,34.0443,-118.2698,9,0,2005-06,0,2PT Field Goal,1.0
8668,20500658,33.8613,-118.1878,6,0,2005-06,20,2PT Field Goal,1.0
8670,20500658,33.7963,-118.2718,3,0,2005-06,24,3PT Field Goal,1.0
8671,20500658,34.0443,-118.2698,2,0,2005-06,0,2PT Field Goal,1.0
8672,20500658,34.0373,-118.3948,1,0,2005-06,12,2PT Field Goal,0.0
8675,20500658,34.0323,-118.5108,5,0,2005-06,24,3PT Field Goal,0.0
8676,20500658,33.8193,-118.3918,3,0,2005-06,25,3PT Field Goal,0.0
8677,20500658,34.0443,-118.2698,3,0,2005-06,0,2PT Field Goal,0.0
8679,20500658,34.0273,-118.2158,1,0,2005-06,5,2PT Field Goal,0.0
8680,20500658,33.9833,-118.0828,0,0,2005-06,19,2PT Field Goal,0.0
8681,20500658,33.8063,-118.3218,10,0,2005-06,24,3PT Field Goal,1.0
8683,20500664,33.9343,-118.1068,11,0,2005-06,19,2PT Field Goal,0.0
8684,20500664,33.9633,-118.1038,10,0,2005-06,18,2PT Field Goal,1.0
8685,20500664,33.9733,-118.2598,9,0,2005-06,7,2PT Field Goal,0.0
8686,20500664,34.0193,-118.2778,8,0,2005-06,2,2PT Field Goal,0.0
8687,20500664,34.0493,-118.0828,7,0,2005-06,18,2PT Field Goal,0.0
8690,20500664,33.8013,-118.3388,6,0,2005-06,25,3PT Field Goal,0.0
8691,20500664,33.8993,-118.4078,4,0,2005-06,20,2PT Field Goal,1.0
8692,20500664,34.0243,-118.2568,3,0,2005-06,2,2PT Field Goal,0.0
8693,20500664,34.0133,-118.2698,1,0,2005-06,3,2PT Field Goal,1.0
8694,20500664,34.0093,-118.1548,6,0,2005-06,12,2PT Field Goal,0.0
8696,20500664,33.8703,-118.4418,0,0,2005-06,24,3PT Field Goal,1.0
8697,20500664,33.7863,-118.2808,0,0,2005-06,25,3PT Field Goal,0.0
8699,20500664,33.8433,-118.2648,9,0,2005-06,20,2PT Field Goal,0.0
8700,20500664,34.0653,-118.3188,8,0,2005-06,5,2PT Field Goal,0.0
8701,20500664,33.8713,-118.0748,4,0,2005-06,26,3PT Field Goal,1.0
8702,20500664,33.7963,-118.2618,2,0,2005-06,24,3PT Field Goal,0.0
8704,20500664,34.0143,-118.2588,0,0,2005-06,3,2PT Field Goal,1.0
8705,20500664,33.8093,-118.3878,5,0,2005-06,26,3PT Field Goal,0.0
8706,20500664,33.7763,-118.2728,4,0,2005-06,26,3PT Field Goal,0.0
8707,20500679,34.0443,-118.2698,9,0,2005-06,0,2PT Field Goal,1.0
8708,20500679,33.8683,-118.4408,5,0,2005-06,24,3PT Field Goal,1.0
8710,20500679,34.0443,-118.2698,2,0,2005-06,0,2PT Field Goal,1.0
8711,20500679,34.0113,-118.1118,4,0,2005-06,16,2PT Field Goal,1.0
8712,20500679,33.9523,-118.1718,4,0,2005-06,13,2PT Field Goal,0.0
8713,20500679,33.8353,-118.1088,2,0,2005-06,26,3PT Field Goal,0.0
8714,20500679,34.0443,-118.2698,2,0,2005-06,0,2PT Field Goal,1.0
8715,20500679,34.0013,-118.3128,1,0,2005-06,6,2PT Field Goal,1.0
8717,20500679,34.0323,-118.4648,11,0,2005-06,19,2PT Field Goal,1.0
8718,20500679,34.0083,-118.1108,8,0,2005-06,16,2PT Field Goal,1.0
8719,20500679,33.8993,-118.3848,5,0,2005-06,18,2PT Field Goal,1.0
8720,20500679,34.0293,-118.1088,4,0,2005-06,16,2PT Field Goal,1.0
8721,20500679,33.8023,-118.2808,0,0,2005-06,24,3PT Field Goal,1.0
8722,20500679,33.8683,-118.0978,10,0,2005-06,24,3PT Field Goal,0.0
8724,20500679,33.8153,-118.3768,1,0,2005-06,25,3PT Field Goal,0.0
8725,20500689,34.0343,-118.1218,10,0,2005-06,14,2PT Field Goal,0.0
8726,20500689,33.9653,-118.1238,9,0,2005-06,16,2PT Field Goal,0.0
8727,20500689,33.8603,-118.1058,9,0,2005-06,24,3PT Field Goal,1.0
8728,20500689,34.0143,-118.1088,8,0,2005-06,16,2PT Field Goal,1.0
8729,20500689,33.9763,-118.1808,8,0,2005-06,11,2PT Field Goal,1.0
8730,20500689,33.9503,-118.4048,6,0,2005-06,16,2PT Field Goal,1.0
8731,20500689,33.8373,-118.3978,5,0,2005-06,24,3PT Field Goal,1.0
8732,20500689,33.8663,-118.1038,4,0,2005-06,24,3PT Field Goal,1.0
8733,20500689,33.8913,-118.4608,4,0,2005-06,24,3PT Field Goal,0.0
8734,20500689,33.8633,-118.4418,2,0,2005-06,24,3PT Field Goal,0.0
8735,20500689,34.0443,-118.2698,1,0,2005-06,0,2PT Field Goal,1.0
8736,20500689,33.9723,-118.4228,0,0,2005-06,16,2PT Field Goal,0.0
8738,20500689,33.8803,-118.4568,8,0,2005-06,24,3PT Field Goal,0.0
8739,20500689,33.9763,-118.2718,7,0,2005-06,6,2PT Field Goal,0.0
8740,20500689,33.9903,-118.1388,2,0,2005-06,14,2PT Field Goal,0.0
8741,20500689,33.8423,-118.1118,0,0,2005-06,25,3PT Field Goal,1.0
8742,20500689,33.8913,-118.4698,10,0,2005-06,25,3PT Field Goal,0.0
8743,20500689,34.0443,-118.2698,7,0,2005-06,0,2PT Field Goal,1.0
8744,20500689,34.0443,-118.2698,5,0,2005-06,0,2PT Field Goal,1.0
8745,20500689,33.8533,-118.1108,2,0,2005-06,24,3PT Field Goal,1.0
8746,20500689,33.8403,-118.1298,0,0,2005-06,24,3PT Field Goal,0.0
8747,20500689,33.8453,-118.0978,3,0,2005-06,26,3PT Field Goal,0.0
8748,20500689,34.0443,-118.2698,3,0,2005-06,0,2PT Field Goal,0.0
8749,20500689,34.0213,-118.1108,3,0,2005-06,16,2PT Field Goal,1.0
8750,20500689,34.0293,-118.1168,2,0,2005-06,15,2PT Field Goal,0.0
8751,20500709,34.0293,-118.0798,10,0,2005-06,19,2PT Field Goal,0.0
8752,20500709,34.0163,-118.1548,7,0,2005-06,11,2PT Field Goal,0.0
8754,20500709,33.8473,-118.4238,6,0,2005-06,25,3PT Field Goal,1.0
8755,20500709,33.7763,-118.2128,3,0,2005-06,27,3PT Field Goal,0.0
8756,20500709,34.0623,-118.4338,1,0,2005-06,16,2PT Field Goal,0.0
8757,20500709,34.0163,-118.1928,0,0,2005-06,8,2PT Field Goal,1.0
8758,20500709,33.8833,-118.4508,0,0,2005-06,24,3PT Field Goal,0.0
8759,20500709,33.8423,-118.3498,11,0,2005-06,21,2PT Field Goal,0.0
8760,20500709,33.8803,-118.4538,10,0,2005-06,24,3PT Field Goal,0.0
8761,20500709,33.8833,-118.4518,7,0,2005-06,24,3PT Field Goal,1.0
8762,20500709,33.9123,-118.1338,7,0,2005-06,18,2PT Field Goal,0.0
8763,20500709,34.0443,-118.2698,6,0,2005-06,0,2PT Field Goal,1.0
8764,20500709,33.8683,-118.1668,2,0,2005-06,20,2PT Field Goal,0.0
8765,20500709,34.0443,-118.2698,1,0,2005-06,0,2PT Field Goal,0.0
8766,20500709,33.8763,-118.4698,0,0,2005-06,26,3PT Field Goal,0.0
8767,20500709,33.7813,-118.4408,9,0,2005-06,31,3PT Field Goal,0.0
8768,20500709,33.8013,-118.1068,6,0,2005-06,29,3PT Field Goal,1.0
8769,20500709,33.8843,-118.4518,6,0,2005-06,24,3PT Field Goal,0.0
8770,20500709,33.8653,-118.4948,5,0,2005-06,28,3PT Field Goal,0.0
8771,20500709,34.0443,-118.2698,2,0,2005-06,0,2PT Field Goal,0.0
8772,20500709,33.7993,-118.2238,1,0,2005-06,24,3PT Field Goal,0.0
8775,20500720,33.8933,-118.4328,10,0,2005-06,22,2PT Field Goal,1.0
8776,20500720,33.8013,-118.3498,6,0,2005-06,25,3PT Field Goal,0.0
8777,20500720,33.9653,-118.1448,4,0,2005-06,14,2PT Field Goal,1.0
8779,20500720,34.0213,-118.4228,2,0,2005-06,15,2PT Field Goal,1.0
8780,20500720,33.8683,-118.0748,11,0,2005-06,26,3PT Field Goal,0.0
8781,20500720,34.0443,-118.1258,8,0,2005-06,14,2PT Field Goal,0.0
8782,20500720,33.8883,-118.1728,7,0,2005-06,18,2PT Field Goal,0.0
8783,20500720,33.8993,-118.2318,6,0,2005-06,14,2PT Field Goal,1.0
8784,20500720,33.9883,-118.4028,5,0,2005-06,14,2PT Field Goal,1.0
8785,20500720,34.0113,-118.3718,4,0,2005-06,10,2PT Field Goal,1.0
8787,20500720,33.8683,-118.2008,3,0,2005-06,18,2PT Field Goal,1.0
8788,20500720,34.0443,-118.2698,1,0,2005-06,0,2PT Field Goal,1.0
8789,20500720,33.8893,-118.3468,1,0,2005-06,17,2PT Field Goal,0.0
8790,20500720,33.8573,-118.2908,0,0,2005-06,18,2PT Field Goal,0.0
