id,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
14351,7.5,2015-01-17 18:39:15 UTC,-73.9750442504883,40.76074981689453,-73.9919204711914,40.754093170166016,1
14352,11.7,2009-04-16 03:11:00 UTC,-73.996993,40.72056,-73.979473,40.76425,5
14353,6.1,2011-01-05 21:49:47 UTC,-73.966365,40.762253,-73.980905,40.761921,2
14354,53.0,2013-03-10 18:28:00 UTC,-73.78621,40.640172,-73.939932,40.708496999999994,5
14355,7.0,2015-02-10 09:42:15 UTC,-73.97685241699219,40.73907852172852,-73.97586059570312,40.74883270263672,1
14356,7.3,2010-12-09 12:11:00 UTC,-74.00957199999999,40.734215,-74.006537,40.75147,1
14357,41.3,2011-02-04 12:55:00 UTC,-73.871268,40.773821999999996,-73.971453,40.630927,1
14358,8.9,2011-05-30 09:18:01 UTC,-73.986237,40.734761,-74.000966,40.707564,1
14359,37.7,2011-10-28 15:34:39 UTC,-73.9783,40.762,-73.8613,40.7681,1
14360,10.5,2012-12-22 01:25:00 UTC,-73.988827,40.736792,-73.962182,40.759267,5
14361,7.5,2013-01-06 17:07:09 UTC,-73.974362,40.750837,-73.99054100000001,40.753237,1
14362,14.0,2015-02-20 09:23:15 UTC,-73.98281860351562,40.76926040649415,-73.98993682861328,40.73942565917969,3
14363,4.1,2010-04-17 20:47:00 UTC,-73.9889,40.740117,-73.99537,40.734446999999996,1
14364,12.0,2013-02-20 22:28:00 UTC,-73.950458,40.779752,-73.979945,40.739295,1
14365,19.5,2014-10-19 12:44:00 UTC,-73.956905,40.745852,-73.986195,40.746557,5
14366,4.0,2015-06-25 22:20:18 UTC,-73.98865509033203,40.75851821899415,-73.98834228515625,40.76413345336913,1
14367,14.1,2010-05-28 13:00:49 UTC,-73.137393,41.366138,-73.137393,41.366138,1
14368,18.1,2010-10-15 17:08:11 UTC,-73.98505300000001,40.743953999999995,-73.998098,40.682311,1
14369,6.1,2012-08-04 10:41:00 UTC,-74.00522,40.725722,-74.006668,40.739502,1
14370,11.0,2014-03-17 07:23:00 UTC,-73.977745,40.749207,-73.995795,40.716957,1
14371,13.3,2010-01-29 07:52:00 UTC,-73.954148,40.770426,-73.977851,40.753454,4
14372,3.3,2010-10-06 06:42:00 UTC,-73.957862,40.769665,-73.96085500000001,40.763182,5
14373,9.3,2012-02-10 13:04:48 UTC,-73.95617800000001,40.778662,-73.97117,40.753795000000004,3
14374,4.5,2012-09-30 03:02:42 UTC,-73.915049,40.772617,-73.92576,40.775542,1
14375,8.0,2014-09-18 13:54:00 UTC,-73.98823,40.737832,-73.97449300000001,40.751442,2
14376,9.5,2015-05-07 20:17:15 UTC,-73.98016357421875,40.765151977539055,-74.002685546875,40.744815826416016,1
14377,8.1,2011-09-12 17:53:00 UTC,-73.96503,40.753847,-73.990267,40.748096999999994,5
14378,4.5,2012-01-13 22:50:00 UTC,-73.969548,40.753747,-73.977875,40.745692,3
14379,15.0,2012-12-22 23:21:00 UTC,-73.993072,40.7368,-73.949765,40.773662,1
14380,31.5,2014-03-02 21:57:08 UTC,-73.86626,40.771182,-73.803399,40.658996,1
14381,12.5,2014-06-23 16:16:18 UTC,-73.958621,40.800084000000005,-73.98213100000001,40.768546,1
14382,4.1,2012-06-17 11:14:15 UTC,-73.95707900000001,40.766252,-73.963424,40.761776,2
14383,10.5,2013-05-02 02:12:00 UTC,-73.98726500000001,40.729345,-74.015612,40.717857,4
14384,7.0,2013-08-10 04:01:45 UTC,-74.00540600000001,40.739715999999994,-73.999427,40.723203000000005,1
14385,29.7,2009-05-20 12:34:00 UTC,-73.994055,40.751458,-73.93418199999999,40.67605,1
14386,7.3,2009-01-21 08:40:06 UTC,-73.96801500000001,40.765515,-73.967623,40.751628000000004,1
14387,9.7,2009-10-24 15:26:31 UTC,-73.987375,40.757323,-73.973945,40.737889,2
14388,9.5,2014-01-10 09:07:00 UTC,-73.9721,40.7549,-73.9903,40.750541999999996,1
14389,9.5,2015-04-10 09:40:05 UTC,-74.01528930664062,40.7160758972168,-73.9971694946289,40.7254753112793,1
14390,32.27,2010-07-14 08:07:00 UTC,-73.986587,40.776933,-73.871538,40.774221999999995,1
14391,6.5,2011-01-24 22:36:00 UTC,-73.978167,40.761823,-73.98740500000001,40.744607,1
14392,13.3,2011-01-26 12:08:48 UTC,-73.987156,40.768547999999996,-73.96740600000001,40.770987,2
14393,25.5,2012-12-26 12:01:00 UTC,-73.97295,40.689677,-73.979732,40.761315,6
14394,9.0,2013-10-15 12:42:00 UTC,-74.004712,40.723912,-73.981185,40.733252,1
14395,10.9,2009-05-15 23:39:32 UTC,-73.98273499999999,40.763785,-73.994515,40.731852,2
14396,6.5,2010-01-02 20:47:00 UTC,-73.973518,40.759008,-73.972138,40.745808000000004,1
14397,10.1,2011-09-17 23:25:44 UTC,-73.951581,40.743046,-73.957949,40.761036,1
14398,7.3,2011-11-14 19:57:00 UTC,-73.992548,40.753535,-73.9762,40.778953,5
14399,7.7,2012-01-19 22:51:14 UTC,-73.988179,40.759494000000004,-73.975063,40.787265000000005,2
14400,5.0,2014-06-24 18:45:36 UTC,-73.970687,40.758476,-73.964802,40.76656,1
14401,12.5,2014-09-03 04:19:58 UTC,-73.948105,40.724742,-73.912582,40.699447,1
14402,16.0,2015-02-11 08:41:25 UTC,-74.00239562988281,40.739593505859375,-73.97915649414062,40.76187133789063,5
14403,5.5,2015-04-19 02:57:52 UTC,-73.95569610595702,40.77948760986328,-73.9544219970703,40.76715087890625,1
14404,6.5,2011-04-03 10:15:52 UTC,-74.007849,40.715084999999995,-73.99214599999999,40.738702,1
14405,5.0,2013-10-28 16:04:00 UTC,-73.986355,40.743825,-73.978838,40.753741999999995,1
14406,6.0,2013-11-09 20:38:44 UTC,-73.988605,40.732191,-73.994587,40.723031,1
14407,8.9,2009-04-26 08:59:54 UTC,-73.958573,40.781675,-73.979292,40.750063,1
14408,8.9,2010-01-20 21:34:00 UTC,-73.982077,40.771843,-73.98249200000001,40.74539,1
14409,6.1,2010-08-29 14:39:00 UTC,-73.986312,40.767128,-73.993887,40.752325,1
14410,5.3,2012-07-16 05:48:00 UTC,-73.979603,40.744685,-73.971695,40.758708,1
14411,8.0,2013-12-30 15:40:00 UTC,-73.98436,40.74842,-73.99028,40.73182,1
14412,18.1,2009-05-07 08:01:00 UTC,-73.992367,40.694340000000004,-73.952777,40.632325,1
14413,3.7,2010-06-19 09:29:31 UTC,-73.94495,40.799890999999995,-73.943034,40.794205,1
14414,13.7,2010-12-24 21:05:46 UTC,-73.99619399999999,40.732445,-73.956086,40.781833,1
14415,4.5,2014-08-10 18:47:59 UTC,-73.983721,40.755977,-73.97614399999999,40.763581,2
14416,8.0,2014-09-09 07:33:00 UTC,-73.984545,40.74521,-73.98172,40.757107,1
14417,6.5,2010-03-09 21:57:40 UTC,-73.972923,40.760575,-73.956536,40.773125,1
14418,10.9,2012-05-23 22:15:00 UTC,-73.97614499999999,40.7575,-73.95724200000001,40.801825,1
14419,8.5,2013-08-14 13:14:34 UTC,-73.989979,40.733364,-74.007279,40.727502,2
14420,8.0,2014-11-03 15:00:40 UTC,-73.96775500000001,40.762654,-73.981086,40.746156,1
14421,5.7,2010-04-21 19:58:00 UTC,-73.865613,40.121653,-73.924658,40.164927,1
14422,8.5,2010-05-05 19:13:00 UTC,-74.005053,40.718990000000005,-73.987103,40.751048,4
14423,16.1,2011-12-29 20:16:48 UTC,-73.986239,40.740749,-73.966068,40.688927,1
14424,8.1,2009-02-17 01:58:00 UTC,-73.99965300000001,40.72668,-73.989212,40.757887,3
14425,7.5,2012-10-08 09:29:00 UTC,-73.989722,40.7296,-74.002157,40.740396999999994,1
14426,10.9,2010-10-03 17:30:26 UTC,-73.959047,40.768012,-73.98464399999999,40.768668,1
14427,12.1,2010-10-31 14:42:00 UTC,-73.961153,40.772273,-73.997132,40.731495,1
14428,17.0,2012-12-28 17:42:00 UTC,-73.984725,40.768357,-73.989975,40.751892,3
14429,18.5,2013-08-28 04:48:00 UTC,-73.955572,40.763985,-73.96115,40.70765,6
14430,8.5,2014-08-31 03:24:43 UTC,-74.00179399999999,40.739424,-73.979447,40.741391,2
14431,10.5,2012-03-02 22:23:07 UTC,-73.992013,40.75925,-73.993312,40.730851,1
14432,5.5,2013-07-20 14:05:00 UTC,-73.96103000000001,40.760707000000004,-73.953587,40.776092,1
14433,13.0,2015-01-09 23:55:33 UTC,-74.00668334960938,40.74380111694336,-74.01598358154298,40.71528244018555,1
14434,26.54,2015-05-13 23:05:54 UTC,-73.97358703613281,40.74801635742188,-73.89816284179686,40.70988845825195,2
14435,4.5,2012-03-05 16:11:00 UTC,-73.986758,40.742277,-73.98512,40.74904,1
14436,15.7,2012-07-26 01:28:08 UTC,-73.997025,40.747378999999995,-73.968243,40.689437,1
14437,6.5,2014-01-16 16:06:00 UTC,-73.997602,40.741765,-73.992052,40.754512,1
14438,4.5,2010-03-25 17:47:39 UTC,-73.991864,40.738677,-73.991029,40.731202,1
14439,14.0,2014-01-02 15:11:00 UTC,-73.976872,40.780145000000005,-73.944137,40.77803,5
14440,9.5,2012-10-28 18:32:00 UTC,-73.951667,40.79975,-73.951667,40.79975,5
14441,18.0,2013-04-12 13:33:49 UTC,-73.96623699999999,40.761916,-74.007828,40.741096999999996,1
14442,25.33,2014-04-10 05:12:36 UTC,-73.999654,40.679332,-73.994708,40.750397,1
14443,5.7,2009-10-31 14:45:00 UTC,-73.97335799999999,40.763993,-73.98698,40.760805,1
14444,14.9,2011-08-13 16:57:00 UTC,-73.973577,40.757552000000004,-74.004887,40.707087,1
14445,12.0,2013-10-18 01:31:00 UTC,-74.003815,40.725887,-73.98859200000001,40.76404,1
14446,21.5,2015-02-14 18:23:54 UTC,-73.97885131835938,40.76242446899415,-74.00141906738281,40.72112274169922,6
14447,12.5,2010-07-22 09:49:00 UTC,-73.98113000000001,40.720707,-73.989462,40.747657000000004,2
14448,19.7,2011-12-11 22:32:29 UTC,-74.017236,40.705349,-73.96794200000001,40.800005,1
14449,14.5,2015-06-06 05:15:46 UTC,-73.99298858642578,40.75191879272461,-73.99024963378906,40.712650299072266,1
14450,8.0,2014-12-16 05:05:00 UTC,-73.983287,40.741595000000004,-74.002143,40.726411999999996,1
14451,17.0,2015-01-04 22:28:40 UTC,-73.9815444946289,40.74700546264648,-73.95838165283203,40.704322814941406,3
14452,8.0,2013-01-02 08:44:00 UTC,-73.992432,40.732422,-73.974888,40.741743,1
14453,9.5,2013-09-01 22:57:17 UTC,-73.983482,40.746987,-73.987109,40.759173,4
14454,10.0,2013-11-28 12:09:12 UTC,-74.010324,40.712283,-74.010324,40.712283,1
14455,18.33,2014-01-02 01:36:08 UTC,-74.002666,40.749973,-73.956218,40.741717,2
14456,7.3,2010-02-19 19:20:00 UTC,-73.949798,40.783916999999995,-73.967223,40.770782000000004,1
14457,5.5,2013-08-04 02:44:42 UTC,-73.843712,40.721548,-73.829911,40.72894,1
14458,41.83,2013-08-05 11:01:00 UTC,-73.863765,40.770117,-73.9957,40.754022,2
14459,4.5,2010-08-01 11:49:00 UTC,-73.960367,40.797545,-73.961483,40.806043,1
14460,6.5,2013-04-25 22:10:05 UTC,-73.98419799999999,40.764707,-73.968048,40.759596,1
14461,5.9,2009-04-07 16:04:10 UTC,-73.974603,40.742144,-73.974485,40.750893,1
14462,9.7,2012-05-13 18:56:08 UTC,-73.989487,40.747310999999996,-73.954858,40.775815,1
14463,7.0,2015-05-21 17:58:47 UTC,-73.96411895751955,40.76778793334961,-73.96464538574219,40.77275085449219,1
14464,10.1,2009-01-15 20:31:00 UTC,-73.992293,40.715196999999996,-74.001397,40.737187,1
14465,6.9,2010-11-22 10:41:15 UTC,-73.986796,40.722541,-74.00734200000001,40.733119,1
14466,10.9,2011-02-25 20:10:09 UTC,-73.993701,40.751671,-73.985866,40.727194,4
14467,6.1,2012-06-09 15:12:27 UTC,-73.994036,40.751631,-73.98311600000001,40.76701,1
14468,15.5,2013-05-31 10:23:45 UTC,-73.97447199999999,40.732555,-74.015675,40.70628,1
14469,4.5,2014-02-08 10:41:00 UTC,-73.982877,40.76643,-73.98250300000001,40.771855,1
14470,6.0,2015-01-24 11:07:03 UTC,-73.98033905029298,40.78114700317383,-73.9865493774414,40.76679611206055,1
14471,9.3,2010-08-22 18:29:00 UTC,-73.969415,40.761005,-73.99656,40.732033,1
14472,6.1,2011-11-07 10:59:00 UTC,-73.979148,40.76231,-73.97868199999999,40.772672,2
14473,9.0,2013-04-05 16:35:00 UTC,-73.982005,40.760007,-73.961393,40.777305,1
14474,11.0,2013-10-22 19:08:00 UTC,-73.97235699999999,40.759032,-73.95960699999999,40.774175,1
14475,7.5,2014-11-05 10:50:28 UTC,-73.990099,40.734548,-73.990078,40.734528000000005,1
14476,5.7,2009-04-15 20:56:08 UTC,-73.97139,40.751417,-73.987663,40.728799,1
14477,6.1,2010-02-11 18:55:24 UTC,-73.952843,40.783065,-73.967913,40.767717,2
14478,3.3,2012-05-20 14:48:00 UTC,-73.995427,40.730857,-73.991667,40.735037,3
14479,8.5,2012-07-07 03:32:18 UTC,-73.983926,40.725552,-73.988518,40.713475,2
14480,14.0,2013-01-22 23:20:59 UTC,-73.987488,40.721685,-73.949343,40.771968,2
14481,15.7,2011-06-02 14:37:55 UTC,-74.008104,40.716883,-73.972675,40.761325,1
14482,6.5,2013-10-30 20:02:46 UTC,-73.991801,40.738338,-73.980815,40.730588,1
14483,5.5,2014-05-27 17:49:02 UTC,-73.981487,40.780542,-73.98208699999999,40.772187,1
14484,5.5,2013-02-04 11:52:12 UTC,-73.950932,40.786069,-73.946005,40.781369,1
14485,4.0,2014-06-24 07:51:41 UTC,-73.980226,40.751296999999994,-73.980226,40.751296999999994,1
14486,3.3,2009-11-11 21:46:00 UTC,-73.960955,40.761425,-73.960647,40.764767,1
14487,4.9,2011-09-08 06:44:49 UTC,-73.97800000000001,40.7524,-73.9801,40.7488,2
14488,6.9,2012-07-18 21:44:00 UTC,-73.993257,40.762657,-73.973665,40.756966999999996,1
14489,10.0,2012-12-04 17:26:10 UTC,-73.994203,40.757958,-73.981955,40.729341,1
14490,36.9,2012-06-15 10:04:00 UTC,-73.77673,40.64548,-73.93808,40.750052000000004,2
14491,7.7,2011-03-25 06:20:49 UTC,-73.95304300000001,40.768148,-73.978774,40.761565999999995,1
14492,5.7,2012-01-16 19:30:00 UTC,-73.97738199999999,40.742478000000006,-73.98761,40.7457,1
14493,9.5,2013-01-27 03:35:15 UTC,-73.998965,40.744532,-73.999012,40.744572999999995,1
14494,6.9,2010-02-26 09:47:24 UTC,-74.0071,40.728097,-74.007702,40.740781,1
14495,5.3,2012-04-20 19:29:00 UTC,-73.988488,40.670275,-73.978447,40.662835,1
14496,6.9,2011-11-19 22:30:00 UTC,-73.983437,40.76166,-73.984717,40.768535,1
14497,4.1,2012-08-05 15:54:00 UTC,-73.986248,40.72947,-73.98599300000001,40.722725,1
14498,8.5,2012-08-30 22:25:45 UTC,-73.983124,40.734716,-74.008145,40.707838,2
14499,11.5,2013-07-17 12:44:04 UTC,-74.00187199999999,40.724653,-73.98782800000001,40.737970000000004,1
14500,14.0,2014-02-07 15:21:50 UTC,-73.999318,40.717538,-73.97861999999999,40.751306,1
14501,9.5,2015-03-20 16:08:32 UTC,-73.9462890625,40.77655029296875,-73.96449279785155,40.76726913452149,1
14502,11.7,2009-05-01 18:10:18 UTC,-73.955539,40.779676,-73.958922,40.814576,1
14503,15.0,2014-08-11 23:54:00 UTC,-74.00828,40.751092,-74.004452,40.70834,1
14504,15.3,2010-01-13 22:16:00 UTC,-74.003863,40.748325,-73.926738,40.759413,2
14505,22.9,2010-04-04 02:46:19 UTC,-74.009004,40.725721,-73.88381700000001,40.757457,1
14506,10.0,2013-07-15 06:46:00 UTC,-74.00412299999999,40.738162,-73.97460500000001,40.762275,1
14507,14.0,2015-04-25 23:11:31 UTC,-73.98721313476562,40.73236846923828,-73.9588623046875,40.771881103515625,1
14508,7.3,2009-06-01 19:31:59 UTC,-73.980071,40.775655,-73.992504,40.768945,1
14509,27.7,2012-06-03 19:02:00 UTC,-73.873198,40.774165,-73.990962,40.750413,4
14510,8.0,2013-01-10 11:47:48 UTC,-73.988771,40.748418,-73.978587,40.762935,1
14511,25.0,2014-12-12 01:18:00 UTC,-73.981352,40.7678,-73.875665,40.737232,1
14512,8.1,2009-04-19 21:13:00 UTC,-73.981397,40.73722,-73.986508,40.757525,1
14513,12.1,2009-11-25 18:09:56 UTC,-74.007358,40.704631,-73.993758,40.746598,2
14514,5.3,2012-03-13 22:25:26 UTC,-73.98280600000001,40.726979,-73.99864000000001,40.734066,2
14515,4.1,2012-06-06 09:18:00 UTC,-74.00348699999999,40.72702,-74.00652,40.732852,1
14516,34.33,2014-03-23 20:46:00 UTC,-73.8708,40.77367,-73.995525,40.759567,5
14517,4.5,2010-01-14 22:07:42 UTC,-73.955961,40.785039000000005,-73.96051999999999,40.77556,2
14518,5.3,2011-04-14 20:06:42 UTC,-74.00870400000001,40.718548,-74.016347,40.711237,1
14519,82.5,2011-12-16 14:38:00 UTC,-73.979067,40.782127,-74.177755,40.690252,1
14520,4.0,2014-11-08 21:57:41 UTC,-73.952956,40.783211,-73.952774,40.789296,2
14521,5.3,2009-01-10 04:09:00 UTC,-73.996707,40.690893,-73.98464200000001,40.683667,1
14522,4.5,2010-03-27 10:17:00 UTC,-73.98531700000001,40.752722,-73.98307700000001,40.762857000000004,5
14523,35.3,2010-09-03 15:53:55 UTC,-73.998253,40.755734999999994,-73.789684,40.646871999999995,2
14524,31.3,2012-01-09 11:53:58 UTC,-73.874684,40.774052000000005,-73.98148,40.762648,1
14525,6.9,2012-05-05 03:06:00 UTC,-73.950345,40.784805,-73.96947800000001,40.795127,1
14526,9.0,2014-05-10 00:31:11 UTC,0.0,0.0,0.0,0.0,2
14527,6.5,2015-03-28 16:24:16 UTC,-73.93773651123048,40.803897857666016,-73.93193817138672,40.79463958740234,2
14528,13.3,2011-02-22 13:46:00 UTC,-73.95756300000001,40.765992,-73.986092,40.759873,1
14529,6.0,2014-01-27 09:28:00 UTC,-73.96032199999999,40.757927,-73.970787,40.755002000000005,6
14530,2.5,2014-06-28 01:24:57 UTC,-74.010751,40.702421,-74.010743,40.702385,1
14531,6.1,2010-08-22 07:39:49 UTC,-73.981415,40.76855,-73.966269,40.789415000000005,1
14532,7.7,2010-10-26 07:07:54 UTC,-73.970409,40.789053,-73.984482,40.760519,1
14533,6.5,2012-07-31 18:22:00 UTC,-73.996768,40.73758,-73.993752,40.751803,1
14534,52.0,2012-12-22 08:27:00 UTC,-73.99032,40.731159999999996,-73.781677,40.647242,1
14535,28.5,2013-01-16 11:48:45 UTC,-73.96879100000001,40.791203,-74.00772099999999,40.710862,1
14536,4.1,2011-04-03 12:16:46 UTC,-73.982155049539,40.775186941251995,-73.97639869948001,39.610030071824,1
14537,12.0,2013-05-19 20:41:00 UTC,-73.954788,40.780312,-73.983412,40.734942,1
14538,6.9,2010-11-22 02:52:00 UTC,-74.007408,40.717562,-74.001077,40.731745000000004,1
14539,8.9,2009-07-28 07:49:40 UTC,-73.99889300000001,40.73406,-74.014933,40.711247,1
14540,9.7,2009-10-12 18:19:00 UTC,-73.977987,40.75246,-73.989725,40.74855,5
14541,7.3,2012-01-24 14:54:35 UTC,-73.994087,40.751234000000004,-73.995464,40.764657,3
14542,10.1,2012-02-27 13:25:01 UTC,-73.967239,40.793490000000006,-73.93244200000001,40.794829,1
14543,5.3,2011-03-03 19:35:00 UTC,-74.001478,40.737655,-73.99425500000001,40.740175,1
14544,9.0,2013-10-01 08:04:57 UTC,-73.991513,40.750021000000004,-73.988792,40.7689,1
14545,6.0,2014-02-23 01:30:42 UTC,-73.99367600000001,40.762218,-73.986239,40.755958,1
14546,11.0,2013-08-07 08:14:00 UTC,-73.990845,40.756167,-73.965078,40.76583,1
14547,6.5,2014-02-21 13:00:00 UTC,-74.004362,40.730992,-74.00976999999999,40.722336999999996,1
14548,6.1,2010-03-19 19:14:00 UTC,-73.996738,40.742818,-73.98369,40.742807,2
14549,9.3,2011-11-23 15:48:10 UTC,-73.971717,40.78176,-73.96608499999999,40.762097999999995,1
14550,7.5,2014-11-03 22:59:00 UTC,-73.984468,40.720321999999996,-73.98675300000001,40.734007,1
14551,5.5,2015-01-07 15:43:56 UTC,-73.98406219482422,40.76190948486328,-73.9754180908203,40.75743103027344,1
14552,4.9,2009-11-11 22:35:00 UTC,-74.001305,40.724265,-73.98761999999999,40.724458,6
14553,6.5,2012-09-17 15:04:00 UTC,-73.991302,40.739167,-73.99668199999999,40.725602,6
14554,11.5,2013-04-10 18:31:00 UTC,-73.968057,40.762516999999995,-73.98138,40.753982,1
14555,26.5,2013-08-25 16:26:00 UTC,-73.981088,40.768112,-74.009713,40.70596,1
14556,9.5,2013-09-01 18:21:00 UTC,-73.978847,40.761767,-73.989947,40.756787,2
14557,16.0,2015-05-03 17:21:36 UTC,-73.99114227294923,40.73375701904297,-73.9813003540039,40.76889419555664,1
14558,4.9,2009-11-16 18:25:40 UTC,-73.99355899999999,40.746965,-73.99556899999999,40.753118,1
14559,8.5,2013-01-15 19:37:00 UTC,-73.950812,40.78305,-73.970692,40.76767,1
14560,10.0,2013-04-15 15:45:00 UTC,-73.979275,40.762322,-73.953912,40.765642,1
14561,3.7,2009-03-20 15:53:00 UTC,-73.99373800000001,40.749058000000005,-73.99651300000001,40.742835,3
14562,5.7,2010-04-24 21:39:02 UTC,-73.974366,40.787463,-73.979748,40.771099,3
14563,10.1,2012-07-03 18:03:00 UTC,-73.98609300000001,40.743452000000005,-73.955617,40.764012,1
14564,42.67,2009-12-04 15:21:00 UTC,-73.871092,40.773835,-73.96495,40.757162,1
14565,5.7,2011-03-31 04:26:35 UTC,-73.951565,40.714046999999994,-73.94139799999999,40.703832,1
14566,26.1,2012-05-14 21:20:00 UTC,-73.872635,40.774025,-73.983028,40.757362,1
14567,7.5,2013-02-25 12:03:00 UTC,-73.990783,40.756054999999996,-73.97874200000001,40.763175,1
14568,20.5,2013-06-23 02:03:00 UTC,-73.996762,40.720634999999994,-73.95891,40.710337,1
14569,26.1,2009-03-19 13:21:00 UTC,-73.87100799999999,40.773824,-73.735343,40.712296,1
14570,6.5,2009-07-24 18:56:41 UTC,-73.991171,40.749581,-73.976624,40.745146000000005,1
14571,6.5,2010-03-23 17:53:28 UTC,-73.99083900000001,40.723718,-74.006524,40.732305,1
14572,11.3,2010-05-04 12:14:00 UTC,-73.99379499999999,40.746445,-73.993205,40.722463,1
14573,13.0,2012-11-25 00:06:23 UTC,-74.004429,40.737608,-73.996264,40.760042999999996,1
14574,2.5,2009-01-29 15:55:10 UTC,-73.949038,40.753805,-73.95230699999999,40.755975,1
14575,4.1,2009-09-09 22:43:00 UTC,-73.98530500000001,40.732007,-73.99219699999999,40.721557000000004,1
14576,8.9,2010-11-03 15:01:00 UTC,-73.976085,40.745090000000005,-74.002672,40.738777,1
14577,7.5,2013-10-25 23:50:00 UTC,-74.006287,40.733637,-74.00478000000001,40.718782,6
14578,10.9,2009-02-28 12:17:38 UTC,-74.001665,40.735572,-73.970827,40.764103999999996,1
14579,8.0,2014-01-25 03:12:00 UTC,-74.00522,40.719437,-73.98702,40.722412,1
14580,5.5,2014-12-19 19:37:04 UTC,-73.987636,40.770074,-73.982077,40.778355,1
14581,9.7,2012-05-29 15:13:00 UTC,-73.99985500000001,40.724265,-74.014535,40.711607,1
14582,7.0,2014-07-23 20:16:10 UTC,-73.979974,40.742976,-73.967256,40.757684000000005,1
14583,4.9,2011-12-12 18:02:00 UTC,-73.974613,40.742098,-73.976443,40.75148,1
14584,14.0,2014-07-26 01:43:04 UTC,-74.005206,40.740777,-73.964297,40.756637,1
14585,9.7,2010-01-05 08:12:26 UTC,-73.985883,40.740895,-73.987302,40.722107,1
14586,4.1,2010-10-25 17:55:00 UTC,-73.955012,40.788865,-73.964475,40.79205,3
14587,3.7,2010-12-04 02:49:59 UTC,-73.96517,40.791866999999996,-73.95975899999999,40.798883000000004,1
14588,11.7,2011-11-05 22:57:47 UTC,-73.95667900000001,40.777994,-73.988997,40.734989,1
14589,6.5,2011-12-08 02:40:50 UTC,-73.99954699999999,40.719658,-73.98893299999999,40.725188,1
14590,14.0,2014-03-08 12:19:46 UTC,-73.95355,40.782225,-73.99502199999999,40.76999,1
14591,6.1,2009-02-14 18:14:00 UTC,-73.987012,40.764537,-73.97699300000001,40.760328,1
14592,4.5,2010-08-06 19:07:00 UTC,-73.97409499999999,40.75372,-73.967017,40.763668,2
14593,8.5,2015-01-31 10:44:02 UTC,-73.9970932006836,40.7368392944336,-73.98528289794923,40.72759628295898,2
14594,10.1,2010-05-07 01:34:52 UTC,-73.98118000000001,40.738026,-73.982384,40.771477000000004,1
14595,18.5,2012-07-01 15:01:00 UTC,-74.002022,40.729985,-73.942222,40.790515,1
14596,9.5,2013-04-14 07:33:00 UTC,-73.995522,40.739287,-73.990022,40.767357000000004,1
14597,7.3,2009-04-07 22:48:00 UTC,-74.000838,40.74238,-73.992125,40.72735,5
14598,4.5,2009-08-02 11:06:00 UTC,-73.997227,40.741822,-73.990048,40.738737,1
14599,12.0,2013-05-16 13:41:00 UTC,-73.97565300000001,40.741537,-73.964212,40.77299,1
14600,7.5,2013-09-30 22:26:00 UTC,-73.98388800000001,40.749327,-73.980257,40.733557,4
14601,6.5,2014-03-31 10:00:50 UTC,-73.98618499999999,40.752978000000006,-73.977005,40.760459999999995,1
14602,41.04,2015-04-27 12:36:53 UTC,-73.8730697631836,40.774089813232415,-73.98255920410156,40.73141098022461,1
14603,30.9,2009-04-09 16:53:00 UTC,-74.01146700000001,40.713233,-73.86492,40.770383,5
14604,7.3,2009-09-27 02:06:23 UTC,-74.00344,40.713714,-74.004992,40.740871999999996,2
14605,7.7,2010-10-31 09:50:00 UTC,-73.996387,40.753293,-73.97698299999999,40.758505,1
14606,7.3,2010-12-30 22:31:26 UTC,-73.986047,40.738310999999996,-73.996138,40.748498,1
14607,5.7,2011-01-24 08:10:06 UTC,-73.959835,40.762705,-73.965615,40.758678,1
14608,12.5,2013-04-26 07:45:53 UTC,-73.948039,40.790009000000005,-73.978065,40.773509000000004,1
14609,10.5,2014-12-07 15:27:51 UTC,-73.96949599999999,40.76226,-73.99239200000001,40.742740000000005,1
14610,6.1,2009-11-02 13:47:36 UTC,-73.986729,40.734249,-73.979174,40.750536,1
14611,4.5,2010-03-22 11:31:24 UTC,-73.96607,40.770313,-73.961407,40.764404,1
14612,4.1,2011-08-06 03:19:00 UTC,-73.988602,40.731402,-73.989722,40.727171999999996,1
14613,8.1,2012-04-19 10:17:24 UTC,-73.977751,40.757481,-73.9885,40.776578,1
14614,8.5,2012-06-27 23:32:00 UTC,-73.955112,40.765,-73.97899699999999,40.765125,1
14615,8.0,2013-03-12 20:08:00 UTC,-73.975532,40.753795000000004,-73.99114,40.742277,2
14616,11.3,2010-02-28 21:54:55 UTC,-74.005425,40.727199,-73.96700200000001,40.69442,1
14617,7.7,2010-04-08 11:53:00 UTC,-73.964987,40.772492,-73.980262,40.7608,1
14618,8.1,2011-11-27 15:55:00 UTC,-73.98641500000001,40.732547,-73.992198,40.749128000000006,1
14619,11.0,2013-03-23 11:41:00 UTC,-74.001015,40.721992,-73.986737,40.72813,1
14620,7.5,2013-09-23 22:20:22 UTC,-73.942895,40.83705,-73.94232199999999,40.822373999999996,1
14621,4.9,2010-02-21 11:06:57 UTC,-73.982221,40.768821,-73.983783,40.756168,1
14622,32.67,2010-09-21 13:29:12 UTC,-73.86321,40.769898,-73.973218,40.754622999999995,1
14623,10.5,2011-05-22 15:49:45 UTC,-74.001305,40.736861,-73.973827,40.764524,1
